col_securite_id,col_nom_zone,col_ville,col_niveau_securite,col_nbr_cameras,col_sentiment_securite,col_taux_delinquance,col_periodicite_patrouille,col_zone_couverte_camera,col_source,col_date_maj
SEC_00199,Parc Central,Montpellier,Élevé,47,7.87,3.22,6.74,Résidentiel,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00200,Résidentiel,Lyon,Modéré,48,8.00,9.51,8.39,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00201,Quartier Nord,Montpellier,Modéré,6,2.08,2.21,7.51,Centre-Ville,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00202,Parc Central,Paris,Élevé,12,4.46,4.03,9.51,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00
SEC_00203,Résidentiel,Bordeaux,Élevé,7,6.41,8.56,4.04,Résidentiel,AirParif_2024,2024-01-01 00:00:00
SEC_00204,Centre-Ville,Marseille,Élevé,59,7.19,9.43,3.56,ZAC Ouest,Meteo_France,2024-01-01 00:00:00
SEC_00205,Banlieue Sud,Paris,Modéré,100,7.70,5.78,2.22,Parc Central,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00206,Parc Central,Nice,Modéré,44,5.19,7.49,6.59,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00207,Zone Industrielle,Nantes,Modéré,71,9.81,3.09,4.52,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00208,Zone Industrielle,Toulouse,Élevé,47,4.20,3.53,2.90,Centre-Ville,AirParif_2024,2024-01-01 00:00:00
SEC_00209,Quartier Nord,Lyon,Élevé,67,8.10,3.26,2.65,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00210,ZAC Ouest,Toulouse,Faible,43,3.08,1.18,1.05,Banlieue Sud,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00211,Centre-Ville,Strasbourg,Élevé,25,1.81,4.83,9.70,Résidentiel,Data.gouv.fr,2024-01-01 00:00:00
SEC_00212,Banlieue Sud,Strasbourg,Élevé,30,9.86,1.11,8.13,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00
SEC_00213,Banlieue Sud,Montpellier,Faible,40,5.41,6.40,9.48,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00
SEC_00214,Centre-Ville,Marseille,Élevé,57,2.07,4.02,3.72,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00
SEC_00215,Quartier Nord,Marseille,Élevé,3,3.07,1.84,6.93,Parc Central,Data.gouv.fr,2024-01-01 00:00:00
SEC_00216,Zone Industrielle,Paris,Élevé,10,1.07,5.50,1.46,Parc Central,AirParif_2024,2024-01-01 00:00:00
SEC_00217,ZAC Ouest,Strasbourg,Faible,48,6.06,9.24,3.16,Parc Central,Meteo_France,2024-01-01 00:00:00
SEC_00218,Parc Central,Paris,Critique,18,7.05,3.07,5.78,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00219,Parc Central,Nice,Faible,70,6.11,6.44,9.06,Parc Central,Data.gouv.fr,2024-01-01 00:00:00
SEC_00220,Résidentiel,Marseille,Faible,31,4.87,7.67,3.22,Parc Central,Meteo_France,2024-01-01 00:00:00
SEC_00221,Parc Central,Montpellier,Modéré,94,3.98,3.96,3.17,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_00222,Parc Central,Lille,Faible,85,7.75,8.11,9.41,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00
SEC_00223,Parc Central,Lyon,Critique,67,1.39,6.48,1.05,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00224,Centre-Ville,Nice,Critique,96,7.91,2.10,1.82,Parc Central,Data.gouv.fr,2024-01-01 00:00:00
SEC_00225,Parc Central,Strasbourg,Modéré,79,8.40,3.29,3.34,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00226,Quartier Nord,Paris,Élevé,50,8.97,2.48,8.47,Centre-Ville,Meteo_France,2024-01-01 00:00:00
SEC_00227,ZAC Ouest,Paris,Critique,22,1.12,5.83,3.82,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00
SEC_00228,Banlieue Sud,Nice,Élevé,42,3.36,5.97,6.86,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_00229,ZAC Ouest,Toulouse,Critique,96,4.48,1.84,1.59,Centre-Ville,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00230,Résidentiel,Paris,Modéré,35,6.28,9.69,3.55,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00231,Résidentiel,Toulouse,Modéré,3,7.48,7.68,3.05,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00232,Centre-Ville,Lyon,Faible,81,3.90,6.60,9.52,Parc Central,Data.gouv.fr,2024-01-01 00:00:00
SEC_00233,Banlieue Sud,Toulouse,Critique,16,6.03,4.02,8.01,Centre-Ville,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00234,Parc Central,Toulouse,Élevé,3,6.69,2.24,2.02,Centre-Ville,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00235,Centre-Ville,Marseille,Élevé,74,6.01,3.23,5.86,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00236,Parc Central,Montpellier,Élevé,86,6.97,2.08,4.77,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00
SEC_00237,Centre-Ville,Marseille,Élevé,38,6.47,8.13,9.62,Parc Central,AirParif_2024,2024-01-01 00:00:00
SEC_00238,ZAC Ouest,Lille,Critique,62,8.28,1.61,3.99,Parc Central,Data.gouv.fr,2024-01-01 00:00:00
SEC_00239,Banlieue Sud,Toulouse,Modéré,60,6.75,3.38,9.75,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00240,Résidentiel,Nice,Élevé,43,7.45,4.09,9.29,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00241,Zone Industrielle,Marseille,Élevé,82,2.17,2.22,8.99,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00242,Centre-Ville,Paris,Modéré,36,1.18,9.07,4.23,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00
SEC_00243,Zone Industrielle,Strasbourg,Modéré,69,4.44,4.00,2.62,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00
SEC_00244,Parc Central,Nice,Critique,54,6.11,4.78,8.42,Résidentiel,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00245,Banlieue Sud,Nice,Critique,80,8.40,9.22,1.57,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00
SEC_00246,ZAC Ouest,Toulouse,Élevé,37,4.74,4.32,7.03,Centre-Ville,AirParif_2024,2024-01-01 00:00:00
SEC_00247,Quartier Nord,Paris,Élevé,16,4.91,9.61,8.50,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00
SEC_00248,Résidentiel,Toulouse,Faible,8,1.70,9.80,1.18,Zone Industrielle,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00249,Parc Central,Montpellier,Critique,37,6.23,9.65,8.25,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00
SEC_00250,Quartier Nord,Bordeaux,Élevé,63,7.48,1.63,1.29,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00
SEC_00251,Résidentiel,Marseille,Faible,55,8.29,5.89,9.29,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00
SEC_00252,Centre-Ville,Marseille,Faible,68,6.35,7.90,8.11,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00
SEC_00253,Centre-Ville,Nice,Critique,99,5.99,6.70,6.46,Centre-Ville,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00254,Résidentiel,Toulouse,Critique,64,2.55,8.21,7.07,Zone Industrielle,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00255,Zone Industrielle,Lille,Élevé,50,1.39,9.64,7.12,Quartier Nord,Meteo_France,2024-01-01 00:00:00
SEC_00256,Centre-Ville,Lyon,Modéré,71,3.68,9.10,1.10,Zone Industrielle,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00257,Centre-Ville,Strasbourg,Critique,42,4.75,4.77,6.85,Zone Industrielle,AirParif_2024,2024-01-01 00:00:00
SEC_00258,Centre-Ville,Bordeaux,Élevé,91,2.82,8.42,2.09,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00
SEC_00259,Banlieue Sud,Paris,Élevé,1,4.72,1.38,6.23,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00260,Centre-Ville,Nantes,Modéré,80,3.31,9.68,2.72,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00
SEC_00261,Parc Central,Montpellier,Élevé,95,6.54,5.78,9.03,Quartier Nord,AirParif_2024,2024-01-01 00:00:00
SEC_00262,Quartier Nord,Strasbourg,Modéré,6,2.79,7.70,4.42,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00
SEC_00263,Banlieue Sud,Toulouse,Modéré,58,9.60,10.00,6.38,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00264,Zone Industrielle,Lyon,Modéré,97,9.80,8.75,4.04,Résidentiel,Meteo_France,2024-01-01 00:00:00
SEC_00265,Banlieue Sud,Paris,Faible,33,3.73,6.87,5.84,Quartier Nord,Meteo_France,2024-01-01 00:00:00
SEC_00266,Résidentiel,Lille,Élevé,50,5.44,7.94,8.60,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00267,Zone Industrielle,Lille,Faible,97,2.15,6.97,9.40,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00
SEC_00268,ZAC Ouest,Nantes,Critique,28,5.79,8.15,4.97,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00
SEC_00269,Centre-Ville,Lyon,Critique,40,2.45,5.63,8.25,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00
SEC_00270,Quartier Nord,Toulouse,Modéré,83,5.66,5.38,7.11,Zone Industrielle,AirParif_2024,2024-01-01 00:00:00
SEC_00271,Quartier Nord,Lille,Critique,31,8.34,1.27,8.88,Résidentiel,Meteo_France,2024-01-01 00:00:00
SEC_00272,Zone Industrielle,Bordeaux,Élevé,30,5.94,1.94,2.21,Zone Industrielle,AirParif_2024,2024-01-01 00:00:00
SEC_00273,Parc Central,Montpellier,Faible,73,7.22,2.15,4.16,Zone Industrielle,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00274,Quartier Nord,Montpellier,Modéré,33,2.51,5.87,5.00,Parc Central,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00275,Résidentiel,Lyon,Critique,11,7.75,9.67,2.57,Résidentiel,AirParif_2024,2024-01-01 00:00:00
SEC_00276,Banlieue Sud,Strasbourg,Modéré,13,2.38,6.81,9.81,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_00277,Banlieue Sud,Nice,Modéré,85,9.82,9.37,3.01,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00278,Quartier Nord,Nice,Critique,97,8.25,9.60,5.75,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00
SEC_00279,ZAC Ouest,Paris,Critique,75,1.76,1.66,2.63,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00
SEC_00280,Résidentiel,Nantes,Critique,14,8.56,7.66,5.57,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00
SEC_00281,Résidentiel,Lille,Modéré,16,6.64,1.07,7.70,Résidentiel,Meteo_France,2024-01-01 00:00:00
SEC_00282,Quartier Nord,Paris,Élevé,76,4.91,4.39,4.70,Parc Central,Meteo_France,2024-01-01 00:00:00
SEC_00283,ZAC Ouest,Nice,Critique,50,2.99,9.24,4.53,Quartier Nord,Meteo_France,2024-01-01 00:00:00
SEC_00284,ZAC Ouest,Marseille,Critique,7,6.23,9.11,7.27,Parc Central,Data.gouv.fr,2024-01-01 00:00:00
SEC_00285,Zone Industrielle,Paris,Élevé,62,3.92,5.10,9.36,Parc Central,AirParif_2024,2024-01-01 00:00:00
SEC_00286,ZAC Ouest,Toulouse,Élevé,75,4.89,5.36,9.81,Zone Industrielle,AirParif_2024,2024-01-01 00:00:00
SEC_00287,ZAC Ouest,Strasbourg,Critique,48,5.17,1.30,5.53,Résidentiel,AirParif_2024,2024-01-01 00:00:00
SEC_00288,Zone Industrielle,Paris,Faible,55,9.35,2.25,7.45,Banlieue Sud,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00289,Zone Industrielle,Bordeaux,Faible,72,2.09,7.65,1.70,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00290,Zone Industrielle,Nantes,Élevé,6,7.20,8.99,4.88,Banlieue Sud,Meteo_France,2024-01-01 00:00:00
SEC_00291,Banlieue Sud,Toulouse,Élevé,49,5.18,8.71,6.77,Centre-Ville,Meteo_France,2024-01-01 00:00:00
SEC_00292,Résidentiel,Strasbourg,Modéré,62,3.72,2.88,6.44,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00293,Parc Central,Paris,Modéré,66,2.02,5.32,4.56,Résidentiel,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00294,Parc Central,Paris,Critique,80,7.12,5.04,5.98,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00
SEC_00295,Banlieue Sud,Marseille,Élevé,89,1.28,1.22,6.58,Centre-Ville,AirParif_2024,2024-01-01 00:00:00
SEC_00296,Quartier Nord,Lyon,Élevé,52,1.68,5.47,7.80,Zone Industrielle,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00297,Banlieue Sud,Strasbourg,Modéré,93,7.81,6.29,5.81,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00
SEC_00298,ZAC Ouest,Paris,Modéré,6,7.68,6.01,5.58,Quartier Nord,Meteo_France,2024-01-01 00:00:00
SEC_00299,Parc Central,Lille,Critique,27,9.74,1.25,6.04,Centre-Ville,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00300,Résidentiel,Strasbourg,Faible,22,9.10,2.18,5.27,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00
SEC_00301,Centre-Ville,Montpellier,Modéré,81,1.12,1.62,4.03,Zone Industrielle,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00302,Zone Industrielle,Bordeaux,Modéré,88,9.36,4.51,9.50,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00
SEC_00303,Zone Industrielle,Paris,Élevé,51,1.63,3.77,7.77,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_00304,ZAC Ouest,Bordeaux,Modéré,54,5.32,3.57,4.36,Banlieue Sud,Meteo_France,2024-01-01 00:00:00
SEC_00305,Parc Central,Strasbourg,Modéré,71,8.98,9.72,3.32,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00306,Parc Central,Strasbourg,Élevé,40,3.03,5.87,9.87,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00
SEC_00307,Parc Central,Lyon,Modéré,95,8.16,2.83,9.72,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00
SEC_00308,ZAC Ouest,Strasbourg,Modéré,20,8.45,2.47,5.18,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00309,Banlieue Sud,Lille,Faible,50,5.10,2.49,4.65,Résidentiel,AirParif_2024,2024-01-01 00:00:00
SEC_00310,Parc Central,Marseille,Critique,12,6.52,8.81,5.02,Centre-Ville,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00311,Banlieue Sud,Marseille,Modéré,18,3.76,2.54,9.67,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00312,Centre-Ville,Marseille,Faible,96,6.33,9.10,5.05,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00313,Quartier Nord,Marseille,Faible,51,4.66,4.37,4.36,Banlieue Sud,Meteo_France,2024-01-01 00:00:00
SEC_00314,Centre-Ville,Paris,Modéré,60,6.30,4.88,4.61,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00315,Résidentiel,Strasbourg,Élevé,70,6.75,8.83,1.35,Parc Central,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00316,Banlieue Sud,Paris,Modéré,14,8.08,8.88,4.08,ZAC Ouest,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00317,Résidentiel,Bordeaux,Élevé,29,6.20,8.46,6.61,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00
SEC_00318,Zone Industrielle,Strasbourg,Critique,55,7.34,7.25,2.39,Résidentiel,AirParif_2024,2024-01-01 00:00:00
SEC_00319,Zone Industrielle,Nantes,Faible,76,8.06,8.10,1.37,Parc Central,Meteo_France,2024-01-01 00:00:00
SEC_00320,Centre-Ville,Marseille,Modéré,76,9.54,5.08,4.11,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00321,Résidentiel,Nice,Critique,21,3.35,6.18,4.30,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00
SEC_00322,Banlieue Sud,Nantes,Critique,88,4.80,9.85,2.86,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00323,Zone Industrielle,Paris,Faible,81,1.07,4.80,8.44,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00324,ZAC Ouest,Montpellier,Critique,16,5.11,1.51,6.01,Parc Central,Meteo_France,2024-01-01 00:00:00
SEC_00325,Parc Central,Paris,Critique,64,7.50,6.74,3.06,ZAC Ouest,Meteo_France,2024-01-01 00:00:00
SEC_00326,ZAC Ouest,Strasbourg,Faible,70,9.96,1.48,8.99,Parc Central,AirParif_2024,2024-01-01 00:00:00
SEC_00327,ZAC Ouest,Marseille,Critique,21,4.20,4.63,7.36,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00
SEC_00328,Quartier Nord,Nantes,Critique,85,5.04,8.68,7.82,Parc Central,Data.gouv.fr,2024-01-01 00:00:00
SEC_00329,ZAC Ouest,Strasbourg,Élevé,34,8.74,8.32,6.50,Centre-Ville,AirParif_2024,2024-01-01 00:00:00
SEC_00330,Résidentiel,Toulouse,Faible,24,3.76,4.57,6.54,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00
SEC_00331,Banlieue Sud,Lille,Élevé,10,5.71,1.64,6.75,Zone Industrielle,AirParif_2024,2024-01-01 00:00:00
SEC_00332,Zone Industrielle,Toulouse,Modéré,45,9.53,9.96,1.97,Banlieue Sud,Meteo_France,2024-01-01 00:00:00
SEC_00333,Centre-Ville,Paris,Élevé,21,2.28,7.39,7.54,Zone Industrielle,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00334,Résidentiel,Toulouse,Élevé,2,5.24,5.96,4.11,Quartier Nord,AirParif_2024,2024-01-01 00:00:00
SEC_00335,Résidentiel,Lyon,Faible,59,1.41,2.46,8.19,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00
SEC_00336,Centre-Ville,Bordeaux,Faible,33,9.51,6.83,9.79,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00
SEC_00337,Centre-Ville,Nice,Faible,43,9.00,3.77,5.56,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00
SEC_00338,Zone Industrielle,Paris,Faible,35,5.66,2.89,3.83,ZAC Ouest,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00339,Banlieue Sud,Marseille,Faible,52,3.28,6.97,5.69,Parc Central,Data.gouv.fr,2024-01-01 00:00:00
SEC_00340,Banlieue Sud,Lyon,Faible,70,1.55,8.65,4.91,Parc Central,AirParif_2024,2024-01-01 00:00:00
SEC_00341,Parc Central,Bordeaux,Élevé,66,9.34,3.37,8.97,ZAC Ouest,Meteo_France,2024-01-01 00:00:00
SEC_00342,Banlieue Sud,Nantes,Faible,57,6.95,1.28,8.31,Zone Industrielle,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00343,Centre-Ville,Nantes,Élevé,82,7.50,2.49,3.69,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00344,Parc Central,Lille,Modéré,53,3.64,2.76,1.46,Zone Industrielle,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00345,Banlieue Sud,Nantes,Élevé,57,2.81,8.07,6.06,Résidentiel,Data.gouv.fr,2024-01-01 00:00:00
SEC_00346,ZAC Ouest,Nantes,Critique,25,8.67,7.12,9.64,Parc Central,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00347,ZAC Ouest,Nice,Faible,7,8.17,6.69,2.31,Centre-Ville,AirParif_2024,2024-01-01 00:00:00
SEC_00348,Zone Industrielle,Toulouse,Modéré,96,5.13,8.41,9.45,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00349,Quartier Nord,Montpellier,Critique,11,9.04,4.55,6.93,Zone Industrielle,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00350,Banlieue Sud,Paris,Critique,66,5.30,6.40,3.07,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00
SEC_00351,Centre-Ville,Strasbourg,Faible,36,7.61,3.90,8.19,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_00352,ZAC Ouest,Paris,Élevé,11,1.98,7.97,5.84,Résidentiel,AirParif_2024,2024-01-01 00:00:00
SEC_00353,Banlieue Sud,Montpellier,Critique,82,5.19,1.80,2.95,Parc Central,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00354,Résidentiel,Lyon,Critique,46,5.57,2.97,4.32,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00
SEC_00355,Centre-Ville,Paris,Critique,68,7.35,9.34,3.98,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00356,ZAC Ouest,Montpellier,Élevé,16,2.47,7.42,9.81,Parc Central,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00357,Résidentiel,Nantes,Modéré,56,3.25,8.59,6.05,Parc Central,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00358,Quartier Nord,Lyon,Modéré,5,5.51,2.56,4.27,Quartier Nord,Meteo_France,2024-01-01 00:00:00
SEC_00359,Banlieue Sud,Bordeaux,Élevé,75,2.79,8.47,8.05,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_00360,Centre-Ville,Nice,Élevé,58,1.87,5.51,5.85,Parc Central,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00361,Quartier Nord,Nantes,Critique,73,2.59,5.76,1.70,Centre-Ville,Meteo_France,2024-01-01 00:00:00
SEC_00362,Zone Industrielle,Lille,Modéré,66,4.04,1.95,2.71,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00363,Banlieue Sud,Marseille,Modéré,35,2.22,4.18,3.90,Zone Industrielle,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00364,Résidentiel,Strasbourg,Élevé,26,6.18,3.48,8.26,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00
SEC_00365,Quartier Nord,Toulouse,Élevé,48,9.66,6.91,5.27,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00366,Centre-Ville,Bordeaux,Élevé,99,6.29,1.62,7.71,Résidentiel,Data.gouv.fr,2024-01-01 00:00:00
SEC_00367,Banlieue Sud,Lyon,Modéré,62,4.48,3.39,6.16,Parc Central,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00368,Parc Central,Lyon,Faible,98,1.13,4.36,1.73,Centre-Ville,AirParif_2024,2024-01-01 00:00:00
SEC_00369,Centre-Ville,Toulouse,Élevé,55,3.42,8.16,4.17,Résidentiel,AirParif_2024,2024-01-01 00:00:00
SEC_00370,Parc Central,Marseille,Faible,90,7.86,7.75,6.51,Résidentiel,Meteo_France,2024-01-01 00:00:00
SEC_00371,Zone Industrielle,Marseille,Élevé,22,6.88,7.49,3.23,Parc Central,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00372,Quartier Nord,Lyon,Faible,66,8.97,4.84,9.93,Résidentiel,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00373,Centre-Ville,Lille,Élevé,28,4.78,1.29,5.25,Résidentiel,Meteo_France,2024-01-01 00:00:00
SEC_00374,Parc Central,Lyon,Critique,41,2.01,3.08,8.80,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00
SEC_00375,Centre-Ville,Lille,Élevé,95,4.94,2.36,4.46,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_00376,Zone Industrielle,Toulouse,Critique,41,7.00,5.41,3.06,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00377,Quartier Nord,Bordeaux,Critique,71,1.42,8.42,6.02,Parc Central,SNCF_Open_Data,2024-01-01 00:00:00
SEC_00378,Zone Industrielle,Strasbourg,Modéré,55,2.69,8.33,9.72,Résidentiel,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00379,Quartier Nord,Bordeaux,Faible,12,4.83,3.29,3.20,Centre-Ville,Meteo_France,2024-01-01 00:00:00
SEC_00380,Quartier Nord,Montpellier,Élevé,69,3.58,4.26,9.53,Résidentiel,AirParif_2024,2024-01-01 00:00:00
SEC_00381,Quartier Nord,Montpellier,Faible,85,6.86,5.34,2.96,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00
SEC_00382,ZAC Ouest,Nantes,Modéré,11,6.32,3.99,4.71,Centre-Ville,Meteo_France,2024-01-01 00:00:00
SEC_00383,Banlieue Sud,Toulouse,Critique,76,7.27,1.11,7.30,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00
SEC_00384,Résidentiel,Montpellier,Critique,6,5.63,5.11,3.62,Zone Industrielle,AirParif_2024,2024-01-01 00:00:00
SEC_00385,Résidentiel,Nice,Modéré,20,2.57,1.71,6.48,Résidentiel,Meteo_France,2024-01-01 00:00:00
SEC_00386,ZAC Ouest,Bordeaux,Faible,97,7.26,1.31,6.03,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00
SEC_00387,Zone Industrielle,Bordeaux,Modéré,47,2.80,1.77,1.38,Zone Industrielle,AirParif_2024,2024-01-01 00:00:00
SEC_00388,Résidentiel,Bordeaux,Élevé,91,5.75,9.97,6.90,Centre-Ville,Meteo_France,2024-01-01 00:00:00
SEC_00389,Banlieue Sud,Lyon,Modéré,28,5.66,5.56,2.22,Centre-Ville,AirParif_2024,2024-01-01 00:00:00
SEC_00390,Banlieue Sud,Nantes,Critique,38,9.88,7.01,5.91,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_00391,Zone Industrielle,Paris,Élevé,69,3.73,5.92,2.85,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00392,Banlieue Sud,Strasbourg,Faible,13,6.44,5.45,1.02,Centre-Ville,AirParif_2024,2024-01-01 00:00:00
SEC_00393,Zone Industrielle,Nice,Critique,22,2.74,1.06,5.90,Zone Industrielle,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00394,ZAC Ouest,Paris,Critique,37,7.78,6.96,2.90,ZAC Ouest,Meteo_France,2024-01-01 00:00:00
SEC_00395,Parc Central,Lille,Modéré,9,4.14,9.45,1.04,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_00396,Quartier Nord,Toulouse,Faible,25,6.99,2.73,3.82,Résidentiel,AirParif_2024,2024-01-01 00:00:00
SEC_00397,Zone Industrielle,Lyon,Critique,6,2.75,9.98,1.76,Résidentiel,Data.gouv.fr,2024-01-01 00:00:00
