col_segment_id,col_line_id,col_stop_id_from,col_stop_id_to,col_distance_m,col_temps_theorique_s,col_segment_id_line_id_stop_from,col_stop_to,col_dist_m_t_theo,col_stop_from,col_dist_m,col_t_theo,col_nom_rue,col_type_route,col_vitesse_limite,col_nb_voies,col_longueur_m,col_sens_unique,col_date_maj
SEG_00158,00158,00158,00158,5.47,3.20,00158,9.09,4.60,9.67,4.74,1.28,Nom_158,4.22,5.11,2.77,1.982842,6.32,2024-01-01 00:00:00
SEG_00159,00159,00159,00159,7.89,2.58,00159,1.82,4.16,6.61,4.46,1.15,Nom_159,1.96,8.45,5.31,2.826281,4.44,2024-01-01 00:00:00
SEG_00160,00160,00160,00160,1.75,6.19,00160,5.27,9.46,9.10,9.57,2.17,Nom_160,3.92,6.17,4.85,2.283084,5.00,2024-01-01 00:00:00
SEG_00161,00161,00161,00161,6.88,2.91,00161,3.27,7.97,5.96,5.47,8.04,Nom_161,3.15,6.36,1.14,2.510657,2.64,2024-01-01 00:00:00
SEG_00162,00162,00162,00162,5.08,7.41,00162,8.83,9.26,3.12,2.49,9.27,Nom_162,2.22,6.33,5.78,1.950680,8.33,2024-01-01 00:00:00
SEG_00163,00163,00163,00163,9.98,4.33,00163,7.10,7.93,3.19,3.13,2.20,Nom_163,9.50,7.40,5.22,2.008609,4.64,2024-01-01 00:00:00
SEG_00164,00164,00164,00164,3.46,8.58,00164,7.32,2.04,2.60,5.58,9.40,Nom_164,1.98,3.97,5.07,2.156465,7.34,2024-01-01 00:00:00
SEG_00165,00165,00165,00165,4.13,7.97,00165,1.99,8.56,7.15,4.73,1.50,Nom_165,9.56,2.00,5.24,2.127124,4.03,2024-01-01 00:00:00
SEG_00166,00166,00166,00166,7.00,2.69,00166,6.27,1.69,8.34,9.67,4.43,Nom_166,1.77,8.96,3.76,2.541255,8.53,2024-01-01 00:00:00
SEG_00167,00167,00167,00167,3.79,3.19,00167,5.61,1.07,1.71,3.74,8.98,Nom_167,4.73,7.44,6.26,2.745261,2.75,2024-01-01 00:00:00
SEG_00168,00168,00168,00168,3.21,4.85,00168,9.00,7.51,1.37,5.78,7.83,Nom_168,4.30,5.98,4.46,2.808351,4.90,2024-01-01 00:00:00
SEG_00169,00169,00169,00169,7.66,3.00,00169,1.88,3.83,2.98,1.41,6.79,Nom_169,9.24,1.65,1.39,2.515925,3.97,2024-01-01 00:00:00
SEG_00170,00170,00170,00170,6.63,8.50,00170,3.06,9.89,6.76,8.20,6.82,Nom_170,1.88,9.17,6.79,2.795047,9.85,2024-01-01 00:00:00
SEG_00171,00171,00171,00171,5.75,6.19,00171,3.55,9.41,7.20,3.50,6.15,Nom_171,4.06,2.36,9.95,2.031875,7.81,2024-01-01 00:00:00
SEG_00172,00172,00172,00172,3.14,4.15,00172,9.42,1.04,7.07,7.39,1.64,Nom_172,7.02,3.63,6.34,1.908252,9.17,2024-01-01 00:00:00
SEG_00173,00173,00173,00173,5.23,6.24,00173,4.28,3.35,3.16,1.59,8.56,Nom_173,4.05,6.16,7.99,2.721803,7.01,2024-01-01 00:00:00
SEG_00174,00174,00174,00174,1.84,6.03,00174,1.26,8.98,3.26,6.14,6.99,Nom_174,7.30,3.94,6.30,2.179710,3.82,2024-01-01 00:00:00
SEG_00175,00175,00175,00175,2.07,9.41,00175,1.60,8.42,9.70,2.37,8.56,Nom_175,3.00,8.73,2.42,2.006951,9.92,2024-01-01 00:00:00
SEG_00176,00176,00176,00176,2.78,4.58,00176,7.43,2.93,3.81,2.85,6.74,Nom_176,7.11,5.14,6.37,2.727473,4.00,2024-01-01 00:00:00
SEG_00177,00177,00177,00177,5.02,6.34,00177,8.76,2.93,7.51,8.39,1.06,Nom_177,4.47,9.34,3.73,1.904247,4.13,2024-01-01 00:00:00
SEG_00178,00178,00178,00178,1.06,5.10,00178,3.54,6.96,9.02,9.54,2.85,Nom_178,1.26,9.35,9.42,2.427162,9.67,2024-01-01 00:00:00
SEG_00179,00179,00179,00179,8.64,4.17,00179,5.46,7.54,8.98,4.00,7.68,Nom_179,6.41,5.60,7.67,2.551566,1.08,2024-01-01 00:00:00
SEG_00180,00180,00180,00180,2.61,1.98,00180,4.54,9.35,8.48,8.81,4.76,Nom_180,8.96,8.02,5.65,1.854723,2.03,2024-01-01 00:00:00
SEG_00181,00181,00181,00181,9.41,6.55,00181,1.51,7.00,2.81,7.67,6.60,Nom_181,5.66,5.15,7.43,1.851377,5.00,2024-01-01 00:00:00
SEG_00182,00182,00182,00182,3.91,1.25,00182,1.81,2.59,7.64,1.05,2.58,Nom_182,1.81,5.41,5.42,2.020571,9.80,2024-01-01 00:00:00
SEG_00183,00183,00183,00183,1.78,9.18,00183,2.07,7.50,4.94,3.45,1.75,Nom_183,9.40,6.72,2.03,2.341129,8.71,2024-01-01 00:00:00
SEG_00184,00184,00184,00184,7.58,9.07,00184,1.31,3.39,8.38,9.69,4.75,Nom_184,4.17,9.82,9.98,2.522889,9.14,2024-01-01 00:00:00
SEG_00185,00185,00185,00185,2.41,7.11,00185,7.19,9.43,7.78,8.45,8.35,Nom_185,8.62,4.32,1.32,2.703292,4.41,2024-01-01 00:00:00
SEG_00186,00186,00186,00186,3.53,6.59,00186,1.64,4.10,3.79,2.80,4.59,Nom_186,5.12,9.84,4.79,2.470269,7.21,2024-01-01 00:00:00
SEG_00187,00187,00187,00187,7.76,2.01,00187,5.58,4.23,3.39,9.59,9.62,Nom_187,3.57,1.46,1.05,1.951607,9.45,2024-01-01 00:00:00
SEG_00188,00188,00188,00188,2.66,4.82,00188,9.63,4.57,4.31,2.89,8.45,Nom_188,8.52,8.18,7.06,2.018509,8.41,2024-01-01 00:00:00
SEG_00189,00189,00189,00189,4.92,7.16,00189,8.84,5.12,3.97,2.11,8.92,Nom_189,5.58,5.37,2.89,2.772904,4.83,2024-01-01 00:00:00
SEG_00190,00190,00190,00190,2.88,5.75,00190,8.30,1.03,8.52,7.40,4.80,Nom_190,9.81,6.03,5.83,1.896734,4.10,2024-01-01 00:00:00
SEG_00191,00191,00191,00191,6.90,1.59,00191,2.43,5.37,8.76,5.77,3.51,Nom_191,4.60,7.26,1.71,2.797287,2.05,2024-01-01 00:00:00
SEG_00192,00192,00192,00192,6.41,7.22,00192,7.77,9.18,3.63,3.85,1.79,Nom_192,9.94,2.70,7.88,2.643402,9.03,2024-01-01 00:00:00
SEG_00193,00193,00193,00193,6.55,7.57,00193,3.80,4.55,1.74,6.81,5.47,Nom_193,8.10,3.93,8.74,2.330701,8.94,2024-01-01 00:00:00
SEG_00194,00194,00194,00194,3.63,8.13,00194,1.32,7.77,4.36,2.94,6.52,Nom_194,4.51,3.00,7.44,2.587508,8.55,2024-01-01 00:00:00
SEG_00195,00195,00195,00195,9.24,5.95,00195,1.81,7.58,2.68,2.35,9.60,Nom_195,5.28,1.03,8.16,2.161217,8.24,2024-01-01 00:00:00
SEG_00196,00196,00196,00196,5.38,5.29,00196,1.47,2.74,2.77,1.82,6.20,Nom_196,7.17,6.30,6.89,2.142558,4.62,2024-01-01 00:00:00
SEG_00197,00197,00197,00197,3.26,6.87,00197,9.19,4.43,8.30,3.34,7.62,Nom_197,1.83,4.50,4.78,2.051132,1.20,2024-01-01 00:00:00
SEG_00198,00198,00198,00198,1.65,9.88,00198,9.17,6.36,4.07,1.58,1.32,Nom_198,2.45,3.28,1.24,2.588690,4.56,2024-01-01 00:00:00
SEG_00199,00199,00199,00199,5.73,2.70,00199,3.15,8.00,9.77,6.63,3.82,Nom_199,6.48,6.22,8.15,1.988316,2.56,2024-01-01 00:00:00
SEG_00200,00200,00200,00200,3.59,3.87,00200,3.24,5.71,5.79,9.92,7.97,Nom_200,6.71,7.38,4.57,2.194140,7.76,2024-01-01 00:00:00
SEG_00201,00201,00201,00201,9.99,1.89,00201,9.65,2.82,7.65,6.59,9.25,Nom_201,1.85,3.53,6.86,2.054644,4.34,2024-01-01 00:00:00
SEG_00202,00202,00202,00202,5.78,9.37,00202,5.61,3.70,9.77,2.69,6.47,Nom_202,2.13,1.67,2.01,2.436619,3.34,2024-01-01 00:00:00
SEG_00203,00203,00203,00203,5.89,5.70,00203,2.52,5.38,2.10,6.16,5.86,Nom_203,4.35,5.54,2.94,2.475575,3.64,2024-01-01 00:00:00
SEG_00204,00204,00204,00204,9.10,3.28,00204,7.96,2.95,5.66,6.59,1.90,Nom_204,7.13,3.85,9.55,1.858726,1.96,2024-01-01 00:00:00
SEG_00205,00205,00205,00205,3.72,3.75,00205,7.29,6.29,7.48,9.47,1.92,Nom_205,6.95,5.14,6.70,2.234670,2.71,2024-01-01 00:00:00
SEG_00206,00206,00206,00206,3.45,6.34,00206,4.36,3.60,1.57,2.77,2.23,Nom_206,2.08,4.92,9.10,1.869302,6.56,2024-01-01 00:00:00
SEG_00207,00207,00207,00207,9.76,5.36,00207,9.30,3.61,1.90,7.92,4.23,Nom_207,1.11,5.68,6.75,2.125344,2.65,2024-01-01 00:00:00
SEG_00208,00208,00208,00208,9.31,7.11,00208,7.38,4.94,8.30,5.78,6.12,Nom_208,7.49,9.20,5.00,2.805569,3.75,2024-01-01 00:00:00
SEG_00209,00209,00209,00209,5.56,4.67,00209,8.42,9.05,6.33,2.84,9.29,Nom_209,2.13,9.95,1.72,2.682157,6.83,2024-01-01 00:00:00
SEG_00210,00210,00210,00210,8.03,8.96,00210,6.27,3.55,2.08,6.54,7.82,Nom_210,6.35,8.89,9.41,2.836160,6.83,2024-01-01 00:00:00
SEG_00211,00211,00211,00211,6.31,5.04,00211,7.76,8.32,4.00,1.76,3.54,Nom_211,3.23,6.39,2.50,2.166126,5.49,2024-01-01 00:00:00
SEG_00212,00212,00212,00212,2.66,5.08,00212,4.48,3.02,3.30,2.18,4.66,Nom_212,1.97,2.44,5.92,2.186273,3.90,2024-01-01 00:00:00
SEG_00213,00213,00213,00213,1.17,8.50,00213,3.87,5.76,3.95,1.49,6.36,Nom_213,7.62,1.72,5.52,2.205566,9.62,2024-01-01 00:00:00
SEG_00214,00214,00214,00214,7.15,4.75,00214,2.85,4.69,6.20,5.57,6.35,Nom_214,2.95,5.07,7.85,2.558814,5.33,2024-01-01 00:00:00
SEG_00215,00215,00215,00215,2.75,2.95,00215,8.88,3.36,5.36,4.98,7.68,Nom_215,7.80,3.55,1.82,2.328193,8.33,2024-01-01 00:00:00
SEG_00216,00216,00216,00216,6.28,4.36,00216,1.96,2.44,2.74,1.89,5.07,Nom_216,9.39,8.17,9.36,1.871980,4.88,2024-01-01 00:00:00
SEG_00217,00217,00217,00217,9.03,7.25,00217,7.83,6.95,3.93,5.87,1.76,Nom_217,3.33,1.69,4.58,2.639887,2.05,2024-01-01 00:00:00
SEG_00218,00218,00218,00218,2.34,6.56,00218,7.49,6.53,2.39,7.10,2.94,Nom_218,8.98,6.40,5.49,2.550308,2.91,2024-01-01 00:00:00
SEG_00219,00219,00219,00219,8.98,9.15,00219,3.70,6.95,6.45,4.51,7.55,Nom_219,8.04,8.20,4.40,2.411652,3.92,2024-01-01 00:00:00
SEG_00220,00220,00220,00220,9.52,2.31,00220,2.91,9.93,4.49,8.69,5.99,Nom_220,6.67,8.75,6.58,1.862373,9.68,2024-01-01 00:00:00
SEG_00221,00221,00221,00221,4.00,2.26,00221,7.59,4.33,7.43,1.08,2.58,Nom_221,9.05,2.18,7.25,2.308397,4.48,2024-01-01 00:00:00
SEG_00222,00222,00222,00222,6.38,9.60,00222,3.58,6.62,1.37,1.31,3.50,Nom_222,4.32,1.74,5.86,2.549854,2.49,2024-01-01 00:00:00
SEG_00223,00223,00223,00223,8.36,8.22,00223,3.47,6.75,7.37,2.67,6.43,Nom_223,3.61,6.17,7.62,2.235764,4.69,2024-01-01 00:00:00
SEG_00224,00224,00224,00224,6.17,5.51,00224,4.23,4.49,6.42,1.54,4.65,Nom_224,4.99,8.26,9.14,2.075244,8.97,2024-01-01 00:00:00
SEG_00225,00225,00225,00225,6.74,3.42,00225,1.25,2.76,8.92,9.81,5.11,Nom_225,9.07,5.04,6.95,1.876580,6.34,2024-01-01 00:00:00
SEG_00226,00226,00226,00226,8.27,5.18,00226,5.52,6.30,6.07,7.30,9.66,Nom_226,7.63,5.99,8.82,2.616250,4.89,2024-01-01 00:00:00
SEG_00227,00227,00227,00227,1.86,8.44,00227,2.17,5.28,5.12,6.33,6.07,Nom_227,7.18,5.31,2.23,2.373889,1.63,2024-01-01 00:00:00
SEG_00228,00228,00228,00228,7.83,7.70,00228,4.76,3.94,2.81,6.85,8.85,Nom_228,9.62,6.96,6.65,2.404022,7.94,2024-01-01 00:00:00
SEG_00229,00229,00229,00229,5.76,3.50,00229,2.78,7.39,1.77,8.38,2.88,Nom_229,6.74,8.74,2.04,2.371250,5.46,2024-01-01 00:00:00
SEG_00230,00230,00230,00230,3.33,3.08,00230,4.02,5.82,1.91,7.87,9.23,Nom_230,6.49,5.03,4.85,2.651821,3.03,2024-01-01 00:00:00
SEG_00231,00231,00231,00231,6.42,3.36,00231,5.75,4.05,3.04,9.00,1.61,Nom_231,6.66,5.75,3.49,2.593275,9.27,2024-01-01 00:00:00
SEG_00232,00232,00232,00232,9.70,4.56,00232,8.40,6.00,8.97,7.36,9.28,Nom_232,9.93,1.14,3.50,2.348947,1.16,2024-01-01 00:00:00
SEG_00233,00233,00233,00233,3.04,7.82,00233,4.83,9.36,1.56,3.96,7.07,Nom_233,8.16,2.96,2.85,1.902179,3.92,2024-01-01 00:00:00
SEG_00234,00234,00234,00234,9.30,3.27,00234,9.04,4.18,5.66,1.01,3.83,Nom_234,7.66,3.00,8.24,2.339024,9.98,2024-01-01 00:00:00
SEG_00235,00235,00235,00235,1.27,6.82,00235,4.57,3.54,4.17,5.80,4.71,Nom_235,8.42,6.69,6.04,2.187012,4.83,2024-01-01 00:00:00
SEG_00236,00236,00236,00236,5.38,3.49,00236,8.43,1.41,8.18,2.64,5.53,Nom_236,6.44,4.98,4.96,1.973487,7.95,2024-01-01 00:00:00
SEG_00237,00237,00237,00237,5.93,9.92,00237,6.17,9.85,9.68,3.32,6.54,Nom_237,4.40,9.24,6.44,2.301344,1.62,2024-01-01 00:00:00
SEG_00238,00238,00238,00238,2.52,3.52,00238,8.79,7.24,2.77,8.70,2.18,Nom_238,1.01,8.54,7.35,2.630061,5.00,2024-01-01 00:00:00
SEG_00239,00239,00239,00239,6.27,5.34,00239,9.22,8.52,2.32,3.37,4.48,Nom_239,1.20,3.64,6.85,2.102740,6.44,2024-01-01 00:00:00
SEG_00240,00240,00240,00240,2.08,5.20,00240,5.93,9.64,1.74,3.97,3.79,Nom_240,8.85,4.76,6.04,2.693914,4.70,2024-01-01 00:00:00
SEG_00241,00241,00241,00241,2.34,3.23,00241,3.57,3.15,2.95,1.81,3.47,Nom_241,6.64,8.99,2.69,2.745159,6.23,2024-01-01 00:00:00
SEG_00242,00242,00242,00242,6.73,9.91,00242,4.85,3.20,3.57,5.74,1.91,Nom_242,9.69,7.26,6.47,2.511034,9.58,2024-01-01 00:00:00
SEG_00243,00243,00243,00243,2.92,3.27,00243,8.36,5.31,2.30,4.35,9.61,Nom_243,2.07,4.59,4.90,2.504609,2.72,2024-01-01 00:00:00
SEG_00244,00244,00244,00244,9.02,8.09,00244,4.50,9.47,9.94,1.59,2.67,Nom_244,6.71,1.95,4.01,2.361103,6.47,2024-01-01 00:00:00
SEG_00245,00245,00245,00245,7.54,6.36,00245,6.01,3.52,4.98,8.50,9.71,Nom_245,1.11,6.17,1.34,2.051526,5.83,2024-01-01 00:00:00
SEG_00246,00246,00246,00246,3.18,5.56,00246,8.33,3.55,6.14,8.66,8.02,Nom_246,6.26,1.38,4.35,1.856065,4.01,2024-01-01 00:00:00
SEG_00247,00247,00247,00247,8.19,4.59,00247,8.24,6.04,2.90,4.69,4.16,Nom_247,1.55,7.76,3.88,2.361853,9.97,2024-01-01 00:00:00
SEG_00248,00248,00248,00248,2.54,7.58,00248,2.72,6.20,5.86,6.35,7.85,Nom_248,9.05,8.20,3.09,2.344598,8.98,2024-01-01 00:00:00
SEG_00249,00249,00249,00249,7.91,9.87,00249,2.56,9.08,7.25,9.53,3.95,Nom_249,4.61,2.18,3.69,2.624769,3.66,2024-01-01 00:00:00
SEG_00250,00250,00250,00250,8.98,1.13,00250,2.09,4.97,9.93,7.09,6.75,Nom_250,7.39,4.95,6.26,2.352450,6.15,2024-01-01 00:00:00
SEG_00251,00251,00251,00251,1.73,7.60,00251,6.52,4.81,4.25,8.56,8.02,Nom_251,7.45,7.37,1.69,2.766085,5.18,2024-01-01 00:00:00
SEG_00252,00252,00252,00252,6.34,2.97,00252,5.18,4.01,9.12,3.14,6.92,Nom_252,2.01,5.38,4.56,2.429042,6.56,2024-01-01 00:00:00
SEG_00253,00253,00253,00253,9.68,1.18,00253,5.78,2.25,3.20,1.25,7.45,Nom_253,8.09,1.74,2.92,2.719837,7.32,2024-01-01 00:00:00
SEG_00254,00254,00254,00254,1.17,4.20,00254,3.41,8.75,5.14,3.88,5.98,Nom_254,1.86,2.53,9.30,2.149274,9.31,2024-01-01 00:00:00
SEG_00255,00255,00255,00255,1.70,5.02,00255,2.85,6.70,1.06,3.01,4.10,Nom_255,9.04,4.46,5.81,2.010180,3.79,2024-01-01 00:00:00
SEG_00256,00256,00256,00256,3.32,8.03,00256,1.49,3.39,8.10,3.16,3.92,Nom_256,4.71,9.39,1.86,2.446532,1.21,2024-01-01 00:00:00
SEG_00257,00257,00257,00257,8.97,4.78,00257,8.39,5.52,2.85,9.15,2.81,Nom_257,3.64,2.51,4.58,2.246176,2.28,2024-01-01 00:00:00
SEG_00258,00258,00258,00258,2.79,4.72,00258,9.46,8.96,5.31,2.04,6.59,Nom_258,3.17,6.34,2.61,2.354464,3.73,2024-01-01 00:00:00
SEG_00259,00259,00259,00259,5.45,8.09,00259,4.72,9.08,2.90,5.85,7.86,Nom_259,3.04,4.62,8.92,1.997922,9.23,2024-01-01 00:00:00
SEG_00260,00260,00260,00260,7.82,3.60,00260,1.97,9.13,3.39,2.97,2.82,Nom_260,9.58,8.39,4.62,2.606424,2.26,2024-01-01 00:00:00
SEG_00261,00261,00261,00261,1.63,7.65,00261,4.27,2.42,5.57,9.31,4.73,Nom_261,7.54,8.46,1.87,2.461687,4.42,2024-01-01 00:00:00
SEG_00262,00262,00262,00262,4.26,4.77,00262,7.82,7.58,4.77,9.22,4.72,Nom_262,4.60,7.14,4.34,2.557122,9.63,2024-01-01 00:00:00
SEG_00263,00263,00263,00263,1.67,8.99,00263,3.76,8.44,4.04,5.49,5.17,Nom_263,9.32,6.53,2.73,2.032238,2.14,2024-01-01 00:00:00
SEG_00264,00264,00264,00264,3.51,2.78,00264,5.43,7.76,1.14,3.69,3.04,Nom_264,2.20,5.36,7.02,2.475281,9.07,2024-01-01 00:00:00
SEG_00265,00265,00265,00265,9.46,5.82,00265,9.86,8.42,1.08,7.05,4.94,Nom_265,4.11,6.98,5.59,2.803267,2.00,2024-01-01 00:00:00
SEG_00266,00266,00266,00266,1.99,4.54,00266,7.67,7.17,7.71,9.11,2.63,Nom_266,8.02,1.16,7.75,2.247689,2.44,2024-01-01 00:00:00
SEG_00267,00267,00267,00267,8.90,1.37,00267,1.43,4.05,5.77,9.42,5.21,Nom_267,4.13,4.94,3.64,2.445197,3.39,2024-01-01 00:00:00
SEG_00268,00268,00268,00268,1.22,3.20,00268,7.59,8.49,7.45,3.45,2.36,Nom_268,3.40,7.20,6.18,2.144452,1.89,2024-01-01 00:00:00
SEG_00269,00269,00269,00269,9.71,2.66,00269,2.53,2.73,7.32,2.31,8.22,Nom_269,4.81,1.41,1.87,2.568214,4.60,2024-01-01 00:00:00
SEG_00270,00270,00270,00270,4.32,3.09,00270,9.81,6.87,2.61,3.47,6.13,Nom_270,9.75,4.10,3.09,2.728239,2.11,2024-01-01 00:00:00
SEG_00271,00271,00271,00271,5.33,6.44,00271,3.70,2.23,4.89,5.35,4.44,Nom_271,7.41,9.77,3.86,2.638828,7.92,2024-01-01 00:00:00
SEG_00272,00272,00272,00272,7.09,4.40,00272,9.80,4.83,6.45,1.65,7.83,Nom_272,3.36,2.70,6.34,2.360171,1.74,2024-01-01 00:00:00
SEG_00273,00273,00273,00273,3.28,5.03,00273,8.27,9.15,8.53,3.90,4.11,Nom_273,1.15,3.03,6.01,2.442728,2.95,2024-01-01 00:00:00
SEG_00274,00274,00274,00274,7.76,5.62,00274,5.73,9.83,9.69,2.95,7.52,Nom_274,5.23,2.28,1.27,2.146086,2.84,2024-01-01 00:00:00
SEG_00275,00275,00275,00275,1.88,7.75,00275,6.48,8.38,1.29,6.03,6.66,Nom_275,7.58,6.72,8.87,2.312179,2.81,2024-01-01 00:00:00
SEG_00276,00276,00276,00276,6.18,9.24,00276,7.24,4.22,7.22,5.03,6.35,Nom_276,6.64,5.61,9.79,2.494173,8.49,2024-01-01 00:00:00
SEG_00277,00277,00277,00277,5.29,5.24,00277,3.78,9.60,5.38,8.98,7.20,Nom_277,5.75,8.20,4.43,2.043157,5.00,2024-01-01 00:00:00
SEG_00278,00278,00278,00278,2.12,9.95,00278,3.59,1.88,9.19,3.78,1.98,Nom_278,7.89,6.89,4.03,2.011302,1.61,2024-01-01 00:00:00
SEG_00279,00279,00279,00279,2.06,7.10,00279,3.41,7.87,5.98,4.52,4.43,Nom_279,7.64,1.15,6.37,2.226848,9.45,2024-01-01 00:00:00
SEG_00280,00280,00280,00280,9.24,9.15,00280,5.41,6.47,2.92,9.86,6.56,Nom_280,9.77,8.43,4.29,2.483576,4.02,2024-01-01 00:00:00
SEG_00281,00281,00281,00281,3.95,8.74,00281,1.78,9.73,4.47,6.39,5.36,Nom_281,3.63,7.47,1.05,2.778873,6.65,2024-01-01 00:00:00
SEG_00282,00282,00282,00282,8.50,9.09,00282,8.63,8.90,4.42,1.82,4.13,Nom_282,5.60,3.13,9.88,2.680982,2.95,2024-01-01 00:00:00
SEG_00283,00283,00283,00283,4.43,4.14,00283,6.59,1.97,3.53,4.55,9.55,Nom_283,4.87,3.27,8.66,2.613428,5.99,2024-01-01 00:00:00
SEG_00284,00284,00284,00284,8.31,9.45,00284,7.58,5.96,1.86,5.57,4.73,Nom_284,5.17,9.04,9.71,2.447217,3.28,2024-01-01 00:00:00
SEG_00285,00285,00285,00285,4.51,3.25,00285,6.57,8.41,8.28,8.52,4.74,Nom_285,5.88,9.38,9.94,2.779986,4.75,2024-01-01 00:00:00
SEG_00286,00286,00286,00286,7.05,2.95,00286,4.61,5.53,2.15,5.80,5.07,Nom_286,1.56,4.30,1.64,2.440252,7.21,2024-01-01 00:00:00
SEG_00287,00287,00287,00287,7.79,1.42,00287,7.84,4.34,2.79,5.38,1.58,Nom_287,5.40,3.77,4.48,2.222625,4.39,2024-01-01 00:00:00
SEG_00288,00288,00288,00288,1.87,6.09,00288,8.27,9.61,3.45,9.16,4.13,Nom_288,6.29,4.19,7.78,2.563224,8.26,2024-01-01 00:00:00
SEG_00289,00289,00289,00289,6.25,8.27,00289,9.81,6.27,8.86,6.78,1.25,Nom_289,3.78,3.67,7.67,2.749567,6.53,2024-01-01 00:00:00
SEG_00290,00290,00290,00290,5.89,4.26,00290,6.79,7.21,7.72,6.40,2.36,Nom_290,9.01,7.69,8.49,2.401933,4.98,2024-01-01 00:00:00
SEG_00291,00291,00291,00291,3.69,4.98,00291,6.12,2.10,5.70,1.61,6.53,Nom_291,6.97,2.30,3.52,2.844092,4.23,2024-01-01 00:00:00
SEG_00292,00292,00292,00292,3.34,3.91,00292,8.90,1.53,1.13,4.29,1.97,Nom_292,4.86,8.50,6.62,2.319022,1.88,2024-01-01 00:00:00
SEG_00293,00293,00293,00293,9.76,4.08,00293,9.31,3.45,2.10,2.74,8.70,Nom_293,2.59,4.86,6.61,2.805232,3.84,2024-01-01 00:00:00
SEG_00294,00294,00294,00294,5.67,5.04,00294,2.29,9.38,1.33,5.70,3.94,Nom_294,5.10,6.86,2.04,2.269426,5.63,2024-01-01 00:00:00
SEG_00295,00295,00295,00295,3.40,1.09,00295,4.13,2.11,7.00,6.03,7.07,Nom_295,1.90,6.54,5.16,1.875446,4.45,2024-01-01 00:00:00
SEG_00296,00296,00296,00296,4.87,1.27,00296,6.19,3.58,6.97,3.61,4.90,Nom_296,1.78,3.58,1.61,2.585695,7.64,2024-01-01 00:00:00
SEG_00297,00297,00297,00297,3.81,5.23,00297,8.06,3.06,2.33,1.38,7.52,Nom_297,5.32,1.57,7.52,2.544426,3.40,2024-01-01 00:00:00
SEG_00298,00298,00298,00298,2.24,4.37,00298,7.59,4.69,2.06,2.52,5.04,Nom_298,8.54,7.91,7.11,2.115740,2.51,2024-01-01 00:00:00
SEG_00299,00299,00299,00299,1.76,2.94,00299,1.41,6.70,6.76,4.89,3.78,Nom_299,6.79,9.40,5.78,2.509962,1.70,2024-01-01 00:00:00
SEG_00300,00300,00300,00300,4.40,8.51,00300,1.29,3.80,1.11,4.27,2.21,Nom_300,1.76,1.25,7.59,2.625372,2.02,2024-01-01 00:00:00
SEG_00301,00301,00301,00301,1.91,2.69,00301,3.63,4.20,8.59,2.91,8.92,Nom_301,4.31,6.40,7.54,2.570473,9.56,2024-01-01 00:00:00
SEG_00302,00302,00302,00302,4.99,3.85,00302,2.23,1.33,5.86,2.07,1.70,Nom_302,9.20,6.61,4.81,2.432882,5.60,2024-01-01 00:00:00
SEG_00303,00303,00303,00303,6.62,6.71,00303,6.20,3.44,5.78,7.30,4.10,Nom_303,7.38,4.47,2.16,2.060852,9.06,2024-01-01 00:00:00
SEG_00304,00304,00304,00304,9.73,9.76,00304,1.02,4.93,5.65,9.24,8.42,Nom_304,3.57,5.95,8.63,1.869034,4.31,2024-01-01 00:00:00
SEG_00305,00305,00305,00305,9.78,8.89,00305,7.72,5.66,2.31,5.09,5.70,Nom_305,4.04,3.53,7.90,2.222854,8.70,2024-01-01 00:00:00
SEG_00306,00306,00306,00306,7.52,5.11,00306,2.63,9.10,1.22,8.64,2.32,Nom_306,8.23,6.05,1.06,2.362665,4.54,2024-01-01 00:00:00
SEG_00307,00307,00307,00307,5.96,8.45,00307,1.03,5.38,3.89,4.50,9.21,Nom_307,9.30,5.77,3.37,2.459924,2.38,2024-01-01 00:00:00
SEG_00308,00308,00308,00308,4.39,2.61,00308,6.82,5.04,5.93,3.46,6.27,Nom_308,5.89,6.00,6.18,2.733464,5.17,2024-01-01 00:00:00
SEG_00309,00309,00309,00309,2.79,5.55,00309,6.08,3.70,3.36,9.25,5.17,Nom_309,2.75,2.79,2.66,2.265830,4.19,2024-01-01 00:00:00
SEG_00310,00310,00310,00310,9.51,1.61,00310,3.12,5.16,5.85,1.88,8.34,Nom_310,4.98,5.48,3.71,2.226878,1.12,2024-01-01 00:00:00
SEG_00311,00311,00311,00311,1.71,5.94,00311,3.82,2.25,2.54,4.81,4.36,Nom_311,3.34,5.72,5.16,1.924615,6.72,2024-01-01 00:00:00
SEG_00312,00312,00312,00312,2.86,3.28,00312,3.30,7.18,9.27,6.60,6.41,Nom_312,3.51,9.77,3.51,2.186809,2.38,2024-01-01 00:00:00
SEG_00313,00313,00313,00313,3.41,9.80,00313,5.75,3.88,8.23,7.87,9.71,Nom_313,4.27,4.22,4.34,2.593717,4.55,2024-01-01 00:00:00
SEG_00314,00314,00314,00314,2.88,7.76,00314,8.43,7.43,8.98,5.75,8.39,Nom_314,8.72,8.13,4.98,2.375157,8.07,2024-01-01 00:00:00
SEG_00315,00315,00315,00315,1.16,6.78,00315,7.45,1.63,4.14,5.56,4.85,Nom_315,1.08,5.82,1.66,2.661903,4.61,2024-01-01 00:00:00
SEG_00316,00316,00316,00316,7.85,2.85,00316,6.81,9.92,6.14,4.46,6.05,Nom_316,2.06,8.58,6.68,2.559431,6.84,2024-01-01 00:00:00
