col_environnement_id,col_time_id,col_zone_id,col_polluant_id,col_mode_id,col_station_id,col_valeur_co2,col_niveau_pollution,col_aqi_moyen,col_condition_meteo,col_temperature,col_prix_carburant_ref,col_energie_renouvelable_pourcent,col_impact_sante_index,col_cout_pollution,col_energy_consumption_per_vehicle,col_source,col_date_insertion
ENV_00162,00162,00162,00162,00162,00162,18.86,Critique,6.53,Pluie,3.75,0.54,3.32,49,8.34,8.67,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00163,00163,00163,00163,00163,00163,31.90,Modéré,1.70,Orage,9.21,9.82,2.17,19,3.29,5.51,Meteo_France,2024-01-01 00:00:00
ENV_00164,00164,00164,00164,00164,00164,30.39,Modéré,8.59,Brouillard,8.71,4.92,2.65,67,7.66,6.89,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00165,00165,00165,00165,00165,00165,18.95,Modéré,5.20,Orage,4.34,5.12,3.34,32,4.34,2.33,Data.gouv.fr,2024-01-01 00:00:00
ENV_00166,00166,00166,00166,00166,00166,20.75,Modéré,4.02,Nuageux,1.91,2.68,2.76,2,9.16,4.49,AirParif_2024,2024-01-01 00:00:00
ENV_00167,00167,00167,00167,00167,00167,7.06,Élevé,7.29,Soleil,2.58,6.48,7.97,18,3.26,6.07,Meteo_France,2024-01-01 00:00:00
ENV_00168,00168,00168,00168,00168,00168,49.76,Élevé,8.18,Orage,1.11,7.18,3.52,82,8.87,7.94,Meteo_France,2024-01-01 00:00:00
ENV_00169,00169,00169,00169,00169,00169,1.90,Élevé,4.25,Pluie,7.10,6.07,7.37,91,7.64,5.55,Data.gouv.fr,2024-01-01 00:00:00
ENV_00170,00170,00170,00170,00170,00170,36.54,Faible,6.06,Pluie,8.07,4.82,2.80,74,1.87,1.67,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00171,00171,00171,00171,00171,00171,26.06,Faible,7.63,Orage,8.68,1.37,2.93,16,9.52,8.29,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00172,00172,00172,00172,00172,00172,49.21,Faible,9.84,Soleil,6.55,7.45,3.46,9,1.80,4.78,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00173,00173,00173,00173,00173,00173,25.07,Faible,8.37,Soleil,6.94,6.12,5.20,29,4.45,1.60,Data.gouv.fr,2024-01-01 00:00:00
ENV_00174,00174,00174,00174,00174,00174,47.79,Élevé,8.63,Soleil,6.74,3.94,9.77,27,2.77,5.01,Data.gouv.fr,2024-01-01 00:00:00
ENV_00175,00175,00175,00175,00175,00175,13.00,Modéré,2.56,Nuageux,4.01,3.99,4.98,84,1.23,2.79,Data.gouv.fr,2024-01-01 00:00:00
ENV_00176,00176,00176,00176,00176,00176,15.04,Élevé,5.56,Orage,8.57,5.65,8.66,96,7.55,8.64,AirParif_2024,2024-01-01 00:00:00
ENV_00177,00177,00177,00177,00177,00177,49.29,Critique,8.47,Soleil,8.94,9.82,2.00,19,8.88,9.82,Data.gouv.fr,2024-01-01 00:00:00
ENV_00178,00178,00178,00178,00178,00178,42.77,Faible,3.96,Soleil,1.97,9.58,1.40,100,3.19,8.91,Data.gouv.fr,2024-01-01 00:00:00
ENV_00179,00179,00179,00179,00179,00179,44.06,Faible,2.49,Orage,5.96,8.54,6.57,66,6.93,5.23,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00180,00180,00180,00180,00180,00180,47.05,Faible,1.94,Nuageux,1.70,7.23,6.56,12,7.47,8.19,Data.gouv.fr,2024-01-01 00:00:00
ENV_00181,00181,00181,00181,00181,00181,13.01,Élevé,5.32,Brouillard,6.04,2.91,9.46,69,5.91,2.19,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00182,00182,00182,00182,00182,00182,20.61,Élevé,1.52,Orage,4.17,3.66,6.38,14,7.15,6.30,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00183,00183,00183,00183,00183,00183,20.04,Critique,4.54,Brouillard,1.54,3.27,9.66,29,9.95,8.06,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00184,00184,00184,00184,00184,00184,12.70,Faible,8.99,Nuageux,8.93,8.99,7.87,63,8.58,8.72,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00185,00185,00185,00185,00185,00185,10.09,Élevé,8.92,Orage,1.04,0.66,6.46,17,8.46,1.39,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00186,00186,00186,00186,00186,00186,19.60,Modéré,7.35,Brouillard,5.00,1.38,8.53,81,7.07,1.71,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00187,00187,00187,00187,00187,00187,48.78,Critique,7.15,Nuageux,5.37,5.64,6.41,71,9.22,9.85,Data.gouv.fr,2024-01-01 00:00:00
ENV_00188,00188,00188,00188,00188,00188,25.80,Faible,8.04,Soleil,7.24,6.16,5.98,26,4.20,8.65,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00189,00189,00189,00189,00189,00189,14.09,Modéré,3.51,Nuageux,5.44,6.76,4.50,47,9.44,1.15,Meteo_France,2024-01-01 00:00:00
ENV_00190,00190,00190,00190,00190,00190,22.52,Faible,3.11,Nuageux,6.10,2.98,1.61,42,7.42,6.57,Data.gouv.fr,2024-01-01 00:00:00
ENV_00191,00191,00191,00191,00191,00191,9.58,Modéré,3.62,Brouillard,8.77,7.89,7.10,16,6.37,1.53,Data.gouv.fr,2024-01-01 00:00:00
ENV_00192,00192,00192,00192,00192,00192,16.15,Modéré,4.69,Soleil,5.42,3.17,7.87,75,9.23,4.96,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00193,00193,00193,00193,00193,00193,22.01,Faible,9.63,Brouillard,6.92,0.94,1.37,5,2.70,9.44,Meteo_France,2024-01-01 00:00:00
ENV_00194,00194,00194,00194,00194,00194,36.95,Élevé,8.71,Orage,2.93,7.73,1.37,74,6.72,3.99,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00195,00195,00195,00195,00195,00195,22.75,Critique,9.30,Brouillard,6.54,3.23,2.58,41,9.11,7.90,Meteo_France,2024-01-01 00:00:00
ENV_00196,00196,00196,00196,00196,00196,35.35,Modéré,9.23,Brouillard,6.68,5.48,3.15,39,8.26,7.31,AirParif_2024,2024-01-01 00:00:00
ENV_00197,00197,00197,00197,00197,00197,18.99,Élevé,8.32,Nuageux,9.70,6.50,8.50,83,6.78,4.06,Data.gouv.fr,2024-01-01 00:00:00
ENV_00198,00198,00198,00198,00198,00198,32.39,Élevé,1.16,Soleil,2.57,8.03,9.31,94,3.44,6.84,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00199,00199,00199,00199,00199,00199,34.37,Élevé,5.63,Brouillard,1.70,1.91,8.60,21,9.40,4.34,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00200,00200,00200,00200,00200,00200,14.56,Élevé,6.56,Pluie,9.45,5.96,2.08,29,1.73,2.83,Data.gouv.fr,2024-01-01 00:00:00
ENV_00201,00201,00201,00201,00201,00201,44.61,Faible,4.78,Orage,7.94,4.94,2.03,59,1.50,5.49,AirParif_2024,2024-01-01 00:00:00
ENV_00202,00202,00202,00202,00202,00202,43.55,Faible,6.50,Orage,8.60,4.04,5.71,42,2.11,9.06,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00203,00203,00203,00203,00203,00203,11.02,Modéré,1.15,Brouillard,9.42,9.34,1.08,85,6.06,2.49,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00204,00204,00204,00204,00204,00204,41.29,Modéré,7.73,Orage,2.78,4.99,2.30,73,1.38,1.92,Data.gouv.fr,2024-01-01 00:00:00
ENV_00205,00205,00205,00205,00205,00205,9.62,Élevé,2.75,Soleil,1.31,6.03,5.56,56,6.41,1.64,Data.gouv.fr,2024-01-01 00:00:00
ENV_00206,00206,00206,00206,00206,00206,49.48,Critique,5.75,Brouillard,2.79,3.98,5.61,57,1.45,5.96,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00207,00207,00207,00207,00207,00207,14.26,Élevé,1.55,Pluie,5.77,2.36,5.92,10,9.54,2.45,Data.gouv.fr,2024-01-01 00:00:00
ENV_00208,00208,00208,00208,00208,00208,22.57,Critique,2.03,Orage,1.02,3.51,4.63,52,7.34,5.03,Data.gouv.fr,2024-01-01 00:00:00
ENV_00209,00209,00209,00209,00209,00209,18.30,Faible,3.24,Pluie,7.78,9.17,8.20,40,7.97,7.30,AirParif_2024,2024-01-01 00:00:00
ENV_00210,00210,00210,00210,00210,00210,47.85,Critique,8.86,Soleil,4.97,2.60,7.54,73,3.50,1.24,AirParif_2024,2024-01-01 00:00:00
ENV_00211,00211,00211,00211,00211,00211,48.97,Modéré,6.84,Brouillard,6.39,6.31,2.80,36,5.93,7.25,AirParif_2024,2024-01-01 00:00:00
ENV_00212,00212,00212,00212,00212,00212,37.11,Modéré,2.78,Soleil,3.44,6.89,9.48,85,8.07,4.12,Meteo_France,2024-01-01 00:00:00
ENV_00213,00213,00213,00213,00213,00213,10.11,Critique,2.99,Orage,9.54,2.03,9.40,27,8.46,1.24,Meteo_France,2024-01-01 00:00:00
ENV_00214,00214,00214,00214,00214,00214,13.50,Critique,1.44,Brouillard,7.20,4.10,6.49,73,4.58,6.25,Data.gouv.fr,2024-01-01 00:00:00
ENV_00215,00215,00215,00215,00215,00215,39.66,Critique,2.02,Orage,9.69,7.05,8.82,49,2.86,6.85,Meteo_France,2024-01-01 00:00:00
ENV_00216,00216,00216,00216,00216,00216,2.62,Faible,7.56,Soleil,2.09,9.23,7.14,11,1.70,2.22,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00217,00217,00217,00217,00217,00217,38.57,Critique,4.84,Orage,5.43,8.24,4.34,17,6.65,2.47,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00218,00218,00218,00218,00218,00218,45.11,Élevé,3.08,Nuageux,8.28,2.84,1.77,40,1.31,8.63,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00219,00219,00219,00219,00219,00219,24.32,Élevé,4.07,Brouillard,5.01,9.43,2.42,26,4.39,3.45,AirParif_2024,2024-01-01 00:00:00
ENV_00220,00220,00220,00220,00220,00220,15.84,Critique,5.78,Orage,8.26,7.07,3.04,40,7.79,1.95,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00221,00221,00221,00221,00221,00221,46.86,Faible,2.38,Pluie,1.33,5.32,7.66,25,1.43,8.17,Data.gouv.fr,2024-01-01 00:00:00
ENV_00222,00222,00222,00222,00222,00222,12.22,Élevé,8.73,Orage,1.29,0.52,6.49,77,5.32,7.75,Meteo_France,2024-01-01 00:00:00
ENV_00223,00223,00223,00223,00223,00223,15.04,Faible,2.29,Soleil,3.69,6.06,3.56,7,3.68,7.83,AirParif_2024,2024-01-01 00:00:00
ENV_00224,00224,00224,00224,00224,00224,3.28,Critique,5.91,Soleil,2.61,2.89,1.20,66,9.78,1.63,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00225,00225,00225,00225,00225,00225,31.94,Modéré,5.24,Pluie,1.72,2.05,1.85,97,5.02,7.36,AirParif_2024,2024-01-01 00:00:00
ENV_00226,00226,00226,00226,00226,00226,15.87,Modéré,4.27,Nuageux,3.79,3.76,2.12,99,3.51,7.46,Data.gouv.fr,2024-01-01 00:00:00
ENV_00227,00227,00227,00227,00227,00227,36.96,Modéré,2.88,Brouillard,3.65,4.80,5.58,79,5.23,6.03,Data.gouv.fr,2024-01-01 00:00:00
ENV_00228,00228,00228,00228,00228,00228,46.61,Critique,3.55,Orage,9.16,8.98,3.41,30,6.59,2.70,Data.gouv.fr,2024-01-01 00:00:00
ENV_00229,00229,00229,00229,00229,00229,2.30,Modéré,8.66,Brouillard,2.56,4.37,8.84,75,1.35,8.23,AirParif_2024,2024-01-01 00:00:00
ENV_00230,00230,00230,00230,00230,00230,45.55,Critique,4.74,Nuageux,1.16,0.69,9.83,76,7.68,9.44,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00231,00231,00231,00231,00231,00231,1.10,Élevé,2.04,Soleil,7.44,7.32,6.10,24,0.93,8.44,Meteo_France,2024-01-01 00:00:00
ENV_00232,00232,00232,00232,00232,00232,41.88,Élevé,8.30,Orage,1.96,3.19,1.04,24,2.94,8.62,Meteo_France,2024-01-01 00:00:00
ENV_00233,00233,00233,00233,00233,00233,17.22,Élevé,2.22,Brouillard,1.82,3.98,3.87,30,1.71,2.28,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00234,00234,00234,00234,00234,00234,18.69,Critique,9.30,Pluie,2.98,3.04,2.19,17,3.45,5.25,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00235,00235,00235,00235,00235,00235,45.81,Élevé,8.58,Soleil,2.69,5.09,7.03,96,1.01,4.36,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00236,00236,00236,00236,00236,00236,34.10,Critique,5.19,Soleil,3.40,7.79,2.93,74,2.50,9.33,Meteo_France,2024-01-01 00:00:00
ENV_00237,00237,00237,00237,00237,00237,37.74,Faible,9.06,Pluie,9.79,3.44,6.09,7,2.17,1.90,Data.gouv.fr,2024-01-01 00:00:00
ENV_00238,00238,00238,00238,00238,00238,45.92,Élevé,2.90,Soleil,6.44,4.83,6.38,54,5.06,4.89,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00239,00239,00239,00239,00239,00239,39.45,Faible,8.92,Orage,5.62,7.28,2.11,27,6.87,9.67,Data.gouv.fr,2024-01-01 00:00:00
ENV_00240,00240,00240,00240,00240,00240,29.65,Critique,9.71,Orage,9.15,4.14,2.28,5,4.67,6.39,Meteo_France,2024-01-01 00:00:00
ENV_00241,00241,00241,00241,00241,00241,26.34,Faible,7.62,Pluie,8.09,4.57,1.74,91,1.34,4.46,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00242,00242,00242,00242,00242,00242,46.21,Critique,2.36,Orage,5.59,0.78,6.76,99,8.78,4.83,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00243,00243,00243,00243,00243,00243,33.99,Faible,6.74,Soleil,3.47,8.78,6.37,17,5.70,1.34,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00244,00244,00244,00244,00244,00244,49.47,Modéré,5.19,Nuageux,5.24,1.16,4.28,36,2.05,8.79,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00245,00245,00245,00245,00245,00245,14.77,Faible,2.94,Orage,3.61,7.16,1.34,43,1.70,1.87,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00246,00246,00246,00246,00246,00246,28.41,Modéré,7.06,Soleil,3.64,0.79,7.09,82,6.06,6.32,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00247,00247,00247,00247,00247,00247,40.15,Critique,5.97,Orage,9.03,2.92,1.03,88,7.99,5.04,AirParif_2024,2024-01-01 00:00:00
ENV_00248,00248,00248,00248,00248,00248,1.23,Faible,4.32,Brouillard,7.39,0.88,1.53,63,8.53,2.67,AirParif_2024,2024-01-01 00:00:00
ENV_00249,00249,00249,00249,00249,00249,6.28,Critique,3.53,Nuageux,1.19,1.08,1.26,9,2.75,7.05,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00250,00250,00250,00250,00250,00250,39.29,Critique,3.43,Pluie,5.67,8.02,4.89,34,7.63,6.49,Data.gouv.fr,2024-01-01 00:00:00
ENV_00251,00251,00251,00251,00251,00251,39.31,Faible,6.62,Brouillard,8.44,1.94,1.18,95,6.58,2.26,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00252,00252,00252,00252,00252,00252,18.22,Faible,3.23,Brouillard,5.81,8.60,5.45,63,8.80,4.11,AirParif_2024,2024-01-01 00:00:00
ENV_00253,00253,00253,00253,00253,00253,5.53,Critique,2.13,Soleil,3.85,9.46,5.76,86,8.54,9.50,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00254,00254,00254,00254,00254,00254,40.09,Élevé,5.62,Pluie,9.96,6.44,5.49,46,1.26,9.86,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00255,00255,00255,00255,00255,00255,49.43,Faible,7.94,Nuageux,1.01,3.99,5.84,3,1.36,2.52,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00256,00256,00256,00256,00256,00256,41.19,Modéré,8.82,Pluie,3.09,4.55,4.78,37,2.52,5.54,AirParif_2024,2024-01-01 00:00:00
ENV_00257,00257,00257,00257,00257,00257,1.04,Élevé,2.99,Pluie,6.96,3.13,3.72,22,7.06,4.94,Data.gouv.fr,2024-01-01 00:00:00
ENV_00258,00258,00258,00258,00258,00258,12.09,Faible,2.79,Orage,5.45,8.18,4.89,73,9.62,7.34,AirParif_2024,2024-01-01 00:00:00
ENV_00259,00259,00259,00259,00259,00259,23.03,Critique,8.56,Soleil,8.74,2.51,1.52,84,7.02,4.20,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00260,00260,00260,00260,00260,00260,35.36,Critique,6.25,Orage,3.02,5.08,8.46,97,6.97,6.01,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00261,00261,00261,00261,00261,00261,25.03,Modéré,9.23,Nuageux,6.22,4.41,6.64,96,8.28,3.64,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00262,00262,00262,00262,00262,00262,41.80,Faible,6.75,Nuageux,8.62,3.89,7.14,25,8.22,1.14,Data.gouv.fr,2024-01-01 00:00:00
ENV_00263,00263,00263,00263,00263,00263,48.26,Faible,6.55,Brouillard,2.56,2.63,1.28,59,2.96,8.04,Meteo_France,2024-01-01 00:00:00
ENV_00264,00264,00264,00264,00264,00264,7.15,Faible,7.37,Soleil,1.35,7.01,1.37,34,5.90,3.90,AirParif_2024,2024-01-01 00:00:00
ENV_00265,00265,00265,00265,00265,00265,15.16,Élevé,5.36,Soleil,7.68,4.62,7.33,100,1.17,7.31,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00266,00266,00266,00266,00266,00266,12.90,Critique,9.29,Nuageux,6.29,7.18,5.69,14,3.29,2.70,AirParif_2024,2024-01-01 00:00:00
ENV_00267,00267,00267,00267,00267,00267,10.49,Critique,2.91,Pluie,3.39,9.60,9.37,49,9.26,6.04,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00268,00268,00268,00268,00268,00268,27.51,Modéré,9.06,Brouillard,9.21,8.63,6.38,8,6.88,6.52,Data.gouv.fr,2024-01-01 00:00:00
ENV_00269,00269,00269,00269,00269,00269,39.87,Modéré,8.87,Brouillard,1.76,1.48,9.47,65,3.76,3.44,Meteo_France,2024-01-01 00:00:00
ENV_00270,00270,00270,00270,00270,00270,1.19,Faible,6.52,Pluie,4.12,9.72,8.12,36,3.40,2.40,Data.gouv.fr,2024-01-01 00:00:00
ENV_00271,00271,00271,00271,00271,00271,29.90,Critique,4.71,Orage,9.19,3.20,1.49,97,2.32,8.69,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00272,00272,00272,00272,00272,00272,44.86,Élevé,8.09,Orage,6.99,5.14,3.53,99,3.02,1.33,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00273,00273,00273,00273,00273,00273,3.70,Faible,5.55,Nuageux,3.20,5.72,1.95,23,4.80,3.75,Meteo_France,2024-01-01 00:00:00
ENV_00274,00274,00274,00274,00274,00274,17.93,Faible,2.98,Pluie,7.80,8.04,3.59,100,6.75,7.11,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00275,00275,00275,00275,00275,00275,36.21,Modéré,3.77,Nuageux,9.95,8.42,9.86,69,2.40,8.46,Data.gouv.fr,2024-01-01 00:00:00
ENV_00276,00276,00276,00276,00276,00276,27.79,Modéré,7.24,Pluie,4.63,4.03,7.78,55,3.80,4.96,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00277,00277,00277,00277,00277,00277,21.59,Critique,2.98,Brouillard,3.62,6.63,4.02,98,4.43,6.12,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00278,00278,00278,00278,00278,00278,40.58,Faible,1.82,Brouillard,9.74,2.99,7.06,22,7.35,3.34,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00279,00279,00279,00279,00279,00279,40.97,Modéré,7.98,Soleil,4.55,4.30,4.10,87,4.31,5.49,Meteo_France,2024-01-01 00:00:00
ENV_00280,00280,00280,00280,00280,00280,26.80,Faible,3.91,Soleil,4.02,8.83,7.47,47,1.27,4.22,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00281,00281,00281,00281,00281,00281,15.52,Critique,5.42,Pluie,8.87,6.06,1.77,59,8.93,7.46,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00282,00282,00282,00282,00282,00282,36.71,Critique,3.59,Brouillard,9.58,3.99,4.90,30,6.20,4.33,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00283,00283,00283,00283,00283,00283,38.88,Critique,8.77,Orage,9.07,2.32,8.23,98,4.88,1.06,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00284,00284,00284,00284,00284,00284,25.35,Faible,3.37,Soleil,7.01,3.86,4.02,11,3.52,1.56,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00285,00285,00285,00285,00285,00285,15.70,Élevé,9.27,Orage,8.32,8.30,2.56,83,9.98,2.03,Data.gouv.fr,2024-01-01 00:00:00
ENV_00286,00286,00286,00286,00286,00286,1.89,Faible,3.39,Orage,8.62,2.60,3.47,33,9.64,8.97,Data.gouv.fr,2024-01-01 00:00:00
ENV_00287,00287,00287,00287,00287,00287,40.64,Élevé,7.51,Pluie,7.30,2.14,6.27,72,8.80,6.72,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00288,00288,00288,00288,00288,00288,42.99,Critique,2.18,Brouillard,5.41,5.59,3.14,82,4.87,3.57,Meteo_France,2024-01-01 00:00:00
ENV_00289,00289,00289,00289,00289,00289,2.19,Élevé,8.22,Pluie,9.31,2.11,8.48,4,5.28,3.05,Meteo_France,2024-01-01 00:00:00
ENV_00290,00290,00290,00290,00290,00290,3.68,Élevé,8.79,Brouillard,2.36,2.03,9.60,58,5.64,9.20,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00291,00291,00291,00291,00291,00291,41.19,Faible,1.21,Soleil,4.44,1.19,9.34,28,9.13,5.82,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00292,00292,00292,00292,00292,00292,25.23,Élevé,4.78,Brouillard,9.82,7.97,8.10,76,6.34,9.82,Data.gouv.fr,2024-01-01 00:00:00
ENV_00293,00293,00293,00293,00293,00293,9.45,Critique,5.04,Brouillard,8.38,6.86,5.45,66,8.44,2.59,Meteo_France,2024-01-01 00:00:00
ENV_00294,00294,00294,00294,00294,00294,9.89,Modéré,5.12,Soleil,1.19,4.88,1.84,34,4.29,1.87,Meteo_France,2024-01-01 00:00:00
ENV_00295,00295,00295,00295,00295,00295,42.38,Élevé,1.25,Pluie,4.36,1.87,3.45,26,3.78,2.20,Data.gouv.fr,2024-01-01 00:00:00
ENV_00296,00296,00296,00296,00296,00296,6.21,Élevé,6.39,Nuageux,4.95,5.06,3.37,96,8.78,9.36,Meteo_France,2024-01-01 00:00:00
ENV_00297,00297,00297,00297,00297,00297,38.48,Critique,9.59,Brouillard,3.73,3.59,2.73,81,2.40,7.96,Meteo_France,2024-01-01 00:00:00
ENV_00298,00298,00298,00298,00298,00298,33.61,Faible,9.86,Brouillard,7.78,8.43,3.49,61,3.75,3.61,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00299,00299,00299,00299,00299,00299,38.24,Critique,9.52,Orage,7.12,5.04,9.46,7,4.48,8.43,AirParif_2024,2024-01-01 00:00:00
ENV_00300,00300,00300,00300,00300,00300,30.74,Critique,4.55,Orage,7.14,0.62,6.17,36,9.00,1.67,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00301,00301,00301,00301,00301,00301,3.69,Critique,1.23,Orage,3.37,6.76,4.86,59,9.20,5.25,Data.gouv.fr,2024-01-01 00:00:00
ENV_00302,00302,00302,00302,00302,00302,4.86,Critique,7.33,Pluie,2.88,4.38,4.98,79,2.40,5.87,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00303,00303,00303,00303,00303,00303,13.29,Faible,3.66,Pluie,4.53,5.48,5.56,77,5.42,4.35,Data.gouv.fr,2024-01-01 00:00:00
ENV_00304,00304,00304,00304,00304,00304,5.52,Critique,1.44,Soleil,6.03,8.93,9.02,71,3.41,7.56,Data.gouv.fr,2024-01-01 00:00:00
ENV_00305,00305,00305,00305,00305,00305,20.12,Élevé,2.16,Soleil,5.11,4.33,6.34,3,8.50,9.87,Data.gouv.fr,2024-01-01 00:00:00
ENV_00306,00306,00306,00306,00306,00306,23.85,Modéré,1.64,Orage,9.63,6.84,4.26,58,9.49,7.93,Meteo_France,2024-01-01 00:00:00
ENV_00307,00307,00307,00307,00307,00307,28.78,Modéré,7.86,Orage,1.59,3.54,6.30,65,3.57,4.12,Meteo_France,2024-01-01 00:00:00
ENV_00308,00308,00308,00308,00308,00308,30.97,Modéré,4.79,Brouillard,8.59,6.20,6.85,41,2.90,2.98,AirParif_2024,2024-01-01 00:00:00
ENV_00309,00309,00309,00309,00309,00309,4.76,Élevé,5.00,Orage,2.78,5.11,9.50,48,8.90,5.50,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00310,00310,00310,00310,00310,00310,34.52,Faible,3.65,Orage,5.77,9.98,1.79,39,2.79,6.81,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00311,00311,00311,00311,00311,00311,23.48,Élevé,2.52,Soleil,2.85,7.73,1.20,18,4.02,9.00,Data.gouv.fr,2024-01-01 00:00:00
ENV_00312,00312,00312,00312,00312,00312,11.82,Élevé,9.47,Nuageux,6.21,9.34,6.15,83,1.88,2.34,AirParif_2024,2024-01-01 00:00:00
ENV_00313,00313,00313,00313,00313,00313,43.43,Modéré,4.49,Soleil,5.11,0.74,8.12,99,8.26,8.41,AirParif_2024,2024-01-01 00:00:00
ENV_00314,00314,00314,00314,00314,00314,21.01,Modéré,2.08,Soleil,9.83,6.89,6.91,64,8.63,3.74,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_00315,00315,00315,00315,00315,00315,14.79,Élevé,8.28,Brouillard,6.84,7.17,6.54,72,4.49,3.33,Data.gouv.fr,2024-01-01 00:00:00
ENV_00316,00316,00316,00316,00316,00316,2.67,Faible,9.98,Soleil,5.58,8.67,3.74,12,6.28,7.22,Meteo_France,2024-01-01 00:00:00
ENV_00317,00317,00317,00317,00317,00317,7.01,Élevé,4.66,Orage,9.10,6.61,3.99,1,4.35,5.77,AirParif_2024,2024-01-01 00:00:00
ENV_00318,00318,00318,00318,00318,00318,33.96,Critique,6.76,Orage,5.54,6.06,5.13,45,6.71,2.69,Meteo_France,2024-01-01 00:00:00
ENV_00319,00319,00319,00319,00319,00319,48.81,Critique,1.95,Soleil,9.68,5.65,9.03,55,6.89,7.62,Meteo_France,2024-01-01 00:00:00
ENV_00320,00320,00320,00320,00320,00320,11.77,Élevé,5.90,Orage,1.81,3.08,1.93,99,6.19,1.53,AirParif_2024,2024-01-01 00:00:00
ENV_00321,00321,00321,00321,00321,00321,23.31,Modéré,4.04,Nuageux,3.91,9.41,9.72,19,5.82,9.52,Data.gouv.fr,2024-01-01 00:00:00
ENV_00322,00322,00322,00322,00322,00322,4.30,Faible,5.45,Soleil,1.50,9.65,7.92,20,7.09,5.29,SNCF_Open_Data,2024-01-01 00:00:00
ENV_00323,00323,00323,00323,00323,00323,20.29,Critique,6.83,Pluie,8.35,3.20,5.66,98,8.91,7.68,Data.gouv.fr,2024-01-01 00:00:00
ENV_00324,00324,00324,00324,00324,00324,3.96,Modéré,1.23,Brouillard,6.90,5.60,5.15,37,7.72,8.86,RATP_Open_Data_2024,2024-01-01 00:00:00
