col_aq_id,col_date,col_zone_id,col_pm25_ugm3,col_no2_ugm3,col_aqi_index,col_indice_qualite_air,col_date_enrichissement
ID_066,2024-08-19 00:00:00,ID_066,7.36,5.96,59.05,7.99,2024-03-07 00:00:00
ID_067,2024-08-11 00:00:00,ID_067,6.31,6.09,4.5,7.58,2024-05-01 00:00:00
ID_068,2024-06-21 00:00:00,ID_068,7.51,5.77,52.85,1.24,2024-08-24 00:00:00
ID_069,2024-01-03 00:00:00,ID_069,2.65,5.12,14.06,1.83,2024-02-16 00:00:00
ID_070,2024-05-18 00:00:00,ID_070,3.05,2.59,28.42,2.17,2024-04-10 00:00:00
ID_071,2024-12-04 00:00:00,ID_071,6.81,2.17,46.53,4.73,2024-11-29 00:00:00
ID_072,2024-12-22 00:00:00,ID_072,2.66,5.46,47.11,5.57,2024-12-25 00:00:00
ID_073,2024-06-18 00:00:00,ID_073,8.27,6.37,74.67,7.7,2024-02-16 00:00:00
ID_074,2024-10-24 00:00:00,ID_074,1.64,6.25,72.47,3.87,2024-07-25 00:00:00
ID_075,2024-04-08 00:00:00,ID_075,5.42,8.64,62.62,3.92,2024-09-22 00:00:00
ID_076,2024-04-05 00:00:00,ID_076,7.83,5.89,59.88,5.12,2024-09-07 00:00:00
ID_077,2024-04-26 00:00:00,ID_077,4.23,3.8,44.18,6.34,2024-08-19 00:00:00
ID_078,2024-07-29 00:00:00,ID_078,2.67,4.52,24.19,5.45,2024-12-04 00:00:00
ID_079,2024-02-22 00:00:00,ID_079,7.13,8.27,14.66,7.07,2024-06-17 00:00:00
ID_080,2024-10-03 00:00:00,ID_080,7.1,1.5,44.87,5.87,2024-03-08 00:00:00
ID_081,2024-10-21 00:00:00,ID_081,6.76,8.2,44.19,8.33,2024-02-24 00:00:00
ID_082,2024-06-06 00:00:00,ID_082,2.76,3.74,16.93,4.54,2024-02-08 00:00:00
ID_083,2024-06-29 00:00:00,ID_083,5.48,7.42,46.9,7.07,2024-08-19 00:00:00
ID_084,2024-06-29 00:00:00,ID_084,5.4,8.25,10.03,1.86,2024-04-27 00:00:00
ID_085,2024-05-26 00:00:00,ID_085,5.32,3.69,23.02,7.7,2024-11-14 00:00:00
ID_086,2024-09-08 00:00:00,ID_086,1.59,8.16,82.8,6.73,2024-04-18 00:00:00
ID_087,2024-06-13 00:00:00,ID_087,4.67,2.45,31.77,3.16,2024-09-20 00:00:00
ID_088,2024-01-11 00:00:00,ID_088,7.04,6.49,27.36,8.43,2024-09-16 00:00:00
ID_089,2024-03-18 00:00:00,ID_089,7.0,2.27,14.4,2.97,2024-03-07 00:00:00
ID_090,2024-06-30 00:00:00,ID_090,8.33,8.66,64.46,7.89,2024-08-22 00:00:00
ID_091,2024-02-23 00:00:00,ID_091,6.17,4.38,51.76,7.69,2024-12-05 00:00:00
ID_092,2024-11-11 00:00:00,ID_092,8.77,6.39,47.84,2.62,2024-11-24 00:00:00
ID_093,2024-05-17 00:00:00,ID_093,3.23,7.62,46.46,4.65,2024-02-20 00:00:00
ID_094,2024-12-21 00:00:00,ID_094,7.59,3.24,50.68,4.92,2024-04-16 00:00:00
ID_095,2024-05-10 00:00:00,ID_095,7.58,5.65,45.28,1.4,2024-05-19 00:00:00
ID_096,2024-04-29 00:00:00,ID_096,3.19,3.71,67.87,1.25,2024-01-25 00:00:00
ID_097,2024-05-31 00:00:00,ID_097,1.58,5.58,72.57,5.34,2024-08-15 00:00:00
ID_098,2024-02-19 00:00:00,ID_098,3.73,1.45,42.19,8.12,2024-11-02 00:00:00
ID_099,2024-03-11 00:00:00,ID_099,3.53,1.69,13.8,2.12,2024-02-05 00:00:00
ID_000,2024-10-17 00:00:00,ID_000,2.51,3.59,72.76,6.8,2024-05-24 00:00:00
ID_001,2024-05-06 00:00:00,ID_001,3.89,1.32,28.2,8.07,2024-02-03 00:00:00
ID_002,2024-03-15 00:00:00,ID_002,8.38,7.87,6.48,4.08,2024-12-08 00:00:00
ID_003,2024-03-23 00:00:00,ID_003,6.06,2.35,45.2,6.86,2024-04-10 00:00:00
ID_004,2024-08-03 00:00:00,ID_004,3.03,1.45,10.8,5.49,2024-01-09 00:00:00
ID_005,2024-09-14 00:00:00,ID_005,2.43,3.05,48.71,3.41,2024-01-17 00:00:00
ID_006,2024-09-08 00:00:00,ID_006,6.07,3.67,35.37,2.23,2024-12-14 00:00:00
ID_007,2024-06-29 00:00:00,ID_007,8.67,5.32,71.43,7.41,2024-07-09 00:00:00
ID_008,2024-07-19 00:00:00,ID_008,4.2,7.79,62.1,6.22,2024-06-22 00:00:00
ID_009,2024-11-03 00:00:00,ID_009,5.13,2.87,64.55,3.18,2024-03-23 00:00:00
ID_010,2024-05-24 00:00:00,ID_010,2.35,1.49,24.78,6.91,2024-12-10 00:00:00
ID_011,2024-03-24 00:00:00,ID_011,5.17,3.72,35.12,5.37,2024-07-07 00:00:00
ID_012,2024-12-03 00:00:00,ID_012,2.53,2.3,78.89,6.19,2024-02-29 00:00:00
ID_013,2024-07-04 00:00:00,ID_013,6.19,6.04,49.27,1.5,2024-07-20 00:00:00
ID_014,2024-10-14 00:00:00,ID_014,6.53,6.09,4.21,3.9,2024-09-25 00:00:00
ID_015,2024-12-24 00:00:00,ID_015,5.74,2.94,30.15,7.11,2024-05-06 00:00:00
ID_016,2024-09-14 00:00:00,ID_016,7.02,1.32,42.23,1.97,2024-07-16 00:00:00
ID_017,2024-06-30 00:00:00,ID_017,4.0,5.83,53.79,7.81,2024-01-14 00:00:00
ID_018,2024-08-26 00:00:00,ID_018,6.74,7.1,21.37,3.9,2024-06-29 00:00:00
ID_019,2024-05-20 00:00:00,ID_019,3.73,4.9,5.08,8.26,2024-08-15 00:00:00
ID_020,2024-05-29 00:00:00,ID_020,5.41,2.55,3.12,6.52,2024-08-26 00:00:00
ID_021,2024-12-03 00:00:00,ID_021,3.54,1.41,21.56,2.83,2024-04-28 00:00:00
ID_022,2024-03-02 00:00:00,ID_022,8.7,3.48,55.25,5.34,2024-07-01 00:00:00
ID_023,2024-01-27 00:00:00,ID_023,2.98,7.58,76.88,1.66,2024-12-04 00:00:00
ID_024,2024-03-04 00:00:00,ID_024,6.96,2.65,52.49,8.28,2024-10-25 00:00:00
ID_025,2024-06-28 00:00:00,ID_025,3.1,3.68,29.79,2.92,2024-12-06 00:00:00
ID_026,2024-01-13 00:00:00,ID_026,3.07,4.57,45.66,6.35,2024-01-03 00:00:00
ID_027,2024-05-11 00:00:00,ID_027,5.7,5.58,54.05,8.39,2024-07-08 00:00:00
ID_028,2024-06-25 00:00:00,ID_028,2.61,1.27,70.31,1.51,2024-08-28 00:00:00
ID_029,2024-09-07 00:00:00,ID_029,7.14,6.92,18.98,1.51,2024-10-23 00:00:00
ID_030,2024-10-26 00:00:00,ID_030,6.62,5.84,67.5,3.74,2024-03-20 00:00:00
ID_031,2024-05-11 00:00:00,ID_031,8.17,6.35,80.91,5.18,2024-09-18 00:00:00
ID_032,2024-03-10 00:00:00,ID_032,8.3,3.98,35.84,7.21,2024-08-27 00:00:00
ID_033,2024-05-28 00:00:00,ID_033,8.63,6.76,75.76,1.41,2024-02-04 00:00:00
ID_034,2024-11-13 00:00:00,ID_034,5.58,5.34,25.72,1.48,2024-05-21 00:00:00
ID_035,2024-05-24 00:00:00,ID_035,2.25,4.78,54.27,4.97,2024-01-05 00:00:00
ID_036,2024-03-03 00:00:00,ID_036,7.85,3.27,80.75,8.44,2024-09-28 00:00:00
ID_037,2024-11-26 00:00:00,ID_037,2.9,1.86,72.6,2.52,2024-05-29 00:00:00
ID_038,2024-04-16 00:00:00,ID_038,4.39,1.72,8.68,2.47,2024-11-07 00:00:00
ID_039,2024-02-12 00:00:00,ID_039,3.76,8.49,39.56,4.29,2024-10-15 00:00:00
ID_040,2024-03-09 00:00:00,ID_040,3.33,1.93,31.11,7.58,2024-07-18 00:00:00
ID_041,2024-04-01 00:00:00,ID_041,7.08,2.69,57.19,4.34,2024-05-18 00:00:00
ID_042,2024-03-03 00:00:00,ID_042,8.33,2.13,78.84,2.66,2024-03-01 00:00:00
ID_043,2024-08-07 00:00:00,ID_043,2.64,8.47,75.92,8.77,2024-05-18 00:00:00
ID_044,2024-02-29 00:00:00,ID_044,2.74,6.91,44.89,5.5,2024-01-22 00:00:00
ID_045,2024-04-08 00:00:00,ID_045,6.97,6.62,11.98,3.99,2024-05-06 00:00:00
ID_046,2024-01-21 00:00:00,ID_046,1.59,1.81,56.16,4.96,2024-01-23 00:00:00
ID_047,2024-06-09 00:00:00,ID_047,3.73,2.19,17.87,3.34,2024-06-06 00:00:00
ID_048,2024-11-23 00:00:00,ID_048,2.67,4.41,77.72,4.19,2024-12-21 00:00:00
ID_049,2024-07-25 00:00:00,ID_049,7.58,7.92,39.87,2.67,2024-10-16 00:00:00
ID_050,2024-07-10 00:00:00,ID_050,7.56,3.65,58.57,5.12,2024-03-20 00:00:00
ID_051,2024-05-11 00:00:00,ID_051,3.11,7.35,57.04,2.41,2024-11-06 00:00:00
ID_052,2024-10-01 00:00:00,ID_052,4.89,7.05,11.99,5.44,2024-02-02 00:00:00
ID_053,2024-03-20 00:00:00,ID_053,4.12,7.46,34.41,8.08,2024-01-29 00:00:00
ID_054,2024-01-18 00:00:00,ID_054,8.69,7.8,53.02,2.99,2024-08-21 00:00:00
ID_055,2024-11-11 00:00:00,ID_055,2.47,7.22,54.16,6.39,2024-01-19 00:00:00
ID_056,2024-10-01 00:00:00,ID_056,8.18,4.67,31.56,8.36,2024-04-13 00:00:00
ID_057,2024-09-08 00:00:00,ID_057,1.49,7.13,51.02,1.48,2024-07-22 00:00:00
ID_058,2024-04-06 00:00:00,ID_058,4.14,8.62,2.42,5.27,2024-05-27 00:00:00
ID_059,2024-09-29 00:00:00,ID_059,1.54,3.2,23.92,1.27,2024-01-30 00:00:00
ID_060,2024-10-16 00:00:00,ID_060,4.12,8.66,74.0,8.78,2024-11-22 00:00:00
ID_061,2024-07-22 00:00:00,ID_061,7.15,5.42,37.16,7.48,2024-01-18 00:00:00
ID_062,2024-04-24 00:00:00,ID_062,7.34,6.11,77.06,4.91,2024-06-29 00:00:00
ID_063,2024-08-31 00:00:00,ID_063,3.8,3.21,5.99,6.3,2024-10-31 00:00:00
ID_064,2024-04-18 00:00:00,ID_064,8.0,1.3,40.46,7.73,2024-02-23 00:00:00
ID_065,2024-07-17 00:00:00,ID_065,1.81,8.74,20.15,5.35,2024-03-08 00:00:00
ID_066,2024-12-16 00:00:00,ID_066,2.24,1.49,46.3,6.72,2024-05-22 00:00:00
ID_067,2024-11-10 00:00:00,ID_067,5.9,6.14,66.3,2.16,2024-05-29 00:00:00
ID_068,2024-10-04 00:00:00,ID_068,5.75,4.46,11.75,6.17,2024-11-02 00:00:00
ID_069,2024-08-31 00:00:00,ID_069,2.18,4.65,58.44,2.7,2024-05-08 00:00:00
ID_070,2024-03-07 00:00:00,ID_070,6.71,5.59,27.03,7.85,2024-07-16 00:00:00
ID_071,2024-08-13 00:00:00,ID_071,5.38,4.65,49.66,7.57,2024-04-26 00:00:00
ID_072,2024-03-10 00:00:00,ID_072,6.96,7.73,33.32,4.22,2024-06-02 00:00:00
ID_073,2024-09-19 00:00:00,ID_073,6.38,7.41,81.07,7.92,2024-06-23 00:00:00
ID_074,2024-08-22 00:00:00,ID_074,3.36,5.91,48.66,1.76,2024-02-16 00:00:00
ID_075,2024-12-11 00:00:00,ID_075,7.7,2.56,27.69,8.43,2024-06-29 00:00:00
ID_076,2024-11-03 00:00:00,ID_076,8.17,1.51,70.97,4.22,2024-12-15 00:00:00
ID_077,2024-09-01 00:00:00,ID_077,2.58,7.08,29.96,8.34,2024-04-30 00:00:00
ID_078,2024-05-09 00:00:00,ID_078,1.35,2.09,8.64,7.89,2024-04-12 00:00:00
ID_079,2024-07-06 00:00:00,ID_079,6.05,4.44,62.36,2.51,2024-04-30 00:00:00
ID_080,2024-06-15 00:00:00,ID_080,8.64,4.44,41.63,8.04,2024-11-21 00:00:00
ID_081,2024-05-30 00:00:00,ID_081,4.34,8.06,38.1,5.99,2024-03-17 00:00:00
ID_082,2024-09-21 00:00:00,ID_082,3.61,2.75,56.74,2.59,2024-10-28 00:00:00
ID_083,2024-12-22 00:00:00,ID_083,6.35,7.86,22.3,4.53,2024-07-28 00:00:00
ID_084,2024-07-29 00:00:00,ID_084,2.07,6.06,19.66,8.32,2024-05-19 00:00:00
ID_085,2024-06-25 00:00:00,ID_085,5.55,5.98,59.21,5.42,2024-06-07 00:00:00
ID_086,2024-08-23 00:00:00,ID_086,8.0,4.28,63.24,1.82,2024-11-23 00:00:00
ID_087,2024-05-19 00:00:00,ID_087,3.55,3.48,13.19,3.41,2024-02-07 00:00:00
ID_088,2024-04-24 00:00:00,ID_088,8.73,5.79,73.94,5.89,2024-12-13 00:00:00
ID_089,2024-03-12 00:00:00,ID_089,1.8,6.45,79.66,4.54,2024-10-19 00:00:00
ID_090,2024-04-03 00:00:00,ID_090,4.26,4.6,69.9,4.31,2024-10-14 00:00:00
ID_091,2024-01-29 00:00:00,ID_091,4.43,1.78,35.02,7.29,2024-05-19 00:00:00
ID_092,2024-12-26 00:00:00,ID_092,6.73,2.46,3.86,1.52,2024-05-19 00:00:00
ID_093,2024-12-26 00:00:00,ID_093,1.24,7.78,61.97,2.84,2024-07-28 00:00:00
ID_094,2024-07-30 00:00:00,ID_094,8.31,2.54,32.2,6.31,2024-09-24 00:00:00
ID_095,2024-03-10 00:00:00,ID_095,6.58,2.06,42.77,4.73,2024-02-18 00:00:00
ID_096,2024-07-19 00:00:00,ID_096,3.12,1.4,7.3,7.82,2024-10-24 00:00:00
ID_097,2024-11-14 00:00:00,ID_097,7.66,6.98,17.97,4.73,2024-04-07 00:00:00
ID_098,2024-03-20 00:00:00,ID_098,8.42,3.78,70.63,6.82,2024-09-28 00:00:00
ID_099,2024-09-10 00:00:00,ID_099,3.38,5.51,10.13,5.54,2024-01-25 00:00:00
ID_000,2024-11-14 00:00:00,ID_000,2.54,6.33,26.66,3.01,2024-10-22 00:00:00
ID_001,2024-05-05 00:00:00,ID_001,4.64,7.39,66.94,1.69,2024-10-16 00:00:00
ID_002,2024-10-03 00:00:00,ID_002,5.22,4.72,17.72,6.69,2024-01-16 00:00:00
ID_003,2024-09-22 00:00:00,ID_003,2.36,1.83,51.13,2.31,2024-01-31 00:00:00
ID_004,2024-04-01 00:00:00,ID_004,7.33,6.2,59.79,7.01,2024-06-04 00:00:00
ID_005,2024-04-27 00:00:00,ID_005,4.03,4.03,31.99,6.89,2024-07-11 00:00:00
ID_006,2024-09-09 00:00:00,ID_006,7.63,2.97,6.83,7.89,2024-08-25 00:00:00
ID_007,2024-04-23 00:00:00,ID_007,8.37,7.13,62.99,1.3,2024-08-27 00:00:00
ID_008,2024-04-26 00:00:00,ID_008,2.0,5.61,75.72,8.26,2024-11-28 00:00:00
ID_009,2024-10-23 00:00:00,ID_009,8.68,2.25,26.03,4.67,2024-10-21 00:00:00
ID_010,2024-08-16 00:00:00,ID_010,2.76,4.21,19.28,2.82,2024-09-15 00:00:00
ID_011,2024-10-07 00:00:00,ID_011,5.76,3.43,63.96,1.98,2024-01-03 00:00:00
ID_012,2024-03-03 00:00:00,ID_012,1.73,5.45,67.49,2.84,2024-05-11 00:00:00
ID_013,2024-03-05 00:00:00,ID_013,2.11,8.53,6.82,8.54,2024-11-24 00:00:00
ID_014,2024-02-23 00:00:00,ID_014,1.38,5.35,23.19,6.82,2024-03-25 00:00:00
ID_015,2024-01-04 00:00:00,ID_015,4.12,4.58,40.41,6.96,2024-11-17 00:00:00
ID_016,2024-12-25 00:00:00,ID_016,7.78,7.48,41.46,3.79,2024-01-05 00:00:00
ID_017,2024-04-27 00:00:00,ID_017,2.11,8.06,42.33,4.88,2024-03-03 00:00:00
ID_018,2024-09-02 00:00:00,ID_018,7.47,2.64,76.18,1.58,2024-04-22 00:00:00
ID_019,2024-01-04 00:00:00,ID_019,6.32,1.67,51.83,5.09,2024-11-26 00:00:00
ID_020,2024-04-16 00:00:00,ID_020,3.3,6.81,59.13,4.38,2024-08-15 00:00:00
ID_021,2024-05-04 00:00:00,ID_021,7.21,4.66,81.48,3.96,2024-09-21 00:00:00
ID_022,2024-10-10 00:00:00,ID_022,8.47,3.0,80.12,3.05,2024-03-02 00:00:00
ID_023,2024-12-09 00:00:00,ID_023,5.29,7.71,19.38,2.88,2024-02-04 00:00:00
ID_024,2024-01-16 00:00:00,ID_024,7.46,1.86,54.48,7.86,2024-09-01 00:00:00
ID_025,2024-09-16 00:00:00,ID_025,4.12,5.2,73.54,4.38,2024-12-20 00:00:00
ID_026,2024-02-15 00:00:00,ID_026,8.12,2.22,66.13,3.33,2024-11-20 00:00:00
ID_027,2024-06-03 00:00:00,ID_027,5.33,8.54,58.5,4.05,2024-11-23 00:00:00
ID_028,2024-06-13 00:00:00,ID_028,6.37,5.13,73.09,8.17,2024-11-06 00:00:00
ID_029,2024-05-27 00:00:00,ID_029,1.32,7.72,74.66,5.79,2024-10-30 00:00:00
ID_030,2024-12-25 00:00:00,ID_030,6.79,6.0,23.65,3.73,2024-05-27 00:00:00
ID_031,2024-09-06 00:00:00,ID_031,4.93,8.71,63.25,4.85,2024-06-03 00:00:00
ID_032,2024-10-31 00:00:00,ID_032,4.71,6.08,54.63,3.93,2024-06-06 00:00:00
ID_033,2024-09-17 00:00:00,ID_033,6.52,5.49,81.75,2.03,2024-01-26 00:00:00
ID_034,2024-09-13 00:00:00,ID_034,5.8,6.05,56.93,7.26,2024-03-19 00:00:00
ID_035,2024-03-17 00:00:00,ID_035,2.6,6.69,10.01,8.47,2024-04-11 00:00:00
ID_036,2024-08-18 00:00:00,ID_036,5.29,4.42,75.42,7.93,2024-06-04 00:00:00
ID_037,2024-12-26 00:00:00,ID_037,8.21,2.76,68.49,6.22,2024-06-26 00:00:00
ID_038,2024-02-21 00:00:00,ID_038,5.57,8.2,24.61,3.45,2024-10-31 00:00:00
ID_039,2024-10-26 00:00:00,ID_039,2.34,5.06,64.71,3.55,2024-10-25 00:00:00
ID_040,2024-02-11 00:00:00,ID_040,3.48,6.76,70.05,5.14,2024-10-01 00:00:00
ID_041,2024-01-14 00:00:00,ID_041,6.28,6.34,83.32,1.37,2024-02-19 00:00:00
ID_042,2024-09-06 00:00:00,ID_042,7.51,7.61,68.4,6.9,2024-04-17 00:00:00
ID_043,2024-05-24 00:00:00,ID_043,3.96,3.15,11.74,5.34,2024-11-09 00:00:00
ID_044,2024-12-17 00:00:00,ID_044,3.59,2.65,42.31,6.06,2024-12-08 00:00:00
ID_045,2024-07-25 00:00:00,ID_045,4.49,3.77,11.02,6.16,2024-11-14 00:00:00
ID_046,2024-07-09 00:00:00,ID_046,2.79,5.75,59.17,4.89,2024-04-25 00:00:00
ID_047,2024-10-14 00:00:00,ID_047,6.34,6.01,39.07,8.74,2024-11-02 00:00:00
ID_048,2024-11-07 00:00:00,ID_048,8.63,1.52,31.86,4.07,2024-07-21 00:00:00
ID_049,2024-09-20 00:00:00,ID_049,6.44,2.6,33.91,6.33,2024-07-18 00:00:00
ID_050,2024-10-06 00:00:00,ID_050,8.25,7.57,4.96,4.49,2024-03-16 00:00:00
ID_051,2024-05-31 00:00:00,ID_051,3.0,2.36,34.6,5.11,2024-10-23 00:00:00
ID_052,2024-08-25 00:00:00,ID_052,7.52,5.28,47.21,1.41,2024-03-06 00:00:00
ID_053,2024-10-25 00:00:00,ID_053,7.13,7.6,79.98,4.69,2024-02-13 00:00:00
ID_054,2024-04-12 00:00:00,ID_054,5.74,2.77,48.35,7.0,2024-09-29 00:00:00
ID_055,2024-01-28 00:00:00,ID_055,7.6,6.27,6.86,4.02,2024-08-06 00:00:00
ID_056,2024-09-26 00:00:00,ID_056,7.21,1.38,16.43,5.1,2024-09-05 00:00:00
ID_057,2024-05-30 00:00:00,ID_057,3.83,3.39,24.96,7.14,2024-03-07 00:00:00
ID_058,2024-10-20 00:00:00,ID_058,3.48,5.54,35.38,1.89,2024-11-17 00:00:00
ID_059,2024-08-24 00:00:00,ID_059,3.19,4.43,52.14,1.22,2024-04-26 00:00:00
ID_060,2024-01-10 00:00:00,ID_060,8.34,6.79,8.89,2.29,2024-09-27 00:00:00
ID_061,2024-03-22 00:00:00,ID_061,6.19,6.05,33.0,2.37,2024-10-08 00:00:00
ID_062,2024-01-02 00:00:00,ID_062,5.44,7.8,33.36,4.86,2024-11-21 00:00:00
ID_063,2024-10-10 00:00:00,ID_063,8.77,8.04,25.94,4.53,2024-03-25 00:00:00
ID_064,2024-01-25 00:00:00,ID_064,8.41,4.09,79.22,3.15,2024-03-12 00:00:00
ID_065,2024-09-29 00:00:00,ID_065,8.61,3.69,57.8,1.34,2024-05-20 00:00:00
ID_066,2024-11-29 00:00:00,ID_066,2.84,7.41,5.56,7.11,2024-04-11 00:00:00
ID_067,2024-11-13 00:00:00,ID_067,6.33,5.75,77.18,6.26,2024-09-14 00:00:00
ID_068,2024-08-12 00:00:00,ID_068,4.21,5.86,49.61,4.48,2024-02-20 00:00:00
ID_069,2024-03-13 00:00:00,ID_069,2.45,2.84,79.24,2.2,2024-12-25 00:00:00
ID_070,2024-11-28 00:00:00,ID_070,1.26,7.36,64.05,5.51,2024-10-20 00:00:00
ID_071,2024-05-20 00:00:00,ID_071,7.31,2.57,43.89,7.15,2024-10-01 00:00:00
ID_072,2024-09-15 00:00:00,ID_072,4.81,8.37,16.55,4.76,2024-05-21 00:00:00
ID_073,2024-09-30 00:00:00,ID_073,6.72,4.23,5.11,7.1,2024-05-27 00:00:00
ID_074,2024-03-07 00:00:00,ID_074,1.23,1.76,16.18,7.14,2024-03-08 00:00:00
ID_075,2024-06-07 00:00:00,ID_075,6.34,1.9,17.19,2.09,2024-10-09 00:00:00
ID_076,2024-06-05 00:00:00,ID_076,2.94,2.69,50.41,4.46,2024-03-11 00:00:00
ID_077,2024-07-27 00:00:00,ID_077,1.5,3.42,50.78,3.1,2024-05-20 00:00:00
ID_078,2024-06-16 00:00:00,ID_078,4.46,7.17,60.61,2.12,2024-03-17 00:00:00
ID_079,2024-12-11 00:00:00,ID_079,7.94,2.61,25.91,8.64,2024-10-29 00:00:00
ID_080,2024-11-21 00:00:00,ID_080,6.67,5.78,30.66,6.22,2024-08-14 00:00:00
ID_081,2024-03-07 00:00:00,ID_081,2.11,7.37,75.02,3.28,2024-05-25 00:00:00
ID_082,2024-08-06 00:00:00,ID_082,7.46,6.64,28.28,2.48,2024-11-05 00:00:00
ID_083,2024-07-22 00:00:00,ID_083,1.68,3.57,33.71,4.7,2024-05-23 00:00:00
ID_084,2024-08-11 00:00:00,ID_084,4.09,4.67,35.23,7.96,2024-02-09 00:00:00
ID_085,2024-12-05 00:00:00,ID_085,4.74,8.23,42.43,8.5,2024-01-31 00:00:00
ID_086,2024-09-08 00:00:00,ID_086,7.53,7.41,78.25,8.36,2024-01-05 00:00:00
ID_087,2024-03-12 00:00:00,ID_087,1.39,8.28,36.79,3.42,2024-07-24 00:00:00
ID_088,2024-12-17 00:00:00,ID_088,6.33,4.54,2.7,1.91,2024-09-02 00:00:00
ID_089,2024-07-04 00:00:00,ID_089,7.91,3.95,37.59,4.99,2024-04-03 00:00:00
ID_090,2024-08-17 00:00:00,ID_090,5.83,1.22,59.01,4.97,2024-06-17 00:00:00
ID_091,2024-07-17 00:00:00,ID_091,8.58,5.16,75.35,8.0,2024-11-27 00:00:00
ID_092,2024-12-20 00:00:00,ID_092,4.27,7.71,43.29,3.02,2024-09-15 00:00:00
ID_093,2024-09-09 00:00:00,ID_093,5.33,4.77,56.14,4.26,2024-05-04 00:00:00
ID_094,2024-12-18 00:00:00,ID_094,2.54,7.08,64.14,6.82,2024-10-18 00:00:00
ID_095,2024-03-13 00:00:00,ID_095,7.84,6.91,10.26,4.07,2024-03-28 00:00:00
ID_096,2024-09-02 00:00:00,ID_096,7.09,2.52,8.65,3.41,2024-02-11 00:00:00
ID_097,2024-07-01 00:00:00,ID_097,4.57,8.72,69.01,6.73,2024-02-16 00:00:00
ID_098,2024-09-26 00:00:00,ID_098,7.47,4.09,41.41,2.04,2024-01-27 00:00:00
ID_099,2024-04-06 00:00:00,ID_099,3.45,2.82,44.38,5.42,2024-08-07 00:00:00
ID_000,2024-08-17 00:00:00,ID_000,1.78,1.97,70.78,5.16,2024-02-19 00:00:00
ID_001,2024-06-14 00:00:00,ID_001,6.11,5.37,23.63,7.74,2024-12-09 00:00:00
ID_002,2024-11-07 00:00:00,ID_002,7.21,5.22,71.37,6.61,2024-12-24 00:00:00
ID_003,2024-09-28 00:00:00,ID_003,6.59,4.32,50.03,6.19,2024-07-05 00:00:00
ID_004,2024-05-30 00:00:00,ID_004,7.85,7.01,42.57,7.72,2024-03-12 00:00:00
ID_005,2024-02-20 00:00:00,ID_005,6.93,4.15,44.68,2.59,2024-10-17 00:00:00
ID_006,2024-06-22 00:00:00,ID_006,7.23,5.33,25.87,8.17,2024-10-29 00:00:00
ID_007,2024-05-08 00:00:00,ID_007,5.55,2.81,20.49,8.39,2024-12-14 00:00:00
ID_008,2024-08-30 00:00:00,ID_008,2.2,5.49,11.79,4.38,2024-05-17 00:00:00
ID_009,2024-03-22 00:00:00,ID_009,7.58,2.14,31.73,8.61,2024-06-05 00:00:00
ID_010,2024-11-30 00:00:00,ID_010,1.72,8.57,5.79,4.07,2024-07-14 00:00:00
ID_011,2024-07-10 00:00:00,ID_011,4.51,7.65,38.76,8.4,2024-12-17 00:00:00
ID_012,2024-10-15 00:00:00,ID_012,3.91,3.71,70.01,5.74,2024-04-20 00:00:00
ID_013,2024-02-11 00:00:00,ID_013,6.51,1.58,80.4,5.81,2024-07-30 00:00:00
ID_014,2024-03-15 00:00:00,ID_014,7.02,1.91,13.16,7.92,2024-08-22 00:00:00
ID_015,2024-02-02 00:00:00,ID_015,2.44,3.06,9.54,6.14,2024-10-02 00:00:00
ID_016,2024-09-15 00:00:00,ID_016,1.7,5.38,60.27,2.0,2024-11-11 00:00:00
ID_017,2024-03-12 00:00:00,ID_017,4.19,5.51,11.52,7.37,2024-12-15 00:00:00
ID_018,2024-06-16 00:00:00,ID_018,6.6,5.13,65.27,8.37,2024-11-29 00:00:00
ID_019,2024-08-15 00:00:00,ID_019,8.21,6.08,84.07,2.14,2024-11-23 00:00:00
ID_020,2024-04-07 00:00:00,ID_020,3.26,7.23,25.94,2.1,2024-11-02 00:00:00
ID_021,2024-08-29 00:00:00,ID_021,6.93,4.07,45.76,4.85,2024-09-29 00:00:00
ID_022,2024-05-01 00:00:00,ID_022,2.57,5.06,11.7,6.46,2024-12-05 00:00:00
ID_023,2024-06-30 00:00:00,ID_023,6.2,4.8,10.53,6.92,2024-10-15 00:00:00
ID_024,2024-11-23 00:00:00,ID_024,8.38,3.17,40.44,4.8,2024-01-26 00:00:00
ID_025,2024-10-14 00:00:00,ID_025,2.11,5.07,69.03,4.88,2024-04-30 00:00:00
ID_026,2024-06-21 00:00:00,ID_026,5.29,1.36,4.33,5.48,2024-01-09 00:00:00
ID_027,2024-01-19 00:00:00,ID_027,6.22,2.99,53.14,3.3,2024-01-31 00:00:00
ID_028,2024-08-26 00:00:00,ID_028,6.82,7.6,3.38,6.03,2024-08-26 00:00:00
ID_029,2024-06-09 00:00:00,ID_029,3.31,3.14,58.16,2.26,2024-10-13 00:00:00
ID_030,2024-02-24 00:00:00,ID_030,7.05,5.61,44.72,6.25,2024-11-24 00:00:00
ID_031,2024-11-02 00:00:00,ID_031,5.93,3.47,30.12,7.77,2024-09-25 00:00:00
ID_032,2024-09-23 00:00:00,ID_032,4.55,7.02,41.94,5.38,2024-04-27 00:00:00
