col_date,col_region,col_type_vehicule,col_type_energie,col_est_renouvelable,col_total_parc,col_nb_vehicules,col_taux_adoption_pct,col_economie_co2_tonnes,col_part_energie_renouvelable_pct,col_cout_moyen_vehicule_eur,col_subvention_moyenne_eur,col_source
2024-09-08 00:00:00,Normandie,6.98,2.71,4.2,1.73,7.95,2.61,6.63,6.33,1.63,8.3,Data.gouv.fr
2024-03-12 00:00:00,Bretagne,6.57,7.04,5.37,6.68,2.96,3.9,7.64,3.16,6.73,7.03,SNCF_Open_Data
2024-01-23 00:00:00,Normandie,4.72,4.89,1.66,6.99,8.47,8.76,2.67,1.45,3.4,5.75,Data.gouv.fr
2024-12-03 00:00:00,Hauts-de-France,7.58,6.4,6.57,8.73,5.96,6.23,3.74,7.92,2.97,1.8,RATP_Open_Data_2024
2024-08-10 00:00:00,Grand Est,1.56,7.17,5.6,4.04,1.75,1.65,1.58,5.89,4.62,1.73,RATP_Open_Data_2024
2024-06-01 00:00:00,Nouvelle-Aquitaine,8.39,3.65,8.78,5.09,7.6,8.33,7.6,6.78,6.86,7.01,Météo-France
2024-11-07 00:00:00,Île-de-France,7.09,2.15,6.85,1.27,4.29,6.64,6.69,6.32,2.29,7.43,RATP_Open_Data_2024
2024-03-28 00:00:00,Provence-Alpes-Côte d'Azur,5.68,6.49,8.26,3.5,8.02,6.74,6.45,6.25,2.71,3.77,Météo-France
2024-10-04 00:00:00,Occitanie,2.43,6.01,2.59,3.69,5.22,1.96,4.68,6.41,1.97,5.19,Data.gouv.fr
2024-12-25 00:00:00,Provence-Alpes-Côte d'Azur,7.64,8.7,3.75,4.13,6.84,6.54,3.32,8.07,3.43,2.41,Météo-France
2024-03-24 00:00:00,Normandie,7.02,2.77,7.49,5.88,2.97,4.25,1.88,6.12,4.4,6.11,Airparif
2024-08-16 00:00:00,Hauts-de-France,8.6,6.17,5.07,4.87,6.52,5.78,3.74,8.26,2.88,8.08,RATP_Open_Data_2024
2024-08-27 00:00:00,Bretagne,6.21,4.02,5.83,5.78,8.63,4.72,7.79,1.59,4.94,3.04,Data.gouv.fr
2024-08-30 00:00:00,Hauts-de-France,5.13,7.37,7.44,1.45,8.54,7.14,4.8,1.81,8.25,3.59,RATP_Open_Data_2024
2024-03-25 00:00:00,Hauts-de-France,3.17,3.35,1.75,7.28,5.39,1.32,2.07,5.67,6.42,7.16,Airparif
2024-02-02 00:00:00,Île-de-France,5.44,3.12,7.99,8.49,8.78,3.99,6.55,2.82,6.87,1.25,Data.gouv.fr
2024-11-18 00:00:00,Bretagne,1.62,1.98,1.4,4.4,7.4,1.97,3.03,8.45,8.38,1.91,RATP_Open_Data_2024
2024-12-08 00:00:00,Île-de-France,2.1,7.76,6.57,6.16,3.13,6.33,2.32,6.65,2.39,6.25,Airparif
2024-01-10 00:00:00,Grand Est,6.77,8.07,6.69,5.64,1.31,1.72,6.49,1.53,5.75,8.16,Data.gouv.fr
2024-11-13 00:00:00,Nouvelle-Aquitaine,1.62,8.03,5.4,1.7,7.54,3.45,1.23,8.75,6.91,7.14,SNCF_Open_Data
2024-01-18 00:00:00,Pays de la Loire,3.14,6.09,2.0,4.92,1.26,1.98,8.45,5.29,6.73,5.05,SNCF_Open_Data
2024-04-04 00:00:00,Île-de-France,1.59,7.85,1.88,2.97,7.55,3.96,2.21,7.8,2.39,5.18,RATP_Open_Data_2024
2024-10-31 00:00:00,Grand Est,6.15,5.47,5.95,4.96,4.3,4.64,8.48,3.53,4.29,3.33,Airparif
2024-12-04 00:00:00,Pays de la Loire,5.03,5.31,6.36,2.11,6.42,6.14,2.83,4.4,6.14,5.65,Data.gouv.fr
2024-05-09 00:00:00,Nouvelle-Aquitaine,4.43,6.82,4.05,2.25,5.81,7.63,1.89,3.13,7.61,2.79,Météo-France
2024-03-05 00:00:00,Provence-Alpes-Côte d'Azur,6.53,1.94,8.55,7.4,2.24,1.87,4.57,4.16,6.23,7.38,Météo-France
2024-07-01 00:00:00,Pays de la Loire,7.59,3.33,5.41,5.94,5.09,5.06,3.57,5.17,2.0,7.07,Airparif
2024-12-12 00:00:00,Île-de-France,1.3,4.49,8.06,5.02,5.51,7.38,8.1,5.24,8.15,6.06,Data.gouv.fr
2024-08-07 00:00:00,Île-de-France,5.47,8.53,4.7,3.99,6.89,4.28,5.82,4.28,6.48,3.44,Airparif
2024-06-08 00:00:00,Pays de la Loire,2.71,6.84,5.79,8.2,1.72,6.78,6.79,3.69,5.46,4.03,Airparif
2024-06-14 00:00:00,Auvergne-Rhône-Alpes,4.72,3.23,6.94,8.6,3.27,4.41,6.67,2.97,5.25,1.69,SNCF_Open_Data
2024-04-24 00:00:00,Pays de la Loire,3.04,2.2,2.57,6.91,7.09,7.06,8.13,6.91,6.34,5.97,SNCF_Open_Data
2024-02-26 00:00:00,Bretagne,4.12,3.88,7.24,8.52,8.53,8.59,3.17,6.97,1.97,2.97,Airparif
2024-05-31 00:00:00,Pays de la Loire,5.04,1.71,2.5,1.88,2.91,7.24,4.95,6.18,1.69,4.48,Airparif
2024-12-04 00:00:00,Grand Est,6.17,5.0,1.83,4.19,6.75,2.72,7.77,3.08,7.68,3.57,RATP_Open_Data_2024
2024-11-09 00:00:00,Nouvelle-Aquitaine,8.33,1.81,2.23,3.82,5.51,4.44,8.15,8.73,1.44,5.52,Airparif
2024-02-11 00:00:00,Auvergne-Rhône-Alpes,2.62,7.64,1.35,5.23,6.6,3.88,7.31,8.43,2.54,5.94,Data.gouv.fr
2024-07-03 00:00:00,Nouvelle-Aquitaine,7.02,4.14,1.6,8.26,4.77,6.92,3.13,7.22,2.69,2.84,Météo-France
2024-03-03 00:00:00,Grand Est,8.54,3.69,6.24,2.59,2.65,2.03,3.01,5.48,2.51,1.26,Data.gouv.fr
2024-06-13 00:00:00,Pays de la Loire,1.81,3.14,5.58,3.7,4.96,3.18,1.41,1.36,6.79,4.37,RATP_Open_Data_2024
2024-12-10 00:00:00,Île-de-France,3.32,2.87,5.64,6.58,7.1,7.74,5.02,5.8,3.69,1.23,Airparif
2024-12-09 00:00:00,Hauts-de-France,3.45,7.49,5.79,7.87,3.19,5.95,4.4,5.64,7.79,2.09,Data.gouv.fr
2024-10-07 00:00:00,Île-de-France,8.29,1.97,5.39,5.44,4.96,8.04,8.24,6.01,3.63,4.84,Airparif
2024-01-17 00:00:00,Pays de la Loire,4.85,3.16,4.57,1.88,3.89,4.48,4.93,1.81,8.1,5.88,Météo-France
2024-07-18 00:00:00,Occitanie,5.98,1.4,1.36,4.61,4.13,5.72,2.81,8.33,8.11,1.88,Data.gouv.fr
2024-08-18 00:00:00,Île-de-France,6.92,5.51,7.82,2.15,3.35,7.38,2.53,3.68,4.19,2.92,RATP_Open_Data_2024
2024-07-13 00:00:00,Grand Est,2.87,4.67,2.27,3.02,1.96,6.77,5.91,8.71,5.28,7.53,SNCF_Open_Data
2024-11-06 00:00:00,Occitanie,5.18,3.91,6.25,4.45,3.1,8.11,2.64,8.35,1.84,4.51,SNCF_Open_Data
2024-06-04 00:00:00,Bretagne,3.54,3.11,6.29,6.39,3.17,6.64,1.83,3.97,5.64,3.63,Airparif
2024-10-02 00:00:00,Île-de-France,3.99,1.77,6.64,7.54,6.58,8.11,6.72,7.65,5.61,8.08,Airparif
2024-12-25 00:00:00,Grand Est,6.27,4.42,6.27,4.47,2.92,3.85,5.29,5.91,5.14,5.58,SNCF_Open_Data
2024-10-10 00:00:00,Hauts-de-France,3.7,5.27,3.07,4.31,8.62,5.58,6.07,1.47,5.55,4.41,RATP_Open_Data_2024
2024-03-30 00:00:00,Auvergne-Rhône-Alpes,1.45,2.49,5.1,7.99,4.28,6.55,8.23,1.58,8.73,5.03,RATP_Open_Data_2024
2024-12-05 00:00:00,Occitanie,2.74,8.19,8.78,8.11,2.83,4.57,5.04,3.38,6.01,8.77,Airparif
2024-06-16 00:00:00,Occitanie,2.62,8.31,8.24,7.22,8.78,4.92,8.49,7.91,1.75,2.16,Airparif
2024-04-10 00:00:00,Île-de-France,7.35,6.88,3.25,2.09,4.81,4.67,7.83,7.76,1.21,7.89,Data.gouv.fr
2024-11-14 00:00:00,Occitanie,8.0,6.52,8.18,6.89,6.42,2.89,2.33,2.19,5.77,4.23,RATP_Open_Data_2024
2024-01-30 00:00:00,Grand Est,8.69,7.17,8.79,2.8,1.94,3.68,5.72,6.86,3.42,2.69,SNCF_Open_Data
2024-03-07 00:00:00,Bretagne,6.93,2.35,6.28,8.64,7.42,4.49,7.73,5.67,4.33,3.79,Météo-France
2024-12-25 00:00:00,Provence-Alpes-Côte d'Azur,7.57,1.99,8.75,6.24,3.56,6.97,3.51,3.09,8.04,1.26,Airparif
2024-10-25 00:00:00,Auvergne-Rhône-Alpes,5.55,3.75,6.04,8.13,6.87,7.85,2.62,2.34,3.75,6.27,Météo-France
2024-06-11 00:00:00,Auvergne-Rhône-Alpes,4.51,6.4,5.15,4.22,7.5,6.25,4.31,1.31,7.08,2.1,RATP_Open_Data_2024
2024-10-20 00:00:00,Pays de la Loire,2.21,6.58,6.59,4.59,6.04,7.85,5.45,7.81,8.7,5.3,Data.gouv.fr
2024-07-02 00:00:00,Provence-Alpes-Côte d'Azur,1.58,3.2,2.75,1.28,4.35,3.29,7.98,8.36,2.52,2.49,RATP_Open_Data_2024
2024-07-18 00:00:00,Provence-Alpes-Côte d'Azur,2.13,3.56,3.64,4.2,3.07,2.47,2.46,7.3,4.22,7.51,Météo-France
2024-02-17 00:00:00,Auvergne-Rhône-Alpes,1.32,2.52,6.22,3.03,5.75,7.0,2.39,2.55,6.21,3.23,RATP_Open_Data_2024
2024-01-24 00:00:00,Bretagne,6.58,4.1,4.28,5.61,4.31,3.12,6.76,3.29,3.7,1.37,Data.gouv.fr
2024-08-11 00:00:00,Auvergne-Rhône-Alpes,1.91,1.9,3.46,8.0,7.67,7.53,1.57,2.12,8.72,8.19,SNCF_Open_Data
2024-10-31 00:00:00,Pays de la Loire,4.74,5.18,2.64,1.61,4.63,6.62,8.15,6.83,5.21,4.55,Data.gouv.fr
2024-10-25 00:00:00,Île-de-France,6.67,5.0,2.07,3.51,3.13,7.09,2.73,1.31,8.06,5.18,RATP_Open_Data_2024
2024-09-11 00:00:00,Pays de la Loire,5.11,5.15,8.79,1.66,7.36,4.39,6.08,6.26,2.76,7.2,RATP_Open_Data_2024
2024-09-21 00:00:00,Normandie,8.46,8.56,4.77,8.13,6.8,1.5,6.73,5.59,3.96,3.74,Airparif
2024-10-02 00:00:00,Hauts-de-France,4.47,4.19,4.44,7.01,6.5,6.43,3.41,1.56,8.53,7.85,SNCF_Open_Data
2024-03-16 00:00:00,Grand Est,1.83,8.01,3.22,5.58,5.81,7.56,8.54,6.47,3.05,8.42,Data.gouv.fr
2024-06-22 00:00:00,Pays de la Loire,7.68,4.55,8.04,6.31,4.86,4.67,5.11,1.26,1.46,5.92,Data.gouv.fr
2024-10-20 00:00:00,Bretagne,4.99,3.48,6.3,5.96,6.27,6.95,8.5,2.17,3.43,6.59,Météo-France
2024-09-22 00:00:00,Nouvelle-Aquitaine,3.06,5.17,2.85,4.41,7.88,3.06,7.2,7.83,2.47,5.19,Météo-France
2024-09-07 00:00:00,Provence-Alpes-Côte d'Azur,2.14,8.39,8.31,6.01,2.01,6.62,7.83,4.82,4.93,5.76,SNCF_Open_Data
2024-07-22 00:00:00,Pays de la Loire,2.68,3.5,5.36,8.23,2.8,3.76,7.12,7.44,2.56,2.28,Airparif
2024-11-01 00:00:00,Hauts-de-France,2.42,6.81,7.09,7.31,4.95,7.97,6.58,2.89,8.61,4.01,Météo-France
2024-04-05 00:00:00,Auvergne-Rhône-Alpes,1.51,4.6,1.21,1.33,4.59,1.8,7.36,5.25,7.03,2.6,Data.gouv.fr
2024-06-17 00:00:00,Hauts-de-France,6.82,4.08,6.49,2.16,7.81,7.2,7.32,2.24,2.0,2.21,RATP_Open_Data_2024
2024-11-28 00:00:00,Provence-Alpes-Côte d'Azur,5.17,5.28,1.89,6.82,3.4,7.62,7.45,1.97,3.09,1.77,Airparif
2024-10-20 00:00:00,Île-de-France,3.36,4.74,4.94,4.4,5.8,4.46,5.22,4.84,1.42,7.27,RATP_Open_Data_2024
2024-05-30 00:00:00,Grand Est,2.36,2.23,6.79,1.31,5.49,4.03,7.59,1.89,6.55,5.77,Data.gouv.fr
2024-08-29 00:00:00,Nouvelle-Aquitaine,1.46,2.66,6.83,5.45,7.67,4.19,3.32,8.44,7.64,4.24,Météo-France
2024-08-19 00:00:00,Île-de-France,5.51,7.08,3.24,3.92,2.46,2.79,7.35,6.7,7.66,1.81,Data.gouv.fr
2024-08-20 00:00:00,Grand Est,2.69,7.86,3.09,2.32,5.93,8.76,6.97,7.5,7.4,3.29,SNCF_Open_Data
2024-01-04 00:00:00,Pays de la Loire,2.3,3.02,3.97,6.07,1.34,7.31,5.55,8.23,2.01,8.52,Data.gouv.fr
2024-05-14 00:00:00,Bretagne,2.84,2.2,1.59,1.37,2.29,3.37,3.08,4.08,1.93,5.46,RATP_Open_Data_2024
2024-07-25 00:00:00,Occitanie,3.7,4.36,6.49,4.05,5.18,5.19,4.37,7.55,4.29,6.45,Météo-France
2024-10-17 00:00:00,Auvergne-Rhône-Alpes,1.29,1.52,1.63,5.64,8.6,7.07,6.8,2.67,4.39,5.92,RATP_Open_Data_2024
2024-03-02 00:00:00,Île-de-France,6.28,6.4,4.21,2.29,3.88,5.89,5.95,8.42,3.42,7.2,Météo-France
2024-09-02 00:00:00,Nouvelle-Aquitaine,3.36,6.56,4.49,1.76,4.2,2.43,8.73,4.57,5.64,7.23,Airparif
2024-02-12 00:00:00,Bretagne,6.42,5.05,6.88,7.16,8.65,6.93,2.08,6.08,5.39,2.89,SNCF_Open_Data
2024-12-18 00:00:00,Occitanie,4.7,1.83,8.08,8.69,5.93,8.65,4.17,8.04,7.07,3.33,Airparif
2024-02-14 00:00:00,Pays de la Loire,7.67,4.29,3.63,3.69,7.05,5.93,2.58,4.05,6.21,3.12,SNCF_Open_Data
2024-05-26 00:00:00,Normandie,2.7,4.03,6.38,2.69,4.19,7.87,5.13,7.42,2.53,3.69,Data.gouv.fr
2024-02-06 00:00:00,Normandie,6.19,7.28,4.87,2.64,6.67,8.05,5.05,5.96,8.59,6.66,RATP_Open_Data_2024
2024-08-26 00:00:00,Normandie,8.49,7.0,6.47,3.96,2.71,3.67,3.84,8.04,5.99,5.47,Data.gouv.fr
2024-08-16 00:00:00,Nouvelle-Aquitaine,7.12,6.46,3.75,7.92,3.09,6.21,4.26,5.07,3.28,4.96,SNCF_Open_Data
2024-10-30 00:00:00,Pays de la Loire,5.92,1.96,4.65,5.16,6.78,7.75,4.9,5.09,2.45,2.63,Météo-France
2024-09-15 00:00:00,Grand Est,8.69,6.89,1.39,3.66,2.52,2.98,6.87,8.25,5.95,5.97,RATP_Open_Data_2024
2024-04-16 00:00:00,Occitanie,4.03,3.06,6.9,6.02,6.99,8.67,4.52,8.43,2.9,1.4,Météo-France
2024-05-22 00:00:00,Île-de-France,4.15,2.16,5.36,6.84,3.54,3.03,8.08,6.73,6.62,6.11,Météo-France
2024-05-05 00:00:00,Occitanie,3.51,1.83,1.79,7.48,1.48,7.15,1.92,4.37,7.58,5.48,Airparif
2024-04-30 00:00:00,Auvergne-Rhône-Alpes,3.22,7.55,2.58,5.31,1.89,3.16,7.5,4.98,4.39,4.43,RATP_Open_Data_2024
2024-08-16 00:00:00,Grand Est,3.74,6.15,7.76,2.05,6.75,6.37,5.85,7.76,8.69,3.6,Airparif
2024-04-20 00:00:00,Normandie,4.39,2.61,4.3,3.84,7.88,4.09,7.94,8.7,3.67,8.35,Data.gouv.fr
2024-08-12 00:00:00,Hauts-de-France,8.51,6.7,4.64,8.0,7.5,3.25,6.09,2.2,5.8,7.46,RATP_Open_Data_2024
2024-05-07 00:00:00,Normandie,5.52,3.95,8.47,5.7,5.19,1.39,6.24,8.18,4.18,8.07,Airparif
2024-03-11 00:00:00,Auvergne-Rhône-Alpes,7.76,6.13,6.09,2.88,8.22,1.43,7.43,6.22,6.19,6.28,Météo-France
2024-04-01 00:00:00,Île-de-France,4.79,4.91,1.21,4.22,1.89,8.2,3.21,4.7,3.75,7.2,RATP_Open_Data_2024
2024-02-28 00:00:00,Île-de-France,3.17,3.19,6.4,1.74,3.2,5.21,7.0,4.23,2.18,3.31,Météo-France
2024-04-05 00:00:00,Pays de la Loire,1.23,4.6,5.45,7.48,5.53,1.22,4.06,5.94,3.03,8.33,Data.gouv.fr
2024-09-13 00:00:00,Nouvelle-Aquitaine,3.35,3.64,7.83,8.25,2.19,3.38,4.54,2.86,5.58,8.51,Data.gouv.fr
2024-02-05 00:00:00,Pays de la Loire,8.39,2.89,6.54,8.49,3.27,6.24,6.18,3.03,3.83,6.26,SNCF_Open_Data
2024-09-25 00:00:00,Pays de la Loire,4.28,7.15,4.44,8.24,7.59,6.1,1.24,7.48,5.75,6.7,RATP_Open_Data_2024
2024-03-18 00:00:00,Auvergne-Rhône-Alpes,2.8,7.92,1.26,7.47,8.08,8.61,1.64,7.59,4.77,1.3,Météo-France
2024-09-14 00:00:00,Provence-Alpes-Côte d'Azur,1.5,3.41,7.83,6.51,4.71,2.04,3.12,3.9,8.45,2.65,Data.gouv.fr
2024-03-05 00:00:00,Pays de la Loire,1.89,3.32,4.36,7.01,3.24,2.54,4.08,8.79,3.26,8.21,RATP_Open_Data_2024
2024-05-28 00:00:00,Auvergne-Rhône-Alpes,6.23,6.14,8.36,4.68,6.13,4.55,2.8,6.09,7.19,3.85,Météo-France
2024-05-25 00:00:00,Bretagne,4.06,3.37,7.99,2.31,3.58,2.9,5.97,5.52,4.93,6.17,SNCF_Open_Data
2024-03-08 00:00:00,Pays de la Loire,4.7,7.86,6.77,1.57,1.46,1.98,5.14,5.76,8.09,3.2,RATP_Open_Data_2024
2024-03-19 00:00:00,Bretagne,1.43,3.53,7.71,4.2,8.71,1.72,7.91,6.1,3.32,2.18,Data.gouv.fr
2024-09-16 00:00:00,Normandie,6.92,3.13,7.96,6.08,6.4,5.38,7.01,6.75,4.37,8.57,Météo-France
2024-06-22 00:00:00,Nouvelle-Aquitaine,8.33,7.42,3.73,4.67,3.28,3.09,5.29,8.62,6.54,4.51,Météo-France
2024-12-23 00:00:00,Provence-Alpes-Côte d'Azur,6.25,3.42,2.47,5.73,5.61,1.5,4.17,6.55,2.54,6.66,SNCF_Open_Data
2024-07-23 00:00:00,Provence-Alpes-Côte d'Azur,1.34,4.53,5.84,1.9,7.23,6.55,4.86,3.95,4.66,4.72,Data.gouv.fr
2024-07-10 00:00:00,Pays de la Loire,2.25,8.0,4.05,7.76,3.86,7.1,1.43,5.03,8.67,4.21,Airparif
2024-10-04 00:00:00,Grand Est,5.1,8.04,2.07,7.25,1.45,1.49,7.91,7.31,7.54,8.66,Airparif
2024-09-08 00:00:00,Normandie,7.6,7.13,2.46,5.78,8.31,4.54,7.04,8.02,5.35,3.09,Airparif
2024-07-28 00:00:00,Occitanie,3.85,7.32,2.59,5.3,6.53,6.32,2.19,5.08,4.49,7.87,Data.gouv.fr
2024-07-06 00:00:00,Provence-Alpes-Côte d'Azur,4.02,4.83,8.28,5.12,6.59,7.23,7.3,2.3,6.32,3.32,Météo-France
2024-02-19 00:00:00,Hauts-de-France,5.01,5.43,6.05,3.14,4.39,5.26,1.82,6.16,2.78,7.81,Météo-France
2024-12-04 00:00:00,Grand Est,2.98,6.23,2.6,6.57,4.6,8.61,4.29,2.14,6.89,5.61,Airparif
2024-11-09 00:00:00,Île-de-France,7.16,6.46,6.9,3.88,1.21,5.93,4.78,5.09,5.4,7.9,SNCF_Open_Data
2024-02-12 00:00:00,Nouvelle-Aquitaine,6.42,7.62,6.16,3.73,7.47,7.49,7.73,3.95,8.75,3.25,SNCF_Open_Data
2024-05-18 00:00:00,Bretagne,8.32,7.4,4.02,5.84,4.4,2.25,2.49,2.84,7.4,2.91,SNCF_Open_Data
2024-06-25 00:00:00,Pays de la Loire,2.2,6.26,8.63,5.31,2.71,7.09,2.15,4.87,6.83,3.95,Airparif
2024-09-01 00:00:00,Île-de-France,8.61,8.39,6.8,8.71,3.93,1.36,7.25,4.73,8.68,7.6,Airparif
2024-12-22 00:00:00,Grand Est,4.68,5.03,4.55,8.28,1.7,8.57,7.33,2.49,5.71,7.54,Data.gouv.fr
2024-06-18 00:00:00,Bretagne,7.56,5.54,5.86,5.78,8.6,7.29,8.27,6.63,7.96,7.38,Airparif
2024-07-22 00:00:00,Auvergne-Rhône-Alpes,3.15,6.15,4.89,4.39,6.18,5.69,4.37,8.56,3.49,7.62,RATP_Open_Data_2024
2024-12-13 00:00:00,Auvergne-Rhône-Alpes,1.23,3.5,4.33,3.0,2.62,2.12,5.17,5.68,2.64,8.72,Météo-France
2024-06-09 00:00:00,Pays de la Loire,4.77,3.56,4.53,5.53,3.56,4.74,6.18,4.24,6.32,2.27,Airparif
2024-06-28 00:00:00,Auvergne-Rhône-Alpes,1.27,1.78,4.24,6.27,6.93,3.75,5.37,7.5,5.06,2.1,SNCF_Open_Data
2024-07-07 00:00:00,Occitanie,8.0,1.67,8.5,6.9,2.66,1.34,7.58,6.59,5.08,3.13,Météo-France
2024-05-26 00:00:00,Bretagne,5.94,4.11,2.06,6.23,5.55,6.23,2.9,4.95,6.33,6.82,Météo-France
2024-10-11 00:00:00,Occitanie,5.06,5.27,3.57,1.86,8.7,2.29,8.34,3.59,8.72,7.07,SNCF_Open_Data
2024-11-19 00:00:00,Provence-Alpes-Côte d'Azur,5.85,1.59,4.7,5.72,4.54,6.63,7.12,6.82,3.22,6.39,RATP_Open_Data_2024
2024-04-15 00:00:00,Occitanie,1.91,1.46,5.45,2.56,1.89,7.99,8.76,8.5,7.37,3.39,RATP_Open_Data_2024
2024-02-08 00:00:00,Provence-Alpes-Côte d'Azur,8.34,2.78,1.47,4.64,8.69,4.42,3.99,2.65,3.49,5.97,Airparif
2024-07-10 00:00:00,Hauts-de-France,8.22,4.91,7.92,5.52,4.09,5.99,4.04,3.6,3.89,2.42,Météo-France
2024-06-30 00:00:00,Hauts-de-France,7.67,5.32,2.61,4.61,7.82,4.52,4.24,4.36,2.39,5.69,Data.gouv.fr
2024-03-21 00:00:00,Auvergne-Rhône-Alpes,3.79,4.48,7.04,2.39,4.29,7.89,1.4,8.06,6.46,7.51,Data.gouv.fr
2024-06-26 00:00:00,Occitanie,2.56,7.75,5.9,1.98,4.99,6.39,3.65,8.15,7.81,3.84,RATP_Open_Data_2024
2024-04-28 00:00:00,Auvergne-Rhône-Alpes,7.3,6.59,5.22,8.48,5.89,7.43,7.73,1.92,7.47,3.57,Airparif
2024-06-25 00:00:00,Normandie,6.15,3.59,3.95,4.54,8.43,2.02,7.66,3.21,6.08,4.94,RATP_Open_Data_2024
2024-03-14 00:00:00,Occitanie,1.96,1.33,3.44,7.84,4.92,6.36,3.53,7.83,4.39,5.18,Airparif
2024-04-29 00:00:00,Nouvelle-Aquitaine,8.01,2.21,5.62,2.3,3.6,5.79,3.33,8.19,1.9,6.76,SNCF_Open_Data
2024-11-22 00:00:00,Nouvelle-Aquitaine,1.67,7.85,4.86,2.52,3.4,5.15,7.58,6.17,8.47,3.84,Data.gouv.fr
2024-10-03 00:00:00,Grand Est,6.34,7.67,1.29,2.56,7.77,8.04,4.15,8.27,2.25,4.6,Météo-France
2024-05-03 00:00:00,Occitanie,5.88,4.36,7.56,6.19,8.51,1.41,1.5,4.65,8.56,2.62,Météo-France
2024-06-05 00:00:00,Provence-Alpes-Côte d'Azur,4.21,8.35,2.44,8.46,3.84,5.91,4.0,4.84,5.59,5.31,RATP_Open_Data_2024
2024-07-21 00:00:00,Provence-Alpes-Côte d'Azur,4.38,8.28,8.46,1.51,7.39,4.36,8.39,7.73,3.17,5.8,Data.gouv.fr
2024-07-04 00:00:00,Pays de la Loire,8.32,8.42,4.74,5.66,7.38,4.99,6.04,8.75,8.24,4.47,Data.gouv.fr
2024-09-26 00:00:00,Pays de la Loire,8.01,4.16,8.69,4.76,3.22,6.13,8.21,7.74,2.32,4.83,Data.gouv.fr
2024-05-15 00:00:00,Occitanie,3.26,3.74,3.52,4.03,1.55,5.85,4.15,3.94,7.66,3.21,RATP_Open_Data_2024
2024-12-18 00:00:00,Nouvelle-Aquitaine,8.15,7.67,3.59,4.44,2.83,5.35,1.67,6.09,4.57,3.66,SNCF_Open_Data
2024-04-07 00:00:00,Normandie,7.99,3.3,3.67,5.41,4.35,5.5,2.92,8.57,6.54,5.9,SNCF_Open_Data
2024-03-14 00:00:00,Occitanie,3.08,3.47,7.94,6.29,3.87,8.78,4.05,4.94,5.62,4.6,SNCF_Open_Data
2024-06-05 00:00:00,Bretagne,8.43,6.12,2.27,7.13,2.26,5.92,3.66,1.74,4.79,3.5,Data.gouv.fr
2024-04-30 00:00:00,Normandie,1.78,1.91,3.65,2.79,4.43,1.52,5.32,6.41,3.3,5.6,RATP_Open_Data_2024
2024-06-17 00:00:00,Auvergne-Rhône-Alpes,6.7,3.84,8.48,1.85,5.81,7.29,2.23,6.09,4.44,1.75,Météo-France
2024-03-02 00:00:00,Nouvelle-Aquitaine,6.25,5.19,6.71,1.71,8.09,8.02,3.91,1.65,8.46,3.53,Airparif
2024-10-27 00:00:00,Hauts-de-France,6.19,3.27,7.21,5.97,8.67,4.09,3.56,6.02,4.78,7.61,Data.gouv.fr
2024-11-18 00:00:00,Auvergne-Rhône-Alpes,2.02,4.78,1.59,8.02,3.87,5.65,3.81,7.73,8.76,5.79,Météo-France
2024-03-03 00:00:00,Bretagne,2.74,3.36,5.08,7.02,1.27,5.88,3.24,7.25,1.49,7.45,Airparif
2024-12-11 00:00:00,Nouvelle-Aquitaine,2.73,4.1,2.61,1.32,5.78,6.06,4.58,3.14,5.0,3.22,Airparif
2024-01-31 00:00:00,Grand Est,4.71,1.7,2.2,3.51,6.74,2.45,3.4,3.44,6.53,6.9,RATP_Open_Data_2024
2024-10-07 00:00:00,Pays de la Loire,2.39,4.24,6.53,6.95,4.49,6.04,8.21,2.84,1.93,4.31,RATP_Open_Data_2024
2024-01-24 00:00:00,Île-de-France,7.93,8.41,4.25,1.94,3.0,3.65,6.24,7.3,2.27,5.27,Météo-France
2024-12-19 00:00:00,Provence-Alpes-Côte d'Azur,7.53,6.36,4.0,5.2,2.78,1.33,2.27,1.56,2.14,6.38,Data.gouv.fr
2024-08-15 00:00:00,Bretagne,6.98,5.57,7.83,3.44,1.62,7.49,7.57,3.25,7.53,1.33,SNCF_Open_Data
2024-11-23 00:00:00,Occitanie,2.19,2.33,4.42,6.5,4.74,4.34,3.14,3.19,5.1,8.11,Météo-France
2024-10-12 00:00:00,Occitanie,7.16,5.27,8.76,5.77,7.1,5.34,1.3,5.82,6.23,8.55,RATP_Open_Data_2024
2024-08-05 00:00:00,Île-de-France,3.41,5.15,7.0,7.09,2.46,1.5,3.02,1.56,1.63,8.03,SNCF_Open_Data
2024-02-22 00:00:00,Hauts-de-France,7.84,6.74,7.99,7.18,5.28,7.18,3.22,8.78,3.76,5.21,Météo-France
2024-09-10 00:00:00,Nouvelle-Aquitaine,7.33,5.06,4.1,7.65,4.97,8.8,3.37,7.29,4.1,2.67,Météo-France
2024-05-01 00:00:00,Nouvelle-Aquitaine,8.1,5.86,5.61,7.57,3.85,6.06,3.18,5.76,8.3,2.38,Data.gouv.fr
2024-02-29 00:00:00,Bretagne,6.07,5.29,2.06,4.78,4.87,2.48,2.32,3.1,6.38,4.44,Airparif
2024-12-15 00:00:00,Auvergne-Rhône-Alpes,5.71,3.55,3.36,1.33,8.74,4.86,6.03,2.77,7.06,6.31,Météo-France
