col_aq_id,col_date,col_zone_id,col_pm25_ugm3,col_no2_ugm3,col_aqi_index
ID_097,2024-06-28 00:00:00,ID_097,6.75,6.57,66.23
ID_098,2024-09-17 00:00:00,ID_098,8.08,5.65,39.94
ID_099,2024-09-01 00:00:00,ID_099,3.07,7.32,8.97
ID_000,2024-08-11 00:00:00,ID_000,3.25,1.23,45.86
ID_001,2024-02-22 00:00:00,ID_001,4.28,1.89,26.18
ID_002,2024-11-16 00:00:00,ID_002,4.73,6.49,4.49
ID_003,2024-08-24 00:00:00,ID_003,6.13,8.58,72.39
ID_004,2024-05-05 00:00:00,ID_004,4.15,1.8,65.5
ID_005,2024-12-18 00:00:00,ID_005,6.19,6.02,68.13
ID_006,2024-08-10 00:00:00,ID_006,1.88,7.54,24.24
ID_007,2024-04-27 00:00:00,ID_007,4.44,3.39,41.77
ID_008,2024-09-02 00:00:00,ID_008,4.16,1.77,53.96
ID_009,2024-06-17 00:00:00,ID_009,3.98,1.67,40.18
ID_010,2024-05-09 00:00:00,ID_010,8.55,6.47,3.99
ID_011,2024-05-05 00:00:00,ID_011,1.69,5.12,66.96
ID_012,2024-12-04 00:00:00,ID_012,2.34,7.41,16.24
ID_013,2024-05-27 00:00:00,ID_013,4.27,4.07,13.04
ID_014,2024-06-03 00:00:00,ID_014,7.8,2.01,13.87
ID_015,2024-02-09 00:00:00,ID_015,3.18,5.58,34.09
ID_016,2024-06-18 00:00:00,ID_016,7.61,1.21,25.94
ID_017,2024-10-24 00:00:00,ID_017,1.5,4.71,15.47
ID_018,2024-07-19 00:00:00,ID_018,3.63,8.26,58.54
ID_019,2024-08-23 00:00:00,ID_019,1.23,4.81,61.06
ID_020,2024-09-08 00:00:00,ID_020,2.89,4.88,83.93
ID_021,2024-12-24 00:00:00,ID_021,6.26,6.38,83.3
ID_022,2024-11-09 00:00:00,ID_022,6.6,8.06,72.63
ID_023,2024-11-21 00:00:00,ID_023,5.38,5.18,83.35
ID_024,2024-01-02 00:00:00,ID_024,3.77,5.79,37.24
ID_025,2024-01-22 00:00:00,ID_025,7.12,6.59,65.55
ID_026,2024-07-20 00:00:00,ID_026,4.45,4.54,62.22
ID_027,2024-11-14 00:00:00,ID_027,3.24,3.2,42.59
ID_028,2024-11-30 00:00:00,ID_028,5.58,4.58,78.59
ID_029,2024-08-22 00:00:00,ID_029,7.61,2.82,29.25
ID_030,2024-11-26 00:00:00,ID_030,5.18,3.31,48.2
ID_031,2024-11-09 00:00:00,ID_031,7.04,6.9,71.76
ID_032,2024-09-27 00:00:00,ID_032,1.6,2.16,18.45
ID_033,2024-10-31 00:00:00,ID_033,3.93,6.41,27.97
ID_034,2024-02-21 00:00:00,ID_034,6.75,2.75,42.52
ID_035,2024-12-07 00:00:00,ID_035,3.1,6.47,20.4
ID_036,2024-06-24 00:00:00,ID_036,6.28,5.11,58.22
ID_037,2024-02-28 00:00:00,ID_037,3.12,5.49,17.33
ID_038,2024-03-22 00:00:00,ID_038,8.23,5.85,45.28
ID_039,2024-03-15 00:00:00,ID_039,1.87,2.68,39.11
ID_040,2024-08-26 00:00:00,ID_040,3.21,6.81,18.26
ID_041,2024-07-19 00:00:00,ID_041,8.56,3.37,2.67
ID_042,2024-01-03 00:00:00,ID_042,3.88,2.93,5.43
ID_043,2024-04-08 00:00:00,ID_043,7.22,7.86,81.53
ID_044,2024-05-16 00:00:00,ID_044,3.01,3.92,82.49
ID_045,2024-10-11 00:00:00,ID_045,3.17,8.48,74.34
ID_046,2024-10-17 00:00:00,ID_046,8.01,2.69,59.38
ID_047,2024-01-22 00:00:00,ID_047,4.24,7.54,39.23
ID_048,2024-11-27 00:00:00,ID_048,7.57,2.55,58.67
ID_049,2024-12-16 00:00:00,ID_049,2.65,4.98,11.04
ID_050,2024-04-12 00:00:00,ID_050,2.71,6.92,28.01
ID_051,2024-01-30 00:00:00,ID_051,7.18,1.91,35.23
ID_052,2024-12-17 00:00:00,ID_052,6.15,5.18,42.25
ID_053,2024-09-15 00:00:00,ID_053,3.58,4.54,65.16
ID_054,2024-06-14 00:00:00,ID_054,6.82,6.53,52.87
ID_055,2024-12-05 00:00:00,ID_055,7.88,1.77,2.59
ID_056,2024-07-15 00:00:00,ID_056,8.2,2.99,10.73
ID_057,2024-05-09 00:00:00,ID_057,3.31,1.88,19.76
ID_058,2024-05-15 00:00:00,ID_058,6.66,6.88,45.62
ID_059,2024-07-24 00:00:00,ID_059,3.67,8.08,23.15
ID_060,2024-01-31 00:00:00,ID_060,6.66,5.26,70.39
ID_061,2024-07-15 00:00:00,ID_061,7.14,2.1,24.9
ID_062,2024-05-22 00:00:00,ID_062,1.38,7.19,37.4
ID_063,2024-01-12 00:00:00,ID_063,6.37,6.25,72.55
ID_064,2024-07-23 00:00:00,ID_064,2.73,6.49,13.37
ID_065,2024-01-14 00:00:00,ID_065,4.52,4.5,25.77
ID_066,2024-11-19 00:00:00,ID_066,4.97,6.97,14.61
ID_067,2024-11-25 00:00:00,ID_067,5.86,8.61,2.6
ID_068,2024-08-24 00:00:00,ID_068,4.08,1.58,82.75
ID_069,2024-07-11 00:00:00,ID_069,7.87,5.41,73.89
ID_070,2024-10-18 00:00:00,ID_070,1.55,1.77,81.05
ID_071,2024-03-31 00:00:00,ID_071,3.5,5.65,83.18
ID_072,2024-07-06 00:00:00,ID_072,5.65,6.05,19.87
ID_073,2024-07-02 00:00:00,ID_073,4.78,6.56,4.88
ID_074,2024-10-27 00:00:00,ID_074,1.86,2.45,16.06
ID_075,2024-04-02 00:00:00,ID_075,4.26,6.41,78.61
ID_076,2024-08-17 00:00:00,ID_076,7.99,6.32,11.09
ID_077,2024-06-19 00:00:00,ID_077,6.33,1.56,7.35
ID_078,2024-09-28 00:00:00,ID_078,5.68,4.6,62.19
ID_079,2024-09-09 00:00:00,ID_079,3.89,6.39,55.17
ID_080,2024-08-04 00:00:00,ID_080,1.3,1.98,20.28
ID_081,2024-04-30 00:00:00,ID_081,5.2,5.45,31.57
ID_082,2024-09-07 00:00:00,ID_082,6.25,7.64,81.06
ID_083,2024-06-26 00:00:00,ID_083,8.17,6.41,35.07
ID_084,2024-05-30 00:00:00,ID_084,8.17,2.1,68.49
ID_085,2024-01-01 00:00:00,ID_085,8.51,2.48,22.2
ID_086,2024-06-11 00:00:00,ID_086,3.52,3.05,70.93
ID_087,2024-12-12 00:00:00,ID_087,6.47,8.35,69.04
ID_088,2024-08-24 00:00:00,ID_088,2.58,1.8,17.9
ID_089,2024-08-26 00:00:00,ID_089,7.98,4.64,12.82
ID_090,2024-05-07 00:00:00,ID_090,4.18,6.52,63.59
ID_091,2024-12-15 00:00:00,ID_091,8.34,7.7,19.33
ID_092,2024-10-09 00:00:00,ID_092,6.48,8.27,59.57
ID_093,2024-06-25 00:00:00,ID_093,2.15,7.71,48.41
ID_094,2024-10-04 00:00:00,ID_094,3.45,5.42,84.15
ID_095,2024-05-02 00:00:00,ID_095,7.18,3.37,4.93
ID_096,2024-08-03 00:00:00,ID_096,7.32,4.43,2.96
ID_097,2024-09-16 00:00:00,ID_097,6.05,7.26,84.27
ID_098,2024-01-25 00:00:00,ID_098,4.94,2.35,62.12
ID_099,2024-01-14 00:00:00,ID_099,3.03,1.81,69.31
ID_000,2024-07-16 00:00:00,ID_000,4.92,1.63,23.23
ID_001,2024-10-26 00:00:00,ID_001,1.67,5.88,14.52
ID_002,2024-05-21 00:00:00,ID_002,6.15,4.29,59.33
ID_003,2024-10-08 00:00:00,ID_003,4.48,3.39,34.68
ID_004,2024-12-03 00:00:00,ID_004,2.24,7.07,36.7
ID_005,2024-09-12 00:00:00,ID_005,1.61,1.73,13.44
ID_006,2024-12-03 00:00:00,ID_006,1.77,3.72,60.67
ID_007,2024-07-30 00:00:00,ID_007,2.42,4.15,68.57
ID_008,2024-01-06 00:00:00,ID_008,6.92,7.36,60.31
ID_009,2024-07-08 00:00:00,ID_009,8.73,1.62,51.22
ID_010,2024-04-26 00:00:00,ID_010,5.43,7.29,20.09
ID_011,2024-08-22 00:00:00,ID_011,4.25,1.94,51.42
ID_012,2024-11-10 00:00:00,ID_012,3.09,4.17,84.87
ID_013,2024-03-27 00:00:00,ID_013,1.43,5.08,42.75
ID_014,2024-12-16 00:00:00,ID_014,1.89,4.02,30.59
ID_015,2024-03-29 00:00:00,ID_015,5.22,6.94,70.42
ID_016,2024-11-27 00:00:00,ID_016,7.39,7.97,48.93
ID_017,2024-05-07 00:00:00,ID_017,6.86,6.17,31.34
ID_018,2024-04-15 00:00:00,ID_018,2.85,2.18,41.38
ID_019,2024-04-09 00:00:00,ID_019,2.12,7.95,36.89
ID_020,2024-01-25 00:00:00,ID_020,3.67,5.06,78.93
ID_021,2024-05-08 00:00:00,ID_021,6.79,2.24,64.57
ID_022,2024-01-20 00:00:00,ID_022,8.58,3.56,51.37
ID_023,2024-02-02 00:00:00,ID_023,3.52,3.83,71.49
ID_024,2024-05-26 00:00:00,ID_024,8.18,3.27,78.05
ID_025,2024-05-21 00:00:00,ID_025,6.44,1.94,27.29
ID_026,2024-01-05 00:00:00,ID_026,6.69,4.75,78.09
ID_027,2024-01-13 00:00:00,ID_027,3.24,5.59,39.66
ID_028,2024-02-17 00:00:00,ID_028,3.74,2.83,58.21
ID_029,2024-09-09 00:00:00,ID_029,8.02,6.21,10.45
ID_030,2024-12-22 00:00:00,ID_030,8.06,1.59,82.23
ID_031,2024-08-22 00:00:00,ID_031,2.68,2.57,38.01
ID_032,2024-08-17 00:00:00,ID_032,8.74,4.78,78.01
ID_033,2024-02-25 00:00:00,ID_033,2.91,8.33,11.3
ID_034,2024-01-06 00:00:00,ID_034,3.84,1.85,84.6
ID_035,2024-11-25 00:00:00,ID_035,3.53,8.65,20.92
ID_036,2024-10-18 00:00:00,ID_036,6.43,1.6,51.98
ID_037,2024-09-01 00:00:00,ID_037,2.88,1.79,38.67
ID_038,2024-10-20 00:00:00,ID_038,7.01,8.55,46.26
ID_039,2024-03-22 00:00:00,ID_039,2.67,8.24,71.06
ID_040,2024-01-13 00:00:00,ID_040,7.2,7.82,8.39
ID_041,2024-03-17 00:00:00,ID_041,2.41,3.14,8.33
ID_042,2024-09-04 00:00:00,ID_042,5.19,8.7,78.37
ID_043,2024-03-20 00:00:00,ID_043,4.63,6.04,16.27
ID_044,2024-10-25 00:00:00,ID_044,3.57,4.99,82.27
ID_045,2024-02-05 00:00:00,ID_045,8.73,2.13,8.58
ID_046,2024-10-09 00:00:00,ID_046,2.2,5.94,31.32
ID_047,2024-08-28 00:00:00,ID_047,3.04,4.52,59.09
ID_048,2024-10-18 00:00:00,ID_048,4.46,7.99,45.34
ID_049,2024-07-01 00:00:00,ID_049,5.11,5.11,75.01
ID_050,2024-09-04 00:00:00,ID_050,8.53,7.26,68.53
ID_051,2024-05-05 00:00:00,ID_051,1.27,4.96,53.49
ID_052,2024-05-15 00:00:00,ID_052,6.26,6.52,34.99
ID_053,2024-02-04 00:00:00,ID_053,6.54,4.41,40.59
ID_054,2024-08-07 00:00:00,ID_054,3.64,4.06,4.72
ID_055,2024-12-12 00:00:00,ID_055,7.51,1.74,78.51
ID_056,2024-08-05 00:00:00,ID_056,2.07,5.26,50.91
ID_057,2024-01-04 00:00:00,ID_057,2.16,2.5,15.4
ID_058,2024-10-31 00:00:00,ID_058,2.52,8.51,81.09
ID_059,2024-11-17 00:00:00,ID_059,3.59,8.46,44.06
ID_060,2024-10-10 00:00:00,ID_060,3.16,4.13,54.88
ID_061,2024-03-11 00:00:00,ID_061,7.37,6.07,27.15
ID_062,2024-05-01 00:00:00,ID_062,7.97,3.1,76.49
ID_063,2024-03-16 00:00:00,ID_063,4.68,8.34,4.11
ID_064,2024-09-06 00:00:00,ID_064,1.68,2.26,33.24
ID_065,2024-01-10 00:00:00,ID_065,2.2,3.39,18.65
ID_066,2024-09-19 00:00:00,ID_066,7.77,8.26,64.1
ID_067,2024-12-22 00:00:00,ID_067,6.73,3.16,7.14
ID_068,2024-03-25 00:00:00,ID_068,2.85,7.87,23.27
ID_069,2024-06-24 00:00:00,ID_069,4.05,8.73,2.25
ID_070,2024-04-17 00:00:00,ID_070,6.63,4.21,49.77
ID_071,2024-03-21 00:00:00,ID_071,8.67,3.87,55.92
ID_072,2024-12-10 00:00:00,ID_072,5.15,8.63,48.32
ID_073,2024-09-04 00:00:00,ID_073,3.7,6.74,36.23
ID_074,2024-06-10 00:00:00,ID_074,6.89,7.85,43.51
ID_075,2024-10-16 00:00:00,ID_075,7.71,4.54,64.36
ID_076,2024-01-25 00:00:00,ID_076,4.6,4.89,18.99
ID_077,2024-10-07 00:00:00,ID_077,3.7,5.51,28.9
ID_078,2024-12-26 00:00:00,ID_078,1.83,6.26,18.67
ID_079,2024-02-20 00:00:00,ID_079,5.28,4.21,29.53
ID_080,2024-09-07 00:00:00,ID_080,1.74,7.7,13.12
ID_081,2024-07-11 00:00:00,ID_081,2.85,5.12,6.05
ID_082,2024-05-24 00:00:00,ID_082,4.38,4.53,8.15
ID_083,2024-01-15 00:00:00,ID_083,3.86,8.19,50.05
ID_084,2024-09-01 00:00:00,ID_084,4.11,4.13,32.32
ID_085,2024-05-31 00:00:00,ID_085,5.12,3.28,63.3
ID_086,2024-04-04 00:00:00,ID_086,4.68,6.92,22.57
ID_087,2024-03-01 00:00:00,ID_087,7.73,5.43,28.84
ID_088,2024-04-07 00:00:00,ID_088,7.99,4.48,41.22
ID_089,2024-06-12 00:00:00,ID_089,6.57,2.15,32.91
ID_090,2024-10-24 00:00:00,ID_090,4.05,7.58,76.96
ID_091,2024-08-05 00:00:00,ID_091,6.23,1.29,17.67
ID_092,2024-11-03 00:00:00,ID_092,8.78,5.04,63.49
ID_093,2024-09-08 00:00:00,ID_093,2.59,5.17,62.1
ID_094,2024-01-02 00:00:00,ID_094,6.41,7.14,60.05
ID_095,2024-08-01 00:00:00,ID_095,8.35,6.95,34.61
ID_096,2024-01-24 00:00:00,ID_096,8.7,7.59,40.94
ID_097,2024-03-20 00:00:00,ID_097,6.62,6.09,62.49
ID_098,2024-01-18 00:00:00,ID_098,1.43,1.22,78.61
ID_099,2024-07-31 00:00:00,ID_099,1.39,4.36,16.33
ID_000,2024-05-19 00:00:00,ID_000,8.78,5.94,36.52
ID_001,2024-01-09 00:00:00,ID_001,2.65,5.62,34.3
ID_002,2024-12-10 00:00:00,ID_002,4.92,8.12,81.26
ID_003,2024-02-10 00:00:00,ID_003,2.92,4.53,12.85
ID_004,2024-07-28 00:00:00,ID_004,1.6,5.31,58.73
ID_005,2024-11-09 00:00:00,ID_005,7.25,7.4,12.53
ID_006,2024-11-10 00:00:00,ID_006,5.84,3.93,57.69
ID_007,2024-07-14 00:00:00,ID_007,1.41,1.75,54.06
ID_008,2024-10-20 00:00:00,ID_008,4.61,4.85,25.52
ID_009,2024-03-19 00:00:00,ID_009,5.74,4.11,32.99
ID_010,2024-04-01 00:00:00,ID_010,8.1,7.27,84.19
ID_011,2024-05-25 00:00:00,ID_011,7.57,8.0,49.68
ID_012,2024-12-17 00:00:00,ID_012,2.27,7.33,29.9
ID_013,2024-12-10 00:00:00,ID_013,8.48,8.7,69.07
ID_014,2024-05-27 00:00:00,ID_014,4.74,3.36,78.52
ID_015,2024-06-18 00:00:00,ID_015,2.21,3.4,34.06
ID_016,2024-07-02 00:00:00,ID_016,6.29,4.55,35.41
ID_017,2024-08-22 00:00:00,ID_017,6.5,3.26,25.37
ID_018,2024-07-11 00:00:00,ID_018,3.5,6.63,66.0
ID_019,2024-08-20 00:00:00,ID_019,3.93,2.88,61.04
ID_020,2024-04-09 00:00:00,ID_020,6.91,8.42,18.18
ID_021,2024-06-12 00:00:00,ID_021,1.95,3.89,34.03
ID_022,2024-09-19 00:00:00,ID_022,7.3,6.46,47.17
ID_023,2024-04-07 00:00:00,ID_023,7.41,7.23,71.6
ID_024,2024-10-15 00:00:00,ID_024,2.26,2.21,58.63
ID_025,2024-05-04 00:00:00,ID_025,5.66,2.81,79.04
ID_026,2024-07-11 00:00:00,ID_026,3.81,5.77,83.92
ID_027,2024-08-25 00:00:00,ID_027,1.69,4.05,18.95
ID_028,2024-08-28 00:00:00,ID_028,5.44,7.51,3.54
ID_029,2024-05-28 00:00:00,ID_029,3.81,3.04,49.54
ID_030,2024-05-10 00:00:00,ID_030,5.75,3.08,58.48
ID_031,2024-05-04 00:00:00,ID_031,8.56,4.88,17.34
ID_032,2024-08-20 00:00:00,ID_032,4.53,5.94,70.81
ID_033,2024-08-10 00:00:00,ID_033,5.02,8.79,13.1
ID_034,2024-12-23 00:00:00,ID_034,4.63,4.3,26.0
ID_035,2024-05-16 00:00:00,ID_035,5.99,4.83,40.22
ID_036,2024-09-18 00:00:00,ID_036,3.83,7.86,78.89
ID_037,2024-01-27 00:00:00,ID_037,8.15,6.52,30.54
ID_038,2024-12-12 00:00:00,ID_038,4.71,5.41,80.66
ID_039,2024-04-11 00:00:00,ID_039,2.13,3.02,44.45
ID_040,2024-08-15 00:00:00,ID_040,7.12,1.41,27.36
ID_041,2024-08-30 00:00:00,ID_041,2.26,5.22,64.43
ID_042,2024-11-04 00:00:00,ID_042,3.41,6.86,16.94
ID_043,2024-06-24 00:00:00,ID_043,1.3,2.76,9.58
ID_044,2024-09-26 00:00:00,ID_044,1.39,8.63,63.48
ID_045,2024-12-07 00:00:00,ID_045,5.41,6.06,66.12
ID_046,2024-06-25 00:00:00,ID_046,8.7,3.7,19.45
ID_047,2024-09-14 00:00:00,ID_047,3.2,5.12,70.49
ID_048,2024-03-10 00:00:00,ID_048,3.5,6.02,63.48
ID_049,2024-09-18 00:00:00,ID_049,6.09,3.42,67.48
ID_050,2024-10-07 00:00:00,ID_050,4.47,4.69,48.97
ID_051,2024-12-18 00:00:00,ID_051,6.53,2.56,5.38
ID_052,2024-08-08 00:00:00,ID_052,5.94,6.75,16.18
ID_053,2024-11-09 00:00:00,ID_053,7.79,7.58,75.72
ID_054,2024-05-24 00:00:00,ID_054,6.55,7.99,21.21
ID_055,2024-03-16 00:00:00,ID_055,1.28,7.1,25.38
ID_056,2024-07-19 00:00:00,ID_056,1.38,2.81,68.22
ID_057,2024-05-20 00:00:00,ID_057,7.92,1.68,64.9
ID_058,2024-06-05 00:00:00,ID_058,7.52,1.79,39.28
ID_059,2024-12-07 00:00:00,ID_059,4.71,5.99,64.53
ID_060,2024-11-14 00:00:00,ID_060,6.94,5.72,25.7
ID_061,2024-11-20 00:00:00,ID_061,5.31,4.06,82.52
ID_062,2024-09-22 00:00:00,ID_062,5.22,2.22,8.24
ID_063,2024-03-05 00:00:00,ID_063,5.96,1.76,64.41
ID_064,2024-07-26 00:00:00,ID_064,2.06,7.7,44.49
ID_065,2024-03-25 00:00:00,ID_065,2.18,4.9,59.2
ID_066,2024-03-07 00:00:00,ID_066,3.55,3.39,59.36
ID_067,2024-01-12 00:00:00,ID_067,8.73,6.94,6.98
ID_068,2024-04-21 00:00:00,ID_068,7.67,2.17,65.02
ID_069,2024-05-01 00:00:00,ID_069,3.96,2.55,56.92
ID_070,2024-10-14 00:00:00,ID_070,2.37,2.39,31.76
ID_071,2024-10-16 00:00:00,ID_071,2.96,6.38,65.74
ID_072,2024-12-22 00:00:00,ID_072,5.02,4.25,78.93
ID_073,2024-12-19 00:00:00,ID_073,2.52,2.95,74.42
ID_074,2024-05-22 00:00:00,ID_074,5.49,8.43,63.95
ID_075,2024-05-02 00:00:00,ID_075,6.74,4.22,61.69
ID_076,2024-01-01 00:00:00,ID_076,3.62,5.5,47.43
ID_077,2024-07-26 00:00:00,ID_077,3.65,3.07,74.64
ID_078,2024-05-28 00:00:00,ID_078,3.92,4.77,14.09
ID_079,2024-04-13 00:00:00,ID_079,3.79,8.01,62.04
ID_080,2024-11-09 00:00:00,ID_080,7.78,2.71,22.97
ID_081,2024-04-30 00:00:00,ID_081,2.65,7.83,9.08
ID_082,2024-04-19 00:00:00,ID_082,3.95,7.19,5.2
ID_083,2024-03-20 00:00:00,ID_083,2.13,3.59,9.89
ID_084,2024-11-16 00:00:00,ID_084,3.97,8.52,57.46
ID_085,2024-05-01 00:00:00,ID_085,5.13,3.4,66.4
ID_086,2024-04-30 00:00:00,ID_086,7.03,1.8,44.25
ID_087,2024-08-03 00:00:00,ID_087,1.4,2.53,12.42
ID_088,2024-06-03 00:00:00,ID_088,3.54,6.81,77.67
ID_089,2024-05-23 00:00:00,ID_089,1.62,7.6,3.41
ID_090,2024-04-01 00:00:00,ID_090,3.02,6.28,3.06
ID_091,2024-03-11 00:00:00,ID_091,6.79,4.56,26.29
ID_092,2024-05-01 00:00:00,ID_092,1.71,1.72,54.53
ID_093,2024-07-18 00:00:00,ID_093,6.75,1.28,60.89
ID_094,2024-08-27 00:00:00,ID_094,2.45,5.4,17.83
ID_095,2024-04-21 00:00:00,ID_095,1.59,4.07,80.6
ID_096,2024-11-26 00:00:00,ID_096,8.29,5.96,81.99
ID_097,2024-09-15 00:00:00,ID_097,4.14,1.7,63.25
ID_098,2024-08-10 00:00:00,ID_098,2.34,8.19,31.17
ID_099,2024-06-15 00:00:00,ID_099,3.56,4.64,6.77
ID_000,2024-03-26 00:00:00,ID_000,3.53,1.6,61.85
ID_001,2024-05-26 00:00:00,ID_001,4.88,7.42,10.14
ID_002,2024-10-23 00:00:00,ID_002,7.76,3.71,18.3
ID_003,2024-08-27 00:00:00,ID_003,1.94,8.55,69.6
ID_004,2024-08-25 00:00:00,ID_004,6.25,8.41,5.52
ID_005,2024-06-15 00:00:00,ID_005,5.25,6.02,56.0
ID_006,2024-03-12 00:00:00,ID_006,3.53,2.55,37.13
ID_007,2024-06-18 00:00:00,ID_007,7.83,5.88,5.67
ID_008,2024-05-09 00:00:00,ID_008,4.32,3.77,49.67
ID_009,2024-05-13 00:00:00,ID_009,3.23,1.98,33.02
ID_010,2024-08-03 00:00:00,ID_010,4.14,5.05,79.83
ID_011,2024-08-09 00:00:00,ID_011,7.66,4.36,53.9
ID_012,2024-05-12 00:00:00,ID_012,3.82,5.76,42.19
ID_013,2024-10-02 00:00:00,ID_013,2.42,2.85,49.08
ID_014,2024-05-07 00:00:00,ID_014,6.88,2.01,12.16
ID_015,2024-04-07 00:00:00,ID_015,4.86,6.76,57.95
ID_016,2024-10-18 00:00:00,ID_016,2.84,3.96,45.26
ID_017,2024-02-02 00:00:00,ID_017,2.5,4.02,57.84
ID_018,2024-04-13 00:00:00,ID_018,7.29,8.72,45.53
ID_019,2024-01-22 00:00:00,ID_019,2.81,1.54,49.39
ID_020,2024-02-13 00:00:00,ID_020,4.9,6.05,32.97
ID_021,2024-05-20 00:00:00,ID_021,7.77,8.68,39.36
ID_022,2024-03-22 00:00:00,ID_022,3.84,6.06,45.95
ID_023,2024-02-05 00:00:00,ID_023,5.14,3.7,64.31
ID_024,2024-01-09 00:00:00,ID_024,4.5,4.07,83.54
ID_025,2024-09-22 00:00:00,ID_025,6.4,6.93,48.16
ID_026,2024-01-30 00:00:00,ID_026,2.37,6.55,72.11
ID_027,2024-12-22 00:00:00,ID_027,5.1,1.62,58.3
ID_028,2024-07-12 00:00:00,ID_028,8.57,7.97,56.23
ID_029,2024-08-20 00:00:00,ID_029,7.21,6.46,8.39
ID_030,2024-04-11 00:00:00,ID_030,6.42,7.42,57.63
ID_031,2024-11-29 00:00:00,ID_031,5.31,7.03,63.58
ID_032,2024-01-09 00:00:00,ID_032,4.8,2.92,55.53
ID_033,2024-07-22 00:00:00,ID_033,1.42,3.8,38.75
ID_034,2024-03-18 00:00:00,ID_034,7.62,2.54,29.0
ID_035,2024-10-18 00:00:00,ID_035,3.57,3.44,17.81
ID_036,2024-05-07 00:00:00,ID_036,6.28,2.76,71.53
ID_037,2024-10-06 00:00:00,ID_037,4.66,6.86,62.27
ID_038,2024-04-01 00:00:00,ID_038,6.15,4.53,61.16
ID_039,2024-01-14 00:00:00,ID_039,3.77,4.47,37.02
ID_040,2024-01-22 00:00:00,ID_040,6.6,5.01,14.58
ID_041,2024-03-17 00:00:00,ID_041,5.06,7.76,46.37
ID_042,2024-07-30 00:00:00,ID_042,8.38,3.91,31.94
ID_043,2024-10-09 00:00:00,ID_043,5.86,8.08,48.74
ID_044,2024-05-10 00:00:00,ID_044,7.88,6.07,78.33
ID_045,2024-03-18 00:00:00,ID_045,2.95,8.64,60.2
ID_046,2024-07-19 00:00:00,ID_046,2.67,2.7,37.17
ID_047,2024-07-18 00:00:00,ID_047,6.16,5.52,7.0
ID_048,2024-10-26 00:00:00,ID_048,6.42,7.43,81.31
ID_049,2024-08-21 00:00:00,ID_049,1.73,8.68,42.52
ID_050,2024-08-23 00:00:00,ID_050,2.07,6.34,47.2
ID_051,2024-11-05 00:00:00,ID_051,5.97,2.51,78.73
ID_052,2024-05-23 00:00:00,ID_052,5.47,3.85,12.16
ID_053,2024-07-18 00:00:00,ID_053,4.04,3.89,50.67
ID_054,2024-04-10 00:00:00,ID_054,7.17,5.62,70.09
ID_055,2024-08-13 00:00:00,ID_055,3.82,6.68,71.28
ID_056,2024-03-03 00:00:00,ID_056,6.0,3.06,38.67
ID_057,2024-06-30 00:00:00,ID_057,4.68,7.34,3.82
ID_058,2024-01-07 00:00:00,ID_058,2.04,1.86,8.21
ID_059,2024-05-12 00:00:00,ID_059,3.58,7.64,80.3
ID_060,2024-04-27 00:00:00,ID_060,4.41,2.99,74.56
ID_061,2024-05-17 00:00:00,ID_061,1.69,4.01,31.12
ID_062,2024-08-25 00:00:00,ID_062,3.3,8.15,24.76
ID_063,2024-05-26 00:00:00,ID_063,7.11,3.86,10.86
ID_064,2024-06-24 00:00:00,ID_064,1.48,1.23,19.81
ID_065,2024-10-03 00:00:00,ID_065,2.76,8.53,21.0
ID_066,2024-03-21 00:00:00,ID_066,5.85,1.93,20.02
ID_067,2024-05-02 00:00:00,ID_067,5.96,2.14,67.24
ID_068,2024-11-17 00:00:00,ID_068,5.33,4.16,66.01
ID_069,2024-12-18 00:00:00,ID_069,7.07,2.77,60.36
ID_070,2024-08-24 00:00:00,ID_070,7.52,4.77,38.75
ID_071,2024-01-23 00:00:00,ID_071,6.41,5.25,36.25
ID_072,2024-11-21 00:00:00,ID_072,7.0,7.91,64.28
ID_073,2024-01-24 00:00:00,ID_073,3.4,3.29,22.25
ID_074,2024-04-12 00:00:00,ID_074,4.73,2.12,57.17
ID_075,2024-08-05 00:00:00,ID_075,8.14,5.12,20.89
ID_076,2024-02-22 00:00:00,ID_076,2.41,7.06,76.26
ID_077,2024-09-19 00:00:00,ID_077,3.42,2.47,40.78
ID_078,2024-02-09 00:00:00,ID_078,3.11,6.44,33.47
ID_079,2024-10-07 00:00:00,ID_079,5.22,7.0,37.85
ID_080,2024-08-21 00:00:00,ID_080,5.61,4.99,77.63
ID_081,2024-09-22 00:00:00,ID_081,5.27,2.69,46.87
ID_082,2024-09-30 00:00:00,ID_082,2.15,1.72,58.33
ID_083,2024-10-04 00:00:00,ID_083,8.04,4.03,17.97
ID_084,2024-04-20 00:00:00,ID_084,1.58,1.86,72.19
ID_085,2024-07-31 00:00:00,ID_085,6.59,8.32,41.85
ID_086,2024-12-08 00:00:00,ID_086,5.97,5.69,59.41
ID_087,2024-07-13 00:00:00,ID_087,4.27,5.83,2.03
ID_088,2024-03-21 00:00:00,ID_088,3.04,4.16,48.28
ID_089,2024-10-04 00:00:00,ID_089,5.06,4.82,77.5
ID_090,2024-04-18 00:00:00,ID_090,4.01,7.95,84.87
ID_091,2024-12-10 00:00:00,ID_091,8.07,8.32,62.02
ID_092,2024-06-08 00:00:00,ID_092,6.8,5.43,28.43
ID_093,2024-04-09 00:00:00,ID_093,7.56,6.12,42.89
ID_094,2024-05-14 00:00:00,ID_094,4.71,5.57,12.2
