col_energy_id,col_date,col_annee,col_mois,col_line_id,col_zone_id,col_mode,col_energie_kwh
ID_012,2024-02-18 00:00:00,2.17,2.75,ID_012,ID_012,Tramway,5.82
ID_013,2024-07-26 00:00:00,2.96,4.38,ID_013,ID_013,Métro,3.89
ID_014,2024-07-14 00:00:00,3.9,1.36,ID_014,ID_014,TER,7.31
ID_015,2024-01-20 00:00:00,7.1,2.98,ID_015,ID_015,Tramway,6.02
ID_016,2024-05-21 00:00:00,7.24,5.88,ID_016,ID_016,TER,7.08
ID_017,2024-01-06 00:00:00,3.16,3.51,ID_017,ID_017,RER,4.54
ID_018,2024-02-14 00:00:00,8.39,8.04,ID_018,ID_018,Tramway,7.46
ID_019,2024-09-07 00:00:00,8.29,2.36,ID_019,ID_019,TER,2.19
ID_020,2024-09-16 00:00:00,2.58,8.01,ID_020,ID_020,RER,2.56
ID_021,2024-11-17 00:00:00,5.66,4.64,ID_021,ID_021,Transilien,3.04
ID_022,2024-05-20 00:00:00,5.06,2.94,ID_022,ID_022,RER,4.31
ID_023,2024-08-27 00:00:00,1.8,2.05,ID_023,ID_023,Métro,5.78
ID_024,2024-05-15 00:00:00,2.19,3.87,ID_024,ID_024,Transilien,4.23
ID_025,2024-04-14 00:00:00,1.86,7.3,ID_025,ID_025,RER,5.5
ID_026,2024-02-22 00:00:00,6.84,8.14,ID_026,ID_026,RER,2.12
ID_027,2024-09-10 00:00:00,4.69,7.61,ID_027,ID_027,TER,8.76
ID_028,2024-09-10 00:00:00,4.12,3.37,ID_028,ID_028,TER,5.97
ID_029,2024-09-05 00:00:00,1.99,4.38,ID_029,ID_029,Tramway,6.18
ID_030,2024-11-28 00:00:00,5.2,7.79,ID_030,ID_030,Tramway,1.3
ID_031,2024-02-14 00:00:00,1.21,7.37,ID_031,ID_031,RER,2.67
ID_032,2024-01-12 00:00:00,3.24,2.11,ID_032,ID_032,TGV,5.79
ID_033,2024-08-13 00:00:00,1.96,8.0,ID_033,ID_033,TGV,8.63
ID_034,2024-03-10 00:00:00,8.53,5.49,ID_034,ID_034,RER,2.01
ID_035,2024-10-06 00:00:00,6.8,3.29,ID_035,ID_035,Bus RATP,6.82
ID_036,2024-03-12 00:00:00,2.22,6.64,ID_036,ID_036,Transilien,5.08
ID_037,2024-09-09 00:00:00,4.87,4.23,ID_037,ID_037,Tramway,5.75
ID_038,2024-09-05 00:00:00,4.38,7.83,ID_038,ID_038,TER,7.59
ID_039,2024-02-05 00:00:00,5.79,3.26,ID_039,ID_039,Bus RATP,3.43
ID_040,2024-08-19 00:00:00,6.6,5.28,ID_040,ID_040,Tramway,8.24
ID_041,2024-08-27 00:00:00,3.72,7.83,ID_041,ID_041,TGV,4.68
ID_042,2024-07-17 00:00:00,4.26,1.44,ID_042,ID_042,Transilien,4.69
ID_043,2024-07-28 00:00:00,4.69,2.8,ID_043,ID_043,TGV,6.45
ID_044,2024-11-06 00:00:00,4.54,1.98,ID_044,ID_044,TER,2.24
ID_045,2024-03-15 00:00:00,8.16,3.12,ID_045,ID_045,RER,4.06
ID_046,2024-05-15 00:00:00,2.84,5.66,ID_046,ID_046,TER,7.75
ID_047,2024-11-29 00:00:00,4.73,1.23,ID_047,ID_047,TER,4.49
ID_048,2024-03-12 00:00:00,2.89,1.81,ID_048,ID_048,TER,3.69
ID_049,2024-08-30 00:00:00,7.71,5.64,ID_049,ID_049,Bus RATP,6.14
ID_050,2024-05-15 00:00:00,8.69,4.38,ID_050,ID_050,Tramway,6.06
ID_051,2024-12-20 00:00:00,5.37,5.89,ID_051,ID_051,TGV,2.53
ID_052,2024-11-25 00:00:00,4.49,7.7,ID_052,ID_052,RER,8.19
ID_053,2024-08-23 00:00:00,3.0,2.06,ID_053,ID_053,TER,1.3
ID_054,2024-04-23 00:00:00,6.5,5.35,ID_054,ID_054,Bus RATP,3.74
ID_055,2024-09-04 00:00:00,6.86,6.53,ID_055,ID_055,Bus RATP,8.01
ID_056,2024-11-17 00:00:00,3.44,3.61,ID_056,ID_056,Bus RATP,1.74
ID_057,2024-10-03 00:00:00,4.97,4.1,ID_057,ID_057,Bus RATP,2.02
ID_058,2024-05-21 00:00:00,3.5,5.72,ID_058,ID_058,TGV,5.72
ID_059,2024-02-23 00:00:00,2.4,6.91,ID_059,ID_059,RER,3.05
ID_060,2024-09-01 00:00:00,4.58,6.03,ID_060,ID_060,Tramway,8.13
ID_061,2024-04-24 00:00:00,6.69,4.4,ID_061,ID_061,TGV,3.9
ID_062,2024-06-20 00:00:00,1.41,4.34,ID_062,ID_062,Tramway,6.91
ID_063,2024-06-11 00:00:00,7.26,4.28,ID_063,ID_063,TER,3.09
ID_064,2024-09-14 00:00:00,2.37,1.29,ID_064,ID_064,RER,2.28
ID_065,2024-04-07 00:00:00,3.78,4.45,ID_065,ID_065,RER,7.66
ID_066,2024-12-17 00:00:00,8.64,8.43,ID_066,ID_066,Transilien,3.34
ID_067,2024-06-17 00:00:00,1.78,3.88,ID_067,ID_067,Transilien,4.52
ID_068,2024-05-10 00:00:00,7.75,5.44,ID_068,ID_068,Métro,7.81
ID_069,2024-01-01 00:00:00,7.16,4.04,ID_069,ID_069,Transilien,2.96
ID_070,2024-06-04 00:00:00,8.68,4.84,ID_070,ID_070,RER,1.2
ID_071,2024-04-05 00:00:00,6.19,3.44,ID_071,ID_071,Métro,1.82
ID_072,2024-11-01 00:00:00,4.6,4.07,ID_072,ID_072,Tramway,4.28
ID_073,2024-10-28 00:00:00,5.15,8.08,ID_073,ID_073,TGV,5.87
ID_074,2024-06-25 00:00:00,7.9,5.09,ID_074,ID_074,TER,3.2
ID_075,2024-10-01 00:00:00,7.04,4.51,ID_075,ID_075,TGV,4.81
ID_076,2024-07-16 00:00:00,3.55,5.52,ID_076,ID_076,Transilien,7.0
ID_077,2024-04-28 00:00:00,5.08,1.59,ID_077,ID_077,TGV,3.83
ID_078,2024-08-06 00:00:00,4.06,7.1,ID_078,ID_078,Métro,1.52
ID_079,2024-10-13 00:00:00,2.72,7.79,ID_079,ID_079,RER,7.85
ID_080,2024-07-08 00:00:00,6.91,8.21,ID_080,ID_080,Tramway,7.29
ID_081,2024-09-08 00:00:00,6.63,4.85,ID_081,ID_081,Bus RATP,8.2
ID_082,2024-01-17 00:00:00,1.66,2.78,ID_082,ID_082,Métro,5.8
ID_083,2024-05-05 00:00:00,3.34,5.01,ID_083,ID_083,RER,8.01
ID_084,2024-11-07 00:00:00,5.78,2.08,ID_084,ID_084,TGV,5.84
ID_085,2024-02-28 00:00:00,1.23,8.22,ID_085,ID_085,Bus RATP,8.15
ID_086,2024-06-28 00:00:00,5.25,2.42,ID_086,ID_086,TER,3.63
ID_087,2024-04-13 00:00:00,3.23,8.74,ID_087,ID_087,RER,7.01
ID_088,2024-10-04 00:00:00,7.96,6.09,ID_088,ID_088,Métro,4.91
ID_089,2024-05-16 00:00:00,3.35,3.62,ID_089,ID_089,Transilien,2.68
ID_090,2024-06-07 00:00:00,8.42,5.28,ID_090,ID_090,TGV,5.84
ID_091,2024-10-23 00:00:00,7.61,8.75,ID_091,ID_091,TER,4.75
ID_092,2024-01-13 00:00:00,2.05,7.03,ID_092,ID_092,TER,5.34
ID_093,2024-02-10 00:00:00,1.23,8.23,ID_093,ID_093,TER,6.55
ID_094,2024-05-27 00:00:00,5.86,3.36,ID_094,ID_094,Transilien,6.44
ID_095,2024-03-30 00:00:00,2.09,3.17,ID_095,ID_095,TGV,7.98
ID_096,2024-05-31 00:00:00,3.8,3.37,ID_096,ID_096,Bus RATP,6.45
ID_097,2024-10-27 00:00:00,7.06,8.3,ID_097,ID_097,Transilien,6.14
ID_098,2024-03-22 00:00:00,3.37,4.09,ID_098,ID_098,RER,5.83
ID_099,2024-10-28 00:00:00,6.83,8.08,ID_099,ID_099,Bus RATP,5.23
ID_000,2024-05-22 00:00:00,2.59,3.08,ID_000,ID_000,TER,4.7
ID_001,2024-06-30 00:00:00,4.84,3.32,ID_001,ID_001,RER,6.73
ID_002,2024-02-09 00:00:00,2.21,4.01,ID_002,ID_002,Transilien,6.17
ID_003,2024-05-03 00:00:00,3.3,8.33,ID_003,ID_003,Tramway,2.36
ID_004,2024-08-03 00:00:00,1.7,5.99,ID_004,ID_004,TER,1.24
ID_005,2024-03-26 00:00:00,3.12,4.97,ID_005,ID_005,RER,1.59
ID_006,2024-05-06 00:00:00,8.58,7.77,ID_006,ID_006,TGV,4.29
ID_007,2024-09-26 00:00:00,4.74,6.93,ID_007,ID_007,TER,7.55
ID_008,2024-02-14 00:00:00,3.13,3.23,ID_008,ID_008,Métro,1.7
ID_009,2024-10-04 00:00:00,5.85,3.32,ID_009,ID_009,TGV,1.28
ID_010,2024-10-04 00:00:00,1.35,6.08,ID_010,ID_010,RER,7.6
ID_011,2024-07-21 00:00:00,6.93,7.13,ID_011,ID_011,Métro,5.3
ID_012,2024-09-09 00:00:00,3.23,6.44,ID_012,ID_012,Métro,1.58
ID_013,2024-01-25 00:00:00,8.31,6.7,ID_013,ID_013,RER,7.08
ID_014,2024-05-16 00:00:00,7.4,6.81,ID_014,ID_014,Bus RATP,5.13
ID_015,2024-04-07 00:00:00,4.36,6.51,ID_015,ID_015,Transilien,4.65
ID_016,2024-10-26 00:00:00,5.13,5.55,ID_016,ID_016,TGV,2.2
ID_017,2024-01-29 00:00:00,8.35,6.7,ID_017,ID_017,Transilien,7.58
ID_018,2024-03-14 00:00:00,7.28,6.52,ID_018,ID_018,RER,5.14
ID_019,2024-09-23 00:00:00,2.33,2.62,ID_019,ID_019,Tramway,6.02
ID_020,2024-10-20 00:00:00,8.63,2.82,ID_020,ID_020,Bus RATP,4.03
ID_021,2024-04-15 00:00:00,7.94,7.29,ID_021,ID_021,Bus RATP,2.25
ID_022,2024-07-21 00:00:00,3.93,3.08,ID_022,ID_022,Transilien,6.81
ID_023,2024-06-16 00:00:00,8.35,6.35,ID_023,ID_023,RER,2.49
ID_024,2024-07-16 00:00:00,4.47,1.24,ID_024,ID_024,Tramway,6.06
ID_025,2024-06-12 00:00:00,3.81,2.99,ID_025,ID_025,Tramway,7.94
ID_026,2024-05-25 00:00:00,5.66,8.54,ID_026,ID_026,Métro,4.11
ID_027,2024-03-05 00:00:00,7.71,6.54,ID_027,ID_027,TER,2.05
ID_028,2024-04-26 00:00:00,3.08,7.03,ID_028,ID_028,Tramway,6.46
ID_029,2024-11-15 00:00:00,2.53,8.06,ID_029,ID_029,Transilien,7.35
ID_030,2024-12-17 00:00:00,5.39,5.32,ID_030,ID_030,Métro,3.78
ID_031,2024-11-12 00:00:00,7.16,6.01,ID_031,ID_031,Métro,6.85
ID_032,2024-09-06 00:00:00,8.7,6.35,ID_032,ID_032,TER,6.35
ID_033,2024-07-20 00:00:00,2.2,6.81,ID_033,ID_033,Bus RATP,8.77
ID_034,2024-04-07 00:00:00,8.44,3.62,ID_034,ID_034,TGV,5.42
ID_035,2024-11-25 00:00:00,4.89,6.85,ID_035,ID_035,Transilien,4.7
ID_036,2024-01-06 00:00:00,5.47,3.14,ID_036,ID_036,Bus RATP,8.72
ID_037,2024-06-21 00:00:00,2.76,5.3,ID_037,ID_037,TER,7.72
ID_038,2024-11-09 00:00:00,3.02,7.51,ID_038,ID_038,Tramway,6.81
ID_039,2024-09-07 00:00:00,8.41,8.03,ID_039,ID_039,Transilien,4.71
ID_040,2024-07-30 00:00:00,3.86,8.04,ID_040,ID_040,RER,6.83
ID_041,2024-03-12 00:00:00,4.76,8.42,ID_041,ID_041,RER,8.49
ID_042,2024-10-22 00:00:00,2.92,1.72,ID_042,ID_042,TGV,5.29
ID_043,2024-03-05 00:00:00,2.43,1.68,ID_043,ID_043,Bus RATP,6.12
ID_044,2024-12-09 00:00:00,4.96,2.23,ID_044,ID_044,Tramway,3.11
ID_045,2024-10-15 00:00:00,3.85,2.25,ID_045,ID_045,Tramway,5.2
ID_046,2024-09-21 00:00:00,5.01,5.08,ID_046,ID_046,TGV,7.53
ID_047,2024-04-12 00:00:00,3.14,1.55,ID_047,ID_047,Transilien,6.46
ID_048,2024-02-20 00:00:00,3.15,7.42,ID_048,ID_048,Tramway,5.13
ID_049,2024-11-16 00:00:00,6.52,4.42,ID_049,ID_049,Métro,3.81
ID_050,2024-02-23 00:00:00,8.24,2.13,ID_050,ID_050,RER,5.73
ID_051,2024-09-28 00:00:00,3.49,4.82,ID_051,ID_051,Métro,4.62
ID_052,2024-04-19 00:00:00,8.07,8.02,ID_052,ID_052,Métro,8.36
ID_053,2024-07-22 00:00:00,3.87,3.67,ID_053,ID_053,TER,3.15
ID_054,2024-07-23 00:00:00,8.37,6.66,ID_054,ID_054,TER,2.06
ID_055,2024-04-13 00:00:00,7.56,4.89,ID_055,ID_055,Bus RATP,4.46
ID_056,2024-06-20 00:00:00,5.45,1.36,ID_056,ID_056,Bus RATP,7.18
ID_057,2024-06-21 00:00:00,6.14,6.19,ID_057,ID_057,Métro,5.03
ID_058,2024-06-27 00:00:00,3.31,6.71,ID_058,ID_058,Bus RATP,6.78
ID_059,2024-02-01 00:00:00,8.78,7.45,ID_059,ID_059,RER,4.4
ID_060,2024-07-08 00:00:00,1.85,4.14,ID_060,ID_060,Transilien,8.4
ID_061,2024-11-09 00:00:00,3.51,6.11,ID_061,ID_061,RER,3.84
ID_062,2024-12-12 00:00:00,8.59,5.33,ID_062,ID_062,Métro,1.74
ID_063,2024-06-04 00:00:00,7.74,8.75,ID_063,ID_063,Transilien,2.92
ID_064,2024-03-14 00:00:00,7.74,4.19,ID_064,ID_064,TGV,4.74
ID_065,2024-06-18 00:00:00,7.77,8.37,ID_065,ID_065,RER,2.03
ID_066,2024-07-24 00:00:00,1.9,3.43,ID_066,ID_066,Métro,4.9
ID_067,2024-10-10 00:00:00,4.6,2.63,ID_067,ID_067,Métro,2.07
ID_068,2024-04-07 00:00:00,2.75,2.7,ID_068,ID_068,Tramway,3.25
ID_069,2024-09-14 00:00:00,6.56,3.38,ID_069,ID_069,Métro,8.32
ID_070,2024-12-19 00:00:00,5.55,6.98,ID_070,ID_070,Bus RATP,6.89
ID_071,2024-08-29 00:00:00,2.34,7.6,ID_071,ID_071,Métro,4.42
ID_072,2024-10-04 00:00:00,4.18,3.55,ID_072,ID_072,RER,6.76
ID_073,2024-11-22 00:00:00,3.34,5.43,ID_073,ID_073,TER,5.65
ID_074,2024-11-24 00:00:00,6.28,5.47,ID_074,ID_074,RER,8.13
ID_075,2024-03-12 00:00:00,1.98,1.64,ID_075,ID_075,Transilien,7.64
ID_076,2024-04-02 00:00:00,8.52,4.11,ID_076,ID_076,RER,2.09
ID_077,2024-12-24 00:00:00,7.9,4.59,ID_077,ID_077,TER,6.59
ID_078,2024-07-11 00:00:00,8.65,8.15,ID_078,ID_078,TGV,3.38
ID_079,2024-07-04 00:00:00,8.44,5.72,ID_079,ID_079,Transilien,3.22
ID_080,2024-09-27 00:00:00,5.18,4.61,ID_080,ID_080,Bus RATP,8.0
ID_081,2024-01-21 00:00:00,4.51,6.87,ID_081,ID_081,Transilien,2.11
ID_082,2024-07-16 00:00:00,3.13,4.13,ID_082,ID_082,RER,3.76
ID_083,2024-10-03 00:00:00,2.99,7.82,ID_083,ID_083,RER,4.79
ID_084,2024-08-05 00:00:00,5.37,2.51,ID_084,ID_084,TGV,5.68
ID_085,2024-04-18 00:00:00,7.68,7.19,ID_085,ID_085,TER,2.9
ID_086,2024-11-29 00:00:00,5.7,5.85,ID_086,ID_086,TGV,3.41
ID_087,2024-09-18 00:00:00,7.43,5.99,ID_087,ID_087,Métro,5.37
ID_088,2024-01-31 00:00:00,3.16,1.91,ID_088,ID_088,Bus RATP,2.89
ID_089,2024-06-08 00:00:00,6.73,1.96,ID_089,ID_089,RER,6.03
ID_090,2024-01-02 00:00:00,6.68,6.65,ID_090,ID_090,Transilien,2.08
ID_091,2024-04-25 00:00:00,2.61,3.58,ID_091,ID_091,Métro,8.41
ID_092,2024-06-12 00:00:00,1.65,4.08,ID_092,ID_092,Tramway,2.58
ID_093,2024-01-23 00:00:00,6.42,1.73,ID_093,ID_093,Bus RATP,2.21
ID_094,2024-06-30 00:00:00,4.33,8.19,ID_094,ID_094,RER,4.57
ID_095,2024-10-18 00:00:00,4.84,4.48,ID_095,ID_095,Tramway,7.42
ID_096,2024-04-04 00:00:00,4.92,1.67,ID_096,ID_096,TGV,8.5
ID_097,2024-02-24 00:00:00,3.36,2.0,ID_097,ID_097,Métro,2.69
ID_098,2024-10-07 00:00:00,4.25,3.11,ID_098,ID_098,TGV,5.11
ID_099,2024-05-25 00:00:00,7.62,8.58,ID_099,ID_099,Métro,3.09
ID_000,2024-09-10 00:00:00,2.63,3.85,ID_000,ID_000,Transilien,5.69
ID_001,2024-04-12 00:00:00,4.34,3.04,ID_001,ID_001,TGV,4.67
ID_002,2024-02-14 00:00:00,2.77,4.88,ID_002,ID_002,Bus RATP,6.88
ID_003,2024-02-11 00:00:00,7.03,5.22,ID_003,ID_003,RER,6.82
ID_004,2024-10-19 00:00:00,8.24,3.0,ID_004,ID_004,RER,5.74
ID_005,2024-03-13 00:00:00,1.5,5.85,ID_005,ID_005,Bus RATP,7.65
ID_006,2024-09-18 00:00:00,7.7,8.39,ID_006,ID_006,Tramway,1.92
ID_007,2024-07-06 00:00:00,6.48,6.55,ID_007,ID_007,TGV,7.54
ID_008,2024-07-01 00:00:00,7.69,7.03,ID_008,ID_008,RER,5.29
ID_009,2024-11-28 00:00:00,4.58,6.76,ID_009,ID_009,Bus RATP,8.72
ID_010,2024-10-16 00:00:00,4.86,1.59,ID_010,ID_010,Métro,8.76
ID_011,2024-01-06 00:00:00,1.97,4.17,ID_011,ID_011,RER,3.9
ID_012,2024-10-25 00:00:00,3.22,7.88,ID_012,ID_012,Transilien,8.19
ID_013,2024-04-20 00:00:00,7.22,8.46,ID_013,ID_013,RER,3.15
ID_014,2024-06-09 00:00:00,6.19,8.0,ID_014,ID_014,TER,1.83
ID_015,2024-04-01 00:00:00,6.67,5.82,ID_015,ID_015,Tramway,2.67
ID_016,2024-09-23 00:00:00,7.27,6.67,ID_016,ID_016,Métro,7.22
ID_017,2024-12-25 00:00:00,4.57,8.48,ID_017,ID_017,Métro,1.92
ID_018,2024-11-12 00:00:00,3.23,8.08,ID_018,ID_018,RER,8.07
ID_019,2024-09-01 00:00:00,6.42,5.5,ID_019,ID_019,TGV,6.91
ID_020,2024-11-03 00:00:00,1.46,5.26,ID_020,ID_020,Transilien,8.22
ID_021,2024-06-30 00:00:00,8.52,5.3,ID_021,ID_021,Transilien,6.47
ID_022,2024-11-06 00:00:00,4.5,7.03,ID_022,ID_022,Métro,4.04
ID_023,2024-07-01 00:00:00,2.3,4.56,ID_023,ID_023,Métro,3.07
ID_024,2024-03-12 00:00:00,6.24,1.88,ID_024,ID_024,TER,7.2
ID_025,2024-08-20 00:00:00,2.47,3.8,ID_025,ID_025,Bus RATP,3.72
ID_026,2024-11-04 00:00:00,3.32,5.87,ID_026,ID_026,TER,5.45
ID_027,2024-08-14 00:00:00,6.56,8.76,ID_027,ID_027,Métro,7.81
ID_028,2024-10-17 00:00:00,2.39,2.24,ID_028,ID_028,RER,7.73
ID_029,2024-07-13 00:00:00,8.28,8.62,ID_029,ID_029,RER,7.78
ID_030,2024-04-15 00:00:00,4.85,3.82,ID_030,ID_030,Bus RATP,8.44
ID_031,2024-05-29 00:00:00,6.37,7.04,ID_031,ID_031,TGV,7.99
ID_032,2024-04-06 00:00:00,7.95,5.85,ID_032,ID_032,Bus RATP,6.77
ID_033,2024-10-23 00:00:00,6.25,4.73,ID_033,ID_033,TER,3.44
ID_034,2024-06-18 00:00:00,6.63,6.46,ID_034,ID_034,Transilien,5.93
ID_035,2024-12-06 00:00:00,6.31,4.46,ID_035,ID_035,Bus RATP,2.46
ID_036,2024-12-20 00:00:00,3.1,7.63,ID_036,ID_036,Tramway,5.6
ID_037,2024-03-25 00:00:00,8.05,5.22,ID_037,ID_037,RER,3.14
ID_038,2024-08-16 00:00:00,5.95,4.1,ID_038,ID_038,Tramway,4.61
ID_039,2024-01-29 00:00:00,1.93,3.79,ID_039,ID_039,Bus RATP,6.58
ID_040,2024-07-29 00:00:00,8.38,8.21,ID_040,ID_040,Bus RATP,4.3
ID_041,2024-05-28 00:00:00,4.62,7.58,ID_041,ID_041,Transilien,8.12
ID_042,2024-11-05 00:00:00,6.32,4.18,ID_042,ID_042,Métro,7.21
ID_043,2024-07-05 00:00:00,5.46,2.1,ID_043,ID_043,Tramway,7.48
ID_044,2024-06-03 00:00:00,8.11,8.49,ID_044,ID_044,Tramway,6.77
ID_045,2024-01-26 00:00:00,1.33,5.56,ID_045,ID_045,RER,1.56
ID_046,2024-05-24 00:00:00,6.65,6.86,ID_046,ID_046,TGV,7.44
ID_047,2024-07-30 00:00:00,1.36,7.18,ID_047,ID_047,Transilien,8.04
ID_048,2024-11-04 00:00:00,2.96,3.48,ID_048,ID_048,RER,3.71
ID_049,2024-10-25 00:00:00,4.65,6.81,ID_049,ID_049,Tramway,1.58
ID_050,2024-04-01 00:00:00,5.98,3.63,ID_050,ID_050,Bus RATP,6.83
ID_051,2024-01-07 00:00:00,8.49,3.13,ID_051,ID_051,TER,5.98
ID_052,2024-12-06 00:00:00,1.53,8.15,ID_052,ID_052,RER,8.6
ID_053,2024-04-29 00:00:00,4.7,3.65,ID_053,ID_053,TER,6.59
ID_054,2024-11-07 00:00:00,1.59,6.23,ID_054,ID_054,Métro,5.5
ID_055,2024-02-26 00:00:00,5.19,2.04,ID_055,ID_055,Bus RATP,5.24
ID_056,2024-10-21 00:00:00,7.57,6.6,ID_056,ID_056,Tramway,2.67
ID_057,2024-10-11 00:00:00,6.16,5.63,ID_057,ID_057,Transilien,3.57
ID_058,2024-09-25 00:00:00,8.58,7.28,ID_058,ID_058,Métro,8.2
ID_059,2024-05-17 00:00:00,2.61,1.25,ID_059,ID_059,Bus RATP,5.35
ID_060,2024-12-20 00:00:00,7.34,4.2,ID_060,ID_060,RER,2.67
ID_061,2024-05-01 00:00:00,3.14,2.74,ID_061,ID_061,TER,5.06
ID_062,2024-11-23 00:00:00,6.21,6.46,ID_062,ID_062,RER,5.28
ID_063,2024-10-24 00:00:00,1.45,3.05,ID_063,ID_063,Tramway,4.01
ID_064,2024-03-11 00:00:00,2.13,5.87,ID_064,ID_064,TER,3.5
ID_065,2024-02-23 00:00:00,4.47,5.64,ID_065,ID_065,Transilien,5.01
ID_066,2024-08-17 00:00:00,1.4,3.74,ID_066,ID_066,TGV,6.17
ID_067,2024-10-20 00:00:00,6.03,8.31,ID_067,ID_067,TGV,2.05
ID_068,2024-09-19 00:00:00,8.01,3.63,ID_068,ID_068,Transilien,6.41
ID_069,2024-01-15 00:00:00,4.0,1.5,ID_069,ID_069,TGV,5.12
ID_070,2024-04-07 00:00:00,3.13,3.48,ID_070,ID_070,TER,7.01
ID_071,2024-02-13 00:00:00,2.32,4.56,ID_071,ID_071,TER,4.6
ID_072,2024-04-20 00:00:00,3.69,7.67,ID_072,ID_072,Bus RATP,3.07
ID_073,2024-08-09 00:00:00,3.8,7.45,ID_073,ID_073,TGV,6.74
ID_074,2024-01-31 00:00:00,8.0,6.19,ID_074,ID_074,TER,7.67
ID_075,2024-11-02 00:00:00,8.58,1.66,ID_075,ID_075,Tramway,3.36
ID_076,2024-01-07 00:00:00,4.95,3.48,ID_076,ID_076,Métro,6.99
ID_077,2024-10-22 00:00:00,3.16,4.18,ID_077,ID_077,Bus RATP,7.17
ID_078,2024-08-16 00:00:00,3.38,3.34,ID_078,ID_078,TER,5.74
ID_079,2024-10-13 00:00:00,4.13,2.11,ID_079,ID_079,Transilien,6.61
ID_080,2024-07-15 00:00:00,6.36,8.05,ID_080,ID_080,Tramway,2.61
ID_081,2024-12-14 00:00:00,8.59,6.63,ID_081,ID_081,TGV,2.61
ID_082,2024-12-23 00:00:00,1.87,6.27,ID_082,ID_082,TGV,6.31
ID_083,2024-10-31 00:00:00,2.6,6.26,ID_083,ID_083,TER,5.33
ID_084,2024-03-09 00:00:00,4.68,7.26,ID_084,ID_084,TGV,5.53
ID_085,2024-09-17 00:00:00,8.17,4.0,ID_085,ID_085,TER,8.79
ID_086,2024-06-06 00:00:00,4.41,8.69,ID_086,ID_086,Métro,1.37
ID_087,2024-01-26 00:00:00,2.69,3.88,ID_087,ID_087,Transilien,2.59
ID_088,2024-03-14 00:00:00,8.73,6.25,ID_088,ID_088,Tramway,7.58
ID_089,2024-09-01 00:00:00,4.5,7.19,ID_089,ID_089,Tramway,4.3
ID_090,2024-04-13 00:00:00,6.57,2.86,ID_090,ID_090,Métro,4.98
ID_091,2024-03-01 00:00:00,6.94,6.81,ID_091,ID_091,TER,5.42
ID_092,2024-08-13 00:00:00,7.77,1.22,ID_092,ID_092,Bus RATP,7.57
ID_093,2024-11-01 00:00:00,7.42,2.46,ID_093,ID_093,TGV,5.01
ID_094,2024-03-20 00:00:00,2.59,6.16,ID_094,ID_094,TGV,2.58
ID_095,2024-06-03 00:00:00,5.07,8.01,ID_095,ID_095,RER,2.72
ID_096,2024-05-05 00:00:00,4.78,3.19,ID_096,ID_096,Tramway,6.24
ID_097,2024-08-24 00:00:00,4.69,2.3,ID_097,ID_097,Bus RATP,2.4
ID_098,2024-03-16 00:00:00,5.21,5.53,ID_098,ID_098,TER,4.52
ID_099,2024-08-25 00:00:00,4.6,8.06,ID_099,ID_099,RER,7.59
ID_000,2024-07-15 00:00:00,1.75,7.1,ID_000,ID_000,TER,7.02
ID_001,2024-06-30 00:00:00,1.79,5.31,ID_001,ID_001,Bus RATP,4.08
ID_002,2024-07-26 00:00:00,6.88,6.82,ID_002,ID_002,RER,8.48
ID_003,2024-05-01 00:00:00,6.25,2.35,ID_003,ID_003,RER,5.73
ID_004,2024-08-03 00:00:00,8.66,4.35,ID_004,ID_004,Tramway,8.02
ID_005,2024-05-10 00:00:00,6.96,8.22,ID_005,ID_005,TGV,2.47
ID_006,2024-05-30 00:00:00,1.53,2.71,ID_006,ID_006,RER,7.25
ID_007,2024-12-25 00:00:00,6.9,7.15,ID_007,ID_007,Bus RATP,8.28
ID_008,2024-11-05 00:00:00,1.24,8.63,ID_008,ID_008,Métro,6.29
ID_009,2024-02-20 00:00:00,2.28,5.98,ID_009,ID_009,TER,6.05
ID_010,2024-12-24 00:00:00,4.51,7.54,ID_010,ID_010,Transilien,8.58
ID_011,2024-08-13 00:00:00,6.03,7.83,ID_011,ID_011,Bus RATP,3.45
ID_012,2024-03-18 00:00:00,6.9,4.1,ID_012,ID_012,TGV,3.7
ID_013,2024-06-05 00:00:00,7.11,5.71,ID_013,ID_013,TER,6.27
ID_014,2024-10-15 00:00:00,1.68,5.3,ID_014,ID_014,RER,8.44
ID_015,2024-10-13 00:00:00,7.88,4.89,ID_015,ID_015,RER,2.73
ID_016,2024-02-07 00:00:00,3.19,6.15,ID_016,ID_016,Transilien,6.36
ID_017,2024-01-31 00:00:00,2.27,6.21,ID_017,ID_017,TER,6.08
ID_018,2024-01-31 00:00:00,4.49,3.39,ID_018,ID_018,Tramway,5.04
ID_019,2024-05-27 00:00:00,7.96,7.33,ID_019,ID_019,Tramway,8.04
ID_020,2024-06-25 00:00:00,5.74,4.14,ID_020,ID_020,RER,5.67
ID_021,2024-10-28 00:00:00,7.71,5.05,ID_021,ID_021,Métro,2.6
ID_022,2024-06-29 00:00:00,4.15,3.97,ID_022,ID_022,RER,3.13
ID_023,2024-12-21 00:00:00,4.28,4.02,ID_023,ID_023,TGV,2.34
ID_024,2024-07-15 00:00:00,7.97,3.39,ID_024,ID_024,RER,5.7
ID_025,2024-01-03 00:00:00,4.7,2.7,ID_025,ID_025,RER,3.59
