col_par_saison,col_par_creneau_horaire,col_par_polluant,col_weekend_vs_semaine,col_vacances_vs_scolaire,col_0,col_time_id,col_date,col_date_complete,col_annee,col_mois,col_jour,col_heure,col_creneau_horaire,col_saison,col_est_weekend,col_est_ferie,col_est_vacances_scolaires,col_polluant,col_concentration,col_unite,col_station,col_source_environnementale
4.83,2.89,PM10,OUI,1,7.06,ID_065,2024-10-31 00:00:00,2024-03-07 00:00:00,2.19,3.43,7.7,8.19,4.96,5.51,1,NON,0,PM2.5,30.42,µg/m³,Haussmann Saint-Lazare 6,Airparif
8.09,4.51,SO2,OUI,OUI,3.85,ID_066,2024-09-16 00:00:00,2024-12-21 00:00:00,7.58,2.42,1.63,2.5,1.87,6.95,OUI,OUI,NON,CO,9.75,µg/m³,Matabiau 5,Data.gouv.fr
4.96,8.52,CO,1,OUI,2.07,ID_067,2024-06-26 00:00:00,2024-12-22 00:00:00,4.71,6.47,6.88,5.47,7.1,3.06,NON,0,1,O3,42.64,µg/m³,Part-Dieu 2,RATP_Open_Data_2024
3.32,2.5,PM2.5,NON,0,4.41,ID_068,2024-11-28 00:00:00,2024-07-28 00:00:00,7.2,7.6,2.42,2.22,2.27,8.3,OUI,NON,1,CO,71.94,µg/m³,Gare de l'Est 7,SNCF_Open_Data
2.12,5.92,PM10,0,0,3.48,ID_069,2024-07-11 00:00:00,2024-12-19 00:00:00,6.2,7.56,8.39,7.03,7.27,2.14,0,NON,0,NO2,67.6,µg/m³,Haussmann Saint-Lazare 2,RATP_Open_Data_2024
6.34,8.13,PM10,NON,0,8.35,ID_070,2024-06-14 00:00:00,2024-05-10 00:00:00,6.31,7.75,6.54,6.17,7.62,4.61,NON,NON,1,O3,21.57,µg/m³,Part-Dieu 8,Météo-France
2.05,3.39,PM10,NON,1,3.9,ID_071,2024-04-13 00:00:00,2024-03-18 00:00:00,3.15,3.9,3.38,4.67,2.56,4.93,OUI,OUI,0,NO2,6.13,µg/m³,Gare de l'Est 4,RATP_Open_Data_2024
2.06,7.24,CO,NON,NON,3.64,ID_072,2024-09-03 00:00:00,2024-09-21 00:00:00,3.1,8.09,7.34,8.28,1.5,2.82,OUI,OUI,0,CO,66.04,µg/m³,Part-Dieu 6,SNCF_Open_Data
2.52,7.09,SO2,1,1,6.07,ID_073,2024-10-12 00:00:00,2024-09-02 00:00:00,2.52,6.99,8.1,7.45,2.65,1.7,NON,OUI,NON,CO,22.19,µg/m³,Haussmann Saint-Lazare 4,Airparif
2.52,5.28,CO,NON,1,2.41,ID_074,2024-06-11 00:00:00,2024-12-19 00:00:00,4.36,4.36,8.47,3.01,7.56,1.42,1,OUI,OUI,SO2,12.56,µg/m³,Gare de Lyon 4,Airparif
4.97,4.42,PM10,0,OUI,6.35,ID_075,2024-02-05 00:00:00,2024-03-06 00:00:00,4.03,4.85,3.38,6.04,8.3,5.2,0,0,1,CO,67.75,µg/m³,Matabiau 5,RATP_Open_Data_2024
7.15,5.06,PM2.5,1,0,3.59,ID_076,2024-02-14 00:00:00,2024-05-22 00:00:00,1.66,2.82,4.58,6.53,4.62,1.61,1,NON,1,NO2,83.75,µg/m³,Gare du Nord 4,Météo-France
3.55,4.56,O3,OUI,0,8.2,ID_077,2024-02-02 00:00:00,2024-10-03 00:00:00,5.74,5.74,6.86,5.79,1.54,5.26,1,NON,NON,O3,46.59,µg/m³,Saint-Jean 8,SNCF_Open_Data
8.38,7.38,SO2,NON,OUI,5.73,ID_078,2024-11-26 00:00:00,2024-04-01 00:00:00,4.76,2.61,3.87,1.72,3.71,3.82,NON,NON,0,PM2.5,47.85,µg/m³,Part-Dieu 3,Airparif
4.47,6.08,CO,0,NON,3.72,ID_079,2024-09-19 00:00:00,2024-02-06 00:00:00,4.52,2.61,5.84,1.4,2.86,2.11,0,1,0,PM10,81.68,µg/m³,Gare du Nord 2,SNCF_Open_Data
3.81,2.54,PM2.5,1,OUI,2.29,ID_080,2024-07-12 00:00:00,2024-01-15 00:00:00,4.48,4.11,7.52,2.13,3.52,2.85,OUI,NON,1,PM10,67.12,µg/m³,Saint-Charles 2,Data.gouv.fr
2.29,3.91,PM10,1,OUI,4.96,ID_081,2024-07-18 00:00:00,2024-07-18 00:00:00,1.39,6.14,7.56,6.18,1.54,5.37,0,0,OUI,PM2.5,32.57,µg/m³,Saint-Charles 4,Data.gouv.fr
1.79,1.73,O3,NON,OUI,3.68,ID_082,2024-03-01 00:00:00,2024-07-08 00:00:00,1.32,6.68,3.77,6.95,3.83,5.74,1,1,0,PM2.5,78.61,µg/m³,Part-Dieu 3,SNCF_Open_Data
7.22,7.98,SO2,1,1,1.77,ID_083,2024-03-06 00:00:00,2024-10-18 00:00:00,2.2,3.12,6.5,3.15,1.81,8.17,0,OUI,OUI,PM10,5.63,µg/m³,Montparnasse 1,RATP_Open_Data_2024
7.44,7.72,CO,0,0,2.42,ID_084,2024-12-12 00:00:00,2024-09-22 00:00:00,2.08,2.43,5.93,2.21,8.39,3.6,OUI,NON,NON,O3,28.42,µg/m³,Saint-Charles 9,Airparif
2.79,4.27,O3,NON,0,3.66,ID_085,2024-04-14 00:00:00,2024-10-20 00:00:00,4.86,2.22,7.29,8.03,5.79,7.49,OUI,OUI,NON,CO,83.27,µg/m³,Gare du Nord 2,SNCF_Open_Data
4.39,6.52,PM2.5,OUI,1,4.3,ID_086,2024-01-05 00:00:00,2024-11-24 00:00:00,7.08,6.97,5.37,5.08,6.88,8.4,OUI,NON,1,SO2,4.61,µg/m³,Gare du Nord 9,Data.gouv.fr
6.97,3.82,CO,NON,OUI,5.68,ID_087,2024-07-16 00:00:00,2024-07-18 00:00:00,5.0,4.55,5.79,4.01,4.05,8.06,NON,NON,OUI,PM10,38.5,µg/m³,Haussmann Saint-Lazare 8,Airparif
4.49,3.11,PM2.5,OUI,0,1.24,ID_088,2024-04-09 00:00:00,2024-10-29 00:00:00,2.25,5.37,2.65,8.07,2.53,1.5,1,NON,OUI,NO2,23.21,µg/m³,Gare de Lyon 2,Météo-France
6.46,1.94,PM2.5,1,0,1.98,ID_089,2024-10-12 00:00:00,2024-02-26 00:00:00,3.96,4.36,3.79,5.91,2.52,3.12,OUI,NON,1,SO2,34.82,µg/m³,Saint-Charles 3,Météo-France
1.61,4.26,PM10,1,OUI,7.81,ID_090,2024-09-24 00:00:00,2024-11-25 00:00:00,2.69,2.04,8.0,4.66,4.96,7.76,1,0,OUI,CO,28.87,µg/m³,Montparnasse 9,Data.gouv.fr
3.24,1.5,SO2,1,NON,7.49,ID_091,2024-11-05 00:00:00,2024-01-25 00:00:00,5.04,1.28,3.31,6.7,5.82,8.08,OUI,0,0,NO2,52.46,µg/m³,Montparnasse 8,SNCF_Open_Data
8.42,4.48,PM10,OUI,NON,5.91,ID_092,2024-04-10 00:00:00,2024-03-23 00:00:00,6.62,1.82,5.64,7.69,4.06,7.27,0,1,1,PM10,60.77,µg/m³,Gare de Lyon 8,SNCF_Open_Data
2.05,1.73,PM2.5,NON,1,6.73,ID_093,2024-07-05 00:00:00,2024-06-21 00:00:00,1.95,3.03,3.37,6.67,4.39,1.69,1,0,0,PM10,12.87,µg/m³,Haussmann Saint-Lazare 7,SNCF_Open_Data
6.99,5.51,SO2,1,0,6.52,ID_094,2024-04-22 00:00:00,2024-05-28 00:00:00,2.21,7.27,2.44,8.46,1.78,3.3,OUI,OUI,0,CO,11.03,µg/m³,Gare du Nord 6,Data.gouv.fr
2.32,6.18,PM10,OUI,NON,6.76,ID_095,2024-10-23 00:00:00,2024-07-14 00:00:00,7.17,1.4,8.0,3.24,4.89,2.32,0,1,NON,NO2,76.44,µg/m³,Gare de l'Est 9,SNCF_Open_Data
5.0,5.08,SO2,OUI,0,6.57,ID_096,2024-09-18 00:00:00,2024-03-25 00:00:00,8.74,5.32,7.52,3.23,8.48,6.19,1,0,OUI,CO,81.06,µg/m³,Montparnasse 2,RATP_Open_Data_2024
8.35,3.41,NO2,0,OUI,2.73,ID_097,2024-07-12 00:00:00,2024-04-15 00:00:00,4.05,1.76,2.61,6.82,8.33,1.23,OUI,OUI,NON,PM10,57.7,µg/m³,Matabiau 5,Data.gouv.fr
4.77,4.25,PM10,NON,0,3.89,ID_098,2024-09-07 00:00:00,2024-11-29 00:00:00,4.56,1.81,2.37,6.05,8.29,4.83,0,1,OUI,NO2,79.04,µg/m³,Gare du Nord 5,Airparif
1.34,3.09,PM2.5,0,NON,7.19,ID_099,2024-11-05 00:00:00,2024-03-08 00:00:00,3.63,2.6,7.99,5.71,2.76,6.01,NON,OUI,0,PM2.5,80.13,µg/m³,Saint-Jean 4,RATP_Open_Data_2024
6.04,3.0,CO,OUI,0,8.39,ID_000,2024-01-07 00:00:00,2024-11-15 00:00:00,2.7,7.34,6.94,8.11,3.84,1.74,0,0,1,CO,43.72,µg/m³,Montparnasse 5,Météo-France
7.27,7.95,CO,NON,0,8.11,ID_001,2024-01-18 00:00:00,2024-08-02 00:00:00,5.15,5.23,3.08,5.21,1.4,6.84,0,OUI,1,PM10,40.71,µg/m³,Saint-Charles 3,SNCF_Open_Data
3.04,8.43,O3,1,NON,5.91,ID_002,2024-08-10 00:00:00,2024-05-26 00:00:00,4.94,2.67,1.59,7.34,1.95,6.42,OUI,NON,1,SO2,7.14,µg/m³,Part-Dieu 5,Airparif
2.82,4.09,SO2,OUI,NON,6.52,ID_003,2024-11-09 00:00:00,2024-11-17 00:00:00,1.9,4.97,6.65,5.96,6.25,2.76,NON,OUI,NON,PM10,65.98,µg/m³,Gare de Lyon 6,Airparif
7.62,7.57,PM2.5,OUI,OUI,2.45,ID_004,2024-09-09 00:00:00,2024-06-19 00:00:00,8.68,3.97,6.78,1.67,8.54,6.19,0,0,1,O3,70.24,µg/m³,Gare du Nord 1,RATP_Open_Data_2024
4.99,2.0,SO2,0,NON,1.3,ID_005,2024-11-23 00:00:00,2024-09-02 00:00:00,2.56,2.02,5.55,5.62,3.5,4.56,0,NON,1,PM10,31.65,µg/m³,Gare de Lyon 1,Airparif
4.18,4.12,CO,OUI,1,2.31,ID_006,2024-08-07 00:00:00,2024-10-03 00:00:00,2.73,3.22,6.9,2.09,1.41,7.14,1,1,NON,O3,50.02,µg/m³,Haussmann Saint-Lazare 8,RATP_Open_Data_2024
5.35,7.43,PM2.5,0,0,7.82,ID_007,2024-12-09 00:00:00,2024-06-26 00:00:00,3.41,3.86,4.16,4.84,3.27,5.3,NON,NON,NON,NO2,71.38,µg/m³,Saint-Charles 3,Météo-France
6.19,3.14,SO2,0,0,4.92,ID_008,2024-02-21 00:00:00,2024-02-24 00:00:00,7.17,7.8,5.13,8.24,4.33,5.23,NON,0,OUI,SO2,14.48,µg/m³,Matabiau 9,RATP_Open_Data_2024
3.23,4.9,PM2.5,NON,0,7.4,ID_009,2024-11-04 00:00:00,2024-12-11 00:00:00,1.94,5.48,8.02,7.6,2.23,3.3,NON,1,NON,SO2,3.65,µg/m³,Gare de Lyon 3,Météo-France
1.84,7.03,CO,NON,1,5.19,ID_010,2024-08-19 00:00:00,2024-08-01 00:00:00,1.54,6.66,4.08,4.4,3.49,3.49,1,0,NON,NO2,55.2,µg/m³,Part-Dieu 8,SNCF_Open_Data
3.83,4.3,CO,OUI,1,2.13,ID_011,2024-11-16 00:00:00,2024-08-07 00:00:00,6.59,3.7,2.94,2.13,1.76,3.23,NON,1,1,PM10,63.84,µg/m³,Part-Dieu 6,RATP_Open_Data_2024
1.75,4.28,SO2,0,0,3.02,ID_012,2024-05-28 00:00:00,2024-09-11 00:00:00,4.5,4.68,4.84,2.38,3.99,5.42,NON,NON,0,SO2,75.63,µg/m³,Gare de Lyon 8,SNCF_Open_Data
1.44,4.61,PM2.5,OUI,1,6.45,ID_013,2024-10-24 00:00:00,2024-02-15 00:00:00,6.43,4.8,8.46,6.5,2.58,6.54,0,0,0,PM10,10.43,µg/m³,Saint-Jean 7,SNCF_Open_Data
6.95,2.88,O3,NON,NON,4.32,ID_014,2024-06-04 00:00:00,2024-10-11 00:00:00,4.77,1.75,1.56,1.43,7.75,4.25,NON,1,1,PM2.5,68.25,µg/m³,Gare de l'Est 8,SNCF_Open_Data
4.19,3.31,PM10,NON,1,3.64,ID_015,2024-04-16 00:00:00,2024-03-20 00:00:00,7.38,8.01,3.24,5.2,2.6,8.14,1,0,0,PM10,42.35,µg/m³,Gare de Lyon 1,Météo-France
7.15,5.83,NO2,0,NON,6.27,ID_016,2024-03-07 00:00:00,2024-09-16 00:00:00,5.55,4.81,7.84,6.25,3.8,6.25,OUI,1,OUI,PM10,20.56,µg/m³,Gare de l'Est 1,Météo-France
6.0,4.15,PM10,1,NON,3.7,ID_017,2024-07-29 00:00:00,2024-01-25 00:00:00,6.25,4.98,7.34,6.33,4.42,2.24,0,NON,0,NO2,52.36,µg/m³,Gare de Lyon 1,Météo-France
1.72,5.4,PM2.5,0,0,5.02,ID_018,2024-07-30 00:00:00,2024-04-21 00:00:00,6.21,5.86,6.45,3.34,3.8,3.12,1,OUI,1,PM2.5,73.04,µg/m³,Gare de Lyon 9,SNCF_Open_Data
7.24,3.8,SO2,0,0,2.46,ID_019,2024-03-17 00:00:00,2024-10-24 00:00:00,1.85,3.28,7.55,3.92,8.21,3.5,NON,1,OUI,NO2,72.45,µg/m³,Gare de Lyon 4,Météo-France
2.97,2.15,PM2.5,0,0,2.9,ID_020,2024-10-08 00:00:00,2024-04-01 00:00:00,8.03,6.97,5.97,7.18,5.6,7.71,OUI,NON,1,PM2.5,8.49,µg/m³,Haussmann Saint-Lazare 3,Airparif
7.02,5.58,CO,NON,1,2.54,ID_021,2024-07-10 00:00:00,2024-10-31 00:00:00,6.3,5.04,2.14,7.81,6.8,6.24,NON,NON,0,O3,77.83,µg/m³,Part-Dieu 1,Météo-France
5.88,7.68,NO2,OUI,NON,3.89,ID_022,2024-11-29 00:00:00,2024-04-17 00:00:00,7.3,5.12,1.82,7.6,7.71,4.23,0,NON,1,SO2,61.18,µg/m³,Haussmann Saint-Lazare 8,Météo-France
8.34,4.21,O3,NON,0,5.55,ID_023,2024-07-23 00:00:00,2024-10-12 00:00:00,3.09,6.19,4.99,5.11,3.21,7.33,1,0,1,NO2,58.24,µg/m³,Montparnasse 5,Data.gouv.fr
4.27,8.5,PM10,NON,NON,5.9,ID_024,2024-10-25 00:00:00,2024-05-20 00:00:00,6.39,7.46,6.88,3.51,8.61,6.8,0,0,0,PM2.5,6.41,µg/m³,Haussmann Saint-Lazare 4,Météo-France
7.44,1.28,O3,NON,NON,1.33,ID_025,2024-10-25 00:00:00,2024-07-26 00:00:00,8.59,5.95,3.87,2.13,6.05,4.94,0,NON,0,SO2,56.77,µg/m³,Haussmann Saint-Lazare 6,Météo-France
4.16,4.84,NO2,NON,OUI,2.01,ID_026,2024-12-01 00:00:00,2024-12-23 00:00:00,1.96,2.46,1.58,3.81,2.58,5.32,1,OUI,0,SO2,34.1,µg/m³,Montparnasse 7,SNCF_Open_Data
4.5,7.41,PM2.5,0,OUI,2.23,ID_027,2024-10-19 00:00:00,2024-05-04 00:00:00,4.78,1.98,3.12,5.74,4.22,7.56,OUI,1,1,PM10,24.15,µg/m³,Part-Dieu 8,SNCF_Open_Data
4.54,2.29,O3,OUI,0,4.07,ID_028,2024-06-03 00:00:00,2024-07-24 00:00:00,5.56,1.39,7.82,7.11,4.31,7.9,OUI,1,OUI,PM2.5,31.47,µg/m³,Part-Dieu 8,RATP_Open_Data_2024
4.36,7.26,O3,NON,OUI,5.28,ID_029,2024-10-30 00:00:00,2024-09-02 00:00:00,4.03,4.88,8.77,7.4,7.32,2.41,1,1,OUI,PM10,49.36,µg/m³,Gare de l'Est 9,RATP_Open_Data_2024
3.64,7.14,SO2,0,0,6.24,ID_030,2024-03-04 00:00:00,2024-12-11 00:00:00,7.48,5.49,3.57,2.76,7.55,5.14,OUI,OUI,0,PM10,34.06,µg/m³,Haussmann Saint-Lazare 2,RATP_Open_Data_2024
2.01,6.73,O3,NON,OUI,4.01,ID_031,2024-12-08 00:00:00,2024-05-12 00:00:00,6.59,7.63,5.61,4.32,1.67,7.46,0,1,1,SO2,27.24,µg/m³,Gare du Nord 4,SNCF_Open_Data
4.4,6.65,CO,OUI,NON,8.03,ID_032,2024-04-25 00:00:00,2024-02-18 00:00:00,6.13,5.3,8.72,5.37,8.63,3.09,NON,0,1,SO2,51.92,µg/m³,Montparnasse 4,SNCF_Open_Data
3.27,6.85,O3,0,1,7.0,ID_033,2024-01-17 00:00:00,2024-06-09 00:00:00,2.66,4.05,3.39,5.13,7.98,3.7,0,0,1,SO2,73.55,µg/m³,Saint-Charles 6,SNCF_Open_Data
7.34,3.69,CO,OUI,0,8.77,ID_034,2024-08-01 00:00:00,2024-08-13 00:00:00,6.65,3.46,8.53,8.38,3.39,3.62,1,OUI,1,NO2,77.82,µg/m³,Part-Dieu 1,SNCF_Open_Data
4.77,2.87,CO,NON,NON,3.52,ID_035,2024-06-06 00:00:00,2024-04-06 00:00:00,1.21,2.2,3.39,5.07,6.1,7.01,0,OUI,0,NO2,68.66,µg/m³,Part-Dieu 9,Météo-France
2.59,3.61,SO2,0,OUI,1.38,ID_036,2024-10-27 00:00:00,2024-07-29 00:00:00,8.73,5.92,5.69,4.04,5.95,7.64,OUI,0,0,SO2,48.67,µg/m³,Matabiau 7,RATP_Open_Data_2024
3.77,3.17,PM10,0,NON,3.64,ID_037,2024-09-23 00:00:00,2024-07-08 00:00:00,3.59,5.72,7.46,3.69,3.54,7.74,OUI,NON,OUI,CO,58.16,µg/m³,Gare de Lyon 7,Météo-France
1.75,3.59,NO2,OUI,NON,6.9,ID_038,2024-05-20 00:00:00,2024-06-19 00:00:00,1.72,6.75,7.19,6.53,6.1,1.44,0,NON,0,PM10,68.97,µg/m³,Saint-Jean 8,RATP_Open_Data_2024
2.31,4.83,CO,0,1,3.8,ID_039,2024-08-18 00:00:00,2024-11-08 00:00:00,5.02,7.28,2.69,5.55,7.2,5.64,OUI,0,1,PM10,78.09,µg/m³,Haussmann Saint-Lazare 1,RATP_Open_Data_2024
8.38,2.66,CO,NON,OUI,3.96,ID_040,2024-08-31 00:00:00,2024-10-02 00:00:00,2.35,4.48,5.24,6.05,8.36,2.05,OUI,1,OUI,PM2.5,48.5,µg/m³,Part-Dieu 8,RATP_Open_Data_2024
7.81,6.47,PM10,1,0,4.26,ID_041,2024-03-22 00:00:00,2024-05-16 00:00:00,2.25,8.33,8.37,2.68,1.38,5.09,1,NON,0,O3,27.16,µg/m³,Gare de Lyon 8,RATP_Open_Data_2024
1.75,8.77,NO2,NON,1,5.84,ID_042,2024-06-21 00:00:00,2024-11-02 00:00:00,2.25,4.25,1.46,6.5,8.57,8.19,OUI,OUI,OUI,PM2.5,13.01,µg/m³,Montparnasse 7,Data.gouv.fr
3.35,2.55,O3,1,NON,8.73,ID_043,2024-03-28 00:00:00,2024-01-03 00:00:00,4.93,4.44,1.42,2.23,7.28,1.96,OUI,OUI,OUI,SO2,53.2,µg/m³,Montparnasse 6,Airparif
4.1,8.67,PM10,1,0,5.42,ID_044,2024-04-12 00:00:00,2024-08-12 00:00:00,7.03,7.06,2.17,6.13,4.68,8.4,0,0,NON,SO2,33.97,µg/m³,Part-Dieu 1,Data.gouv.fr
6.04,7.93,CO,OUI,NON,2.8,ID_045,2024-04-03 00:00:00,2024-09-12 00:00:00,7.46,7.49,6.09,2.19,2.66,2.78,OUI,0,1,CO,73.37,µg/m³,Gare de Lyon 7,SNCF_Open_Data
2.27,4.4,NO2,0,1,4.95,ID_046,2024-12-23 00:00:00,2024-08-27 00:00:00,7.85,2.27,2.1,7.48,2.84,2.76,NON,0,NON,CO,27.45,µg/m³,Matabiau 1,Météo-France
6.1,3.18,SO2,0,NON,3.56,ID_047,2024-05-04 00:00:00,2024-05-31 00:00:00,5.79,2.31,2.23,3.0,4.31,8.59,1,OUI,OUI,NO2,34.78,µg/m³,Part-Dieu 1,Airparif
2.98,8.05,CO,OUI,1,8.72,ID_048,2024-05-16 00:00:00,2024-03-31 00:00:00,7.51,8.19,2.69,8.66,4.93,6.19,1,1,OUI,PM10,7.96,µg/m³,Saint-Jean 2,Airparif
7.72,6.44,PM10,1,0,5.83,ID_049,2024-01-02 00:00:00,2024-06-30 00:00:00,5.85,7.99,1.42,6.84,3.59,5.84,OUI,0,OUI,PM10,57.32,µg/m³,Saint-Jean 6,Airparif
2.91,2.53,NO2,OUI,NON,6.77,ID_050,2024-10-08 00:00:00,2024-11-15 00:00:00,2.69,4.48,5.44,6.72,4.79,1.89,OUI,OUI,NON,O3,46.14,µg/m³,Saint-Jean 5,SNCF_Open_Data
5.47,6.14,NO2,NON,1,1.77,ID_051,2024-11-21 00:00:00,2024-05-10 00:00:00,4.33,6.15,1.33,1.99,5.27,5.95,OUI,1,NON,O3,53.87,µg/m³,Part-Dieu 6,Airparif
6.99,1.76,PM2.5,NON,NON,3.82,ID_052,2024-11-22 00:00:00,2024-01-18 00:00:00,2.43,6.67,5.0,2.58,6.44,1.91,0,OUI,OUI,CO,22.29,µg/m³,Saint-Charles 6,Data.gouv.fr
6.35,3.41,PM10,NON,0,1.83,ID_053,2024-08-12 00:00:00,2024-05-30 00:00:00,6.8,3.65,7.85,5.07,4.94,7.38,1,0,OUI,SO2,32.83,µg/m³,Gare de l'Est 7,Airparif
2.62,4.01,PM2.5,0,OUI,2.76,ID_054,2024-12-17 00:00:00,2024-12-06 00:00:00,5.5,4.45,4.32,1.27,2.75,7.4,NON,0,NON,PM2.5,66.18,µg/m³,Gare de l'Est 5,Airparif
4.67,7.21,NO2,0,OUI,6.04,ID_055,2024-07-04 00:00:00,2024-05-20 00:00:00,6.56,7.66,7.2,2.16,3.92,3.5,1,0,1,O3,14.16,µg/m³,Matabiau 3,Airparif
3.67,8.05,CO,1,1,6.26,ID_056,2024-01-03 00:00:00,2024-03-15 00:00:00,6.38,5.32,1.36,2.34,1.89,2.9,0,NON,NON,CO,51.79,µg/m³,Gare de Lyon 9,Data.gouv.fr
4.02,8.67,O3,NON,NON,1.27,ID_057,2024-05-03 00:00:00,2024-02-13 00:00:00,6.23,7.12,5.01,8.25,5.83,3.39,0,OUI,NON,PM2.5,24.39,µg/m³,Saint-Jean 3,Data.gouv.fr
3.47,5.84,PM2.5,0,0,8.43,ID_058,2024-03-29 00:00:00,2024-09-03 00:00:00,2.88,7.7,7.58,6.57,4.53,7.38,NON,NON,NON,SO2,57.34,µg/m³,Gare du Nord 4,Airparif
8.28,3.37,CO,1,OUI,4.74,ID_059,2024-11-20 00:00:00,2024-03-30 00:00:00,2.36,3.85,1.71,1.38,5.87,5.31,NON,NON,0,CO,4.6,µg/m³,Gare de l'Est 5,Météo-France
7.91,2.05,PM10,NON,0,7.88,ID_060,2024-07-02 00:00:00,2024-01-01 00:00:00,1.54,3.85,4.06,6.21,8.47,2.82,OUI,NON,NON,SO2,9.77,µg/m³,Part-Dieu 5,Airparif
2.97,5.39,CO,NON,OUI,3.57,ID_061,2024-07-24 00:00:00,2024-10-13 00:00:00,7.51,2.04,2.0,2.71,3.26,3.36,NON,0,OUI,NO2,78.31,µg/m³,Part-Dieu 6,Airparif
1.81,1.6,PM10,OUI,NON,3.18,ID_062,2024-01-01 00:00:00,2024-05-22 00:00:00,4.92,3.72,4.68,2.33,6.48,3.53,NON,NON,0,PM2.5,19.32,µg/m³,Haussmann Saint-Lazare 3,SNCF_Open_Data
4.74,3.17,PM2.5,0,0,1.75,ID_063,2024-04-30 00:00:00,2024-05-27 00:00:00,6.75,6.02,6.03,4.42,2.71,3.47,0,1,NON,SO2,8.9,µg/m³,Part-Dieu 1,Airparif
6.57,6.5,PM2.5,NON,0,2.09,ID_064,2024-01-02 00:00:00,2024-08-28 00:00:00,7.91,5.48,7.42,5.71,7.14,2.76,OUI,1,1,O3,17.64,µg/m³,Saint-Charles 7,Data.gouv.fr
6.94,2.41,O3,1,0,3.2,ID_065,2024-08-22 00:00:00,2024-05-22 00:00:00,4.17,1.77,4.56,8.2,4.38,7.66,1,OUI,0,SO2,11.32,µg/m³,Gare de l'Est 7,RATP_Open_Data_2024
1.44,2.81,SO2,OUI,OUI,4.49,ID_066,2024-03-11 00:00:00,2024-10-24 00:00:00,3.54,6.42,4.34,8.11,5.09,3.01,0,NON,1,SO2,54.59,µg/m³,Saint-Charles 2,Météo-France
1.96,2.46,NO2,0,0,6.05,ID_067,2024-04-18 00:00:00,2024-12-11 00:00:00,1.91,8.36,6.54,6.97,6.45,4.34,1,NON,NON,CO,52.33,µg/m³,Gare de Lyon 2,Météo-France
4.23,4.67,O3,1,NON,7.11,ID_068,2024-06-02 00:00:00,2024-05-04 00:00:00,3.63,4.61,7.04,6.57,1.27,2.0,1,OUI,OUI,PM2.5,3.68,µg/m³,Matabiau 1,Data.gouv.fr
7.86,2.88,PM10,0,NON,3.07,ID_069,2024-02-27 00:00:00,2024-01-26 00:00:00,3.71,6.91,6.55,1.75,3.47,1.8,0,1,0,NO2,7.56,µg/m³,Montparnasse 7,Météo-France
7.32,4.56,SO2,NON,NON,7.12,ID_070,2024-03-28 00:00:00,2024-07-08 00:00:00,1.74,6.13,2.31,6.56,4.28,7.17,NON,NON,1,PM2.5,26.32,µg/m³,Montparnasse 5,SNCF_Open_Data
4.23,3.38,SO2,OUI,1,4.36,ID_071,2024-11-13 00:00:00,2024-11-23 00:00:00,5.77,4.12,2.75,4.94,8.16,1.9,1,0,0,O3,34.93,µg/m³,Gare du Nord 8,Data.gouv.fr
6.23,5.02,CO,OUI,OUI,5.72,ID_072,2024-04-01 00:00:00,2024-10-23 00:00:00,3.46,7.23,4.88,7.86,8.23,1.53,0,1,1,CO,51.33,µg/m³,Gare du Nord 4,Météo-France
6.89,6.65,SO2,NON,0,3.14,ID_073,2024-06-14 00:00:00,2024-10-05 00:00:00,7.82,1.4,5.07,7.56,8.33,3.78,1,1,1,CO,73.96,µg/m³,Gare du Nord 6,SNCF_Open_Data
2.81,3.88,CO,OUI,0,5.28,ID_074,2024-07-10 00:00:00,2024-01-20 00:00:00,3.75,7.48,5.78,5.33,1.3,8.75,0,0,NON,SO2,81.26,µg/m³,Part-Dieu 9,Airparif
4.29,7.93,PM10,NON,OUI,4.59,ID_075,2024-01-05 00:00:00,2024-09-08 00:00:00,2.33,5.78,4.67,2.58,6.06,5.91,NON,NON,1,O3,36.42,µg/m³,Saint-Jean 6,SNCF_Open_Data
7.79,2.8,NO2,OUI,1,7.57,ID_076,2024-11-10 00:00:00,2024-06-10 00:00:00,3.49,4.43,4.45,6.88,5.27,4.24,0,1,0,CO,6.52,µg/m³,Part-Dieu 2,SNCF_Open_Data
5.54,2.05,PM10,NON,OUI,7.87,ID_077,2024-08-23 00:00:00,2024-04-25 00:00:00,7.73,2.78,2.34,4.51,1.51,7.36,1,NON,NON,SO2,42.72,µg/m³,Haussmann Saint-Lazare 7,RATP_Open_Data_2024
5.44,7.56,SO2,OUI,1,7.63,ID_078,2024-01-21 00:00:00,2024-04-02 00:00:00,1.57,8.25,5.77,4.64,2.62,2.71,0,OUI,NON,PM10,79.4,µg/m³,Montparnasse 1,Météo-France
6.5,2.75,PM10,0,1,5.93,ID_079,2024-07-04 00:00:00,2024-02-15 00:00:00,3.43,5.99,6.64,4.1,3.93,3.25,NON,0,0,NO2,45.76,µg/m³,Saint-Charles 3,Data.gouv.fr
7.61,2.79,PM10,OUI,NON,4.02,ID_080,2024-06-29 00:00:00,2024-10-21 00:00:00,2.54,7.8,5.07,2.19,4.39,7.91,NON,NON,0,NO2,3.22,µg/m³,Part-Dieu 8,Météo-France
