col_date,col_heure,col_ville,col_station,col_polluant,col_valeur,col_unite,col_periode,col_indice_qualite,col_latitude,col_longitude,col_confinement
2024-02-14 00:00:00,6.25,Lyon,Haussmann Saint-Lazare 9,SO2,36.94,µg/m³,4.9,5.45,50.344276,5.128535,2.8
2024-04-12 00:00:00,4.77,Nice,Part-Dieu 6,SO2,27.92,µg/m³,2.07,2.07,47.142265,6.274176,7.52
2024-11-18 00:00:00,5.0,Bordeaux,Gare de Lyon 7,PM10,58.13,µg/m³,6.07,8.47,50.23719,0.453423,4.46
2024-12-18 00:00:00,5.98,Bordeaux,Saint-Charles 9,CO,29.74,µg/m³,3.93,2.11,46.046485,-1.633157,2.61
2024-08-26 00:00:00,7.94,Bordeaux,Saint-Jean 8,PM10,51.35,µg/m³,3.79,2.29,48.017793,0.348594,5.63
2024-01-30 00:00:00,6.13,Paris,Saint-Jean 8,PM2.5,17.87,µg/m³,1.53,7.89,50.222294,-1.310216,6.62
2024-03-04 00:00:00,5.02,Lyon,Saint-Charles 6,CO,48.27,µg/m³,3.02,1.93,48.765567,4.753598,6.28
2024-08-31 00:00:00,1.23,Strasbourg,Saint-Jean 5,SO2,83.52,µg/m³,4.98,2.39,50.943083,2.076217,6.73
2024-11-02 00:00:00,5.44,Nantes,Gare de l'Est 5,PM2.5,22.29,µg/m³,4.13,3.94,46.297435,0.749532,1.63
2024-10-23 00:00:00,7.86,Montpellier,Montparnasse 9,CO,30.3,µg/m³,6.14,7.28,45.921452,1.58417,2.57
2024-08-29 00:00:00,5.67,Lille,Gare du Nord 7,O3,17.55,µg/m³,8.23,7.66,49.291717,2.224316,4.24
2024-12-16 00:00:00,5.23,Lyon,Gare du Nord 7,SO2,84.21,µg/m³,2.72,3.64,51.165539,-0.981685,6.15
2024-02-20 00:00:00,4.84,Toulouse,Part-Dieu 9,SO2,67.11,µg/m³,2.38,1.76,47.229554,5.943262,7.19
2024-12-19 00:00:00,4.77,Montpellier,Haussmann Saint-Lazare 8,PM10,41.75,µg/m³,5.29,4.62,46.789862,4.511679,1.73
2024-11-19 00:00:00,2.69,Lyon,Part-Dieu 2,PM2.5,29.53,µg/m³,3.67,6.54,47.48574,-1.305251,5.44
2024-11-09 00:00:00,5.99,Lyon,Gare du Nord 5,CO,7.92,µg/m³,2.27,3.27,51.214536,6.077959,5.22
2024-05-29 00:00:00,2.91,Nice,Gare de Lyon 2,O3,26.08,µg/m³,4.31,7.1,52.360498,0.16402,3.34
2024-01-24 00:00:00,7.29,Montpellier,Part-Dieu 4,CO,45.08,µg/m³,1.83,2.06,49.19334,1.207044,1.37
2024-05-19 00:00:00,4.91,Nice,Gare de Lyon 7,NO2,14.82,µg/m³,8.5,3.49,48.929605,2.846567,2.54
2024-11-21 00:00:00,3.87,Montpellier,Part-Dieu 7,SO2,61.7,µg/m³,6.42,7.61,50.33263,3.288744,6.04
2024-05-08 00:00:00,5.39,Toulouse,Saint-Jean 1,O3,50.69,µg/m³,8.57,3.45,50.08802,3.130695,6.55
2024-09-18 00:00:00,4.17,Toulouse,Gare de Lyon 6,SO2,64.59,µg/m³,1.91,8.22,48.752521,1.341535,2.14
2024-05-05 00:00:00,5.06,Nantes,Saint-Jean 3,PM10,14.15,µg/m³,4.17,6.82,50.214184,2.27715,2.63
2024-01-28 00:00:00,8.77,Toulouse,Part-Dieu 5,PM2.5,76.97,µg/m³,6.06,7.54,52.634523,6.125615,5.25
2024-05-15 00:00:00,7.92,Nantes,Gare de Lyon 8,SO2,45.96,µg/m³,7.24,3.28,46.721362,4.329585,4.89
2024-01-27 00:00:00,2.47,Nantes,Gare de l'Est 9,PM10,52.61,µg/m³,5.1,4.11,50.344795,4.537184,8.61
2024-04-01 00:00:00,6.41,Lyon,Gare de l'Est 4,PM10,15.54,µg/m³,7.11,4.56,51.664908,-0.823635,8.33
2024-11-06 00:00:00,3.02,Marseille,Gare de Lyon 7,PM10,2.79,µg/m³,4.08,2.77,50.524078,-0.952162,8.53
2024-04-09 00:00:00,3.79,Lille,Gare du Nord 5,CO,83.86,µg/m³,3.85,3.28,48.939946,2.013273,7.93
2024-02-13 00:00:00,7.4,Montpellier,Gare du Nord 7,SO2,66.46,µg/m³,3.93,7.58,47.606617,0.729482,5.47
2024-10-23 00:00:00,3.82,Bordeaux,Matabiau 7,NO2,18.63,µg/m³,8.06,3.54,46.846983,6.010447,6.66
2024-05-01 00:00:00,5.65,Bordeaux,Gare du Nord 7,SO2,5.47,µg/m³,4.13,1.58,44.995135,1.990832,1.54
2024-06-03 00:00:00,7.96,Lille,Gare de l'Est 9,O3,68.36,µg/m³,5.59,1.64,49.866986,3.294104,4.88
2024-05-06 00:00:00,6.45,Nice,Haussmann Saint-Lazare 4,CO,39.08,µg/m³,3.78,4.52,48.02856,4.952146,4.02
2024-08-16 00:00:00,8.3,Nantes,Matabiau 5,PM2.5,32.51,µg/m³,8.12,5.93,50.566732,-1.36679,7.36
2024-11-05 00:00:00,4.84,Montpellier,Gare de Lyon 3,O3,31.94,µg/m³,1.48,6.46,50.537616,3.961895,8.69
2024-12-21 00:00:00,3.64,Toulouse,Haussmann Saint-Lazare 9,O3,10.3,µg/m³,2.9,4.61,50.641346,1.363658,3.52
2024-09-25 00:00:00,7.36,Bordeaux,Part-Dieu 7,NO2,62.6,µg/m³,1.52,5.3,44.981242,-0.801732,6.28
2024-10-06 00:00:00,8.2,Nice,Part-Dieu 4,PM2.5,26.58,µg/m³,7.85,2.57,50.871011,0.417535,8.36
2024-09-23 00:00:00,3.08,Lille,Gare de Lyon 1,O3,18.26,µg/m³,2.05,8.72,45.403074,-1.025512,3.14
2024-09-03 00:00:00,3.25,Paris,Matabiau 3,NO2,80.43,µg/m³,6.58,7.49,47.108667,5.367315,7.76
2024-10-17 00:00:00,5.03,Nantes,Gare de Lyon 7,SO2,64.46,µg/m³,2.47,1.83,49.007179,4.498673,2.55
2024-08-16 00:00:00,8.76,Lille,Saint-Charles 9,SO2,48.83,µg/m³,6.5,8.28,47.738882,1.67463,2.67
2024-03-14 00:00:00,3.12,Montpellier,Saint-Charles 7,SO2,11.25,µg/m³,1.86,3.32,51.267274,-0.222161,2.59
2024-02-09 00:00:00,7.6,Nantes,Haussmann Saint-Lazare 3,CO,3.43,µg/m³,4.68,2.9,47.70827,5.898943,4.12
2024-09-02 00:00:00,3.76,Marseille,Gare de Lyon 2,CO,55.31,µg/m³,3.76,2.24,52.524427,-1.285815,7.92
2024-04-04 00:00:00,5.64,Marseille,Saint-Jean 1,PM10,48.98,µg/m³,6.71,8.28,49.551528,2.879009,4.66
2024-08-27 00:00:00,8.01,Marseille,Gare de l'Est 6,SO2,75.33,µg/m³,6.21,3.65,52.782827,4.883658,8.64
2024-09-06 00:00:00,1.64,Bordeaux,Matabiau 7,PM10,46.08,µg/m³,8.56,8.35,47.323876,0.662896,7.88
2024-11-24 00:00:00,5.91,Lille,Matabiau 7,CO,25.35,µg/m³,5.88,4.37,50.874587,-1.453416,2.3
2024-12-20 00:00:00,7.16,Nantes,Saint-Charles 6,SO2,6.91,µg/m³,8.01,7.21,47.554381,-1.439022,2.89
2024-03-27 00:00:00,6.32,Marseille,Gare de l'Est 8,SO2,64.45,µg/m³,2.81,4.74,47.961879,-1.046584,1.52
2024-02-14 00:00:00,3.12,Lyon,Gare de Lyon 8,PM2.5,20.53,µg/m³,3.69,3.88,46.027612,1.488002,7.78
2024-09-05 00:00:00,1.96,Strasbourg,Haussmann Saint-Lazare 2,SO2,32.79,µg/m³,1.62,7.71,52.23269,0.172417,6.56
2024-08-24 00:00:00,6.35,Montpellier,Saint-Jean 1,PM2.5,15.94,µg/m³,4.84,4.5,51.912702,5.298472,7.69
2024-01-10 00:00:00,4.78,Lyon,Saint-Charles 3,CO,4.62,µg/m³,4.69,2.2,48.13448,1.203385,5.45
2024-07-29 00:00:00,8.33,Bordeaux,Gare de Lyon 6,O3,14.28,µg/m³,4.76,5.29,48.096585,5.353575,5.87
2024-12-06 00:00:00,4.52,Lille,Saint-Charles 9,PM10,67.82,µg/m³,6.81,2.78,51.715423,-1.134991,3.72
2024-07-01 00:00:00,1.53,Paris,Haussmann Saint-Lazare 5,SO2,45.57,µg/m³,3.7,7.36,51.143163,0.543264,4.49
2024-07-19 00:00:00,3.84,Lille,Gare de Lyon 6,PM10,10.46,µg/m³,4.25,2.55,47.454326,2.506659,8.09
2024-11-01 00:00:00,2.77,Lyon,Gare de Lyon 6,NO2,70.29,µg/m³,3.11,4.87,44.960548,-1.086717,1.89
2024-12-12 00:00:00,6.1,Strasbourg,Gare de Lyon 3,NO2,50.26,µg/m³,8.13,7.47,48.676786,2.54705,7.24
2024-09-18 00:00:00,2.27,Paris,Gare du Nord 8,SO2,60.67,µg/m³,7.45,6.87,50.522642,5.705675,5.63
2024-04-01 00:00:00,1.58,Nantes,Matabiau 6,CO,62.75,µg/m³,8.4,3.06,47.395301,-0.05313,8.55
2024-05-24 00:00:00,5.42,Lyon,Haussmann Saint-Lazare 2,NO2,56.79,µg/m³,5.38,8.4,46.373903,-0.65689,7.39
2024-01-07 00:00:00,3.41,Marseille,Saint-Jean 1,SO2,45.31,µg/m³,7.86,5.62,47.15003,1.216159,2.95
2024-08-06 00:00:00,2.31,Nantes,Saint-Jean 1,O3,16.1,µg/m³,8.05,3.95,52.627574,-1.308271,6.48
2024-11-21 00:00:00,2.01,Nantes,Saint-Charles 2,SO2,33.13,µg/m³,4.6,6.26,51.100152,0.764131,6.38
2024-07-12 00:00:00,2.93,Marseille,Gare de l'Est 7,O3,38.15,µg/m³,2.39,5.41,50.315487,4.074742,2.3
2024-08-30 00:00:00,4.08,Bordeaux,Saint-Charles 2,O3,72.34,µg/m³,4.55,7.35,50.208721,4.850516,4.51
2024-10-17 00:00:00,6.6,Montpellier,Haussmann Saint-Lazare 1,SO2,57.85,µg/m³,2.27,6.42,50.825992,4.919932,6.84
2024-04-28 00:00:00,5.86,Toulouse,Gare de Lyon 3,PM2.5,26.16,µg/m³,1.97,1.31,49.115312,3.661823,4.21
2024-08-27 00:00:00,1.86,Marseille,Saint-Jean 3,PM2.5,16.15,µg/m³,3.85,8.03,46.423023,0.111076,6.51
2024-03-07 00:00:00,3.79,Bordeaux,Haussmann Saint-Lazare 5,PM10,70.67,µg/m³,2.19,5.15,46.190041,-1.41781,3.7
2024-11-16 00:00:00,5.42,Strasbourg,Saint-Charles 2,PM10,62.36,µg/m³,6.14,5.81,46.527358,3.617946,4.77
2024-01-08 00:00:00,1.27,Marseille,Montparnasse 4,PM2.5,18.06,µg/m³,6.18,1.81,51.089672,3.125168,7.02
2024-03-15 00:00:00,2.48,Nantes,Montparnasse 2,PM10,73.37,µg/m³,7.34,5.74,46.94709,2.399674,3.23
2024-11-04 00:00:00,4.36,Lille,Saint-Charles 5,NO2,36.08,µg/m³,4.98,7.39,51.293201,4.951927,7.28
2024-01-30 00:00:00,6.83,Nantes,Matabiau 2,CO,51.6,µg/m³,5.27,5.44,52.748591,1.729489,6.41
2024-02-17 00:00:00,7.25,Paris,Haussmann Saint-Lazare 6,PM10,28.61,µg/m³,6.98,3.12,50.367761,3.644266,2.49
2024-12-17 00:00:00,8.65,Marseille,Gare de l'Est 9,PM2.5,55.94,µg/m³,7.27,4.51,52.721542,5.455915,6.45
2024-02-05 00:00:00,2.94,Lyon,Montparnasse 9,SO2,78.16,µg/m³,1.76,7.17,49.979985,-0.956043,6.16
2024-02-17 00:00:00,3.62,Marseille,Haussmann Saint-Lazare 3,SO2,27.93,µg/m³,8.53,1.33,45.306075,2.016082,5.45
2024-08-08 00:00:00,6.41,Montpellier,Part-Dieu 7,PM2.5,35.34,µg/m³,1.96,3.86,51.497422,0.767508,6.12
2024-02-19 00:00:00,7.85,Strasbourg,Saint-Charles 7,CO,14.79,µg/m³,7.67,5.74,45.191423,-1.396518,1.39
2024-01-18 00:00:00,2.58,Nice,Saint-Jean 3,NO2,70.74,µg/m³,1.68,2.86,47.346685,0.757678,8.62
2024-08-27 00:00:00,6.41,Nice,Gare de l'Est 6,SO2,24.6,µg/m³,5.38,2.3,52.845836,3.494282,3.56
2024-09-23 00:00:00,1.6,Montpellier,Montparnasse 3,PM10,45.46,µg/m³,3.72,8.47,46.749715,1.69292,2.01
2024-02-08 00:00:00,3.05,Bordeaux,Saint-Charles 9,NO2,27.24,µg/m³,3.03,5.52,48.742558,5.770922,1.65
2024-05-12 00:00:00,3.11,Lyon,Gare de l'Est 1,NO2,52.82,µg/m³,8.39,7.07,46.548145,5.837395,4.88
2024-10-15 00:00:00,8.09,Nice,Part-Dieu 9,PM2.5,3.94,µg/m³,1.89,4.43,47.517501,1.016788,3.19
2024-04-28 00:00:00,5.97,Lille,Part-Dieu 4,O3,45.31,µg/m³,1.47,7.05,47.167059,-0.400981,6.93
2024-12-22 00:00:00,8.56,Bordeaux,Gare de Lyon 1,CO,14.07,µg/m³,3.08,4.9,52.827378,5.511542,6.15
2024-03-27 00:00:00,3.53,Bordeaux,Haussmann Saint-Lazare 2,PM2.5,57.73,µg/m³,8.61,4.11,46.760913,4.40907,2.56
2024-04-16 00:00:00,1.71,Toulouse,Saint-Charles 8,CO,41.17,µg/m³,5.1,2.33,46.529932,4.184206,5.65
2024-01-04 00:00:00,6.06,Strasbourg,Gare du Nord 6,CO,11.59,µg/m³,1.9,7.88,50.262234,2.783898,6.83
2024-07-17 00:00:00,5.69,Toulouse,Haussmann Saint-Lazare 3,PM10,67.14,µg/m³,8.01,6.1,48.466846,4.941329,2.47
2024-03-18 00:00:00,1.59,Bordeaux,Haussmann Saint-Lazare 7,NO2,26.45,µg/m³,2.25,2.74,51.663273,4.127392,8.64
2024-05-18 00:00:00,6.24,Marseille,Saint-Charles 3,PM10,55.28,µg/m³,8.77,3.0,48.07417,1.716733,6.74
2024-03-03 00:00:00,7.26,Montpellier,Haussmann Saint-Lazare 9,PM10,9.28,µg/m³,2.61,3.41,46.381495,5.188999,8.22
2024-08-26 00:00:00,3.35,Nantes,Haussmann Saint-Lazare 2,PM10,5.7,µg/m³,3.64,3.96,46.154482,0.35861,6.8
2024-08-02 00:00:00,6.61,Strasbourg,Haussmann Saint-Lazare 3,CO,27.17,µg/m³,3.83,3.38,50.502332,-1.258209,7.55
2024-01-27 00:00:00,3.11,Bordeaux,Matabiau 8,O3,67.52,µg/m³,5.81,7.82,52.353244,3.644487,6.02
2024-12-13 00:00:00,3.42,Nice,Saint-Jean 5,PM2.5,56.87,µg/m³,4.08,1.36,52.460008,3.499035,2.33
2024-06-11 00:00:00,7.09,Toulouse,Saint-Charles 2,PM2.5,23.06,µg/m³,8.72,3.88,48.036464,1.922368,6.2
2024-02-26 00:00:00,3.88,Marseille,Gare de Lyon 5,PM10,31.95,µg/m³,1.36,1.54,48.584882,-1.338119,3.86
2024-04-10 00:00:00,7.82,Bordeaux,Montparnasse 5,PM10,71.97,µg/m³,3.41,8.13,50.152668,2.999216,1.7
2024-10-20 00:00:00,8.5,Toulouse,Haussmann Saint-Lazare 4,PM2.5,5.73,µg/m³,2.78,2.9,51.128916,5.401789,3.96
2024-12-24 00:00:00,6.66,Paris,Matabiau 9,NO2,38.47,µg/m³,8.64,8.35,49.335704,1.249738,1.49
2024-12-09 00:00:00,2.17,Nice,Saint-Jean 3,PM10,7.12,µg/m³,6.74,4.9,50.47046,-0.009011,8.59
2024-03-30 00:00:00,3.85,Bordeaux,Gare de l'Est 2,PM10,41.23,µg/m³,7.78,1.58,51.949629,3.84665,2.11
2024-04-04 00:00:00,3.8,Marseille,Part-Dieu 3,O3,25.22,µg/m³,4.82,8.29,50.054816,-0.972381,1.92
2024-08-10 00:00:00,7.85,Bordeaux,Gare de l'Est 7,NO2,68.78,µg/m³,2.79,8.79,47.295514,2.966401,3.91
2024-11-13 00:00:00,3.01,Bordeaux,Gare de Lyon 7,CO,57.38,µg/m³,5.21,3.8,47.160104,3.256922,6.65
2024-07-25 00:00:00,3.37,Montpellier,Gare de Lyon 1,NO2,64.73,µg/m³,1.76,3.11,45.5199,-0.305327,7.01
2024-01-22 00:00:00,6.61,Paris,Saint-Jean 9,PM2.5,30.04,µg/m³,7.54,8.34,45.872051,2.489096,2.74
2024-10-05 00:00:00,5.62,Marseille,Saint-Charles 8,PM2.5,62.47,µg/m³,7.51,2.71,50.356086,3.830817,4.12
2024-07-17 00:00:00,4.53,Strasbourg,Saint-Charles 4,PM2.5,21.02,µg/m³,3.23,7.55,51.108393,1.42348,3.91
2024-08-18 00:00:00,6.31,Lyon,Matabiau 4,PM10,48.46,µg/m³,7.3,8.25,46.085817,1.794729,4.32
2024-02-22 00:00:00,1.21,Strasbourg,Gare de Lyon 7,PM10,32.2,µg/m³,6.52,8.6,46.507391,6.131938,2.49
2024-06-26 00:00:00,8.49,Strasbourg,Gare du Nord 6,PM10,4.68,µg/m³,3.74,6.35,45.126294,2.081612,2.62
2024-05-12 00:00:00,3.47,Lille,Saint-Charles 3,O3,76.0,µg/m³,2.56,1.36,45.569584,3.290271,2.15
2024-02-29 00:00:00,6.38,Toulouse,Gare de Lyon 8,PM10,84.14,µg/m³,2.25,3.68,51.649095,3.740293,4.66
2024-11-18 00:00:00,2.77,Bordeaux,Gare de l'Est 8,SO2,59.35,µg/m³,1.7,4.89,48.759138,5.891364,6.75
2024-01-14 00:00:00,5.94,Bordeaux,Gare du Nord 9,PM10,34.32,µg/m³,6.17,8.3,49.666174,2.632699,5.23
2024-01-05 00:00:00,2.19,Bordeaux,Part-Dieu 9,CO,67.37,µg/m³,7.05,7.26,47.288264,3.656001,7.61
2024-08-25 00:00:00,6.6,Paris,Matabiau 7,CO,31.63,µg/m³,2.52,8.32,51.497665,2.472874,4.22
2024-08-13 00:00:00,1.26,Lille,Saint-Charles 5,PM10,26.99,µg/m³,8.38,3.36,51.279875,5.648018,3.97
2024-12-20 00:00:00,7.26,Nice,Gare de Lyon 3,PM2.5,9.66,µg/m³,7.02,2.16,52.776094,4.915422,7.13
2024-04-21 00:00:00,6.53,Nice,Gare de Lyon 2,PM10,78.74,µg/m³,7.54,2.98,47.784124,1.61119,4.08
2024-08-07 00:00:00,5.91,Nice,Saint-Jean 5,NO2,45.3,µg/m³,8.06,6.35,47.365685,-0.619092,5.57
2024-04-29 00:00:00,5.56,Bordeaux,Gare du Nord 9,CO,55.45,µg/m³,6.34,2.38,46.236571,4.636646,2.91
2024-12-15 00:00:00,7.38,Nice,Haussmann Saint-Lazare 1,CO,44.01,µg/m³,1.31,3.71,47.253687,3.026331,3.74
2024-10-23 00:00:00,7.88,Nice,Gare du Nord 2,SO2,56.58,µg/m³,2.07,3.84,45.227213,-0.492007,3.05
2024-10-18 00:00:00,7.38,Bordeaux,Gare de Lyon 6,PM10,63.32,µg/m³,7.96,2.36,49.999825,1.858865,1.39
2024-10-17 00:00:00,2.91,Montpellier,Saint-Charles 6,SO2,7.57,µg/m³,3.0,6.66,47.843984,0.92959,4.81
2024-04-02 00:00:00,7.51,Paris,Montparnasse 8,O3,66.33,µg/m³,2.88,6.47,49.608589,4.081951,1.55
2024-02-28 00:00:00,4.98,Bordeaux,Saint-Charles 3,NO2,32.73,µg/m³,2.2,3.8,45.829512,3.79453,8.11
2024-10-19 00:00:00,1.57,Nantes,Haussmann Saint-Lazare 3,SO2,12.76,µg/m³,3.52,7.52,45.023144,6.140251,7.17
2024-11-15 00:00:00,1.88,Toulouse,Saint-Jean 2,CO,63.19,µg/m³,5.16,6.04,46.43613,4.767716,2.03
2024-12-23 00:00:00,7.33,Lille,Gare du Nord 2,SO2,10.03,µg/m³,7.45,5.31,49.329149,-0.798404,4.06
2024-08-18 00:00:00,7.92,Lille,Gare de Lyon 5,O3,34.18,µg/m³,1.3,7.95,52.526931,5.498563,8.02
2024-07-18 00:00:00,4.97,Bordeaux,Gare du Nord 8,PM10,71.29,µg/m³,1.5,8.02,45.228911,-1.040291,1.64
2024-03-01 00:00:00,2.53,Toulouse,Saint-Charles 3,CO,44.93,µg/m³,3.17,4.4,50.33464,-0.684943,5.05
2024-01-03 00:00:00,3.23,Toulouse,Montparnasse 3,PM10,7.59,µg/m³,3.75,6.14,50.984028,4.76877,2.42
2024-04-23 00:00:00,2.26,Bordeaux,Gare de Lyon 6,O3,30.27,µg/m³,2.69,8.11,47.705395,5.465976,2.9
2024-02-20 00:00:00,4.86,Marseille,Matabiau 2,PM2.5,51.16,µg/m³,4.08,3.75,49.125547,2.962632,8.6
2024-07-29 00:00:00,4.68,Lille,Saint-Jean 8,PM2.5,69.29,µg/m³,3.05,1.34,47.499106,0.761867,7.88
2024-09-02 00:00:00,8.22,Nantes,Part-Dieu 2,CO,55.12,µg/m³,6.25,5.3,46.340224,-0.278493,2.71
2024-07-01 00:00:00,7.61,Nantes,Saint-Charles 4,PM2.5,56.25,µg/m³,8.3,2.73,50.62718,2.544738,8.26
2024-07-13 00:00:00,2.26,Marseille,Part-Dieu 9,SO2,49.11,µg/m³,4.18,2.86,48.544303,3.126198,2.66
2024-10-02 00:00:00,4.61,Lille,Matabiau 3,PM2.5,26.91,µg/m³,6.17,7.94,51.671107,-1.255537,6.34
2024-07-25 00:00:00,3.42,Bordeaux,Gare du Nord 5,NO2,2.93,µg/m³,6.63,2.98,48.434972,1.921418,3.64
2024-07-09 00:00:00,7.89,Nice,Saint-Jean 4,O3,51.43,µg/m³,2.7,6.27,46.097345,3.596169,7.68
2024-10-31 00:00:00,6.71,Montpellier,Matabiau 8,CO,11.21,µg/m³,7.24,5.8,52.693436,0.356687,5.93
2024-01-13 00:00:00,5.4,Marseille,Part-Dieu 9,NO2,8.82,µg/m³,8.36,8.0,46.688015,-1.327924,5.06
2024-06-10 00:00:00,2.35,Nice,Gare de l'Est 7,O3,4.25,µg/m³,3.06,4.16,48.273171,-1.340139,3.57
2024-02-21 00:00:00,7.96,Strasbourg,Saint-Jean 7,SO2,25.98,µg/m³,8.49,8.51,49.393176,-0.555067,6.96
2024-09-25 00:00:00,2.89,Nice,Gare de l'Est 5,SO2,46.13,µg/m³,3.59,5.03,48.93973,5.146587,4.5
2024-05-06 00:00:00,4.43,Marseille,Gare du Nord 8,PM2.5,3.9,µg/m³,2.14,5.9,50.843428,5.271942,5.06
2024-10-26 00:00:00,4.91,Lille,Gare de l'Est 4,SO2,60.39,µg/m³,4.11,5.91,46.846536,4.734279,2.91
2024-04-24 00:00:00,5.31,Nice,Gare du Nord 3,O3,15.37,µg/m³,1.22,6.34,45.194768,1.521272,5.3
2024-03-25 00:00:00,1.44,Lyon,Montparnasse 7,PM2.5,16.6,µg/m³,6.22,6.96,51.802197,-0.54024,8.6
2024-12-08 00:00:00,1.24,Paris,Part-Dieu 5,CO,42.37,µg/m³,5.13,1.6,45.091622,-0.186223,4.4
2024-10-19 00:00:00,3.67,Nantes,Saint-Charles 2,CO,2.8,µg/m³,4.41,7.61,49.399505,5.918034,8.05
2024-04-08 00:00:00,4.6,Lyon,Gare du Nord 6,O3,52.32,µg/m³,8.52,6.47,45.507616,4.877917,1.7
2024-10-17 00:00:00,5.67,Lyon,Saint-Jean 9,O3,30.41,µg/m³,7.97,6.47,45.011435,-0.531801,5.25
2024-08-16 00:00:00,1.66,Nice,Part-Dieu 2,O3,70.52,µg/m³,2.98,6.43,47.016547,0.831078,1.66
2024-05-10 00:00:00,7.13,Montpellier,Haussmann Saint-Lazare 9,O3,74.75,µg/m³,8.56,8.07,46.249047,4.24428,7.6
2024-04-08 00:00:00,3.37,Bordeaux,Gare de Lyon 2,NO2,77.4,µg/m³,2.56,5.9,44.975716,2.58425,1.38
2024-03-31 00:00:00,8.78,Bordeaux,Haussmann Saint-Lazare 4,CO,65.96,µg/m³,7.62,8.46,47.830529,-0.898943,1.45
2024-07-02 00:00:00,4.12,Bordeaux,Gare de l'Est 1,SO2,13.49,µg/m³,5.58,7.41,49.598612,4.12837,6.71
2024-10-09 00:00:00,6.33,Nice,Part-Dieu 1,CO,44.45,µg/m³,6.44,2.93,45.85145,3.958873,3.73
2024-11-17 00:00:00,1.58,Montpellier,Haussmann Saint-Lazare 7,SO2,10.0,µg/m³,4.98,5.28,47.900953,-0.158701,1.9
2024-03-22 00:00:00,4.69,Marseille,Gare de Lyon 6,PM2.5,11.71,µg/m³,6.64,4.2,45.660456,3.797715,6.67
2024-05-16 00:00:00,6.7,Strasbourg,Saint-Jean 2,PM10,67.54,µg/m³,7.26,3.44,46.57833,3.715655,7.11
2024-09-07 00:00:00,6.54,Montpellier,Matabiau 4,CO,81.42,µg/m³,6.07,6.48,46.272605,-0.113191,5.85
2024-03-04 00:00:00,3.63,Nice,Matabiau 4,PM2.5,42.27,µg/m³,2.83,6.32,46.008778,4.909509,7.08
2024-12-20 00:00:00,4.31,Toulouse,Gare du Nord 8,PM2.5,37.66,µg/m³,3.1,4.22,48.475656,6.017098,4.01
2024-03-17 00:00:00,6.34,Strasbourg,Haussmann Saint-Lazare 2,PM2.5,84.49,µg/m³,6.31,8.16,46.763021,-0.559065,3.11
2024-02-14 00:00:00,7.44,Lyon,Gare de l'Est 6,O3,26.65,µg/m³,1.66,3.14,45.013487,-1.387969,3.88
2024-12-02 00:00:00,4.98,Toulouse,Part-Dieu 6,PM10,76.24,µg/m³,4.71,2.31,50.932746,3.793148,2.01
2024-07-12 00:00:00,7.82,Nantes,Saint-Charles 4,O3,33.8,µg/m³,4.33,2.57,49.90316,4.791719,5.35
2024-11-12 00:00:00,4.67,Lyon,Gare de l'Est 9,CO,42.78,µg/m³,7.1,6.52,47.895155,2.946335,6.53
2024-01-07 00:00:00,2.8,Bordeaux,Saint-Charles 8,O3,79.3,µg/m³,7.09,5.77,47.559768,-0.892169,2.73
2024-09-17 00:00:00,1.93,Marseille,Saint-Charles 4,SO2,14.31,µg/m³,3.4,5.5,46.193056,5.762049,8.26
2024-05-01 00:00:00,5.51,Lille,Matabiau 9,PM2.5,75.4,µg/m³,5.85,8.22,50.947607,-0.091533,1.82
2024-03-18 00:00:00,1.31,Paris,Gare de l'Est 2,SO2,19.7,µg/m³,8.4,7.86,49.57662,4.000685,7.94
2024-08-17 00:00:00,6.65,Nantes,Matabiau 6,O3,45.61,µg/m³,5.88,4.86,50.360672,4.32206,3.3
2024-07-19 00:00:00,3.2,Strasbourg,Montparnasse 2,PM2.5,73.31,µg/m³,4.03,3.9,47.578985,-0.067397,5.35
2024-03-02 00:00:00,2.29,Toulouse,Part-Dieu 3,CO,50.36,µg/m³,6.2,3.76,45.43079,2.550484,1.2
2024-11-03 00:00:00,8.69,Toulouse,Gare de l'Est 2,SO2,26.09,µg/m³,2.6,4.25,50.959836,2.425932,4.76
2024-05-11 00:00:00,7.2,Montpellier,Part-Dieu 8,PM2.5,39.96,µg/m³,3.27,8.67,50.479311,2.820059,7.14
2024-12-13 00:00:00,3.41,Nice,Gare de Lyon 8,SO2,8.81,µg/m³,6.65,4.67,49.959419,0.815747,4.96
2024-03-31 00:00:00,4.99,Toulouse,Gare du Nord 3,PM10,24.63,µg/m³,3.75,6.27,51.922091,4.186629,3.23
2024-08-04 00:00:00,7.16,Bordeaux,Matabiau 2,O3,70.16,µg/m³,3.06,2.13,45.082838,5.353775,5.51
2024-12-01 00:00:00,2.46,Nice,Gare du Nord 2,O3,62.12,µg/m³,4.73,4.57,50.764111,5.529408,4.99
2024-02-19 00:00:00,4.88,Montpellier,Haussmann Saint-Lazare 4,PM2.5,73.88,µg/m³,4.11,6.34,46.408706,0.121963,8.59
2024-02-12 00:00:00,7.27,Bordeaux,Montparnasse 7,SO2,83.57,µg/m³,4.95,5.04,50.489621,0.41519,6.37
2024-10-07 00:00:00,6.09,Nice,Saint-Charles 2,SO2,28.95,µg/m³,1.51,5.74,48.361569,2.807161,5.12
