col_mode_environnement_id,col_code_mode,col_nom_mode,col_type_mode,col_est_electrique,col_emission_factor_co2_gkm,col_type_energie,col_cout_energie_eur_km,col_efficacite_energetique,col_annee,col_pays,col_type_vehicule,col_pourcentage_parc,col_nombre_vehicules,col_emissions_co2_moyennes,col_source
MDE_00187,TGV,Bus,Velo,1.85,8.36,3.08,7.47,2.68,2024,9.84,5.86,5.05,Nom_187,6.39,SNCF_Open_Data
MDE_00188,Métro,TER,RER,2.16,1.22,7.91,9.06,6.68,2024,6.05,7.92,6.50,Nom_188,1.77,SNCF_Open_Data
MDE_00189,TGV,RER,Bus,8.97,9.92,7.12,1.86,1.52,2024,5.56,8.01,8.07,Nom_189,3.75,RATP_Open_Data_2024
MDE_00190,TGV,Velo,Velo,3.00,3.21,8.16,6.97,7.47,2024,3.53,5.21,1.04,Nom_190,8.24,Data.gouv.fr
MDE_00191,TER,Velo,RER,5.42,9.07,1.10,9.28,3.04,2024,3.83,4.40,5.53,Nom_191,6.46,Meteo_France
MDE_00192,TER,Tramway,Bus,5.41,8.09,3.57,2.16,1.67,2024,8.61,8.39,4.30,Nom_192,3.35,Data.gouv.fr
MDE_00193,TGV,Métro,TER,5.01,9.70,1.34,6.34,9.54,2024,9.74,9.01,7.12,Nom_193,2.77,SNCF_Open_Data
MDE_00194,Velo,Métro,TER,9.50,7.88,1.47,4.61,3.69,2024,3.40,7.01,6.00,Nom_194,4.32,RATP_Open_Data_2024
MDE_00195,TGV,Tramway,Bus,5.24,8.85,4.53,2.82,3.77,2024,1.34,4.42,6.78,Nom_195,3.63,RATP_Open_Data_2024
MDE_00196,Velo,Tramway,Métro,8.90,6.04,1.56,5.74,2.59,2024,3.46,4.47,8.45,Nom_196,7.55,Meteo_France
MDE_00197,Bus,TER,RER,8.14,4.20,3.96,4.48,3.80,2024,2.31,3.91,8.49,Nom_197,6.89,RATP_Open_Data_2024
MDE_00198,TER,Tramway,Velo,5.42,8.93,8.55,2.03,9.18,2024,4.01,8.76,5.72,Nom_198,1.72,AirParif_2024
MDE_00199,TGV,RER,Métro,9.16,8.22,3.86,4.95,8.63,2024,3.74,8.48,1.40,Nom_199,5.78,AirParif_2024
MDE_00200,Velo,TER,Velo,3.82,8.91,1.36,3.30,1.61,2024,4.26,7.68,8.38,Nom_200,5.17,Meteo_France
MDE_00201,Tramway,Velo,RER,6.14,6.57,8.89,3.69,2.57,2024,4.57,3.29,7.46,Nom_201,7.07,Meteo_France
MDE_00202,TER,Tramway,TER,5.87,3.45,5.88,3.88,3.13,2024,7.18,8.03,8.01,Nom_202,8.91,RATP_Open_Data_2024
MDE_00203,Métro,Velo,TGV,3.41,7.89,7.89,3.50,3.95,2024,2.37,8.27,2.50,Nom_203,9.00,AirParif_2024
MDE_00204,TER,TER,TER,3.06,9.46,4.17,4.27,5.19,2024,2.59,5.07,5.79,Nom_204,3.52,SNCF_Open_Data
MDE_00205,Tramway,Tramway,RER,5.22,6.73,1.19,5.44,1.93,2024,9.13,3.51,6.25,Nom_205,7.67,SNCF_Open_Data
MDE_00206,RER,RER,Tramway,3.95,1.94,5.42,1.86,1.45,2024,9.76,8.80,4.63,Nom_206,3.32,AirParif_2024
MDE_00207,TER,TER,TER,7.92,8.90,6.49,8.92,1.96,2024,3.20,6.52,5.79,Nom_207,1.35,Meteo_France
MDE_00208,Bus,RER,TER,5.58,3.60,9.11,4.13,2.68,2024,4.97,6.29,7.74,Nom_208,2.73,AirParif_2024
MDE_00209,Bus,Velo,Tramway,3.52,5.53,9.69,8.03,7.24,2024,1.87,6.69,5.57,Nom_209,5.99,AirParif_2024
MDE_00210,TGV,TGV,Métro,2.78,2.40,4.21,3.06,1.73,2024,3.71,6.42,7.66,Nom_210,1.64,AirParif_2024
MDE_00211,Métro,Métro,Tramway,2.65,3.16,9.00,2.44,7.55,2024,2.12,5.94,4.17,Nom_211,3.06,Data.gouv.fr
MDE_00212,TER,Bus,TGV,9.75,8.34,2.59,0.96,5.67,2024,9.80,5.45,3.99,Nom_212,8.20,AirParif_2024
MDE_00213,Métro,Bus,Bus,6.78,3.89,5.94,9.91,4.37,2024,5.78,3.17,4.29,Nom_213,4.82,SNCF_Open_Data
MDE_00214,TER,Métro,RER,7.46,1.04,6.23,8.67,1.91,2024,2.51,9.78,9.37,Nom_214,9.82,RATP_Open_Data_2024
MDE_00215,Tramway,RER,Bus,3.96,3.63,3.00,6.75,6.32,2024,8.27,9.45,2.86,Nom_215,3.56,RATP_Open_Data_2024
MDE_00216,TER,Métro,TGV,3.56,5.90,3.55,5.29,1.05,2024,7.74,5.03,3.87,Nom_216,8.17,AirParif_2024
MDE_00217,TER,TGV,Métro,8.58,8.71,4.97,8.11,7.69,2024,5.68,8.14,7.81,Nom_217,7.91,RATP_Open_Data_2024
MDE_00218,Bus,Bus,TER,5.66,2.82,7.03,3.65,5.57,2024,4.85,4.38,2.24,Nom_218,4.22,RATP_Open_Data_2024
MDE_00219,Bus,RER,TGV,9.04,5.44,5.09,1.34,7.07,2024,2.61,8.43,6.67,Nom_219,4.81,Meteo_France
MDE_00220,Métro,Tramway,RER,6.97,8.39,7.55,0.62,8.66,2024,6.61,5.23,1.03,Nom_220,9.03,AirParif_2024
MDE_00221,Métro,RER,TER,9.01,7.62,1.04,4.67,7.56,2024,6.59,9.21,3.37,Nom_221,2.11,Meteo_France
MDE_00222,TGV,Velo,Velo,8.48,8.00,5.92,9.83,9.53,2024,6.57,9.51,9.33,Nom_222,3.32,AirParif_2024
MDE_00223,Velo,Velo,Velo,4.81,8.53,3.38,3.32,7.45,2024,8.71,7.12,4.50,Nom_223,8.12,Meteo_France
MDE_00224,TGV,Velo,Métro,3.19,9.71,6.88,4.64,9.95,2024,1.26,9.01,2.51,Nom_224,4.08,Data.gouv.fr
MDE_00225,Tramway,Tramway,TER,5.56,4.39,9.08,5.17,8.97,2024,5.68,8.21,5.58,Nom_225,1.31,RATP_Open_Data_2024
MDE_00226,Tramway,RER,TER,8.35,3.47,5.57,9.73,5.68,2024,5.05,7.55,7.13,Nom_226,6.67,Data.gouv.fr
MDE_00227,TGV,Velo,TER,3.45,9.82,1.64,4.60,3.72,2024,8.26,4.67,6.95,Nom_227,5.65,AirParif_2024
MDE_00228,TGV,Tramway,TER,7.54,8.21,2.81,1.72,1.63,2024,3.38,3.51,5.14,Nom_228,8.56,RATP_Open_Data_2024
MDE_00229,Métro,Tramway,Métro,8.44,8.90,5.29,8.42,5.25,2024,4.79,1.64,6.69,Nom_229,1.85,AirParif_2024
MDE_00230,Tramway,TER,Bus,9.85,5.42,3.51,1.32,2.49,2024,3.29,9.11,2.63,Nom_230,4.64,Data.gouv.fr
MDE_00231,TGV,TGV,Bus,3.78,2.43,8.80,8.18,8.36,2024,3.91,6.73,7.63,Nom_231,3.87,Meteo_France
MDE_00232,Velo,RER,Métro,2.99,8.60,2.48,9.64,5.16,2024,6.94,4.35,5.32,Nom_232,7.92,RATP_Open_Data_2024
MDE_00233,Tramway,TER,Velo,5.36,9.33,9.98,2.57,1.16,2024,5.95,6.93,7.20,Nom_233,7.46,AirParif_2024
MDE_00234,Bus,Bus,TGV,9.85,4.44,8.81,7.24,8.04,2024,6.29,8.97,3.98,Nom_234,9.02,Data.gouv.fr
MDE_00235,Velo,TGV,TER,6.25,1.59,6.62,4.67,2.45,2024,9.12,3.96,9.66,Nom_235,5.69,Data.gouv.fr
MDE_00236,TGV,Velo,RER,4.58,5.29,6.95,8.42,2.97,2024,3.44,2.23,1.81,Nom_236,3.26,Data.gouv.fr
MDE_00237,Bus,Métro,Tramway,3.00,8.67,1.06,9.14,2.80,2024,3.59,6.86,2.66,Nom_237,3.05,SNCF_Open_Data
MDE_00238,Velo,Métro,Métro,4.45,1.04,6.87,9.25,8.49,2024,6.55,9.39,2.24,Nom_238,3.71,Data.gouv.fr
MDE_00239,Bus,TER,RER,8.42,4.24,6.39,1.44,5.32,2024,9.42,5.38,8.62,Nom_239,3.13,Data.gouv.fr
MDE_00240,Bus,TER,TGV,5.65,2.66,1.36,5.76,2.52,2024,5.50,8.32,7.15,Nom_240,4.52,Data.gouv.fr
MDE_00241,Métro,Métro,RER,2.64,5.80,4.01,9.90,3.07,2024,9.59,2.27,1.64,Nom_241,4.91,AirParif_2024
MDE_00242,Tramway,Métro,TGV,4.59,6.44,3.96,7.94,2.23,2024,8.27,4.36,1.06,Nom_242,7.15,Meteo_France
MDE_00243,Métro,Velo,Velo,5.80,2.85,3.62,4.37,4.14,2024,7.80,3.21,6.43,Nom_243,5.17,Meteo_France
MDE_00244,TGV,Tramway,Tramway,3.34,7.34,6.18,6.99,6.17,2024,8.98,4.22,8.97,Nom_244,9.23,Data.gouv.fr
MDE_00245,TER,Bus,TER,1.92,5.52,1.72,8.82,1.44,2024,5.05,1.47,3.34,Nom_245,5.32,Meteo_France
MDE_00246,TGV,Bus,Velo,4.13,8.48,5.89,1.26,6.48,2024,5.35,9.30,9.42,Nom_246,3.66,AirParif_2024
MDE_00247,Bus,Tramway,TER,6.04,7.14,3.13,4.40,9.66,2024,4.33,7.73,9.25,Nom_247,9.39,AirParif_2024
MDE_00248,Tramway,Métro,TER,3.01,9.29,4.80,4.81,4.11,2024,7.05,3.95,4.46,Nom_248,8.76,Meteo_France
MDE_00249,Velo,Tramway,Métro,2.22,6.74,6.13,5.50,8.60,2024,5.87,5.37,4.62,Nom_249,1.12,Meteo_France
MDE_00250,TGV,Velo,Métro,9.99,3.19,2.65,8.56,8.51,2024,3.32,8.63,5.80,Nom_250,7.63,RATP_Open_Data_2024
MDE_00251,Métro,Bus,Velo,3.79,4.53,7.67,2.83,4.36,2024,3.90,3.75,1.62,Nom_251,9.03,Meteo_France
MDE_00252,RER,TGV,Velo,4.60,5.17,1.49,2.87,8.45,2024,1.26,2.82,2.78,Nom_252,2.48,Data.gouv.fr
MDE_00253,Velo,Métro,Tramway,2.73,3.00,7.06,2.57,7.71,2024,2.91,9.77,4.67,Nom_253,1.90,Data.gouv.fr
MDE_00254,TER,Velo,Métro,7.70,3.25,5.16,0.81,8.95,2024,1.71,3.07,2.67,Nom_254,6.79,AirParif_2024
MDE_00255,TER,TER,Bus,4.37,5.62,2.98,4.99,7.26,2024,6.53,7.22,2.54,Nom_255,5.63,SNCF_Open_Data
MDE_00256,TER,Velo,RER,5.85,6.73,5.60,3.84,3.74,2024,8.43,2.84,3.29,Nom_256,3.12,RATP_Open_Data_2024
MDE_00257,TER,Bus,Bus,1.02,2.40,3.29,3.47,1.18,2024,6.22,2.22,4.69,Nom_257,8.10,Data.gouv.fr
MDE_00258,TER,TGV,RER,5.19,5.86,7.80,1.49,2.90,2024,1.35,5.33,4.68,Nom_258,5.18,Data.gouv.fr
MDE_00259,Métro,Tramway,RER,7.85,4.86,7.74,9.74,8.28,2024,4.62,5.11,8.27,Nom_259,6.16,SNCF_Open_Data
MDE_00260,Métro,Tramway,Tramway,2.81,2.12,2.90,5.69,5.00,2024,6.94,5.60,3.67,Nom_260,6.36,RATP_Open_Data_2024
MDE_00261,Tramway,Métro,Tramway,9.44,2.37,3.17,4.73,3.32,2024,6.19,5.38,5.04,Nom_261,8.91,AirParif_2024
MDE_00262,Tramway,Tramway,Bus,5.45,3.75,4.80,6.99,2.29,2024,2.05,2.94,9.58,Nom_262,1.97,RATP_Open_Data_2024
MDE_00263,TER,Tramway,Métro,2.65,8.91,6.36,0.71,7.02,2024,5.53,5.00,8.64,Nom_263,4.19,Data.gouv.fr
MDE_00264,Bus,RER,Métro,6.02,4.90,2.60,3.20,7.38,2024,4.81,1.12,4.25,Nom_264,4.57,Data.gouv.fr
MDE_00265,Métro,RER,Velo,6.57,8.26,7.74,8.91,6.96,2024,7.13,8.58,5.78,Nom_265,3.24,Data.gouv.fr
MDE_00266,TGV,Tramway,TGV,1.66,3.83,5.86,4.31,2.00,2024,8.25,3.39,8.10,Nom_266,8.45,AirParif_2024
MDE_00267,TER,TER,Tramway,8.36,8.80,5.47,5.79,8.19,2024,1.74,5.21,4.70,Nom_267,4.45,AirParif_2024
MDE_00268,Tramway,TGV,TGV,9.90,9.31,8.14,1.52,3.67,2024,9.24,5.56,2.01,Nom_268,9.77,RATP_Open_Data_2024
MDE_00269,RER,TER,Métro,3.87,5.22,3.48,2.51,4.26,2024,2.69,9.75,4.28,Nom_269,8.71,Meteo_France
MDE_00270,Tramway,Tramway,TGV,4.88,8.86,3.54,2.98,7.85,2024,1.36,1.27,6.81,Nom_270,4.19,RATP_Open_Data_2024
MDE_00271,TGV,Métro,Velo,5.98,7.76,4.56,9.79,2.15,2024,1.42,8.59,6.69,Nom_271,8.76,Data.gouv.fr
MDE_00272,Velo,TGV,TER,2.90,5.25,6.99,7.64,5.59,2024,9.37,9.77,7.20,Nom_272,6.40,AirParif_2024
MDE_00273,RER,Velo,RER,5.56,7.98,7.78,4.29,4.89,2024,9.99,2.01,1.82,Nom_273,9.62,Data.gouv.fr
MDE_00274,TER,Tramway,Tramway,4.15,4.27,3.00,6.41,5.31,2024,1.06,5.44,3.94,Nom_274,2.40,SNCF_Open_Data
MDE_00275,Bus,TER,RER,9.57,5.67,4.24,1.41,1.42,2024,3.68,7.49,4.22,Nom_275,6.82,AirParif_2024
MDE_00276,Tramway,TGV,Bus,8.40,9.48,9.09,0.63,1.24,2024,2.25,6.22,2.96,Nom_276,3.09,Data.gouv.fr
MDE_00277,TGV,RER,Velo,6.70,7.04,5.18,4.31,2.23,2024,1.78,6.39,7.61,Nom_277,4.33,RATP_Open_Data_2024
MDE_00278,TGV,Tramway,Velo,8.68,6.64,5.77,4.01,5.65,2024,3.42,4.07,8.74,Nom_278,4.44,SNCF_Open_Data
MDE_00279,Velo,RER,TER,2.74,2.38,9.57,2.85,3.70,2024,8.07,9.98,1.19,Nom_279,8.36,AirParif_2024
MDE_00280,RER,TER,TGV,1.69,8.92,7.39,4.96,4.65,2024,1.50,9.08,3.65,Nom_280,3.57,SNCF_Open_Data
MDE_00281,TGV,Métro,TGV,8.16,9.61,5.31,0.84,7.11,2024,8.59,4.82,2.20,Nom_281,8.86,Data.gouv.fr
MDE_00282,RER,Métro,Bus,8.30,9.37,7.73,8.11,5.77,2024,7.31,9.96,8.34,Nom_282,7.89,Data.gouv.fr
MDE_00283,TER,TER,Métro,4.09,5.49,5.72,1.12,6.94,2024,5.79,2.28,2.45,Nom_283,1.58,AirParif_2024
MDE_00284,RER,TGV,Métro,9.77,6.10,3.57,8.21,2.71,2024,5.38,9.67,9.69,Nom_284,7.53,SNCF_Open_Data
MDE_00285,TER,TGV,TER,6.97,6.90,8.21,3.46,9.20,2024,6.22,9.59,6.70,Nom_285,4.70,AirParif_2024
MDE_00286,Velo,TER,Métro,8.38,8.81,8.05,9.67,5.32,2024,3.32,3.46,8.78,Nom_286,9.77,AirParif_2024
MDE_00287,TER,TER,Bus,3.19,8.47,5.11,9.82,5.63,2024,8.18,2.98,3.49,Nom_287,3.80,Meteo_France
MDE_00288,RER,TER,Tramway,8.87,8.26,8.38,5.80,4.32,2024,6.11,1.67,5.34,Nom_288,2.49,RATP_Open_Data_2024
MDE_00289,RER,TGV,Bus,8.03,8.62,8.85,7.96,6.00,2024,1.85,7.67,4.72,Nom_289,8.20,SNCF_Open_Data
MDE_00290,Tramway,Métro,TGV,8.20,8.69,2.25,2.20,1.57,2024,9.57,4.45,8.63,Nom_290,2.01,Data.gouv.fr
MDE_00291,Velo,RER,Bus,7.97,6.79,3.36,3.53,2.08,2024,2.50,6.87,9.12,Nom_291,3.96,SNCF_Open_Data
MDE_00292,Velo,RER,Métro,2.68,3.83,3.58,5.29,4.97,2024,7.07,7.73,7.87,Nom_292,4.95,RATP_Open_Data_2024
MDE_00293,TGV,TGV,Métro,7.47,8.73,7.32,1.44,7.88,2024,6.76,3.73,3.42,Nom_293,6.85,Data.gouv.fr
MDE_00294,RER,RER,TER,7.46,3.13,5.93,7.61,2.40,2024,5.37,1.47,6.75,Nom_294,5.10,AirParif_2024
MDE_00295,TER,Métro,TGV,3.47,6.82,3.19,9.54,4.55,2024,7.27,7.33,3.87,Nom_295,2.61,Meteo_France
MDE_00296,Velo,TER,Tramway,8.49,8.69,7.47,2.51,5.91,2024,6.02,8.58,5.77,Nom_296,2.39,Data.gouv.fr
MDE_00297,TER,Velo,Métro,4.44,6.66,5.23,6.94,9.78,2024,2.24,8.30,3.76,Nom_297,5.40,RATP_Open_Data_2024
MDE_00298,Velo,Bus,Métro,9.81,5.47,4.18,2.03,5.66,2024,4.56,4.94,7.13,Nom_298,3.71,Meteo_France
MDE_00299,Bus,RER,TER,3.78,7.59,2.02,7.33,8.79,2024,5.46,9.86,6.53,Nom_299,2.58,Data.gouv.fr
MDE_00300,Métro,Bus,TER,7.14,7.77,8.81,6.88,1.33,2024,1.97,8.57,8.06,Nom_300,1.83,Data.gouv.fr
MDE_00301,Métro,Bus,TER,5.89,5.48,3.97,7.81,3.22,2024,5.66,2.65,2.62,Nom_301,9.46,SNCF_Open_Data
MDE_00302,Tramway,TGV,Bus,5.08,4.07,3.23,8.50,1.97,2024,4.09,1.17,9.86,Nom_302,8.16,AirParif_2024
MDE_00303,TER,Velo,Velo,2.67,6.80,6.21,9.47,3.85,2024,2.91,3.25,9.72,Nom_303,2.42,RATP_Open_Data_2024
MDE_00304,RER,TGV,Velo,6.48,2.45,2.79,7.31,2.78,2024,9.28,8.00,5.64,Nom_304,2.88,SNCF_Open_Data
MDE_00305,RER,Métro,Velo,5.63,2.27,2.56,1.23,7.61,2024,2.70,6.87,1.61,Nom_305,8.07,SNCF_Open_Data
MDE_00306,RER,Tramway,Bus,2.42,5.73,1.86,1.45,2.21,2024,4.94,2.96,7.46,Nom_306,3.55,AirParif_2024
MDE_00307,Velo,TGV,Bus,6.84,9.32,4.90,5.54,9.25,2024,3.56,6.70,7.86,Nom_307,4.22,AirParif_2024
MDE_00308,Velo,TER,RER,3.35,2.34,2.48,4.14,2.58,2024,5.58,9.65,2.22,Nom_308,9.37,Data.gouv.fr
MDE_00309,TER,TER,TER,6.31,5.33,6.20,5.36,4.51,2024,6.24,3.63,5.17,Nom_309,8.33,RATP_Open_Data_2024
MDE_00310,Bus,Bus,RER,2.44,2.28,5.04,5.83,3.91,2024,7.51,5.51,7.49,Nom_310,5.54,RATP_Open_Data_2024
MDE_00311,RER,TGV,RER,6.04,7.31,5.90,6.09,5.49,2024,6.02,1.77,9.99,Nom_311,8.10,Meteo_France
MDE_00312,Tramway,RER,Bus,2.07,4.34,1.19,1.03,6.64,2024,2.60,4.60,5.70,Nom_312,4.66,RATP_Open_Data_2024
MDE_00313,TGV,Tramway,Métro,3.10,8.45,5.29,6.70,1.66,2024,3.99,7.49,6.14,Nom_313,5.06,RATP_Open_Data_2024
MDE_00314,TER,Velo,RER,1.29,2.19,4.99,7.12,5.74,2024,9.15,5.72,2.77,Nom_314,7.52,RATP_Open_Data_2024
MDE_00315,Velo,RER,TGV,9.53,8.09,4.29,9.02,8.05,2024,9.16,8.79,5.87,Nom_315,9.71,Data.gouv.fr
MDE_00316,Velo,Bus,TGV,5.42,5.67,4.64,7.84,7.46,2024,4.59,4.71,9.02,Nom_316,9.08,RATP_Open_Data_2024
MDE_00317,TGV,Velo,Bus,9.05,2.78,7.36,8.53,6.29,2024,3.84,5.38,4.38,Nom_317,4.59,Meteo_France
MDE_00318,RER,TER,Tramway,8.42,6.40,9.32,8.40,2.37,2024,1.02,1.93,8.69,Nom_318,6.64,Meteo_France
MDE_00319,TGV,Velo,Bus,4.34,5.46,8.88,8.47,6.17,2024,5.44,1.21,8.72,Nom_319,9.52,RATP_Open_Data_2024
MDE_00320,Bus,Métro,TGV,1.01,4.90,4.74,7.85,8.26,2024,1.02,5.59,6.43,Nom_320,3.68,RATP_Open_Data_2024
MDE_00321,Tramway,TER,Bus,5.17,4.02,4.31,6.22,2.78,2024,1.53,2.25,9.99,Nom_321,5.51,SNCF_Open_Data
MDE_00322,TER,Tramway,Tramway,7.93,1.19,5.48,2.97,9.84,2024,9.70,6.04,1.22,Nom_322,3.33,Meteo_France
MDE_00323,RER,TGV,Métro,7.79,3.75,8.49,7.92,3.91,2024,8.87,7.96,2.50,Nom_323,3.90,Meteo_France
MDE_00324,Métro,Métro,Bus,8.48,4.33,4.90,0.99,8.93,2024,3.48,3.12,3.49,Nom_324,5.29,Data.gouv.fr
MDE_00325,Tramway,Velo,Velo,3.92,2.79,4.09,8.41,1.10,2024,2.80,6.53,6.54,Nom_325,7.16,SNCF_Open_Data
MDE_00326,Velo,TER,TGV,8.97,5.29,2.95,4.30,6.02,2024,7.27,4.83,3.51,Nom_326,1.08,Meteo_France
MDE_00327,Métro,Bus,RER,9.66,3.13,4.55,3.16,7.82,2024,4.13,4.32,4.92,Nom_327,3.07,RATP_Open_Data_2024
MDE_00328,Bus,TGV,RER,6.79,3.88,2.03,9.47,2.22,2024,6.48,8.90,9.08,Nom_328,6.09,Data.gouv.fr
MDE_00329,TER,TGV,Velo,4.01,8.78,7.15,1.87,9.09,2024,1.45,4.01,6.96,Nom_329,4.69,Meteo_France
MDE_00330,Métro,Tramway,Tramway,6.47,3.54,9.49,1.05,4.81,2024,1.64,9.92,6.11,Nom_330,4.26,Data.gouv.fr
MDE_00331,RER,Tramway,Bus,5.41,2.38,1.64,5.45,9.61,2024,4.21,5.86,6.49,Nom_331,4.40,SNCF_Open_Data
MDE_00332,Métro,TER,TGV,7.43,1.60,8.09,7.58,3.17,2024,6.73,5.00,5.47,Nom_332,7.52,Meteo_France
MDE_00333,Métro,Velo,Tramway,1.52,3.42,2.74,1.39,5.23,2024,3.40,3.20,9.89,Nom_333,2.33,Data.gouv.fr
MDE_00334,TER,Tramway,Tramway,9.07,6.22,1.56,0.86,7.56,2024,1.96,7.42,1.45,Nom_334,6.36,Data.gouv.fr
MDE_00335,Tramway,Métro,Métro,6.15,9.73,6.92,7.28,3.71,2024,2.68,5.11,9.55,Nom_335,7.56,Data.gouv.fr
MDE_00336,Métro,TER,TER,5.04,8.23,8.23,6.85,4.94,2024,8.49,2.97,3.41,Nom_336,8.22,RATP_Open_Data_2024
MDE_00337,TER,Bus,TER,6.73,2.62,3.40,9.54,9.58,2024,8.47,7.18,1.76,Nom_337,9.66,Data.gouv.fr
MDE_00338,RER,Velo,Velo,2.07,6.48,8.31,6.96,5.99,2024,1.99,9.79,4.37,Nom_338,1.21,Data.gouv.fr
MDE_00339,RER,RER,TGV,4.78,8.20,9.11,4.81,7.08,2024,3.85,1.75,6.41,Nom_339,7.04,AirParif_2024
MDE_00340,RER,TGV,Tramway,7.51,8.31,8.01,2.85,5.12,2024,4.50,7.36,8.82,Nom_340,7.84,Data.gouv.fr
MDE_00341,Velo,TGV,TER,5.01,9.17,8.39,6.08,1.45,2024,2.35,7.57,7.81,Nom_341,6.57,Data.gouv.fr
MDE_00342,Métro,TGV,Bus,7.78,3.64,9.27,2.32,5.23,2024,8.16,2.37,6.75,Nom_342,8.75,Data.gouv.fr
MDE_00343,RER,TGV,Velo,9.73,5.42,1.19,3.35,3.24,2024,4.55,8.75,2.10,Nom_343,6.75,Meteo_France
MDE_00344,Métro,Bus,TER,4.66,2.72,7.32,4.57,1.34,2024,4.89,4.41,7.29,Nom_344,6.60,AirParif_2024
MDE_00345,RER,Velo,TER,2.99,9.45,1.85,6.01,5.86,2024,5.81,2.25,1.11,Nom_345,9.80,RATP_Open_Data_2024
MDE_00346,Bus,TGV,Bus,7.70,3.29,9.70,7.74,4.32,2024,2.92,2.69,2.03,Nom_346,4.19,Meteo_France
MDE_00347,TGV,RER,Métro,4.90,4.77,4.09,1.07,9.75,2024,2.99,7.46,7.25,Nom_347,2.42,AirParif_2024
MDE_00348,Métro,RER,TGV,9.18,4.62,6.29,0.71,1.49,2024,6.50,1.67,2.58,Nom_348,3.77,Data.gouv.fr
MDE_00349,Métro,Métro,TGV,4.93,1.49,5.77,9.99,9.93,2024,1.44,5.60,7.45,Nom_349,6.36,Meteo_France
MDE_00350,Métro,RER,RER,3.97,2.19,9.86,8.59,8.89,2024,5.41,7.78,4.57,Nom_350,1.72,RATP_Open_Data_2024
MDE_00351,Métro,Velo,Métro,8.78,3.72,6.40,3.64,5.64,2024,7.87,6.19,1.29,Nom_351,1.61,AirParif_2024
MDE_00352,Velo,TER,RER,4.61,9.99,5.11,6.33,8.03,2024,6.05,3.75,7.13,Nom_352,3.85,AirParif_2024
MDE_00353,TER,Métro,RER,2.49,2.03,4.99,7.75,8.60,2024,5.25,1.38,7.83,Nom_353,1.60,RATP_Open_Data_2024
MDE_00354,TGV,Velo,RER,8.48,1.28,6.67,5.65,3.42,2024,6.06,8.97,7.53,Nom_354,6.72,AirParif_2024
MDE_00355,Velo,Tramway,Métro,3.51,1.09,4.97,9.17,8.70,2024,9.25,4.79,9.12,Nom_355,4.72,Data.gouv.fr
MDE_00356,TGV,Métro,TGV,9.24,3.80,9.74,3.72,5.71,2024,9.20,5.55,2.62,Nom_356,4.13,RATP_Open_Data_2024
MDE_00357,TGV,Métro,Velo,5.93,3.57,6.36,0.81,5.30,2024,6.42,5.31,2.70,Nom_357,1.30,AirParif_2024
MDE_00358,TGV,Bus,TGV,7.80,6.93,4.43,0.69,1.28,2024,1.65,2.11,6.73,Nom_358,4.13,Meteo_France
MDE_00359,Bus,Bus,Métro,9.49,5.71,3.39,7.48,5.50,2024,3.31,4.62,7.11,Nom_359,8.90,RATP_Open_Data_2024
MDE_00360,Bus,Velo,RER,1.79,4.82,6.58,7.61,9.06,2024,8.91,3.61,5.97,Nom_360,5.73,Meteo_France
MDE_00361,Tramway,Tramway,Velo,5.77,4.87,7.71,7.07,9.35,2024,7.28,3.26,3.28,Nom_361,6.49,SNCF_Open_Data
MDE_00362,Bus,Tramway,TGV,9.03,1.22,3.61,7.39,5.50,2024,7.99,7.69,3.14,Nom_362,6.45,RATP_Open_Data_2024
MDE_00363,Métro,Métro,Métro,2.30,2.42,2.72,1.64,5.14,2024,9.34,7.24,2.63,Nom_363,3.98,RATP_Open_Data_2024
MDE_00364,Tramway,Tramway,Métro,8.79,6.72,6.18,7.44,7.81,2024,5.78,8.87,3.08,Nom_364,9.71,SNCF_Open_Data
MDE_00365,TGV,TER,Bus,5.03,9.43,9.63,7.40,1.63,2024,6.86,7.77,2.29,Nom_365,2.31,SNCF_Open_Data
MDE_00366,Velo,TGV,Tramway,6.60,6.40,1.29,5.40,2.79,2024,9.45,7.43,1.12,Nom_366,3.75,RATP_Open_Data_2024
MDE_00367,Tramway,RER,RER,2.27,1.86,7.34,5.55,3.51,2024,5.40,7.12,9.92,Nom_367,8.63,Data.gouv.fr
MDE_00368,TER,Bus,Tramway,5.74,1.20,6.79,5.53,8.49,2024,2.14,5.22,3.36,Nom_368,2.54,SNCF_Open_Data
MDE_00369,Velo,Métro,Bus,3.71,8.75,2.62,8.00,2.64,2024,6.61,3.81,8.95,Nom_369,8.53,RATP_Open_Data_2024
MDE_00370,Velo,RER,TGV,7.24,2.25,6.70,3.00,8.90,2024,3.41,1.08,9.05,Nom_370,9.19,Meteo_France
MDE_00371,Métro,Bus,Tramway,6.60,5.40,1.04,8.89,7.06,2024,5.26,8.96,8.27,Nom_371,4.96,RATP_Open_Data_2024
MDE_00372,Métro,RER,Velo,5.82,1.31,5.50,7.84,1.37,2024,8.62,6.00,4.03,Nom_372,5.24,Meteo_France
MDE_00373,TGV,TGV,Velo,1.38,6.27,8.86,5.94,6.15,2024,1.66,1.61,8.44,Nom_373,3.97,Data.gouv.fr
MDE_00374,TGV,RER,Tramway,8.61,3.83,9.48,3.97,5.29,2024,1.45,2.40,7.83,Nom_374,5.59,RATP_Open_Data_2024
