col_date,col_station,col_temperature,col_humidite,col_pression,col_vitesse_vent,col_direction_vent,col_precipitations,col_ensoleillement,col_visibilite,col_latitude,col_longitude
2024-04-06 00:00:00,Gare du Nord 8,23.5,ID_045,1017.8,70,2.28,2.8,5.25,3.07,48.169776,6.28355
2024-11-04 00:00:00,Part-Dieu 2,4.8,ID_046,1014.2,80,7.0,7.5,5.07,3.3,46.280079,-0.194482
2024-07-09 00:00:00,Gare de l'Est 2,10.2,ID_047,1019.5,45,7.31,7.6,5.14,6.24,49.798488,2.133153
2024-08-30 00:00:00,Saint-Charles 4,12.5,ID_048,1021.7,70,5.81,6.4,5.54,5.1,52.177001,0.322251
2024-02-27 00:00:00,Saint-Charles 3,17.7,ID_049,1013.0,130,1.24,1.0,7.49,6.93,49.740893,-0.266855
2024-07-31 00:00:00,Montparnasse 1,7.4,ID_050,1020.8,80,4.76,0.8,2.98,6.28,48.546961,5.957913
2024-12-05 00:00:00,Matabiau 5,16.6,ID_051,1007.9,80,8.67,5.7,6.55,6.84,47.44766,6.233335
2024-05-19 00:00:00,Part-Dieu 7,26.8,ID_052,1010.5,50,1.48,4.7,1.84,4.33,50.328864,4.629015
2024-12-15 00:00:00,Saint-Jean 5,5.7,ID_053,1003.6,50,8.11,4.9,4.06,6.46,46.122664,1.048875
2024-05-18 00:00:00,Part-Dieu 4,10.5,ID_054,1018.7,45,4.19,0.4,2.9,4.37,47.790357,1.104056
2024-08-01 00:00:00,Haussmann Saint-Lazare 8,14.2,ID_055,1009.1,130,6.6,12.0,6.91,7.76,47.152623,1.801698
2024-06-06 00:00:00,Gare du Nord 4,21.3,ID_056,1020.0,45,6.95,14.9,3.02,8.4,49.236274,5.013469
2024-03-09 00:00:00,Haussmann Saint-Lazare 5,8.0,ID_057,1014.3,80,2.53,13.4,5.63,5.68,46.846544,1.899691
2024-12-11 00:00:00,Gare de l'Est 9,7.8,ID_058,1017.8,110,4.04,14.3,3.4,8.04,46.418813,4.529528
2024-09-09 00:00:00,Gare du Nord 1,23.1,ID_059,1003.3,80,6.06,0.6,4.22,5.68,48.010219,1.422639
2024-08-02 00:00:00,Gare de l'Est 7,15.0,ID_060,1024.9,130,4.37,11.4,7.51,5.49,47.827615,1.402775
2024-07-13 00:00:00,Matabiau 2,21.8,ID_061,1019.0,80,5.11,10.0,8.16,4.03,49.467837,4.120577
2024-03-20 00:00:00,Matabiau 3,20.3,ID_062,1010.5,130,7.54,1.4,4.45,1.56,52.834557,2.480444
2024-02-04 00:00:00,Saint-Jean 5,26.9,ID_063,1009.8,45,4.68,11.2,1.2,4.92,45.089435,5.050014
2024-02-20 00:00:00,Part-Dieu 4,8.5,ID_064,1022.5,45,3.5,7.4,7.17,5.68,46.074052,6.278505
2024-02-19 00:00:00,Montparnasse 3,15.4,ID_065,1000.4,70,8.03,12.1,8.27,3.67,50.732361,0.04097
2024-01-01 00:00:00,Gare de l'Est 5,19.9,ID_066,1013.2,110,7.25,3.2,4.38,3.44,48.195299,-0.221453
2024-04-23 00:00:00,Saint-Charles 3,17.7,ID_067,1000.3,130,2.69,4.4,6.35,8.18,47.718073,-0.617041
2024-08-09 00:00:00,Gare de Lyon 7,26.4,ID_068,1020.1,110,5.53,2.8,1.21,8.4,48.723932,4.565936
2024-05-29 00:00:00,Saint-Jean 1,5.6,ID_069,1022.7,50,8.44,3.9,5.31,3.15,47.955205,3.26136
2024-09-28 00:00:00,Montparnasse 8,18.9,ID_070,1024.4,80,4.55,11.9,6.46,7.97,51.112359,4.219321
2024-03-06 00:00:00,Saint-Jean 6,15.9,ID_071,1024.0,45,6.83,11.1,6.88,4.77,45.453801,2.558745
2024-03-31 00:00:00,Haussmann Saint-Lazare 1,9.3,ID_072,998.6,80,4.06,9.1,8.72,2.04,49.427729,4.232067
2024-07-02 00:00:00,Gare du Nord 3,20.7,ID_073,1024.8,80,6.97,2.7,3.53,4.6,50.5237,3.866091
2024-07-08 00:00:00,Part-Dieu 4,17.8,ID_074,1019.8,45,5.34,2.9,5.52,5.7,46.997698,0.529045
2024-11-22 00:00:00,Saint-Jean 8,14.8,ID_075,996.5,50,2.77,6.7,3.47,3.22,52.843492,5.354296
2024-03-04 00:00:00,Gare de Lyon 8,12.8,ID_076,1000.9,80,2.48,2.0,7.28,4.4,45.151134,2.791311
2024-07-23 00:00:00,Montparnasse 3,24.2,ID_077,999.6,30,7.27,9.9,6.66,7.73,52.084824,1.962217
2024-07-02 00:00:00,Matabiau 1,18.9,ID_078,1018.0,30,5.34,12.8,5.46,1.26,48.02314,4.705814
2024-03-14 00:00:00,Saint-Jean 5,20.3,ID_079,1018.3,50,1.29,14.0,3.76,3.56,47.202958,3.972447
2024-10-29 00:00:00,Saint-Charles 1,19.6,ID_080,996.5,110,7.55,8.4,2.83,8.57,46.671047,-0.181715
2024-04-13 00:00:00,Gare de l'Est 7,5.0,ID_081,1008.3,70,6.31,6.4,1.41,1.95,52.420604,2.754981
2024-07-01 00:00:00,Gare de Lyon 5,8.8,ID_082,1012.4,50,4.27,13.2,4.65,7.72,45.892957,0.499123
2024-06-18 00:00:00,Haussmann Saint-Lazare 5,14.3,ID_083,1008.5,110,2.08,10.4,8.39,5.28,45.516685,4.14587
2024-01-15 00:00:00,Saint-Charles 5,23.0,ID_084,1009.6,110,5.78,10.2,7.67,3.6,47.97929,0.502648
2024-07-27 00:00:00,Gare du Nord 1,24.7,ID_085,1024.3,50,3.93,4.6,6.75,2.31,47.024011,2.117774
2024-02-07 00:00:00,Matabiau 7,14.0,ID_086,1018.5,110,7.28,2.1,8.79,6.5,47.653906,3.515128
2024-02-16 00:00:00,Saint-Jean 1,24.7,ID_087,1017.4,30,4.58,7.3,6.96,5.89,50.964259,1.108128
2024-04-14 00:00:00,Part-Dieu 4,11.5,ID_088,998.1,110,8.41,4.5,6.66,6.35,52.458424,4.655775
2024-02-15 00:00:00,Gare de l'Est 3,18.4,ID_089,998.6,45,7.37,2.5,1.89,5.94,48.18293,0.300509
2024-10-12 00:00:00,Saint-Charles 3,7.2,ID_090,1022.4,30,8.26,10.9,6.0,2.12,50.379113,4.014532
2024-11-11 00:00:00,Gare de l'Est 1,12.2,ID_091,1010.4,30,7.16,0.5,5.26,2.02,48.310096,0.5299
2024-09-19 00:00:00,Gare du Nord 7,18.0,ID_092,1011.3,130,3.11,4.7,1.47,6.53,51.171276,3.116186
2024-04-15 00:00:00,Saint-Jean 8,13.5,ID_093,1011.6,50,2.71,0.5,7.26,1.27,51.300595,-0.231177
2024-10-08 00:00:00,Saint-Jean 5,22.0,ID_094,1007.3,70,6.19,7.4,7.84,3.55,46.032287,5.32646
2024-01-21 00:00:00,Saint-Jean 7,12.8,ID_095,1003.5,50,2.25,14.0,4.23,2.08,50.737641,-0.670397
2024-10-06 00:00:00,Matabiau 3,27.5,ID_096,1001.5,50,7.05,2.4,6.45,1.82,48.189985,-0.722959
2024-10-01 00:00:00,Saint-Jean 1,13.0,ID_097,1019.5,30,1.87,7.2,8.09,5.27,51.236033,5.639876
2024-08-05 00:00:00,Gare du Nord 7,18.4,ID_098,1022.2,80,4.47,10.0,1.68,6.62,46.068196,0.251239
2024-09-24 00:00:00,Gare du Nord 8,4.8,ID_099,1016.8,50,2.89,7.9,4.18,4.09,48.029328,3.278195
2024-03-08 00:00:00,Saint-Charles 8,9.5,ID_000,1016.1,45,8.65,8.3,5.22,5.97,49.02483,2.094586
2024-05-06 00:00:00,Gare de l'Est 8,12.7,ID_001,1018.9,45,2.52,3.8,5.57,5.15,51.632156,-1.3249
2024-07-21 00:00:00,Gare de l'Est 2,8.2,ID_002,1013.7,50,7.02,10.5,6.8,2.9,51.344773,-1.034117
2024-05-22 00:00:00,Saint-Jean 6,5.2,ID_003,995.3,110,5.55,13.9,2.07,8.37,50.733657,0.570993
2024-08-21 00:00:00,Gare de l'Est 2,13.3,ID_004,1002.8,30,1.45,3.6,4.13,1.32,49.530732,5.973922
2024-02-03 00:00:00,Gare du Nord 7,9.1,ID_005,1015.1,45,6.68,13.7,4.55,4.91,45.612322,3.71676
2024-11-02 00:00:00,Gare du Nord 8,10.6,ID_006,1015.8,45,1.3,10.2,7.04,2.62,47.244091,0.536688
2024-11-28 00:00:00,Montparnasse 5,14.1,ID_007,1011.1,45,3.87,4.7,7.2,5.67,47.687969,2.188021
2024-08-13 00:00:00,Part-Dieu 4,17.9,ID_008,1012.4,70,5.96,1.4,4.71,4.04,50.582723,2.724116
2024-08-20 00:00:00,Gare de Lyon 3,7.8,ID_009,1004.3,130,7.2,10.4,7.22,5.99,47.726306,4.18408
2024-07-29 00:00:00,Gare de Lyon 9,22.1,ID_010,1001.6,45,3.57,11.5,8.29,5.39,49.733966,-0.621262
2024-05-18 00:00:00,Part-Dieu 3,6.3,ID_011,1009.2,80,4.3,6.4,2.53,3.39,49.735173,3.130721
2024-02-22 00:00:00,Montparnasse 8,23.4,ID_012,996.4,80,7.3,3.3,1.49,8.67,52.576939,3.370038
2024-06-24 00:00:00,Gare de l'Est 7,12.8,ID_013,1004.4,70,8.64,13.7,1.55,6.86,48.262684,2.299536
2024-03-06 00:00:00,Montparnasse 3,16.7,ID_014,997.9,70,2.59,11.9,1.62,1.62,48.067881,-0.760404
2024-08-12 00:00:00,Gare de l'Est 2,22.5,ID_015,1019.7,130,5.12,14.5,2.31,2.21,48.107936,-0.000846
2024-03-17 00:00:00,Gare de Lyon 6,17.4,ID_016,1022.1,80,7.27,11.4,6.19,8.26,51.817379,-0.543912
2024-06-07 00:00:00,Gare de l'Est 2,10.8,ID_017,1012.0,80,2.25,0.0,4.54,5.88,48.696036,1.560731
2024-03-13 00:00:00,Gare de Lyon 7,10.5,ID_018,1021.5,70,7.72,8.5,2.06,5.99,46.550334,4.681538
2024-10-04 00:00:00,Haussmann Saint-Lazare 4,14.3,ID_019,1021.6,30,3.11,10.7,7.37,1.69,48.43245,1.056442
2024-10-05 00:00:00,Gare de l'Est 9,14.9,ID_020,1004.0,70,3.92,13.1,5.49,5.93,49.567947,2.836081
2024-07-26 00:00:00,Montparnasse 8,4.6,ID_021,997.5,130,2.44,5.0,2.91,5.05,48.098444,0.722849
2024-01-01 00:00:00,Matabiau 5,6.4,ID_022,1001.9,130,5.19,8.1,3.32,2.03,48.662975,2.103302
2024-11-21 00:00:00,Haussmann Saint-Lazare 2,7.9,ID_023,1002.0,70,3.67,14.4,3.69,7.99,45.063531,5.6066
2024-03-07 00:00:00,Montparnasse 5,26.0,ID_024,1002.7,110,4.82,8.6,1.46,2.31,49.781274,3.685471
2024-09-10 00:00:00,Haussmann Saint-Lazare 8,4.9,ID_025,1002.0,45,8.03,10.1,6.6,6.61,46.626359,-0.787488
2024-09-05 00:00:00,Matabiau 6,10.5,ID_026,1008.9,30,6.54,14.5,6.63,6.47,49.34842,1.373872
2024-10-27 00:00:00,Matabiau 9,25.1,ID_027,1009.9,110,1.61,10.8,7.1,7.13,51.885314,0.208455
2024-02-13 00:00:00,Haussmann Saint-Lazare 3,20.8,ID_028,1000.9,70,2.26,8.1,7.15,8.48,44.928754,5.090364
2024-12-22 00:00:00,Matabiau 2,24.5,ID_029,1021.8,80,8.59,1.3,5.31,6.43,48.08437,2.64964
2024-12-11 00:00:00,Saint-Charles 2,20.3,ID_030,1009.6,45,5.22,12.1,6.74,3.26,45.728631,4.436163
2024-12-24 00:00:00,Saint-Jean 9,16.5,ID_031,1007.2,80,8.48,1.2,1.63,7.02,50.660814,2.387222
2024-09-30 00:00:00,Gare du Nord 2,5.0,ID_032,1012.6,110,6.03,8.4,1.97,7.96,50.525584,6.260006
2024-02-02 00:00:00,Gare du Nord 9,26.5,ID_033,1009.9,110,4.52,2.1,2.88,5.92,50.80585,2.677859
2024-04-14 00:00:00,Part-Dieu 9,4.8,ID_034,1012.9,50,3.58,3.9,4.87,2.69,50.499242,5.661007
2024-11-22 00:00:00,Haussmann Saint-Lazare 2,15.1,ID_035,999.8,70,8.74,14.9,1.52,2.41,49.718513,-0.735682
2024-07-22 00:00:00,Saint-Charles 9,16.6,ID_036,1002.2,130,2.59,10.5,8.23,7.04,51.071577,2.027989
2024-05-08 00:00:00,Saint-Charles 7,10.5,ID_037,1013.3,130,4.38,0.0,5.6,8.72,51.938313,4.843722
2024-08-27 00:00:00,Gare de l'Est 6,22.6,ID_038,1015.4,45,1.21,2.9,4.68,1.32,52.282105,-0.076637
2024-07-04 00:00:00,Saint-Jean 4,9.6,ID_039,1016.9,50,7.65,9.6,2.33,3.53,49.183461,1.473425
2024-08-02 00:00:00,Gare du Nord 9,6.3,ID_040,998.5,50,4.74,8.5,7.04,2.8,47.816778,-0.12468
2024-12-10 00:00:00,Gare de Lyon 2,9.0,ID_041,1003.6,30,4.32,13.3,4.51,1.49,47.004549,1.1782
2024-03-05 00:00:00,Gare du Nord 8,18.7,ID_042,1010.6,45,4.66,3.8,6.37,5.66,47.237542,0.079697
2024-09-04 00:00:00,Gare de l'Est 4,11.4,ID_043,1013.6,110,4.25,5.1,4.53,5.66,52.456304,0.429097
2024-09-29 00:00:00,Gare du Nord 4,22.4,ID_044,1001.5,45,5.54,12.8,1.88,1.49,49.896776,0.751141
2024-03-08 00:00:00,Saint-Charles 2,23.7,ID_045,1020.4,80,4.28,8.0,4.55,7.9,49.077159,2.521369
2024-06-03 00:00:00,Haussmann Saint-Lazare 6,23.4,ID_046,1008.9,110,3.3,13.3,7.06,6.33,47.444623,-0.898084
2024-03-11 00:00:00,Part-Dieu 7,18.2,ID_047,1017.9,80,1.7,4.3,1.54,3.75,50.556243,2.625877
2024-02-25 00:00:00,Haussmann Saint-Lazare 2,26.0,ID_048,1022.4,50,8.72,7.2,3.09,1.41,51.869273,3.543146
2024-04-06 00:00:00,Montparnasse 4,21.4,ID_049,1015.5,45,1.51,4.4,3.56,7.01,48.930797,-1.216469
2024-06-25 00:00:00,Part-Dieu 9,13.3,ID_050,997.2,50,8.53,6.7,1.2,6.71,47.91988,4.706996
2024-05-03 00:00:00,Montparnasse 9,19.4,ID_051,1017.9,50,7.17,10.9,5.69,3.64,48.043219,3.790462
2024-08-01 00:00:00,Gare du Nord 7,5.5,ID_052,1015.3,30,5.72,4.3,7.72,3.05,48.625295,4.919931
2024-05-26 00:00:00,Gare de l'Est 4,18.5,ID_053,1006.5,130,3.47,0.9,2.85,3.76,49.739194,6.00394
2024-03-14 00:00:00,Gare du Nord 4,17.5,ID_054,1001.9,30,4.89,11.5,7.9,2.75,50.512327,5.53269
2024-09-03 00:00:00,Gare du Nord 1,11.5,ID_055,1018.0,110,4.47,12.8,4.22,4.68,51.752937,5.349865
2024-10-26 00:00:00,Saint-Charles 1,25.1,ID_056,1023.7,50,3.88,6.9,2.98,6.82,51.171738,3.460194
2024-08-25 00:00:00,Haussmann Saint-Lazare 1,19.3,ID_057,998.3,110,2.32,9.1,5.15,5.29,51.123193,1.976213
2024-11-05 00:00:00,Saint-Charles 2,18.3,ID_058,1018.7,30,5.17,9.5,5.22,7.13,44.984475,2.535064
2024-02-18 00:00:00,Saint-Charles 1,24.4,ID_059,996.4,130,8.76,14.9,8.39,6.13,52.798739,4.106194
2024-11-27 00:00:00,Saint-Jean 7,7.3,ID_060,1015.6,30,3.01,4.3,1.36,2.76,50.655614,1.208075
2024-01-13 00:00:00,Gare de l'Est 9,26.5,ID_061,1003.8,130,3.09,2.6,8.44,4.47,50.590592,1.944796
2024-10-16 00:00:00,Saint-Charles 4,21.4,ID_062,1015.5,130,2.27,9.1,5.56,6.04,47.56336,1.358322
2024-04-10 00:00:00,Saint-Jean 3,9.0,ID_063,1018.1,80,6.7,10.8,8.41,3.69,52.261317,2.931378
2024-01-29 00:00:00,Gare du Nord 5,12.8,ID_064,1003.5,70,8.57,8.7,6.9,6.34,49.995389,5.556933
2024-12-15 00:00:00,Saint-Charles 1,20.2,ID_065,1009.9,110,2.73,7.9,8.04,2.68,49.303762,2.899494
2024-03-11 00:00:00,Gare de l'Est 6,17.4,ID_066,1015.7,130,1.67,12.7,4.79,1.25,49.912324,6.091597
2024-01-15 00:00:00,Saint-Jean 4,4.6,ID_067,1024.4,45,2.2,10.7,3.4,8.6,46.468946,4.67248
2024-06-23 00:00:00,Part-Dieu 1,6.2,ID_068,1003.5,130,4.15,12.1,7.38,8.2,47.801148,1.992837
2024-02-14 00:00:00,Gare de l'Est 6,23.0,ID_069,1013.1,130,5.27,6.2,4.57,1.8,48.200014,6.099885
2024-02-20 00:00:00,Saint-Charles 7,27.0,ID_070,1017.3,70,3.22,3.4,3.11,1.74,48.848187,3.920904
2024-05-18 00:00:00,Gare de Lyon 3,10.4,ID_071,1002.7,45,7.67,14.6,2.83,7.48,52.410598,2.77867
2024-05-18 00:00:00,Saint-Jean 1,25.0,ID_072,1004.2,80,2.23,4.9,2.83,6.6,49.347635,4.135775
2024-10-14 00:00:00,Part-Dieu 3,27.5,ID_073,1014.6,30,6.2,10.8,3.0,2.28,48.990469,5.684725
2024-08-16 00:00:00,Saint-Jean 3,7.0,ID_074,1021.0,70,3.66,4.8,5.12,2.47,45.342179,2.31233
2024-09-30 00:00:00,Gare de Lyon 3,14.1,ID_075,1003.4,80,8.72,8.6,6.46,2.7,50.070956,4.351233
2024-03-15 00:00:00,Montparnasse 2,23.6,ID_076,1006.1,45,2.93,6.1,2.88,5.35,49.122416,3.479799
2024-07-18 00:00:00,Montparnasse 1,14.8,ID_077,1003.3,45,4.23,14.5,6.48,3.91,46.99486,0.586705
2024-04-11 00:00:00,Gare du Nord 9,25.6,ID_078,1004.5,45,3.03,11.4,6.32,3.34,46.315289,1.33859
2024-02-12 00:00:00,Saint-Jean 3,6.1,ID_079,1020.0,130,8.22,10.0,1.39,1.35,47.150544,3.275585
2024-02-20 00:00:00,Montparnasse 9,25.2,ID_080,1024.0,110,3.85,12.7,1.46,2.55,49.844717,6.176195
2024-07-17 00:00:00,Part-Dieu 2,12.8,ID_081,1016.1,30,3.86,9.7,7.47,4.73,46.896197,-0.136951
2024-06-12 00:00:00,Gare de l'Est 9,13.7,ID_082,996.7,50,7.28,12.7,5.61,1.5,52.350597,0.382345
2024-12-22 00:00:00,Haussmann Saint-Lazare 9,23.3,ID_083,1012.6,45,7.1,8.7,7.95,1.57,51.427185,1.165783
2024-05-03 00:00:00,Gare de l'Est 6,14.6,ID_084,1008.6,130,5.01,11.1,2.01,1.71,46.751462,1.657197
2024-07-19 00:00:00,Part-Dieu 7,19.9,ID_085,1002.6,110,3.56,13.6,8.06,2.7,51.338224,3.059344
2024-11-03 00:00:00,Gare de Lyon 3,24.8,ID_086,1021.0,45,1.29,3.3,3.19,2.19,48.01412,3.396987
2024-03-27 00:00:00,Saint-Jean 2,17.5,ID_087,1011.2,45,5.81,12.9,5.63,5.92,48.482662,5.205505
2024-03-05 00:00:00,Montparnasse 1,19.4,ID_088,997.2,30,6.92,6.8,4.24,7.8,48.76562,5.240135
2024-08-17 00:00:00,Part-Dieu 8,8.3,ID_089,998.0,50,3.36,2.4,2.83,6.31,46.640006,-1.455189
2024-09-20 00:00:00,Montparnasse 2,21.2,ID_090,1016.7,50,5.16,4.5,1.67,6.32,46.235622,4.164941
2024-09-30 00:00:00,Saint-Charles 2,7.9,ID_091,1001.3,45,2.47,7.9,3.53,5.3,47.854318,3.407756
2024-09-20 00:00:00,Saint-Jean 5,17.5,ID_092,1012.5,45,8.3,7.2,5.2,7.16,51.695531,0.75431
2024-03-26 00:00:00,Saint-Jean 1,17.2,ID_093,1015.6,30,6.54,4.6,1.94,3.54,51.559782,-1.302905
2024-01-21 00:00:00,Gare du Nord 5,15.1,ID_094,1012.9,30,3.21,11.5,5.66,6.07,45.58049,2.264947
2024-05-26 00:00:00,Saint-Jean 3,27.4,ID_095,1014.6,50,6.68,3.6,4.89,7.53,46.29165,6.233336
2024-07-24 00:00:00,Haussmann Saint-Lazare 9,17.2,ID_096,1018.0,30,3.45,1.2,6.04,1.32,48.257275,-1.546321
2024-05-01 00:00:00,Matabiau 7,11.0,ID_097,1007.5,80,2.5,1.9,6.39,3.82,49.895669,2.225444
2024-06-18 00:00:00,Saint-Charles 2,14.6,ID_098,1014.3,70,2.63,7.7,5.91,3.28,47.44181,3.835996
2024-05-06 00:00:00,Haussmann Saint-Lazare 6,18.4,ID_099,1004.3,80,4.63,5.0,1.61,3.51,48.568929,2.615788
2024-03-30 00:00:00,Saint-Charles 1,27.3,ID_000,1001.2,30,3.11,7.9,2.63,6.48,47.580998,-0.848523
2024-06-25 00:00:00,Gare du Nord 7,8.6,ID_001,1023.9,130,3.53,14.1,1.63,3.0,52.157908,-1.643388
2024-03-20 00:00:00,Gare de Lyon 1,7.3,ID_002,1019.2,130,7.34,4.1,4.67,8.3,48.749197,0.531087
2024-09-05 00:00:00,Gare de l'Est 4,25.0,ID_003,1013.3,45,6.84,7.4,8.55,2.56,48.369612,-1.025912
2024-07-29 00:00:00,Saint-Jean 1,19.7,ID_004,1022.0,110,6.76,7.3,4.51,2.9,45.701633,4.290699
2024-03-05 00:00:00,Gare de Lyon 2,7.5,ID_005,1005.3,70,2.0,0.3,6.75,8.57,46.614198,-0.468737
2024-03-24 00:00:00,Montparnasse 3,9.4,ID_006,1003.9,45,1.68,13.0,7.13,5.6,49.432261,2.803155
2024-06-23 00:00:00,Saint-Jean 5,24.8,ID_007,1012.4,50,2.31,4.2,6.59,3.44,47.531307,1.396087
2024-05-25 00:00:00,Matabiau 9,11.7,ID_008,1015.9,130,7.34,8.5,2.19,4.6,46.133726,6.121878
2024-11-13 00:00:00,Part-Dieu 3,22.8,ID_009,1022.7,80,7.6,1.6,3.55,7.13,47.755416,0.858852
2024-04-02 00:00:00,Saint-Charles 4,13.2,ID_010,999.5,30,5.17,5.0,2.68,7.86,52.595773,0.264565
2024-01-07 00:00:00,Gare du Nord 8,5.5,ID_011,1011.0,30,6.3,6.7,1.74,7.19,47.080049,1.754426
2024-04-10 00:00:00,Haussmann Saint-Lazare 4,25.9,ID_012,1023.2,45,8.47,12.3,2.77,3.19,44.992201,-1.196042
2024-05-21 00:00:00,Saint-Jean 2,26.3,ID_013,1010.2,70,2.24,7.3,7.76,2.24,47.886723,0.712912
2024-08-14 00:00:00,Montparnasse 5,25.1,ID_014,1003.1,30,1.63,6.1,5.49,4.38,46.953906,-0.587127
2024-06-03 00:00:00,Matabiau 3,26.1,ID_015,1006.5,50,6.24,3.9,8.73,1.65,50.015861,1.582791
2024-04-15 00:00:00,Haussmann Saint-Lazare 6,11.2,ID_016,1013.9,80,4.38,11.7,2.48,5.49,47.839361,6.032955
2024-03-22 00:00:00,Saint-Jean 4,25.8,ID_017,1006.6,80,5.29,11.3,2.59,8.38,46.463973,1.600354
2024-05-28 00:00:00,Saint-Jean 1,6.7,ID_018,1003.2,45,5.74,11.6,3.2,6.67,51.990563,-0.124464
2024-10-28 00:00:00,Matabiau 9,10.6,ID_019,1005.4,70,7.99,13.7,7.1,8.01,45.859598,4.7053
2024-05-31 00:00:00,Gare de Lyon 9,21.6,ID_020,1001.5,30,6.22,14.0,7.63,3.44,47.982426,5.816758
2024-07-08 00:00:00,Gare de l'Est 9,12.5,ID_021,1007.5,130,6.9,0.3,1.32,8.38,49.031756,1.573342
2024-10-31 00:00:00,Gare de Lyon 7,11.4,ID_022,998.2,130,2.96,8.0,2.74,6.62,45.641105,5.325558
2024-03-16 00:00:00,Montparnasse 5,13.0,ID_023,999.5,80,4.69,0.1,6.22,5.94,46.420622,-0.923189
2024-06-13 00:00:00,Haussmann Saint-Lazare 9,14.3,ID_024,1021.6,70,7.85,4.9,5.29,1.34,49.940019,2.556458
2024-10-30 00:00:00,Gare du Nord 3,22.7,ID_025,1000.4,45,7.17,9.9,3.28,2.97,48.326579,4.046633
2024-08-13 00:00:00,Matabiau 7,25.6,ID_026,1012.9,130,6.49,11.9,4.15,1.64,45.672653,-0.962236
2024-11-06 00:00:00,Saint-Charles 3,10.6,ID_027,1006.1,110,6.68,7.8,7.82,5.16,46.952909,2.745006
2024-12-08 00:00:00,Gare de l'Est 2,14.5,ID_028,1012.5,110,1.6,6.8,1.93,1.28,48.608466,5.61891
2024-02-03 00:00:00,Matabiau 6,22.9,ID_029,1009.7,30,6.89,10.5,3.28,6.52,49.240958,1.602011
2024-03-25 00:00:00,Matabiau 6,20.0,ID_030,1010.9,80,8.0,13.6,4.28,3.94,47.383992,0.930914
2024-06-04 00:00:00,Part-Dieu 6,12.2,ID_031,1012.8,50,6.42,5.5,8.57,8.39,52.215675,0.336219
2024-10-23 00:00:00,Part-Dieu 8,11.4,ID_032,997.2,45,3.54,12.6,5.98,6.3,47.164539,2.546604
2024-02-03 00:00:00,Saint-Jean 3,11.9,ID_033,1009.3,70,2.24,5.7,7.06,6.54,45.316476,0.332951
2024-08-28 00:00:00,Part-Dieu 6,4.8,ID_034,1023.1,130,1.8,1.7,1.43,6.35,51.5312,3.716002
2024-04-13 00:00:00,Saint-Charles 7,14.0,ID_035,1014.2,50,1.36,3.7,6.36,8.44,45.387232,5.798082
2024-04-21 00:00:00,Haussmann Saint-Lazare 9,8.8,ID_036,1011.1,110,2.99,13.5,8.21,6.86,52.444857,5.031694
2024-01-01 00:00:00,Saint-Jean 9,4.7,ID_037,1021.5,80,1.35,7.0,4.68,3.69,52.762521,2.573013
2024-05-06 00:00:00,Gare de l'Est 2,11.9,ID_038,1008.4,50,7.23,6.0,3.19,4.75,48.740617,2.680196
2024-04-04 00:00:00,Montparnasse 9,16.4,ID_039,1004.3,130,6.88,14.4,7.45,5.55,51.737734,0.651278
2024-01-28 00:00:00,Matabiau 2,6.7,ID_040,999.5,130,5.72,5.3,4.74,8.48,45.464053,4.242971
2024-03-18 00:00:00,Part-Dieu 6,25.5,ID_041,998.6,110,4.25,11.2,4.73,2.75,47.8552,2.050491
2024-05-19 00:00:00,Saint-Charles 2,9.9,ID_042,1006.3,110,2.27,5.6,8.04,2.34,52.264235,-0.984269
2024-04-24 00:00:00,Saint-Jean 9,9.8,ID_043,1021.5,80,4.49,6.2,6.47,2.94,46.156675,5.247025
2024-06-22 00:00:00,Matabiau 7,18.1,ID_044,997.3,45,5.45,2.2,3.35,4.16,45.682803,4.727411
2024-10-05 00:00:00,Gare de Lyon 2,22.0,ID_045,998.1,30,8.13,10.7,1.85,7.59,51.095169,-0.782828
2024-03-05 00:00:00,Gare du Nord 7,10.3,ID_046,1013.5,110,3.5,12.0,4.81,4.62,46.900067,1.289014
2024-03-13 00:00:00,Haussmann Saint-Lazare 4,5.8,ID_047,999.8,130,1.3,1.8,6.33,3.03,51.934913,3.501647
2024-12-19 00:00:00,Saint-Jean 5,21.6,ID_048,999.6,130,5.72,14.6,5.16,4.43,52.749768,5.747461
2024-02-15 00:00:00,Haussmann Saint-Lazare 3,14.1,ID_049,1022.4,30,8.65,8.7,4.69,2.95,46.934476,0.642117
2024-07-12 00:00:00,Haussmann Saint-Lazare 6,20.5,ID_050,1011.9,130,5.91,6.1,3.2,3.51,50.935326,4.496161
2024-04-19 00:00:00,Gare de l'Est 6,7.5,ID_051,1003.4,30,7.56,7.0,1.91,3.41,50.767091,-0.146234
2024-05-14 00:00:00,Saint-Jean 5,13.4,ID_052,1005.3,110,1.26,2.3,6.55,4.49,48.211552,2.876333
2024-04-15 00:00:00,Gare de l'Est 2,15.8,ID_053,1017.7,30,1.3,6.5,6.27,2.67,52.064902,6.118272
2024-08-21 00:00:00,Saint-Jean 8,20.5,ID_054,1021.0,130,7.32,2.7,1.39,3.97,47.166224,3.316384
2024-10-17 00:00:00,Gare de l'Est 8,10.8,ID_055,1006.8,110,3.59,1.2,2.09,8.11,52.8181,1.808634
2024-03-29 00:00:00,Saint-Jean 9,10.9,ID_056,1002.8,50,7.02,1.5,2.35,2.31,46.110567,4.738484
