col_mobilite_id,col_time_id,col_zone_id,col_mode_id,col_ligne_id,col_arret_id,col_segment_id,col_evenement_id,col_vehicule_id,col_trafic_mesure,col_vitesse_moyenne,col_temps_attente,col_taux_frequentation,col_nbr_accidents,col_niveau_delinquance,col_congestion_level,col_est_weekend,col_est_vacances,col_est_jour_ferie,col_is_peak_hour,col_high_risk_area,col_cout_energie_km,col_consommation_totale,col_feedback_score,col_source,col_date_insertion
MOB_00126,00126,00126,00126,00126,00126,00126,00126,00126,44.31,6.42,9.68,6.54,96,9.59,Critique,NON,OUI,OUI,OUI,OUI,2.44,8.75,8,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00127,00127,00127,00127,00127,00127,00127,00127,00127,38.72,8.68,1.89,2.70,37,9.76,Élevé,NON,NON,NON,OUI,NON,5.08,2.72,30,AirParif_2024,2024-01-01 00:00:00
MOB_00128,00128,00128,00128,00128,00128,00128,00128,00128,13.93,9.40,6.29,9.49,9,8.77,Élevé,OUI,NON,OUI,NON,NON,6.30,9.71,26,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00129,00129,00129,00129,00129,00129,00129,00129,00129,15.95,8.58,2.32,3.19,8,3.99,Modéré,NON,OUI,NON,NON,NON,2.03,5.78,8,AirParif_2024,2024-01-01 00:00:00
MOB_00130,00130,00130,00130,00130,00130,00130,00130,00130,8.40,3.00,9.04,2.61,59,5.38,Faible,OUI,OUI,OUI,NON,NON,7.55,4.31,23,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00131,00131,00131,00131,00131,00131,00131,00131,00131,38.01,6.83,2.65,7.60,36,2.86,Élevé,NON,OUI,OUI,NON,OUI,4.20,2.00,69,Meteo_France,2024-01-01 00:00:00
MOB_00132,00132,00132,00132,00132,00132,00132,00132,00132,36.97,3.70,5.47,6.96,48,6.33,Faible,NON,NON,OUI,NON,NON,7.35,8.22,55,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00133,00133,00133,00133,00133,00133,00133,00133,00133,6.80,4.81,7.56,5.36,19,8.94,Élevé,NON,OUI,OUI,NON,NON,1.38,8.79,28,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00134,00134,00134,00134,00134,00134,00134,00134,00134,37.89,9.00,2.03,6.77,65,4.67,Critique,NON,OUI,OUI,OUI,OUI,2.81,8.91,65,Data.gouv.fr,2024-01-01 00:00:00
MOB_00135,00135,00135,00135,00135,00135,00135,00135,00135,36.27,8.52,7.40,3.95,88,5.79,Faible,OUI,NON,NON,OUI,NON,7.43,1.62,4,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00136,00136,00136,00136,00136,00136,00136,00136,00136,35.89,1.70,3.48,9.90,76,1.15,Critique,NON,OUI,OUI,NON,OUI,5.22,7.35,39,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00137,00137,00137,00137,00137,00137,00137,00137,00137,3.31,9.75,7.71,1.55,98,8.87,Critique,NON,NON,OUI,OUI,NON,7.80,8.13,77,AirParif_2024,2024-01-01 00:00:00
MOB_00138,00138,00138,00138,00138,00138,00138,00138,00138,44.70,7.85,2.56,2.25,77,1.69,Modéré,OUI,NON,OUI,NON,NON,7.86,6.65,90,Data.gouv.fr,2024-01-01 00:00:00
MOB_00139,00139,00139,00139,00139,00139,00139,00139,00139,16.52,2.79,7.35,7.24,46,4.28,Faible,NON,NON,OUI,NON,OUI,3.30,1.85,20,Meteo_France,2024-01-01 00:00:00
MOB_00140,00140,00140,00140,00140,00140,00140,00140,00140,27.58,3.30,4.25,7.22,47,6.42,Critique,OUI,OUI,NON,OUI,NON,0.63,4.15,28,AirParif_2024,2024-01-01 00:00:00
MOB_00141,00141,00141,00141,00141,00141,00141,00141,00141,8.48,7.75,9.79,5.02,10,1.80,Élevé,OUI,NON,OUI,NON,NON,2.24,1.68,14,Meteo_France,2024-01-01 00:00:00
MOB_00142,00142,00142,00142,00142,00142,00142,00142,00142,19.03,9.94,2.60,8.83,89,9.37,Élevé,NON,OUI,OUI,OUI,OUI,5.14,7.12,99,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00143,00143,00143,00143,00143,00143,00143,00143,00143,33.00,7.14,8.99,7.98,51,7.82,Modéré,NON,OUI,OUI,OUI,OUI,3.66,4.89,7,Data.gouv.fr,2024-01-01 00:00:00
MOB_00144,00144,00144,00144,00144,00144,00144,00144,00144,19.32,6.04,7.01,6.26,6,2.29,Faible,NON,NON,OUI,OUI,NON,0.94,6.03,6,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00145,00145,00145,00145,00145,00145,00145,00145,00145,18.35,5.71,9.69,2.87,54,2.51,Élevé,OUI,NON,NON,OUI,OUI,7.69,5.38,46,Meteo_France,2024-01-01 00:00:00
MOB_00146,00146,00146,00146,00146,00146,00146,00146,00146,4.50,9.56,7.73,4.71,35,3.52,Critique,OUI,OUI,OUI,NON,NON,5.09,8.60,62,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00147,00147,00147,00147,00147,00147,00147,00147,00147,45.38,4.71,6.65,7.95,52,3.22,Modéré,NON,NON,OUI,OUI,OUI,6.27,6.08,50,Data.gouv.fr,2024-01-01 00:00:00
MOB_00148,00148,00148,00148,00148,00148,00148,00148,00148,24.82,5.86,3.44,1.55,34,2.03,Faible,NON,OUI,OUI,NON,NON,9.49,7.78,70,AirParif_2024,2024-01-01 00:00:00
MOB_00149,00149,00149,00149,00149,00149,00149,00149,00149,15.71,8.20,2.04,6.07,26,8.22,Faible,OUI,NON,NON,NON,NON,0.71,9.13,78,Meteo_France,2024-01-01 00:00:00
MOB_00150,00150,00150,00150,00150,00150,00150,00150,00150,9.33,1.07,4.20,4.52,33,9.26,Faible,OUI,OUI,OUI,NON,OUI,9.48,9.64,1,Data.gouv.fr,2024-01-01 00:00:00
MOB_00151,00151,00151,00151,00151,00151,00151,00151,00151,44.95,3.44,6.44,7.71,29,3.16,Élevé,OUI,OUI,OUI,NON,NON,9.77,6.30,23,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00152,00152,00152,00152,00152,00152,00152,00152,00152,14.30,7.35,3.62,5.08,71,9.75,Modéré,OUI,OUI,OUI,OUI,NON,7.01,1.00,54,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00153,00153,00153,00153,00153,00153,00153,00153,00153,16.68,3.64,1.85,4.48,74,3.34,Critique,OUI,NON,OUI,NON,OUI,1.57,2.31,74,Meteo_France,2024-01-01 00:00:00
MOB_00154,00154,00154,00154,00154,00154,00154,00154,00154,46.07,7.18,8.02,4.69,35,9.26,Modéré,NON,NON,NON,NON,OUI,6.80,8.32,50,Meteo_France,2024-01-01 00:00:00
MOB_00155,00155,00155,00155,00155,00155,00155,00155,00155,28.34,5.44,3.21,2.11,90,2.53,Faible,NON,OUI,OUI,NON,NON,5.89,5.82,78,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00156,00156,00156,00156,00156,00156,00156,00156,00156,9.74,1.60,5.06,3.68,81,1.35,Élevé,NON,OUI,NON,OUI,NON,8.74,9.71,79,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00157,00157,00157,00157,00157,00157,00157,00157,00157,10.14,9.42,7.05,9.63,94,2.80,Élevé,NON,NON,OUI,OUI,NON,1.16,7.38,77,AirParif_2024,2024-01-01 00:00:00
MOB_00158,00158,00158,00158,00158,00158,00158,00158,00158,36.26,8.63,5.18,7.82,44,9.25,Critique,NON,NON,NON,OUI,OUI,9.48,2.17,77,Meteo_France,2024-01-01 00:00:00
MOB_00159,00159,00159,00159,00159,00159,00159,00159,00159,43.17,8.05,8.59,8.32,75,8.25,Critique,NON,NON,OUI,OUI,NON,9.47,7.17,42,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00160,00160,00160,00160,00160,00160,00160,00160,00160,33.24,5.28,6.54,2.75,53,1.10,Critique,NON,OUI,OUI,NON,OUI,1.49,6.90,29,AirParif_2024,2024-01-01 00:00:00
MOB_00161,00161,00161,00161,00161,00161,00161,00161,00161,31.49,7.94,4.09,5.29,81,3.66,Modéré,NON,NON,NON,OUI,OUI,9.93,2.13,93,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00162,00162,00162,00162,00162,00162,00162,00162,00162,14.32,7.15,1.36,6.14,42,8.82,Élevé,OUI,OUI,NON,NON,OUI,8.94,8.15,45,Meteo_France,2024-01-01 00:00:00
MOB_00163,00163,00163,00163,00163,00163,00163,00163,00163,7.57,3.77,6.91,9.24,76,2.58,Élevé,OUI,NON,OUI,OUI,NON,4.64,3.61,96,AirParif_2024,2024-01-01 00:00:00
MOB_00164,00164,00164,00164,00164,00164,00164,00164,00164,8.67,5.39,8.57,5.22,7,4.03,Faible,NON,OUI,OUI,OUI,NON,4.45,4.67,52,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00165,00165,00165,00165,00165,00165,00165,00165,00165,38.60,4.92,7.65,1.92,60,1.53,Modéré,OUI,OUI,NON,OUI,NON,1.98,7.97,8,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00166,00166,00166,00166,00166,00166,00166,00166,00166,21.76,4.56,1.23,4.56,70,7.48,Élevé,OUI,OUI,OUI,NON,OUI,9.30,8.15,97,Meteo_France,2024-01-01 00:00:00
MOB_00167,00167,00167,00167,00167,00167,00167,00167,00167,28.50,7.31,3.95,6.37,27,6.18,Élevé,NON,OUI,OUI,OUI,OUI,9.01,6.82,77,Data.gouv.fr,2024-01-01 00:00:00
MOB_00168,00168,00168,00168,00168,00168,00168,00168,00168,36.44,1.20,5.83,5.54,6,6.38,Élevé,NON,OUI,NON,OUI,NON,6.14,3.88,1,Data.gouv.fr,2024-01-01 00:00:00
MOB_00169,00169,00169,00169,00169,00169,00169,00169,00169,5.43,1.85,8.04,5.03,12,7.36,Faible,NON,OUI,OUI,NON,OUI,5.48,5.45,3,Data.gouv.fr,2024-01-01 00:00:00
MOB_00170,00170,00170,00170,00170,00170,00170,00170,00170,43.46,4.52,3.36,5.70,31,5.57,Faible,NON,OUI,NON,NON,OUI,8.18,6.76,44,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00171,00171,00171,00171,00171,00171,00171,00171,00171,49.77,8.47,1.87,6.64,21,2.51,Modéré,OUI,OUI,OUI,OUI,OUI,0.89,2.48,75,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00172,00172,00172,00172,00172,00172,00172,00172,00172,9.05,8.96,7.94,2.43,12,9.81,Élevé,NON,NON,NON,OUI,OUI,5.37,3.75,97,Meteo_France,2024-01-01 00:00:00
MOB_00173,00173,00173,00173,00173,00173,00173,00173,00173,14.26,4.56,5.04,8.06,71,4.32,Élevé,OUI,OUI,OUI,NON,NON,3.47,9.26,82,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00174,00174,00174,00174,00174,00174,00174,00174,00174,21.44,7.17,4.20,3.99,100,8.71,Critique,OUI,NON,NON,OUI,NON,4.90,2.15,31,Data.gouv.fr,2024-01-01 00:00:00
MOB_00175,00175,00175,00175,00175,00175,00175,00175,00175,13.69,5.06,8.28,7.91,95,2.28,Faible,OUI,NON,NON,OUI,NON,3.39,2.77,33,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00176,00176,00176,00176,00176,00176,00176,00176,00176,15.80,6.13,6.91,8.18,82,9.70,Critique,NON,NON,NON,OUI,NON,2.54,9.49,80,AirParif_2024,2024-01-01 00:00:00
MOB_00177,00177,00177,00177,00177,00177,00177,00177,00177,15.15,7.09,5.60,5.00,50,1.73,Critique,NON,OUI,NON,OUI,OUI,2.95,5.79,58,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00178,00178,00178,00178,00178,00178,00178,00178,00178,19.20,4.86,1.94,3.46,24,4.30,Faible,NON,OUI,NON,NON,NON,4.38,6.62,11,Meteo_France,2024-01-01 00:00:00
MOB_00179,00179,00179,00179,00179,00179,00179,00179,00179,46.79,5.72,7.88,7.72,34,1.54,Élevé,NON,NON,OUI,NON,OUI,7.87,4.63,53,Data.gouv.fr,2024-01-01 00:00:00
MOB_00180,00180,00180,00180,00180,00180,00180,00180,00180,49.53,5.28,5.04,5.78,8,6.31,Faible,NON,NON,OUI,NON,OUI,3.81,6.80,65,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00181,00181,00181,00181,00181,00181,00181,00181,00181,27.01,2.61,6.12,7.84,40,5.45,Critique,NON,NON,NON,NON,NON,2.43,8.97,48,AirParif_2024,2024-01-01 00:00:00
MOB_00182,00182,00182,00182,00182,00182,00182,00182,00182,4.70,6.35,7.32,2.67,3,2.57,Modéré,NON,OUI,NON,NON,OUI,5.35,7.11,45,Data.gouv.fr,2024-01-01 00:00:00
MOB_00183,00183,00183,00183,00183,00183,00183,00183,00183,23.95,9.98,3.07,5.00,99,1.83,Modéré,NON,NON,OUI,OUI,NON,6.41,4.30,92,Data.gouv.fr,2024-01-01 00:00:00
MOB_00184,00184,00184,00184,00184,00184,00184,00184,00184,48.56,3.30,5.32,2.86,23,9.74,Critique,NON,NON,OUI,NON,OUI,3.16,8.21,65,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00185,00185,00185,00185,00185,00185,00185,00185,00185,21.89,5.11,9.53,5.71,17,2.79,Modéré,OUI,OUI,OUI,NON,OUI,6.37,2.36,62,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00186,00186,00186,00186,00186,00186,00186,00186,00186,44.25,7.25,6.04,6.04,3,6.57,Faible,OUI,OUI,NON,OUI,NON,3.58,6.37,90,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00187,00187,00187,00187,00187,00187,00187,00187,00187,13.69,4.20,5.39,4.81,74,2.36,Critique,OUI,NON,OUI,NON,OUI,8.15,5.75,64,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00188,00188,00188,00188,00188,00188,00188,00188,00188,47.89,3.77,2.17,1.21,76,3.30,Élevé,OUI,OUI,OUI,OUI,OUI,1.63,5.07,17,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00189,00189,00189,00189,00189,00189,00189,00189,00189,43.13,7.50,8.00,8.24,41,9.95,Faible,OUI,NON,NON,NON,OUI,0.69,2.72,19,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00190,00190,00190,00190,00190,00190,00190,00190,00190,35.28,4.75,6.59,8.01,80,9.07,Critique,NON,NON,OUI,NON,OUI,6.45,2.38,76,Data.gouv.fr,2024-01-01 00:00:00
MOB_00191,00191,00191,00191,00191,00191,00191,00191,00191,39.79,6.09,5.46,4.86,75,2.92,Faible,NON,OUI,OUI,NON,NON,4.52,7.88,75,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00192,00192,00192,00192,00192,00192,00192,00192,00192,9.84,6.58,4.27,3.14,38,8.35,Critique,OUI,NON,OUI,NON,NON,7.88,8.32,23,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00193,00193,00193,00193,00193,00193,00193,00193,00193,19.74,9.55,7.58,6.32,58,6.93,Critique,NON,OUI,NON,OUI,OUI,1.96,9.48,91,Data.gouv.fr,2024-01-01 00:00:00
MOB_00194,00194,00194,00194,00194,00194,00194,00194,00194,7.47,5.70,2.32,1.10,95,7.77,Élevé,NON,NON,NON,OUI,NON,2.81,7.03,8,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00195,00195,00195,00195,00195,00195,00195,00195,00195,42.96,9.05,9.50,1.81,77,6.97,Élevé,OUI,NON,NON,OUI,NON,9.74,9.14,17,Data.gouv.fr,2024-01-01 00:00:00
MOB_00196,00196,00196,00196,00196,00196,00196,00196,00196,37.71,7.38,6.45,5.98,21,6.60,Modéré,OUI,NON,NON,NON,OUI,2.58,5.18,4,AirParif_2024,2024-01-01 00:00:00
MOB_00197,00197,00197,00197,00197,00197,00197,00197,00197,32.10,4.14,3.35,1.36,36,3.57,Modéré,NON,NON,NON,OUI,OUI,5.31,8.30,71,AirParif_2024,2024-01-01 00:00:00
MOB_00198,00198,00198,00198,00198,00198,00198,00198,00198,2.16,7.13,2.88,4.63,32,3.87,Faible,OUI,OUI,NON,OUI,OUI,7.27,7.12,50,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00199,00199,00199,00199,00199,00199,00199,00199,00199,43.45,8.27,6.26,8.61,19,6.15,Modéré,OUI,NON,OUI,OUI,NON,9.21,6.55,11,Meteo_France,2024-01-01 00:00:00
MOB_00200,00200,00200,00200,00200,00200,00200,00200,00200,20.44,9.17,2.51,5.58,39,3.09,Faible,OUI,OUI,NON,OUI,NON,1.17,2.11,42,AirParif_2024,2024-01-01 00:00:00
MOB_00201,00201,00201,00201,00201,00201,00201,00201,00201,5.90,5.75,8.17,9.49,56,4.50,Critique,OUI,OUI,OUI,NON,OUI,2.14,3.40,85,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00202,00202,00202,00202,00202,00202,00202,00202,00202,42.38,3.76,8.14,6.15,11,2.04,Modéré,NON,NON,NON,OUI,NON,9.32,4.36,26,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00203,00203,00203,00203,00203,00203,00203,00203,00203,39.09,9.49,7.57,7.40,46,9.72,Élevé,NON,NON,NON,OUI,NON,7.42,8.03,37,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00204,00204,00204,00204,00204,00204,00204,00204,00204,6.19,9.42,5.94,9.10,46,1.88,Critique,NON,OUI,OUI,OUI,NON,7.56,1.68,24,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00205,00205,00205,00205,00205,00205,00205,00205,00205,20.97,3.17,9.76,4.09,87,4.61,Modéré,NON,OUI,NON,NON,OUI,9.62,9.16,83,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00206,00206,00206,00206,00206,00206,00206,00206,00206,37.45,8.45,3.17,8.27,99,9.04,Élevé,OUI,NON,OUI,OUI,NON,0.52,3.17,24,Meteo_France,2024-01-01 00:00:00
MOB_00207,00207,00207,00207,00207,00207,00207,00207,00207,16.01,1.06,4.17,3.37,45,8.17,Faible,NON,NON,OUI,OUI,OUI,4.30,2.74,83,Data.gouv.fr,2024-01-01 00:00:00
MOB_00208,00208,00208,00208,00208,00208,00208,00208,00208,17.84,1.13,2.80,2.36,64,9.00,Critique,OUI,NON,NON,NON,OUI,5.05,5.02,89,AirParif_2024,2024-01-01 00:00:00
MOB_00209,00209,00209,00209,00209,00209,00209,00209,00209,12.75,1.51,2.34,4.02,28,2.16,Modéré,OUI,NON,NON,NON,OUI,1.28,7.44,21,AirParif_2024,2024-01-01 00:00:00
MOB_00210,00210,00210,00210,00210,00210,00210,00210,00210,12.06,8.98,8.27,5.70,28,9.09,Critique,OUI,OUI,OUI,NON,NON,6.22,9.19,89,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00211,00211,00211,00211,00211,00211,00211,00211,00211,26.07,6.10,1.79,2.48,24,6.99,Critique,OUI,OUI,NON,NON,NON,3.67,3.26,96,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00212,00212,00212,00212,00212,00212,00212,00212,00212,35.53,3.81,6.28,2.68,87,7.60,Critique,NON,NON,OUI,NON,NON,2.12,1.26,94,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00213,00213,00213,00213,00213,00213,00213,00213,00213,30.11,2.65,6.07,4.07,35,9.63,Élevé,NON,NON,NON,OUI,OUI,8.61,9.69,62,Data.gouv.fr,2024-01-01 00:00:00
MOB_00214,00214,00214,00214,00214,00214,00214,00214,00214,12.42,8.81,8.58,2.57,36,7.29,Faible,OUI,NON,OUI,OUI,NON,1.32,4.00,60,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00215,00215,00215,00215,00215,00215,00215,00215,00215,4.66,4.43,1.43,9.33,63,7.58,Élevé,NON,OUI,NON,NON,OUI,6.62,2.43,22,Meteo_France,2024-01-01 00:00:00
MOB_00216,00216,00216,00216,00216,00216,00216,00216,00216,20.28,8.40,1.61,5.19,58,4.37,Critique,OUI,OUI,OUI,NON,NON,0.80,5.32,69,Data.gouv.fr,2024-01-01 00:00:00
MOB_00217,00217,00217,00217,00217,00217,00217,00217,00217,34.03,5.79,6.61,3.82,38,7.26,Modéré,OUI,OUI,NON,NON,OUI,8.76,9.66,2,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00218,00218,00218,00218,00218,00218,00218,00218,00218,10.41,2.46,6.32,7.35,69,1.48,Critique,OUI,NON,NON,NON,NON,1.67,5.75,86,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00219,00219,00219,00219,00219,00219,00219,00219,00219,31.15,5.70,1.79,1.82,40,2.65,Élevé,OUI,OUI,NON,NON,NON,4.82,3.37,93,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00220,00220,00220,00220,00220,00220,00220,00220,00220,11.61,5.47,8.60,9.13,21,8.80,Élevé,NON,OUI,OUI,OUI,OUI,5.98,1.95,84,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00221,00221,00221,00221,00221,00221,00221,00221,00221,40.65,7.94,5.25,7.45,54,2.16,Faible,NON,NON,OUI,NON,NON,7.16,2.99,66,AirParif_2024,2024-01-01 00:00:00
MOB_00222,00222,00222,00222,00222,00222,00222,00222,00222,6.61,4.35,6.31,7.69,18,4.79,Modéré,NON,OUI,OUI,OUI,NON,5.42,6.62,24,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00223,00223,00223,00223,00223,00223,00223,00223,00223,6.64,3.26,8.14,7.55,45,1.62,Faible,NON,OUI,OUI,OUI,NON,6.27,2.52,58,Meteo_France,2024-01-01 00:00:00
MOB_00224,00224,00224,00224,00224,00224,00224,00224,00224,47.22,2.30,7.07,9.55,36,4.37,Élevé,OUI,OUI,NON,OUI,NON,5.94,5.58,71,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00225,00225,00225,00225,00225,00225,00225,00225,00225,33.32,8.37,4.12,3.35,68,4.57,Élevé,NON,OUI,OUI,OUI,OUI,7.06,1.90,78,Data.gouv.fr,2024-01-01 00:00:00
MOB_00226,00226,00226,00226,00226,00226,00226,00226,00226,1.03,4.21,7.69,9.15,18,4.38,Faible,NON,NON,NON,OUI,NON,6.51,2.22,16,AirParif_2024,2024-01-01 00:00:00
MOB_00227,00227,00227,00227,00227,00227,00227,00227,00227,15.71,8.27,7.66,9.78,29,7.52,Critique,NON,NON,OUI,OUI,NON,6.48,8.29,33,Meteo_France,2024-01-01 00:00:00
MOB_00228,00228,00228,00228,00228,00228,00228,00228,00228,45.36,6.46,5.79,2.76,10,1.40,Critique,OUI,OUI,OUI,NON,NON,8.68,9.54,98,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00229,00229,00229,00229,00229,00229,00229,00229,00229,9.86,6.40,4.13,3.64,3,3.61,Élevé,OUI,NON,NON,NON,NON,7.34,7.29,3,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00230,00230,00230,00230,00230,00230,00230,00230,00230,9.69,3.08,2.88,4.46,28,1.50,Élevé,NON,OUI,NON,OUI,NON,9.27,2.98,55,AirParif_2024,2024-01-01 00:00:00
MOB_00231,00231,00231,00231,00231,00231,00231,00231,00231,15.78,2.39,1.37,2.60,99,7.84,Faible,OUI,OUI,OUI,NON,OUI,8.12,7.99,23,Meteo_France,2024-01-01 00:00:00
MOB_00232,00232,00232,00232,00232,00232,00232,00232,00232,15.00,4.33,2.94,9.54,27,6.43,Élevé,OUI,NON,OUI,OUI,OUI,5.63,9.99,100,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00233,00233,00233,00233,00233,00233,00233,00233,00233,7.59,3.84,7.36,3.04,100,8.32,Modéré,OUI,NON,NON,OUI,OUI,3.48,4.63,47,Meteo_France,2024-01-01 00:00:00
MOB_00234,00234,00234,00234,00234,00234,00234,00234,00234,9.73,8.71,1.26,3.83,87,9.74,Élevé,NON,OUI,NON,NON,NON,7.07,3.04,67,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00235,00235,00235,00235,00235,00235,00235,00235,00235,35.85,6.85,4.17,9.73,63,9.50,Modéré,OUI,OUI,NON,OUI,OUI,2.26,8.88,71,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00236,00236,00236,00236,00236,00236,00236,00236,00236,48.58,5.72,1.14,5.22,75,1.11,Faible,OUI,OUI,NON,OUI,OUI,5.63,4.05,99,Data.gouv.fr,2024-01-01 00:00:00
MOB_00237,00237,00237,00237,00237,00237,00237,00237,00237,18.86,3.60,2.00,6.04,46,1.34,Faible,OUI,OUI,NON,OUI,NON,7.13,5.35,68,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00238,00238,00238,00238,00238,00238,00238,00238,00238,39.98,1.42,9.51,3.75,61,1.36,Élevé,NON,NON,NON,NON,NON,7.84,2.56,85,AirParif_2024,2024-01-01 00:00:00
MOB_00239,00239,00239,00239,00239,00239,00239,00239,00239,6.00,2.72,5.21,2.88,40,4.67,Modéré,NON,NON,OUI,NON,NON,6.13,9.12,75,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00240,00240,00240,00240,00240,00240,00240,00240,00240,7.85,8.17,8.89,8.54,61,8.59,Critique,NON,OUI,OUI,OUI,NON,1.15,5.39,39,Data.gouv.fr,2024-01-01 00:00:00
MOB_00241,00241,00241,00241,00241,00241,00241,00241,00241,4.63,1.96,6.60,8.18,100,4.07,Faible,NON,OUI,NON,NON,NON,0.52,5.65,7,Meteo_France,2024-01-01 00:00:00
MOB_00242,00242,00242,00242,00242,00242,00242,00242,00242,47.30,8.32,6.58,9.40,32,6.97,Modéré,OUI,NON,NON,NON,OUI,8.58,5.84,84,Data.gouv.fr,2024-01-01 00:00:00
MOB_00243,00243,00243,00243,00243,00243,00243,00243,00243,3.86,1.75,6.10,6.98,25,1.41,Critique,NON,OUI,OUI,OUI,NON,9.23,4.50,60,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00244,00244,00244,00244,00244,00244,00244,00244,00244,44.59,4.22,2.09,1.09,36,7.95,Élevé,NON,NON,OUI,OUI,OUI,7.86,6.23,17,AirParif_2024,2024-01-01 00:00:00
MOB_00245,00245,00245,00245,00245,00245,00245,00245,00245,22.00,6.25,6.88,9.79,12,1.26,Critique,NON,OUI,NON,OUI,OUI,6.21,4.14,10,Meteo_France,2024-01-01 00:00:00
MOB_00246,00246,00246,00246,00246,00246,00246,00246,00246,2.42,8.34,1.29,6.85,36,2.17,Modéré,NON,OUI,NON,OUI,NON,9.81,8.19,77,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00247,00247,00247,00247,00247,00247,00247,00247,00247,43.21,1.03,2.71,6.59,11,4.32,Modéré,NON,OUI,NON,OUI,OUI,9.83,6.94,19,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00248,00248,00248,00248,00248,00248,00248,00248,00248,46.47,1.80,4.94,2.44,74,4.27,Élevé,NON,OUI,NON,NON,OUI,3.91,8.71,42,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00249,00249,00249,00249,00249,00249,00249,00249,00249,4.44,4.33,7.00,8.82,59,2.98,Modéré,OUI,OUI,NON,NON,NON,3.33,9.02,10,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_00250,00250,00250,00250,00250,00250,00250,00250,00250,29.64,6.48,7.64,1.27,60,8.55,Modéré,OUI,NON,NON,OUI,OUI,6.87,9.49,41,Data.gouv.fr,2024-01-01 00:00:00
MOB_00251,00251,00251,00251,00251,00251,00251,00251,00251,46.56,1.55,3.41,4.29,69,3.29,Modéré,OUI,NON,OUI,NON,NON,5.88,8.93,48,SNCF_Open_Data,2024-01-01 00:00:00
MOB_00252,00252,00252,00252,00252,00252,00252,00252,00252,2.96,2.85,9.10,9.35,90,1.64,Critique,OUI,OUI,NON,NON,NON,8.26,2.53,75,SNCF_Open_Data,2024-01-01 00:00:00
