col_date,col_heure,col_ville,col_type_zone,col_trafic_vehicules,col_periode,col_confinement,col_taux_occupation,col_vitesse_moyenne,col_niveau_confinement
2024-04-25 00:00:00,5.59,Montpellier,8.64,7.52,4.22,5.46,2.59,130,4.45
2024-07-09 00:00:00,8.04,Nice,7.62,5.68,2.15,7.82,7.73,45,5.85
2024-03-02 00:00:00,8.12,Lille,1.53,4.37,6.41,6.08,4.05,50,5.06
2024-03-10 00:00:00,5.46,Nice,6.17,2.1,3.64,2.39,7.43,130,1.27
2024-11-02 00:00:00,2.17,Strasbourg,4.51,4.62,5.72,3.98,6.25,30,7.32
2024-01-13 00:00:00,5.09,Nantes,1.22,7.65,5.86,2.91,6.26,80,6.0
2024-09-27 00:00:00,2.62,Lyon,3.34,5.89,3.71,5.62,8.12,30,5.99
2024-05-05 00:00:00,5.61,Strasbourg,2.27,7.64,2.41,7.75,7.57,80,2.46
2024-01-10 00:00:00,8.45,Bordeaux,5.52,6.77,2.61,5.88,7.1,130,5.2
2024-11-16 00:00:00,2.14,Nice,2.64,5.83,5.91,6.24,3.11,130,2.07
2024-03-27 00:00:00,8.46,Toulouse,8.22,2.05,1.8,5.29,8.74,130,2.41
2024-10-10 00:00:00,4.23,Bordeaux,6.45,8.37,7.71,4.5,5.75,80,6.37
2024-11-25 00:00:00,5.3,Marseille,5.02,2.77,6.45,4.73,5.7,70,7.5
2024-08-26 00:00:00,1.83,Nantes,3.48,6.35,3.45,5.6,1.2,70,8.06
2024-09-15 00:00:00,4.74,Montpellier,1.26,8.59,8.69,3.97,5.08,30,7.84
2024-11-10 00:00:00,3.78,Nice,4.17,8.59,4.61,2.58,6.09,70,5.24
2024-11-12 00:00:00,6.38,Lyon,8.47,5.35,1.45,5.62,1.86,30,6.51
2024-01-12 00:00:00,6.78,Montpellier,1.52,8.22,4.6,8.06,1.5,50,6.44
2024-07-28 00:00:00,2.19,Nantes,5.15,5.83,5.5,7.48,1.28,110,1.37
2024-02-26 00:00:00,7.78,Bordeaux,7.57,6.53,3.27,8.07,7.57,30,4.2
2024-04-12 00:00:00,6.09,Lille,4.82,4.19,7.97,4.48,3.63,30,3.81
2024-03-30 00:00:00,4.55,Strasbourg,6.57,6.77,3.54,5.62,5.8,130,8.73
2024-03-14 00:00:00,1.22,Marseille,6.94,2.95,6.57,2.64,3.5,70,6.18
2024-09-24 00:00:00,6.13,Montpellier,7.84,2.73,7.01,3.43,7.15,50,4.08
2024-06-24 00:00:00,3.05,Strasbourg,4.03,4.83,7.45,8.63,7.16,80,3.07
2024-08-06 00:00:00,2.6,Paris,3.48,4.62,5.88,7.25,3.77,80,7.88
2024-01-14 00:00:00,2.35,Toulouse,2.49,2.22,8.45,1.31,4.25,50,3.31
2024-11-09 00:00:00,3.13,Marseille,7.67,2.6,3.62,6.84,7.49,50,2.07
2024-11-25 00:00:00,5.85,Strasbourg,4.26,5.84,5.48,5.2,7.58,70,4.96
2024-11-07 00:00:00,3.45,Strasbourg,6.67,5.76,4.86,6.47,3.96,45,5.7
2024-10-03 00:00:00,2.85,Lille,4.1,6.14,6.31,1.88,6.08,30,2.77
2024-03-25 00:00:00,8.11,Marseille,7.74,6.11,1.36,8.45,2.14,80,7.59
2024-12-08 00:00:00,1.78,Montpellier,6.63,1.97,1.32,2.53,1.68,30,7.57
2024-10-26 00:00:00,5.53,Montpellier,3.24,4.82,5.51,7.12,1.6,80,4.0
2024-04-14 00:00:00,5.55,Montpellier,4.54,4.67,5.52,5.3,4.0,80,3.33
2024-04-09 00:00:00,3.71,Marseille,6.2,1.99,5.66,8.56,4.76,80,4.53
2024-12-01 00:00:00,3.07,Bordeaux,3.36,2.14,7.68,6.51,5.2,30,4.47
2024-02-16 00:00:00,2.6,Strasbourg,5.89,7.4,8.29,1.61,4.6,80,8.65
2024-11-21 00:00:00,8.11,Paris,1.3,7.39,3.02,6.74,2.55,30,3.23
2024-08-17 00:00:00,7.22,Nantes,8.68,5.43,1.25,4.96,5.99,110,2.42
2024-04-12 00:00:00,3.6,Nantes,3.73,2.95,4.95,4.98,4.68,130,5.57
2024-10-21 00:00:00,6.94,Strasbourg,6.23,2.36,5.86,6.11,5.27,130,3.81
2024-02-02 00:00:00,1.48,Marseille,7.26,6.96,1.67,5.1,5.06,70,1.6
2024-05-05 00:00:00,7.84,Nantes,4.29,2.56,2.95,6.67,3.31,50,4.77
2024-01-08 00:00:00,3.98,Nantes,7.06,3.67,5.86,2.7,5.23,50,2.37
2024-09-17 00:00:00,8.46,Strasbourg,1.22,5.33,1.64,6.4,5.21,70,5.39
2024-02-05 00:00:00,5.64,Montpellier,1.59,7.34,4.12,3.49,4.41,80,7.8
2024-07-28 00:00:00,3.41,Marseille,1.67,5.29,6.85,3.32,1.42,50,5.33
2024-07-01 00:00:00,6.3,Montpellier,2.83,6.19,4.32,6.98,1.66,110,2.41
2024-05-06 00:00:00,7.24,Montpellier,4.2,7.86,6.72,3.4,7.31,130,7.99
2024-07-11 00:00:00,5.56,Nice,8.4,7.11,1.3,6.97,3.17,70,6.16
2024-09-11 00:00:00,4.13,Paris,2.92,5.4,5.94,4.48,6.61,50,8.75
2024-02-03 00:00:00,6.24,Bordeaux,1.75,4.33,4.79,1.54,1.75,30,2.04
2024-07-24 00:00:00,4.87,Nice,2.5,7.57,7.08,8.49,7.48,70,5.11
2024-02-26 00:00:00,4.45,Bordeaux,4.92,1.79,2.41,5.39,8.45,70,7.62
2024-05-23 00:00:00,1.59,Toulouse,3.45,2.3,6.22,8.26,3.77,70,3.19
2024-09-19 00:00:00,6.23,Marseille,8.76,5.35,2.25,2.42,7.31,45,8.17
2024-02-10 00:00:00,1.69,Marseille,5.35,2.03,4.32,8.39,5.39,50,7.69
2024-09-14 00:00:00,1.54,Lille,5.72,5.44,5.0,6.72,6.43,45,4.17
2024-11-23 00:00:00,3.05,Bordeaux,3.54,1.74,6.62,1.89,5.2,45,4.52
2024-09-12 00:00:00,3.01,Marseille,5.59,3.47,3.62,1.4,4.13,80,6.14
2024-06-01 00:00:00,8.42,Toulouse,4.85,4.52,8.01,1.78,5.39,45,6.04
2024-03-10 00:00:00,6.42,Strasbourg,5.81,5.36,4.71,5.36,4.08,50,4.28
2024-05-01 00:00:00,5.29,Nantes,5.6,2.19,8.06,4.2,5.47,30,7.42
2024-04-03 00:00:00,6.63,Nice,8.22,6.32,3.12,5.18,6.21,30,7.88
2024-07-15 00:00:00,6.2,Paris,6.93,4.85,4.08,6.22,1.83,30,5.07
2024-10-10 00:00:00,4.57,Lille,6.08,1.57,6.68,4.92,4.96,30,1.88
2024-09-25 00:00:00,4.95,Bordeaux,8.75,5.07,8.31,6.46,1.22,50,5.44
2024-10-13 00:00:00,4.47,Paris,5.97,1.29,3.89,6.99,6.14,110,6.36
2024-06-15 00:00:00,6.84,Strasbourg,3.07,2.87,1.98,7.11,5.42,50,2.13
2024-09-07 00:00:00,3.22,Montpellier,3.7,7.63,8.46,4.85,5.57,70,6.18
2024-07-05 00:00:00,2.01,Lyon,1.43,6.01,1.45,5.14,1.39,80,6.44
2024-09-18 00:00:00,1.39,Montpellier,4.38,3.7,1.22,8.26,2.37,50,6.43
2024-08-17 00:00:00,3.49,Montpellier,3.85,6.71,4.61,6.25,5.99,50,5.34
2024-11-20 00:00:00,7.3,Montpellier,7.56,7.58,3.6,2.09,6.89,130,8.27
2024-01-22 00:00:00,8.63,Paris,4.31,4.12,4.08,5.61,4.55,30,8.18
2024-04-16 00:00:00,2.74,Paris,7.2,3.02,6.78,1.49,8.51,80,4.36
2024-09-19 00:00:00,8.41,Nice,7.93,2.35,2.29,1.99,1.88,130,6.15
2024-06-30 00:00:00,6.11,Lyon,2.62,2.53,3.32,4.02,7.67,45,3.91
2024-08-27 00:00:00,7.6,Toulouse,7.82,3.16,6.43,4.37,5.49,70,3.18
2024-03-28 00:00:00,1.63,Strasbourg,2.09,2.14,4.71,4.62,6.85,110,8.56
2024-07-18 00:00:00,3.79,Marseille,6.74,7.81,6.49,2.8,3.17,130,2.02
2024-03-28 00:00:00,3.47,Lyon,4.86,3.99,3.68,8.46,2.06,50,6.91
2024-01-18 00:00:00,5.99,Paris,3.01,6.54,2.39,3.72,4.87,30,3.97
2024-10-03 00:00:00,6.58,Nice,6.59,5.9,1.86,5.76,2.94,70,7.42
2024-08-17 00:00:00,2.59,Paris,8.45,4.57,4.5,7.1,2.5,130,7.6
2024-05-01 00:00:00,2.42,Montpellier,7.76,1.37,7.78,8.76,1.35,45,4.14
2024-08-30 00:00:00,1.58,Strasbourg,3.14,4.05,8.05,7.94,2.78,80,7.62
2024-09-12 00:00:00,7.62,Nantes,8.48,8.15,8.23,6.61,5.71,130,4.48
2024-05-17 00:00:00,3.96,Lyon,2.14,1.65,3.29,5.62,2.72,110,1.29
2024-11-21 00:00:00,4.69,Strasbourg,8.42,5.43,2.4,8.1,7.97,110,4.0
2024-05-16 00:00:00,7.93,Paris,4.25,4.54,2.24,3.76,8.09,45,8.44
2024-02-26 00:00:00,4.19,Lyon,5.02,2.74,5.63,8.65,8.1,70,3.37
2024-06-20 00:00:00,8.48,Montpellier,4.52,8.4,7.27,1.69,2.69,80,2.02
2024-06-05 00:00:00,7.72,Paris,5.03,5.1,6.87,3.6,3.18,45,3.49
2024-10-23 00:00:00,6.01,Lyon,3.87,4.96,1.63,4.81,5.87,50,4.82
2024-09-17 00:00:00,4.36,Lille,8.43,7.14,2.0,6.12,3.11,110,6.9
2024-07-23 00:00:00,1.96,Lille,4.68,1.91,7.35,7.9,2.9,70,3.97
2024-12-04 00:00:00,6.6,Montpellier,7.23,1.4,7.39,5.5,1.36,70,6.9
2024-02-02 00:00:00,2.84,Paris,5.19,1.94,5.84,7.53,7.78,130,8.36
2024-01-15 00:00:00,3.56,Nice,7.52,5.18,1.88,6.72,5.23,130,5.69
2024-05-25 00:00:00,5.17,Marseille,2.64,3.91,7.48,4.86,5.33,110,1.53
2024-10-07 00:00:00,7.12,Montpellier,6.31,7.68,3.12,6.88,6.85,30,4.44
2024-10-17 00:00:00,5.14,Toulouse,5.46,3.44,4.45,6.06,7.47,110,4.98
2024-09-24 00:00:00,3.83,Nice,6.24,3.64,6.0,6.11,2.38,130,2.75
2024-04-29 00:00:00,5.06,Montpellier,8.71,3.46,1.67,3.82,7.96,45,8.77
2024-09-13 00:00:00,3.93,Nice,2.85,8.06,2.51,6.76,3.36,70,7.61
2024-10-03 00:00:00,2.03,Paris,6.19,4.26,2.39,5.88,5.5,130,7.62
2024-09-13 00:00:00,3.23,Lille,7.73,4.14,5.01,8.19,2.07,80,2.7
2024-07-23 00:00:00,2.21,Toulouse,5.42,4.26,4.69,7.06,3.99,110,6.7
2024-05-06 00:00:00,1.86,Toulouse,5.61,3.57,6.03,2.31,4.14,70,4.95
2024-04-19 00:00:00,2.83,Strasbourg,6.01,4.29,6.94,8.39,8.4,70,8.02
2024-04-27 00:00:00,3.06,Lyon,2.81,3.11,4.4,6.56,1.24,45,4.21
2024-05-30 00:00:00,6.75,Toulouse,4.68,1.58,8.16,8.6,2.72,45,4.15
2024-12-15 00:00:00,7.7,Nice,4.64,3.45,6.44,2.92,5.61,50,7.16
2024-08-10 00:00:00,5.58,Strasbourg,4.77,6.04,7.81,1.22,7.69,30,8.26
2024-01-23 00:00:00,1.49,Nantes,1.67,5.8,7.19,1.22,6.7,110,3.79
2024-09-22 00:00:00,4.19,Paris,3.34,6.13,8.35,8.66,6.64,30,4.38
2024-12-07 00:00:00,1.42,Lyon,8.65,6.81,5.48,1.89,4.37,30,8.35
2024-09-20 00:00:00,1.77,Bordeaux,4.76,7.38,3.53,2.77,7.1,45,8.68
2024-05-31 00:00:00,6.35,Toulouse,7.46,4.77,8.62,3.13,5.81,70,6.31
2024-08-21 00:00:00,4.32,Lyon,3.24,6.99,6.15,4.14,4.52,70,1.37
2024-12-01 00:00:00,1.59,Lyon,7.31,2.46,7.98,4.94,2.24,80,3.16
2024-08-01 00:00:00,8.4,Lyon,6.32,7.89,7.09,3.26,1.8,50,1.29
2024-06-09 00:00:00,1.82,Strasbourg,6.91,4.8,7.14,1.77,6.41,110,4.78
2024-04-23 00:00:00,5.58,Nice,5.81,8.38,5.65,5.16,7.99,70,7.06
2024-05-04 00:00:00,8.37,Bordeaux,6.03,6.33,1.48,7.75,2.04,130,2.05
2024-03-03 00:00:00,6.87,Lille,2.3,4.94,6.05,8.79,3.89,130,3.22
2024-10-21 00:00:00,1.86,Lyon,4.92,6.15,7.71,1.95,2.44,50,3.96
2024-04-01 00:00:00,5.32,Paris,5.39,5.74,5.31,3.0,5.91,45,8.75
2024-09-08 00:00:00,2.7,Paris,8.05,7.07,1.67,2.15,7.68,110,6.95
2024-02-04 00:00:00,7.3,Montpellier,5.08,7.27,5.3,5.86,7.28,80,7.9
2024-01-10 00:00:00,8.23,Montpellier,2.01,4.97,5.02,5.0,6.45,130,6.15
2024-07-26 00:00:00,6.28,Strasbourg,6.67,2.46,3.28,2.68,7.21,30,7.83
2024-02-27 00:00:00,3.47,Strasbourg,4.96,5.62,7.78,6.84,5.47,30,5.48
2024-04-25 00:00:00,5.02,Nice,1.57,5.34,2.21,4.89,3.87,70,5.25
2024-01-31 00:00:00,6.53,Paris,3.27,7.59,5.52,1.99,4.16,80,2.79
2024-03-24 00:00:00,8.0,Bordeaux,7.97,8.5,3.33,4.09,8.41,50,4.78
2024-12-04 00:00:00,4.85,Nantes,7.2,1.87,5.44,7.12,6.63,45,3.78
2024-11-11 00:00:00,5.27,Toulouse,3.71,5.2,6.75,3.3,1.47,45,4.11
2024-11-07 00:00:00,3.88,Montpellier,4.17,8.09,1.73,1.71,4.2,70,3.99
2024-10-19 00:00:00,3.71,Lyon,3.73,8.55,4.9,5.12,4.83,130,6.78
2024-08-14 00:00:00,7.96,Paris,1.34,1.35,7.98,5.32,8.45,130,1.21
2024-05-19 00:00:00,7.19,Nantes,6.04,5.02,8.26,5.8,2.93,30,1.48
2024-05-17 00:00:00,3.09,Nice,3.77,7.29,1.67,7.53,5.93,45,3.6
2024-11-15 00:00:00,2.61,Strasbourg,4.38,8.78,5.84,5.22,2.75,70,7.89
2024-12-16 00:00:00,7.83,Toulouse,2.95,5.52,4.44,5.12,5.22,130,4.12
2024-01-31 00:00:00,5.79,Nantes,8.22,2.04,3.88,8.04,7.52,70,6.34
2024-09-23 00:00:00,8.23,Montpellier,3.84,1.88,3.4,7.99,8.27,130,4.01
2024-01-25 00:00:00,2.63,Strasbourg,5.45,3.92,1.55,4.4,5.08,30,5.39
2024-06-13 00:00:00,2.4,Toulouse,4.52,2.11,4.35,7.18,3.65,45,3.82
2024-03-24 00:00:00,8.72,Paris,7.48,1.55,3.53,7.85,2.89,45,4.06
2024-06-03 00:00:00,4.45,Toulouse,5.19,4.71,1.51,5.59,7.52,50,5.17
2024-04-07 00:00:00,8.54,Bordeaux,7.48,3.3,7.28,4.49,3.79,50,5.28
2024-02-27 00:00:00,3.2,Lyon,7.11,6.28,5.0,4.66,1.28,70,2.95
2024-04-04 00:00:00,5.18,Strasbourg,3.47,6.38,5.26,8.21,4.58,45,5.22
2024-05-31 00:00:00,7.33,Lille,3.28,2.01,1.4,7.76,8.39,130,1.84
2024-09-21 00:00:00,7.54,Lille,6.56,4.18,2.11,2.21,2.72,30,8.37
2024-05-31 00:00:00,1.85,Paris,1.58,6.19,2.09,8.48,3.38,45,6.15
2024-12-22 00:00:00,1.59,Marseille,3.01,1.21,4.19,2.98,8.63,130,5.33
2024-12-11 00:00:00,7.55,Nice,7.19,6.62,7.82,1.71,8.41,70,3.84
2024-11-16 00:00:00,5.75,Toulouse,7.25,6.3,6.26,3.56,3.52,45,2.03
2024-08-04 00:00:00,2.7,Lille,5.27,5.71,3.0,4.04,6.92,30,5.87
2024-09-13 00:00:00,7.57,Nice,3.9,1.86,2.14,4.55,3.54,80,5.22
2024-03-09 00:00:00,4.07,Lyon,4.04,7.91,5.5,4.11,5.68,130,4.18
2024-02-03 00:00:00,4.02,Paris,5.73,7.55,3.57,4.49,1.34,30,8.12
2024-12-04 00:00:00,7.86,Strasbourg,3.41,7.97,6.55,3.93,2.56,70,4.93
2024-07-26 00:00:00,1.96,Lyon,1.41,5.11,5.05,1.99,8.0,110,7.07
2024-03-17 00:00:00,3.33,Paris,2.0,2.79,6.32,4.53,8.37,70,2.59
2024-06-22 00:00:00,6.97,Toulouse,2.58,5.08,6.88,4.75,3.14,130,3.81
2024-01-05 00:00:00,2.37,Toulouse,3.39,5.45,2.27,3.11,5.04,30,5.81
2024-10-13 00:00:00,8.28,Bordeaux,8.01,4.31,5.43,1.29,8.18,45,1.59
2024-05-17 00:00:00,5.87,Lille,7.87,2.94,6.71,5.1,6.57,130,7.77
2024-01-03 00:00:00,6.98,Montpellier,5.74,3.29,6.59,4.81,5.99,80,2.0
2024-07-16 00:00:00,7.0,Nantes,2.35,2.97,6.77,5.8,3.77,50,7.96
2024-06-26 00:00:00,1.26,Lyon,2.28,4.81,5.3,7.15,4.2,70,8.76
2024-03-24 00:00:00,5.46,Bordeaux,8.56,8.74,1.86,1.63,6.45,50,4.47
2024-07-22 00:00:00,1.69,Marseille,4.21,6.21,1.25,6.41,2.37,130,5.03
2024-08-05 00:00:00,8.72,Strasbourg,8.32,1.7,2.13,2.79,8.75,130,3.12
2024-01-15 00:00:00,4.42,Marseille,4.17,1.71,6.94,6.3,2.61,45,6.14
2024-05-21 00:00:00,8.26,Nice,8.79,7.08,6.1,1.69,7.67,130,4.65
2024-05-05 00:00:00,4.39,Strasbourg,7.89,2.65,3.61,2.26,6.82,45,5.64
2024-08-21 00:00:00,2.89,Bordeaux,7.52,6.48,1.56,8.1,3.8,50,8.47
2024-03-21 00:00:00,2.59,Montpellier,2.65,3.13,3.2,1.72,5.55,130,7.17
2024-03-15 00:00:00,8.62,Lille,3.55,4.71,8.49,7.27,5.42,30,7.55
2024-11-26 00:00:00,2.69,Paris,2.09,7.61,7.62,4.52,3.27,110,7.77
2024-01-19 00:00:00,3.26,Nice,7.78,2.92,3.71,6.33,1.52,45,6.01
2024-01-20 00:00:00,3.15,Paris,3.85,2.54,5.13,7.99,5.84,80,7.13
2024-05-02 00:00:00,5.2,Nice,1.58,5.87,5.29,2.32,8.07,30,1.61
2024-01-09 00:00:00,1.54,Lille,5.66,3.55,8.49,3.67,6.44,80,2.8
2024-06-28 00:00:00,7.4,Strasbourg,8.41,2.67,1.38,3.4,4.33,45,2.68
2024-07-01 00:00:00,4.74,Lille,2.38,7.34,5.46,2.45,4.09,80,6.37
2024-08-21 00:00:00,2.08,Nice,7.09,4.32,5.57,2.9,8.37,130,5.93
2024-10-20 00:00:00,6.81,Lille,1.89,7.19,3.69,7.05,1.76,70,5.19
2024-02-11 00:00:00,6.87,Lille,8.27,1.57,5.37,7.99,4.08,70,5.15
2024-11-01 00:00:00,7.23,Paris,7.82,3.25,5.85,7.83,2.97,70,7.91
2024-03-02 00:00:00,5.57,Marseille,3.53,6.81,6.47,6.9,7.27,50,7.34
2024-04-19 00:00:00,3.86,Nantes,4.46,7.97,4.59,7.93,1.52,50,4.06
2024-02-09 00:00:00,6.23,Bordeaux,5.97,7.73,4.41,8.61,5.59,110,5.91
2024-01-18 00:00:00,1.6,Marseille,2.21,5.61,2.6,6.56,4.12,50,7.02
2024-09-21 00:00:00,6.01,Marseille,6.6,7.08,3.82,6.61,6.94,70,2.01
2024-01-03 00:00:00,5.9,Bordeaux,4.19,4.24,5.68,1.49,3.54,80,4.71
2024-04-11 00:00:00,1.22,Paris,7.61,8.21,1.65,4.71,2.8,70,1.47
2024-02-02 00:00:00,7.38,Nice,3.64,6.45,7.08,5.9,6.8,80,4.44
2024-11-23 00:00:00,4.93,Montpellier,6.34,6.18,4.44,4.54,1.38,70,7.36
2024-08-05 00:00:00,6.81,Marseille,1.84,1.56,5.96,3.67,4.99,70,3.19
2024-10-11 00:00:00,3.92,Bordeaux,8.03,6.95,2.87,2.79,2.69,80,5.94
2024-03-09 00:00:00,8.21,Nantes,5.56,8.47,1.42,4.31,6.49,110,7.07
2024-01-11 00:00:00,5.41,Lyon,8.54,5.09,3.34,8.09,6.97,30,6.95
2024-05-21 00:00:00,6.81,Marseille,4.77,7.42,5.3,7.48,3.8,70,8.65
2024-03-01 00:00:00,1.52,Nantes,5.83,5.67,8.43,5.82,2.54,70,8.15
2024-03-30 00:00:00,4.63,Marseille,4.22,5.2,6.82,1.93,7.93,130,1.91
2024-04-10 00:00:00,6.86,Montpellier,7.57,3.27,2.77,8.25,2.34,30,7.69
2024-12-19 00:00:00,4.6,Nice,1.42,4.98,5.61,4.12,3.17,130,5.41
2024-12-19 00:00:00,5.06,Bordeaux,3.85,6.27,1.35,8.01,3.27,110,6.21
2024-11-11 00:00:00,2.37,Nice,7.39,1.49,2.97,8.39,2.89,110,2.44
2024-01-17 00:00:00,6.39,Bordeaux,6.69,1.99,3.56,6.3,4.62,80,1.78
2024-04-10 00:00:00,6.07,Paris,2.41,1.47,1.62,6.13,2.3,110,5.07
2024-05-07 00:00:00,1.75,Marseille,3.0,4.12,8.28,7.81,6.78,30,4.28
2024-01-06 00:00:00,8.4,Nantes,3.46,6.91,6.55,4.62,4.29,80,6.02
2024-11-17 00:00:00,2.95,Strasbourg,2.95,6.82,3.23,8.28,3.14,30,4.11
2024-04-26 00:00:00,8.4,Bordeaux,3.07,2.81,5.71,5.21,6.48,50,7.43
2024-11-06 00:00:00,8.72,Toulouse,5.01,2.16,1.74,3.84,2.9,110,8.1
2024-11-30 00:00:00,2.07,Lyon,4.21,3.16,6.5,8.54,2.67,70,5.5
2024-02-22 00:00:00,8.56,Bordeaux,4.14,6.96,5.54,2.11,3.73,30,3.43
2024-09-21 00:00:00,2.39,Paris,7.86,3.66,2.62,1.26,4.72,130,2.17
2024-11-16 00:00:00,5.99,Montpellier,7.41,4.42,8.35,7.82,8.03,80,4.15
2024-10-17 00:00:00,6.71,Marseille,5.3,8.12,4.21,4.41,3.15,80,7.01
2024-07-21 00:00:00,2.07,Paris,4.33,5.99,8.74,7.97,8.77,130,7.05
2024-12-23 00:00:00,4.9,Nice,2.02,6.36,7.16,3.57,4.13,130,2.67
2024-03-03 00:00:00,3.6,Nantes,2.64,6.07,5.75,4.29,7.02,30,8.29
2024-12-20 00:00:00,4.43,Nantes,7.36,3.12,3.41,6.47,5.83,50,6.08
2024-12-24 00:00:00,3.92,Nantes,1.58,1.83,6.69,8.19,8.11,50,4.52
2024-10-30 00:00:00,1.73,Marseille,2.23,7.89,6.32,8.34,6.5,110,5.12
2024-08-20 00:00:00,4.67,Bordeaux,4.93,6.26,2.01,2.16,1.97,50,1.94
2024-12-12 00:00:00,4.25,Toulouse,5.13,7.08,5.69,8.27,7.05,30,1.96
2024-10-23 00:00:00,6.34,Toulouse,3.4,1.96,5.89,6.97,8.6,30,5.26
2024-12-03 00:00:00,8.45,Strasbourg,6.36,8.54,2.32,8.38,8.4,130,2.04
2024-02-19 00:00:00,4.08,Montpellier,4.64,2.6,4.44,5.82,5.52,30,1.52
2024-11-28 00:00:00,4.79,Lille,7.45,3.95,4.26,6.92,6.21,45,2.01
2024-01-26 00:00:00,1.59,Toulouse,6.04,8.21,8.54,3.51,2.01,70,2.91
2024-06-13 00:00:00,8.31,Marseille,6.87,8.69,7.86,5.89,4.17,50,4.64
2024-06-16 00:00:00,8.66,Bordeaux,5.63,5.96,5.88,8.41,2.02,45,7.97
2024-01-04 00:00:00,7.65,Marseille,2.55,8.39,4.62,7.36,6.77,70,5.27
2024-03-02 00:00:00,6.51,Strasbourg,7.81,4.52,7.36,1.21,6.28,80,7.93
2024-01-07 00:00:00,1.65,Paris,8.68,6.63,3.48,6.61,3.58,45,4.37
2024-08-05 00:00:00,4.35,Strasbourg,4.86,5.6,8.52,1.83,5.75,70,1.89
2024-05-04 00:00:00,5.84,Marseille,8.07,6.58,3.14,8.52,4.69,80,5.2
2024-11-06 00:00:00,4.22,Toulouse,8.32,4.19,6.91,6.32,6.88,30,6.53
2024-09-10 00:00:00,4.17,Nantes,4.14,8.34,6.67,4.52,5.92,130,2.04
2024-08-23 00:00:00,8.08,Nantes,2.19,3.74,7.87,3.53,8.63,80,2.88
2024-06-26 00:00:00,8.5,Marseille,7.17,2.19,3.1,7.62,2.41,110,5.19
2024-05-21 00:00:00,4.61,Paris,3.21,5.06,1.33,3.66,7.47,130,3.63
2024-07-03 00:00:00,7.46,Montpellier,4.39,5.01,3.78,5.13,1.74,30,6.45
2024-12-15 00:00:00,5.07,Montpellier,2.8,2.46,8.59,2.13,6.83,70,7.97
2024-06-28 00:00:00,2.91,Marseille,7.24,4.09,2.96,5.86,3.35,30,7.33
2024-02-23 00:00:00,7.15,Paris,8.26,4.26,6.78,3.18,8.14,70,4.67
2024-02-05 00:00:00,7.43,Nantes,2.19,5.98,4.09,7.1,7.97,130,5.55
2024-01-06 00:00:00,6.18,Paris,4.7,7.65,2.15,3.54,1.45,50,5.94
2024-12-18 00:00:00,8.58,Strasbourg,3.77,3.97,2.8,1.76,2.41,70,7.93
2024-10-04 00:00:00,2.91,Bordeaux,7.3,5.26,6.11,2.96,6.21,45,1.56
2024-12-01 00:00:00,7.36,Marseille,6.32,1.34,6.18,2.56,3.94,130,5.08
2024-01-08 00:00:00,2.64,Strasbourg,4.69,1.35,8.7,2.39,2.63,45,1.39
2024-11-15 00:00:00,6.04,Bordeaux,6.47,6.38,1.8,1.38,3.64,110,1.36
2024-02-14 00:00:00,4.52,Bordeaux,5.55,8.09,6.66,1.6,5.38,80,8.47
2024-03-30 00:00:00,3.12,Lille,2.88,4.98,8.68,6.19,7.65,50,6.43
2024-02-01 00:00:00,2.39,Nantes,7.64,2.86,2.46,8.58,6.11,70,5.53
2024-01-16 00:00:00,1.78,Nice,6.83,2.11,2.33,3.72,5.51,110,6.73
2024-04-15 00:00:00,1.34,Nantes,8.63,4.8,5.1,3.48,2.2,45,3.24
2024-08-04 00:00:00,7.76,Strasbourg,6.63,6.64,6.76,8.24,2.71,130,3.62
2024-05-13 00:00:00,4.61,Toulouse,1.32,4.44,1.63,1.38,7.46,80,1.3
2024-10-23 00:00:00,6.35,Lyon,2.47,5.27,6.35,3.09,5.98,50,8.01
2024-08-01 00:00:00,8.72,Lyon,1.75,3.03,8.03,4.96,8.72,70,5.45
2024-02-09 00:00:00,6.9,Paris,8.77,8.41,6.22,2.02,6.26,70,4.28
2024-06-22 00:00:00,5.65,Toulouse,1.25,2.23,6.73,3.48,7.59,30,4.82
2024-01-15 00:00:00,6.62,Toulouse,3.85,7.68,8.71,3.62,5.34,80,5.89
2024-03-31 00:00:00,2.05,Nice,2.76,7.54,6.8,4.69,2.81,70,7.62
2024-11-26 00:00:00,2.04,Montpellier,2.19,5.17,5.05,3.34,8.33,30,5.92
2024-08-26 00:00:00,2.06,Strasbourg,7.35,7.3,6.91,7.08,4.81,80,6.51
2024-08-28 00:00:00,5.4,Paris,6.82,8.2,5.02,3.21,4.16,80,5.12
2024-08-23 00:00:00,5.51,Nantes,6.15,3.17,2.16,8.14,6.54,80,5.95
2024-11-01 00:00:00,7.95,Toulouse,1.88,5.96,1.55,1.7,5.9,30,2.31
2024-06-24 00:00:00,1.52,Nantes,8.71,2.38,1.68,3.67,4.23,80,7.08
2024-08-11 00:00:00,8.06,Montpellier,2.82,2.0,3.38,4.84,8.53,80,4.28
2024-11-11 00:00:00,7.47,Strasbourg,8.42,2.31,5.5,5.15,6.45,130,6.51
2024-05-03 00:00:00,6.99,Lyon,6.85,8.05,5.68,6.43,3.15,50,8.67
2024-01-28 00:00:00,5.56,Lille,3.74,2.77,1.51,5.05,7.94,70,7.65
2024-07-11 00:00:00,7.22,Nantes,2.32,1.64,5.92,5.26,2.24,110,1.32
