col_date,col_heure,col_ville,col_departement,col_region,col_zone,col_type_route,col_type_cause,col_gravite,col_duree_estimee_minutes,col_impact_trafic,col_retard_estime_minutes,col_latitude,col_longitude,col_statut,col_source,col_zone_idf,col_niveau_congestion,col_vitesse_moyenne_kmh,col_temps_perdu_minutes,col_longueur_bouchon_km,col_heure_debut,col_dir,col_route_concernee,col_type_travaux,col_date_debut,col_date_fin,col_duree_jours,col_impact_circulation,col_voies_reduites,col_longueur_chantier_km,col_type_zone,col_nb_incidents,col_frequence_percent,col_duree_moyenne_minutes,col_retard_moyen_minutes,col_gravite_dominante,col_date_analyse,col_duree_moyenne,col_retard_moyen,col_nb_occurrences,col_pourcentage
2024-07-21 00:00:00,2.85,Nice,Île-de-France,Île-de-France,3.94,6.1,4.63,5.86,2024-01-17 00:00:00,4.28,2024-04-17 00:00:00,47.210945,2.416111,1.87,SNCF_Open_Data,Z_013,8.34,130,19.7,2.416111,7.27,2.32,3.01,3.36,2024-07-30 00:00:00,2024-05-04 00:00:00,6.05,47.210945,2.05,2.416111,2.36,Z_013,8.1,8.14,3.53,8.75,2024-08-15 00:00:00,5.57,7.54,2.05,5.53
2024-05-05 00:00:00,4.44,Lille,Nouvelle-Aquitaine,Pays de la Loire,7.06,2.41,1.28,5.0,2024-09-07 00:00:00,4.67,2024-03-23 00:00:00,51.708273,5.930679,7.88,Data.gouv.fr,Z_012,4.88,30,15.5,5.930679,4.99,7.98,6.99,6.54,2024-08-11 00:00:00,2024-05-01 00:00:00,4.28,51.708273,7.03,5.930679,3.01,Z_012,1.32,6.02,7.37,7.44,2024-03-13 00:00:00,6.51,1.42,7.23,6.83
2024-10-20 00:00:00,6.76,Toulouse,Normandie,Pays de la Loire,4.41,3.31,4.28,3.25,2024-12-20 00:00:00,1.99,2024-10-20 00:00:00,47.254021,3.739298,5.07,SNCF_Open_Data,Z_020,7.89,130,23.8,3.739298,5.92,4.82,7.86,7.21,2024-02-27 00:00:00,2024-02-24 00:00:00,6.5,47.254021,8.12,3.739298,5.78,Z_020,4.68,5.56,2.52,6.9,2024-07-12 00:00:00,1.27,6.2,1.85,3.06
2024-03-19 00:00:00,4.17,Marseille,Normandie,Auvergne-Rhône-Alpes,1.77,4.16,5.46,8.65,2024-10-22 00:00:00,5.19,2024-06-29 00:00:00,46.466836,5.976492,3.55,RATP_Open_Data_2024,Z_002,7.59,110,17.1,5.976492,1.61,5.61,6.37,7.69,2024-04-01 00:00:00,2024-07-31 00:00:00,4.32,46.466836,2.18,5.976492,5.84,Z_002,3.83,7.37,4.78,1.73,2024-02-21 00:00:00,3.99,8.41,6.06,1.25
2024-06-19 00:00:00,3.49,Lille,Provence-Alpes-Côte d'Azur,Pays de la Loire,7.51,8.38,3.11,3.06,2024-08-15 00:00:00,5.19,2024-11-29 00:00:00,47.783281,3.206604,4.98,Météo-France,Z_018,7.56,80,15.7,3.206604,4.31,1.74,1.33,5.01,2024-06-19 00:00:00,2024-09-22 00:00:00,8.47,47.783281,6.82,3.206604,5.2,Z_018,1.73,6.92,5.28,2.28,2024-04-17 00:00:00,4.36,5.59,7.55,1.86
2024-08-27 00:00:00,8.27,Strasbourg,Bretagne,Hauts-de-France,8.38,3.52,7.42,3.17,2024-10-18 00:00:00,4.27,2024-12-16 00:00:00,49.534035,-1.465612,6.21,RATP_Open_Data_2024,Z_008,6.17,80,11.3,-1.465612,2.3,5.0,6.84,5.57,2024-01-05 00:00:00,2024-06-25 00:00:00,1.96,49.534035,5.17,-1.465612,7.9,Z_008,7.22,8.21,8.67,7.15,2024-02-25 00:00:00,2.73,2.32,6.86,2.84
2024-06-14 00:00:00,6.4,Nantes,Nouvelle-Aquitaine,Auvergne-Rhône-Alpes,6.58,6.69,1.88,2.93,2024-03-30 00:00:00,4.04,2024-01-10 00:00:00,44.919459,-0.776028,5.03,Météo-France,Z_019,5.02,50,25.5,-0.776028,3.77,7.4,5.09,1.69,2024-04-04 00:00:00,2024-09-14 00:00:00,5.46,44.919459,5.42,-0.776028,6.09,Z_019,1.24,4.61,8.23,6.82,2024-02-16 00:00:00,1.87,3.72,5.57,3.46
2024-10-25 00:00:00,8.14,Lille,Nouvelle-Aquitaine,Grand Est,5.98,7.08,1.83,8.58,2024-01-28 00:00:00,3.38,2024-07-13 00:00:00,52.554207,1.853614,7.76,Météo-France,Z_011,1.26,50,16.5,1.853614,7.15,6.85,5.22,2.56,2024-08-02 00:00:00,2024-04-24 00:00:00,2.69,52.554207,2.92,1.853614,4.07,Z_011,4.55,8.25,3.04,7.01,2024-05-11 00:00:00,3.01,4.94,4.43,8.32
2024-06-18 00:00:00,4.45,Strasbourg,Auvergne-Rhône-Alpes,Bretagne,1.66,8.17,5.15,5.53,2024-06-12 00:00:00,6.11,2024-11-07 00:00:00,47.031872,0.943121,1.44,Data.gouv.fr,Z_002,3.95,110,21.7,0.943121,4.36,1.67,6.63,2.88,2024-10-26 00:00:00,2024-01-31 00:00:00,6.67,47.031872,4.22,0.943121,5.24,Z_002,3.73,6.97,7.75,1.69,2024-03-20 00:00:00,3.18,7.75,3.98,8.14
2024-07-08 00:00:00,6.27,Paris,Provence-Alpes-Côte d'Azur,Auvergne-Rhône-Alpes,5.3,7.08,3.84,7.09,2024-11-18 00:00:00,3.61,2024-12-01 00:00:00,51.412603,1.547636,1.75,SNCF_Open_Data,Z_010,8.02,50,6.0,1.547636,7.77,6.94,5.93,3.29,2024-05-13 00:00:00,2024-05-02 00:00:00,6.62,51.412603,3.92,1.547636,1.83,Z_010,1.2,3.82,2.96,5.64,2024-05-22 00:00:00,2.12,7.28,1.9,4.18
2024-10-19 00:00:00,5.57,Nantes,Hauts-de-France,Occitanie,1.29,6.97,2.53,3.38,2024-09-07 00:00:00,7.8,2024-08-24 00:00:00,44.865493,-0.847661,5.4,Data.gouv.fr,Z_014,5.77,130,8.5,-0.847661,3.4,2.85,6.1,3.81,2024-05-09 00:00:00,2024-07-08 00:00:00,1.25,44.865493,3.21,-0.847661,6.67,Z_014,3.96,3.01,1.85,8.28,2024-11-13 00:00:00,2.49,2.37,6.64,2.1
2024-01-11 00:00:00,8.43,Bordeaux,Grand Est,Normandie,6.5,8.21,3.92,6.72,2024-09-30 00:00:00,7.93,2024-05-31 00:00:00,52.66477,4.213282,5.94,Météo-France,Z_005,2.55,110,10.4,4.213282,6.19,8.17,7.05,7.26,2024-11-22 00:00:00,2024-02-03 00:00:00,3.95,52.66477,2.19,4.213282,4.38,Z_005,6.55,3.36,6.79,4.34,2024-01-29 00:00:00,6.19,3.31,8.37,6.66
2024-02-09 00:00:00,5.39,Lille,Nouvelle-Aquitaine,Pays de la Loire,5.72,6.36,7.08,7.62,2024-03-17 00:00:00,2.37,2024-12-12 00:00:00,49.198752,1.075887,1.96,RATP_Open_Data_2024,Z_019,7.34,70,23.7,1.075887,3.5,7.56,1.77,6.9,2024-03-29 00:00:00,2024-12-14 00:00:00,8.03,49.198752,2.29,1.075887,6.89,Z_019,4.73,7.59,6.48,5.75,2024-07-23 00:00:00,3.29,7.78,2.52,2.99
2024-08-25 00:00:00,7.65,Paris,Normandie,Nouvelle-Aquitaine,1.36,5.12,7.99,2.38,2024-03-07 00:00:00,4.41,2024-03-11 00:00:00,46.536676,4.007279,6.72,Airparif,Z_003,3.78,45,25.6,4.007279,3.82,1.65,1.72,6.0,2024-06-11 00:00:00,2024-10-27 00:00:00,7.21,46.536676,8.24,4.007279,5.07,Z_003,4.53,4.33,1.21,3.95,2024-12-01 00:00:00,7.38,6.8,6.47,2.14
2024-02-16 00:00:00,4.69,Lyon,Île-de-France,Bretagne,4.35,2.09,8.42,8.44,2024-06-10 00:00:00,2.5,2024-10-05 00:00:00,49.996551,-1.255075,6.47,Data.gouv.fr,Z_016,4.26,110,15.8,-1.255075,3.41,2.53,2.43,4.53,2024-02-07 00:00:00,2024-10-25 00:00:00,3.71,49.996551,4.98,-1.255075,7.25,Z_016,7.6,4.33,8.21,3.38,2024-05-23 00:00:00,1.72,1.47,6.29,6.94
2024-11-15 00:00:00,5.25,Lyon,Grand Est,Provence-Alpes-Côte d'Azur,6.87,6.5,4.69,4.86,2024-05-23 00:00:00,7.6,2024-05-01 00:00:00,52.833029,0.745017,2.13,SNCF_Open_Data,Z_018,5.59,130,5.3,0.745017,2.99,3.24,5.11,5.22,2024-04-19 00:00:00,2024-12-10 00:00:00,3.16,52.833029,6.62,0.745017,4.56,Z_018,8.3,8.42,8.31,8.53,2024-08-06 00:00:00,7.43,1.81,4.26,5.17
2024-01-26 00:00:00,4.14,Lille,Nouvelle-Aquitaine,Normandie,1.4,4.24,4.03,1.73,2024-12-22 00:00:00,3.73,2024-11-11 00:00:00,49.692493,-0.352689,5.17,Data.gouv.fr,Z_016,5.19,45,23.5,-0.352689,1.51,3.44,3.72,5.26,2024-11-21 00:00:00,2024-12-23 00:00:00,6.96,49.692493,6.65,-0.352689,8.74,Z_016,7.58,6.99,1.4,1.99,2024-08-07 00:00:00,5.06,5.87,3.86,7.06
2024-06-17 00:00:00,6.81,Lyon,Auvergne-Rhône-Alpes,Île-de-France,8.04,5.45,3.62,5.0,2024-12-19 00:00:00,5.36,2024-03-21 00:00:00,49.608503,-0.755605,5.54,Météo-France,Z_014,7.71,110,11.5,-0.755605,8.04,7.86,8.0,8.44,2024-05-10 00:00:00,2024-03-18 00:00:00,4.62,49.608503,6.6,-0.755605,4.71,Z_014,4.94,6.99,6.51,2.01,2024-06-12 00:00:00,6.17,4.5,3.73,3.29
2024-07-20 00:00:00,5.0,Marseille,Provence-Alpes-Côte d'Azur,Hauts-de-France,5.4,3.11,8.15,8.09,2024-01-02 00:00:00,8.6,2024-01-14 00:00:00,46.531886,-0.494922,5.99,Airparif,Z_007,4.75,50,9.8,-0.494922,1.46,2.4,3.51,1.74,2024-12-23 00:00:00,2024-08-06 00:00:00,3.11,46.531886,6.23,-0.494922,1.6,Z_007,3.62,5.92,6.28,2.75,2024-06-16 00:00:00,8.0,5.72,6.38,3.8
2024-11-13 00:00:00,6.5,Lyon,Provence-Alpes-Côte d'Azur,Grand Est,1.94,2.26,8.71,3.12,2024-02-05 00:00:00,4.26,2024-11-04 00:00:00,48.295617,-0.578782,8.76,Météo-France,Z_012,8.57,50,6.8,-0.578782,5.3,6.11,4.05,4.0,2024-04-22 00:00:00,2024-08-26 00:00:00,4.22,48.295617,4.1,-0.578782,1.61,Z_012,5.37,7.79,5.14,2.46,2024-08-13 00:00:00,7.3,8.2,3.28,3.52
2024-11-15 00:00:00,5.75,Nantes,Normandie,Auvergne-Rhône-Alpes,2.8,7.23,4.24,2.28,2024-05-23 00:00:00,7.48,2024-07-06 00:00:00,50.440913,2.264838,7.98,RATP_Open_Data_2024,Z_020,4.41,45,6.9,2.264838,1.83,5.13,4.63,3.92,2024-02-23 00:00:00,2024-03-10 00:00:00,7.1,50.440913,3.35,2.264838,5.16,Z_020,1.2,5.38,6.31,3.18,2024-10-17 00:00:00,3.14,1.54,7.14,5.3
2024-04-03 00:00:00,5.61,Marseille,Normandie,Grand Est,7.71,4.0,5.93,5.24,2024-04-05 00:00:00,1.66,2024-08-02 00:00:00,48.712189,-0.766335,1.21,Météo-France,Z_016,7.41,110,9.4,-0.766335,1.49,7.04,7.58,6.38,2024-02-05 00:00:00,2024-06-08 00:00:00,3.81,48.712189,6.82,-0.766335,6.68,Z_016,3.67,7.88,2.54,1.63,2024-02-11 00:00:00,7.75,8.42,5.51,7.34
2024-08-11 00:00:00,4.83,Bordeaux,Grand Est,Provence-Alpes-Côte d'Azur,8.02,5.73,2.97,4.13,2024-02-12 00:00:00,6.14,2024-09-02 00:00:00,51.895859,4.175599,6.3,Airparif,Z_013,6.64,110,4.7,4.175599,4.67,6.85,1.3,8.04,2024-09-05 00:00:00,2024-10-01 00:00:00,4.05,51.895859,5.82,4.175599,4.35,Z_013,3.83,1.21,2.78,3.5,2024-10-24 00:00:00,6.88,2.71,8.8,3.56
2024-06-11 00:00:00,4.21,Lyon,Occitanie,Île-de-France,4.62,3.04,7.09,3.34,2024-06-10 00:00:00,4.71,2024-04-17 00:00:00,47.760306,3.749795,5.0,SNCF_Open_Data,Z_010,6.57,80,11.8,3.749795,1.49,3.25,4.33,5.37,2024-10-09 00:00:00,2024-01-10 00:00:00,6.15,47.760306,2.92,3.749795,3.25,Z_010,7.52,5.8,7.04,3.36,2024-03-29 00:00:00,7.42,2.29,5.78,7.59
2024-12-16 00:00:00,4.85,Toulouse,Occitanie,Normandie,2.98,8.24,8.19,5.31,2024-05-01 00:00:00,7.9,2024-10-18 00:00:00,49.408884,5.54276,1.76,Data.gouv.fr,Z_018,2.21,110,19.5,5.54276,4.66,8.02,3.58,2.31,2024-07-12 00:00:00,2024-09-24 00:00:00,4.21,49.408884,7.57,5.54276,7.72,Z_018,6.16,7.15,8.02,2.16,2024-01-21 00:00:00,7.25,8.78,5.12,3.23
2024-01-05 00:00:00,8.23,Bordeaux,Hauts-de-France,Occitanie,2.13,2.12,6.03,6.97,2024-08-22 00:00:00,5.12,2024-02-28 00:00:00,46.117765,5.58369,7.49,SNCF_Open_Data,Z_006,2.52,30,9.5,5.58369,1.67,2.41,6.77,3.87,2024-01-02 00:00:00,2024-02-20 00:00:00,3.75,46.117765,8.58,5.58369,6.22,Z_006,4.28,4.52,2.4,6.3,2024-11-28 00:00:00,2.55,4.89,4.0,8.53
2024-06-29 00:00:00,3.0,Nice,Normandie,Auvergne-Rhône-Alpes,4.1,1.74,7.62,7.83,2024-01-11 00:00:00,7.3,2024-04-18 00:00:00,50.816303,6.057927,6.69,SNCF_Open_Data,Z_005,5.14,80,9.6,6.057927,6.97,1.97,8.21,4.47,2024-10-27 00:00:00,2024-09-25 00:00:00,7.08,50.816303,4.45,6.057927,7.19,Z_005,7.05,3.69,4.39,1.81,2024-10-07 00:00:00,2.79,7.12,7.12,7.82
2024-12-07 00:00:00,1.69,Nantes,Hauts-de-France,Provence-Alpes-Côte d'Azur,7.45,7.75,4.05,1.91,2024-03-12 00:00:00,3.78,2024-03-27 00:00:00,46.982726,2.429123,5.96,Météo-France,Z_018,8.17,50,18.8,2.429123,5.85,2.59,4.92,3.62,2024-12-17 00:00:00,2024-09-05 00:00:00,4.28,46.982726,1.48,2.429123,5.84,Z_018,3.85,7.31,3.53,2.06,2024-04-10 00:00:00,1.47,1.4,1.83,4.56
2024-05-09 00:00:00,4.59,Nantes,Normandie,Bretagne,2.66,4.41,5.71,2.62,2024-12-06 00:00:00,5.15,2024-01-28 00:00:00,48.907896,4.894178,4.33,Airparif,Z_007,6.68,110,9.2,4.894178,7.21,7.22,3.11,7.87,2024-02-21 00:00:00,2024-11-21 00:00:00,3.83,48.907896,4.02,4.894178,2.62,Z_007,2.0,3.74,7.76,4.49,2024-09-06 00:00:00,3.22,8.06,7.89,1.59
2024-08-10 00:00:00,3.65,Montpellier,Île-de-France,Auvergne-Rhône-Alpes,4.91,5.2,2.66,8.41,2024-03-29 00:00:00,6.44,2024-08-27 00:00:00,48.428562,5.091962,1.87,Météo-France,Z_006,6.29,50,7.3,5.091962,7.12,6.08,8.44,3.45,2024-01-23 00:00:00,2024-04-08 00:00:00,8.46,48.428562,5.38,5.091962,3.25,Z_006,6.58,7.6,3.56,2.36,2024-06-12 00:00:00,4.9,2.1,2.02,2.55
2024-07-29 00:00:00,1.6,Montpellier,Occitanie,Provence-Alpes-Côte d'Azur,4.8,4.28,5.89,5.93,2024-06-13 00:00:00,7.47,2024-07-06 00:00:00,48.611383,5.16494,8.52,SNCF_Open_Data,Z_005,2.0,45,5.3,5.16494,2.79,8.38,3.58,2.79,2024-10-24 00:00:00,2024-10-02 00:00:00,4.57,48.611383,2.79,5.16494,7.1,Z_005,7.24,4.57,6.81,8.54,2024-01-14 00:00:00,6.05,8.47,4.17,6.89
2024-05-27 00:00:00,6.53,Strasbourg,Normandie,Pays de la Loire,4.67,5.46,5.78,6.51,2024-12-03 00:00:00,2.95,2024-02-28 00:00:00,47.974897,-1.440544,8.71,Data.gouv.fr,Z_014,8.57,30,20.7,-1.440544,1.77,6.44,4.03,6.7,2024-05-14 00:00:00,2024-03-06 00:00:00,1.49,47.974897,7.9,-1.440544,3.63,Z_014,5.8,5.92,3.67,1.98,2024-10-22 00:00:00,5.77,7.32,2.8,4.1
2024-02-19 00:00:00,4.82,Nice,Île-de-France,Bretagne,6.03,6.78,7.32,6.93,2024-04-16 00:00:00,7.23,2024-03-02 00:00:00,51.047874,4.86024,7.72,Data.gouv.fr,Z_020,3.27,70,9.2,4.86024,7.34,6.31,2.31,5.52,2024-02-10 00:00:00,2024-12-06 00:00:00,1.79,51.047874,6.97,4.86024,6.04,Z_020,4.82,6.18,1.49,3.12,2024-04-19 00:00:00,2.03,2.1,3.8,1.37
2024-08-17 00:00:00,8.78,Strasbourg,Bretagne,Pays de la Loire,1.73,4.15,1.43,2.82,2024-12-15 00:00:00,7.22,2024-03-29 00:00:00,46.891749,-0.765636,6.14,Airparif,Z_015,8.54,80,9.6,-0.765636,6.6,1.22,7.79,7.8,2024-11-05 00:00:00,2024-04-29 00:00:00,2.87,46.891749,3.18,-0.765636,6.1,Z_015,6.31,7.69,4.53,6.41,2024-08-27 00:00:00,5.36,7.37,1.63,5.11
2024-01-09 00:00:00,5.44,Montpellier,Pays de la Loire,Bretagne,4.14,3.69,8.4,3.52,2024-05-17 00:00:00,6.05,2024-11-11 00:00:00,51.713308,-0.007498,6.5,Airparif,Z_011,4.96,110,17.4,-0.007498,3.25,8.29,7.86,6.33,2024-02-29 00:00:00,2024-11-24 00:00:00,1.69,51.713308,7.35,-0.007498,5.01,Z_011,8.2,1.32,7.52,7.51,2024-10-13 00:00:00,3.66,5.65,5.88,8.65
2024-09-04 00:00:00,7.47,Nantes,Provence-Alpes-Côte d'Azur,Hauts-de-France,6.71,3.19,3.27,8.13,2024-12-11 00:00:00,1.98,2024-05-27 00:00:00,50.252194,0.306855,7.18,SNCF_Open_Data,Z_004,4.36,50,26.3,0.306855,2.31,2.75,4.01,7.89,2024-07-05 00:00:00,2024-07-04 00:00:00,3.17,50.252194,8.21,0.306855,2.18,Z_004,6.22,5.47,1.95,8.47,2024-04-25 00:00:00,8.1,6.74,6.63,5.93
2024-07-13 00:00:00,6.94,Nantes,Normandie,Bretagne,4.99,7.83,2.68,3.34,2024-05-24 00:00:00,4.44,2024-05-22 00:00:00,47.557219,5.242303,2.55,Data.gouv.fr,Z_005,6.09,45,9.3,5.242303,3.57,8.6,2.11,5.87,2024-04-07 00:00:00,2024-01-26 00:00:00,2.95,47.557219,7.92,5.242303,4.64,Z_005,5.88,4.76,3.8,7.39,2024-03-05 00:00:00,2.56,8.21,8.36,2.33
2024-01-08 00:00:00,8.19,Lyon,Occitanie,Pays de la Loire,4.89,2.54,1.44,8.34,2024-09-17 00:00:00,7.24,2024-09-01 00:00:00,48.728536,0.123284,4.77,SNCF_Open_Data,Z_017,3.12,110,9.9,0.123284,6.32,1.87,7.94,8.49,2024-11-27 00:00:00,2024-01-13 00:00:00,6.1,48.728536,3.29,0.123284,1.87,Z_017,3.4,2.54,4.99,7.46,2024-05-06 00:00:00,1.26,5.63,6.92,3.99
2024-11-18 00:00:00,2.09,Paris,Pays de la Loire,Provence-Alpes-Côte d'Azur,8.31,8.5,4.61,4.26,2024-01-11 00:00:00,6.09,2024-06-17 00:00:00,52.23643,6.259852,5.87,SNCF_Open_Data,Z_004,3.51,110,15.1,6.259852,2.78,5.07,3.27,3.0,2024-11-23 00:00:00,2024-12-26 00:00:00,5.38,52.23643,6.02,6.259852,1.59,Z_004,6.05,7.78,5.81,5.65,2024-08-12 00:00:00,7.73,5.14,1.54,5.54
2024-10-31 00:00:00,3.17,Marseille,Grand Est,Nouvelle-Aquitaine,5.5,2.42,2.58,4.46,2024-02-21 00:00:00,7.83,2024-10-04 00:00:00,51.94395,1.93532,1.81,RATP_Open_Data_2024,Z_011,7.45,50,12.2,1.93532,6.38,5.25,4.23,8.12,2024-06-29 00:00:00,2024-04-10 00:00:00,4.52,51.94395,8.62,1.93532,6.74,Z_011,5.7,1.39,2.13,5.18,2024-08-22 00:00:00,1.48,1.56,6.0,8.38
2024-01-14 00:00:00,7.79,Toulouse,Normandie,Bretagne,1.91,6.12,2.58,7.53,2024-09-29 00:00:00,5.27,2024-02-12 00:00:00,47.538477,1.245008,6.36,SNCF_Open_Data,Z_006,2.88,30,20.9,1.245008,6.66,5.33,7.2,6.76,2024-09-04 00:00:00,2024-04-02 00:00:00,6.57,47.538477,5.57,1.245008,3.87,Z_006,8.59,6.55,2.93,3.97,2024-09-11 00:00:00,3.24,5.72,1.26,3.3
2024-08-12 00:00:00,4.72,Strasbourg,Hauts-de-France,Bretagne,2.41,5.5,4.2,8.7,2024-09-19 00:00:00,4.5,2024-11-05 00:00:00,50.088479,-0.196778,4.11,Météo-France,Z_019,3.85,110,8.8,-0.196778,3.43,2.12,7.34,5.71,2024-12-01 00:00:00,2024-04-22 00:00:00,2.4,50.088479,5.28,-0.196778,8.35,Z_019,4.41,3.73,3.56,1.69,2024-03-17 00:00:00,4.62,6.55,4.91,6.84
2024-10-09 00:00:00,8.48,Toulouse,Normandie,Bretagne,4.53,3.87,2.63,1.44,2024-06-24 00:00:00,7.39,2024-08-29 00:00:00,48.66589,5.12834,6.64,Météo-France,Z_014,6.33,130,7.4,5.12834,3.12,7.11,7.53,3.04,2024-04-27 00:00:00,2024-04-22 00:00:00,7.26,48.66589,7.63,5.12834,4.93,Z_014,5.21,3.61,5.83,2.21,2024-12-07 00:00:00,8.79,3.96,7.75,4.78
2024-08-11 00:00:00,5.28,Strasbourg,Occitanie,Île-de-France,2.0,1.48,1.32,5.62,2024-05-20 00:00:00,5.43,2024-08-18 00:00:00,51.690393,1.075733,4.21,Airparif,Z_013,7.77,45,23.7,1.075733,1.3,7.95,4.82,3.21,2024-01-28 00:00:00,2024-09-12 00:00:00,3.71,51.690393,3.24,1.075733,6.16,Z_013,8.75,5.31,5.45,3.2,2024-07-06 00:00:00,7.19,5.54,1.82,6.24
2024-03-12 00:00:00,4.3,Montpellier,Pays de la Loire,Occitanie,1.9,2.39,3.51,6.21,2024-02-02 00:00:00,6.2,2024-12-07 00:00:00,52.626605,5.562782,6.6,SNCF_Open_Data,Z_015,5.8,50,4.9,5.562782,1.46,5.08,4.97,5.54,2024-06-06 00:00:00,2024-12-20 00:00:00,4.91,52.626605,3.47,5.562782,8.72,Z_015,5.39,4.63,6.11,2.0,2024-06-03 00:00:00,1.64,7.44,5.57,3.84
2024-03-23 00:00:00,7.32,Paris,Normandie,Normandie,6.68,2.41,6.9,5.84,2024-01-31 00:00:00,4.16,2024-03-03 00:00:00,50.720017,2.270494,8.49,RATP_Open_Data_2024,Z_012,4.19,30,27.2,2.270494,2.77,2.64,4.26,5.36,2024-09-10 00:00:00,2024-02-15 00:00:00,7.3,50.720017,3.33,2.270494,8.39,Z_012,3.79,1.7,5.32,6.6,2024-06-14 00:00:00,3.28,3.46,7.36,5.97
2024-01-30 00:00:00,7.52,Bordeaux,Île-de-France,Provence-Alpes-Côte d'Azur,8.52,8.15,4.3,3.3,2024-07-20 00:00:00,5.77,2024-02-22 00:00:00,49.768104,6.011988,1.56,Météo-France,Z_001,4.97,110,6.9,6.011988,8.5,1.89,1.93,5.21,2024-08-15 00:00:00,2024-05-27 00:00:00,4.23,49.768104,6.83,6.011988,2.45,Z_001,1.71,7.6,4.5,6.44,2024-02-26 00:00:00,8.32,1.27,2.46,3.75
2024-09-26 00:00:00,2.66,Strasbourg,Provence-Alpes-Côte d'Azur,Normandie,8.12,5.82,4.56,1.31,2024-10-15 00:00:00,5.69,2024-11-08 00:00:00,44.956666,4.904579,4.38,SNCF_Open_Data,Z_015,4.99,50,11.7,4.904579,7.13,5.39,4.12,3.29,2024-03-04 00:00:00,2024-06-02 00:00:00,4.62,44.956666,1.39,4.904579,2.52,Z_015,4.38,4.75,3.13,7.62,2024-04-25 00:00:00,6.58,6.3,4.9,2.99
2024-03-27 00:00:00,8.44,Bordeaux,Provence-Alpes-Côte d'Azur,Normandie,2.97,3.25,4.99,3.54,2024-07-15 00:00:00,5.26,2024-11-28 00:00:00,51.25657,-0.627026,6.82,Météo-France,Z_017,2.3,50,23.0,-0.627026,4.72,7.83,2.39,1.87,2024-06-07 00:00:00,2024-08-06 00:00:00,8.79,51.25657,4.47,-0.627026,3.63,Z_017,4.45,8.41,2.13,3.88,2024-05-15 00:00:00,8.09,3.39,5.15,7.46
2024-10-28 00:00:00,1.52,Nice,Provence-Alpes-Côte d'Azur,Pays de la Loire,4.76,8.32,8.69,4.4,2024-03-06 00:00:00,5.89,2024-03-23 00:00:00,51.951589,1.444448,3.49,Data.gouv.fr,Z_019,7.43,50,19.6,1.444448,8.6,7.0,1.63,8.63,2024-12-22 00:00:00,2024-12-07 00:00:00,1.62,51.951589,3.26,1.444448,5.33,Z_019,1.25,5.2,7.93,8.47,2024-06-01 00:00:00,2.08,4.43,8.43,8.09
2024-08-16 00:00:00,2.93,Nantes,Grand Est,Hauts-de-France,3.8,3.49,6.31,1.23,2024-11-16 00:00:00,3.35,2024-08-05 00:00:00,49.202834,3.646776,6.08,RATP_Open_Data_2024,Z_001,7.27,70,21.3,3.646776,2.15,4.09,5.66,5.21,2024-05-23 00:00:00,2024-04-24 00:00:00,4.39,49.202834,1.54,3.646776,4.95,Z_001,6.36,5.72,4.15,7.95,2024-03-20 00:00:00,3.58,2.1,3.29,5.51
2024-10-16 00:00:00,8.77,Montpellier,Provence-Alpes-Côte d'Azur,Occitanie,2.59,4.06,6.57,3.26,2024-04-17 00:00:00,7.72,2024-12-15 00:00:00,45.804502,1.830219,2.83,SNCF_Open_Data,Z_006,6.22,30,5.2,1.830219,2.97,1.3,5.64,7.18,2024-09-17 00:00:00,2024-12-08 00:00:00,6.45,45.804502,3.47,1.830219,8.09,Z_006,6.83,3.3,1.23,7.77,2024-11-10 00:00:00,8.09,4.03,4.82,5.16
2024-09-20 00:00:00,8.67,Montpellier,Auvergne-Rhône-Alpes,Nouvelle-Aquitaine,4.38,5.55,6.75,2.2,2024-03-15 00:00:00,3.56,2024-03-23 00:00:00,49.342158,0.282267,3.88,SNCF_Open_Data,Z_012,5.36,110,22.8,0.282267,7.67,5.06,5.18,7.18,2024-12-04 00:00:00,2024-07-26 00:00:00,3.33,49.342158,7.2,0.282267,2.14,Z_012,6.62,4.72,8.34,1.73,2024-08-17 00:00:00,5.03,6.63,2.52,7.0
2024-01-01 00:00:00,7.72,Marseille,Île-de-France,Pays de la Loire,5.75,1.24,6.5,7.11,2024-03-21 00:00:00,5.72,2024-10-07 00:00:00,47.517064,4.043293,7.46,Airparif,Z_011,4.63,130,4.6,4.043293,8.76,3.97,8.76,2.7,2024-12-25 00:00:00,2024-02-14 00:00:00,5.66,47.517064,2.65,4.043293,8.62,Z_011,4.43,3.52,3.5,4.97,2024-12-01 00:00:00,2.22,3.56,3.18,4.06
2024-08-13 00:00:00,2.85,Nice,Île-de-France,Grand Est,1.46,7.24,1.77,1.63,2024-12-04 00:00:00,5.65,2024-10-07 00:00:00,48.703315,2.519016,6.32,RATP_Open_Data_2024,Z_005,6.62,110,18.0,2.519016,2.36,5.98,5.43,5.61,2024-11-21 00:00:00,2024-02-16 00:00:00,2.77,48.703315,8.25,2.519016,3.08,Z_005,5.51,7.85,8.04,5.63,2024-10-18 00:00:00,6.9,3.09,3.58,7.58
