col_mois,col_numero_mois,col_semaine,col_ville,col_region,col_type_route,col_jour_type,col_classement_bison,col_densite_trafic_percent,col_trafic_vehicules_jour,col_direction,col_periode,col_source,col_latitude,col_longitude,col_saison,col_recommandation_circulation,col_date,col_nom_ferie,col_type_ferie,col_est_pont,col_jour_semaine,col_variation_vs_jour_normal,col_type_jour_vacances,col_periode_vacances,col_zone_scolaire,col_trafic_moyen_journalier,col_variation_vs_moyenne,col_heure_pointe_matin,col_heure_pointe_soir,col_duree_heures_pointe,col_vitesse_moyenne_kmh,col_congestion_moyenne,col_est_jour_ouvre,col_est_weekend,col_est_ferie,col_periode_type
2.2,8.22,1.7,Lyon,Bretagne,7.28,4.57,8.04,34828,8.6,5.53,4.95,Data.gouv.fr,50.604365,-0.897967,4.72,50.604365,2024-09-06 00:00:00,OUI,OUI,8.52,3.69,6.52,1,0,1.46,1.99,7.73,2.27,5.76,6.74,30,1.53,1.28,OUI,OUI,7.74
8.77,2.11,4.42,Nantes,Grand Est,1.77,8.75,7.32,189522,4.49,5.98,5.94,Data.gouv.fr,47.04748,5.351854,2.61,47.04748,2024-04-25 00:00:00,1,0,5.14,4.74,2.38,NON,OUI,3.86,5.88,2.54,6.44,3.7,4.53,80,7.04,3.27,NON,0,7.61
6.98,4.53,5.78,Marseille,Nouvelle-Aquitaine,2.25,3.5,5.88,146285,5.66,6.87,2.36,Météo-France,52.313055,3.790496,3.62,52.313055,2024-05-26 00:00:00,NON,1,3.55,4.69,6.9,OUI,OUI,4.52,7.77,4.87,4.85,1.25,2.61,80,7.68,6.79,0,NON,8.66
7.26,5.83,1.77,Nantes,Normandie,6.24,1.84,7.93,53196,2.02,7.8,6.93,RATP_Open_Data_2024,50.738402,3.263616,6.75,50.738402,2024-01-22 00:00:00,NON,NON,7.8,8.37,7.71,1,OUI,6.53,8.37,7.95,5.17,3.94,7.2,45,8.23,3.84,NON,OUI,7.88
2.22,5.27,1.93,Marseille,Auvergne-Rhône-Alpes,6.55,5.81,2.47,138286,8.56,3.92,3.34,RATP_Open_Data_2024,46.324535,0.813291,4.0,46.324535,2024-09-14 00:00:00,1,1,5.75,5.98,5.76,1,OUI,3.09,2.96,4.0,1.88,5.16,1.67,110,8.17,1.62,0,1,8.56
7.77,1.87,2.11,Nantes,Île-de-France,5.69,3.93,2.54,56387,4.58,2.85,8.34,RATP_Open_Data_2024,46.93199,-1.042064,3.28,46.93199,2024-03-05 00:00:00,NON,0,2.73,1.58,3.47,0,NON,7.9,2.59,3.2,4.75,5.19,4.93,70,7.15,7.47,OUI,OUI,2.28
5.7,4.47,1.44,Lyon,Hauts-de-France,2.15,5.46,3.73,32240,5.57,3.01,3.65,Météo-France,51.747172,3.253606,4.65,51.747172,2024-09-26 00:00:00,NON,OUI,4.87,3.34,7.61,NON,NON,3.5,3.92,4.27,1.57,8.32,4.35,80,1.3,8.73,1,OUI,4.01
4.11,6.58,7.34,Paris,Grand Est,6.01,4.92,8.37,197142,1.43,1.77,6.65,Météo-France,46.504828,5.697497,8.29,46.504828,2024-12-04 00:00:00,OUI,NON,4.22,8.06,8.34,NON,0,8.47,4.63,6.2,7.18,2.12,4.68,130,1.24,1.34,OUI,OUI,5.86
7.56,7.66,6.64,Marseille,Île-de-France,8.15,3.68,8.04,112763,5.9,2.79,7.04,Data.gouv.fr,51.920037,0.012061,8.72,51.920037,2024-11-19 00:00:00,OUI,OUI,2.19,5.43,4.05,NON,NON,4.82,1.73,2.9,3.95,2.68,7.31,80,7.6,4.4,0,NON,7.63
5.99,1.91,4.64,Toulouse,Normandie,1.78,4.97,3.11,25480,5.7,7.14,2.73,SNCF_Open_Data,51.0277,4.995708,5.1,51.0277,2024-07-15 00:00:00,NON,OUI,3.93,2.16,7.97,OUI,NON,8.51,3.98,6.96,6.81,1.33,6.66,80,2.45,6.95,NON,0,5.49
7.14,6.72,2.65,Nice,Auvergne-Rhône-Alpes,8.11,6.6,3.39,131062,4.63,6.2,7.98,RATP_Open_Data_2024,52.381047,4.170994,5.98,52.381047,2024-11-10 00:00:00,OUI,NON,1.32,6.6,4.12,1,OUI,7.19,3.74,3.35,3.3,6.84,7.23,50,5.16,4.88,1,1,4.11
5.28,6.53,7.64,Paris,Bretagne,7.05,7.03,5.37,32610,5.43,4.52,8.44,Airparif,47.200525,3.058949,4.68,47.200525,2024-05-31 00:00:00,NON,NON,7.53,5.62,5.94,OUI,1,2.0,8.09,3.49,8.2,8.27,5.29,45,8.03,3.71,1,NON,2.31
5.61,4.45,1.28,Montpellier,Nouvelle-Aquitaine,8.74,2.87,3.51,19171,2.62,3.57,4.11,Airparif,51.490407,1.155817,8.15,51.490407,2024-05-20 00:00:00,1,NON,6.06,8.71,7.37,NON,1,6.91,8.56,8.25,2.04,5.82,2.22,80,3.15,3.53,0,0,2.88
2.27,4.3,4.03,Lille,Normandie,5.89,2.01,2.65,52787,1.71,8.14,2.57,Data.gouv.fr,49.625996,2.308005,3.17,49.625996,2024-08-10 00:00:00,1,1,1.64,2.19,4.11,1,OUI,5.22,6.17,7.42,3.07,5.54,3.44,50,3.37,3.05,OUI,NON,7.02
3.6,3.88,6.5,Bordeaux,Pays de la Loire,6.47,1.31,3.19,35549,3.89,3.48,4.07,Météo-France,51.320602,4.486234,5.95,51.320602,2024-12-26 00:00:00,0,NON,8.12,3.64,4.05,OUI,NON,4.25,4.92,1.43,3.99,2.65,1.93,70,3.07,3.45,1,0,8.28
7.27,1.68,8.44,Montpellier,Hauts-de-France,1.57,8.16,4.71,42834,5.06,3.9,6.22,Airparif,49.66638,4.577415,5.34,49.66638,2024-04-07 00:00:00,NON,1,7.61,4.04,3.07,0,1,4.52,5.79,5.26,7.65,1.59,6.96,80,4.5,2.82,0,NON,4.35
7.88,1.55,4.28,Marseille,Bretagne,2.63,5.26,6.95,146445,3.97,6.45,5.9,SNCF_Open_Data,47.902679,5.371346,3.36,47.902679,2024-08-26 00:00:00,1,0,6.8,3.26,8.63,0,NON,6.28,7.01,7.01,8.44,7.01,6.03,70,7.47,5.7,0,OUI,5.93
5.8,3.17,4.01,Marseille,Normandie,4.02,4.11,7.27,7318,3.57,6.1,7.86,Airparif,51.042749,-0.580221,2.82,51.042749,2024-11-23 00:00:00,OUI,1,5.24,1.83,3.08,1,1,6.55,3.07,2.63,4.69,6.04,7.61,110,1.66,2.08,OUI,1,6.55
3.23,8.22,7.65,Nice,Grand Est,6.68,3.7,3.29,64488,2.9,2.92,1.74,Airparif,51.405197,1.756754,7.4,51.405197,2024-12-18 00:00:00,0,OUI,7.87,3.31,3.9,0,NON,1.72,2.72,3.33,3.51,6.09,3.59,110,3.54,6.13,0,0,6.04
3.36,3.51,6.27,Marseille,Île-de-France,6.84,6.73,2.43,132881,1.62,8.24,3.1,Data.gouv.fr,45.508875,1.800121,1.61,45.508875,2024-06-12 00:00:00,OUI,1,5.2,8.34,7.5,OUI,1,6.19,3.28,7.45,5.72,8.12,5.43,80,3.79,1.84,0,1,7.29
8.52,7.84,8.6,Bordeaux,Provence-Alpes-Côte d'Azur,3.5,5.07,8.67,51670,6.76,7.44,3.09,RATP_Open_Data_2024,48.86601,3.984296,8.39,48.86601,2024-10-25 00:00:00,OUI,0,3.21,8.29,2.79,NON,NON,3.2,3.13,2.44,4.03,7.89,3.14,110,7.42,4.68,OUI,1,6.35
1.26,6.74,7.43,Marseille,Bretagne,2.41,1.93,6.3,117528,8.35,1.68,5.55,Météo-France,52.217695,-0.487828,3.88,52.217695,2024-09-22 00:00:00,1,NON,2.26,8.69,2.87,OUI,NON,7.09,4.23,3.51,4.56,1.48,7.59,50,8.06,4.57,OUI,OUI,3.34
5.96,8.01,8.45,Strasbourg,Provence-Alpes-Côte d'Azur,3.62,6.7,7.97,109246,4.97,2.19,5.14,Airparif,45.722996,-1.356269,6.4,45.722996,2024-10-07 00:00:00,1,NON,8.27,4.81,1.9,NON,0,4.41,6.89,1.27,3.66,1.21,1.21,45,6.01,3.39,0,OUI,8.62
6.04,5.37,6.89,Marseille,Pays de la Loire,7.1,6.22,6.53,136725,5.3,1.52,6.97,Data.gouv.fr,46.524537,4.25607,7.4,46.524537,2024-03-16 00:00:00,NON,0,3.08,1.94,2.57,NON,0,6.06,1.65,2.46,4.14,3.95,5.25,80,7.56,2.05,1,OUI,7.8
5.44,5.23,4.23,Nantes,Normandie,1.37,1.8,5.71,71292,1.93,4.39,2.62,Airparif,45.308461,2.457862,7.38,45.308461,2024-01-26 00:00:00,0,NON,7.48,2.76,5.55,1,NON,3.97,3.36,7.77,8.35,8.69,5.03,50,2.69,4.65,0,0,2.59
5.26,8.44,8.05,Nice,Auvergne-Rhône-Alpes,2.04,6.5,1.88,60444,6.63,2.1,5.81,RATP_Open_Data_2024,46.984629,0.004996,4.69,46.984629,2024-01-08 00:00:00,OUI,0,2.02,5.51,1.4,1,OUI,5.65,3.91,4.46,5.11,5.3,5.87,50,1.53,6.5,1,NON,6.71
8.29,8.09,6.13,Nice,Pays de la Loire,7.57,5.41,1.45,48546,7.38,1.26,3.99,Data.gouv.fr,47.913794,0.545923,4.76,47.913794,2024-03-29 00:00:00,OUI,NON,5.55,3.15,7.03,OUI,1,7.68,3.02,3.2,2.49,5.99,3.77,45,7.86,4.29,0,1,7.94
2.99,7.04,2.0,Montpellier,Nouvelle-Aquitaine,4.38,5.15,7.93,160703,5.43,2.05,8.34,RATP_Open_Data_2024,51.552623,2.928264,4.13,51.552623,2024-07-18 00:00:00,NON,OUI,2.11,2.35,7.69,OUI,0,3.48,7.84,2.17,8.38,2.86,8.64,110,1.43,4.43,0,OUI,7.18
2.18,3.16,4.91,Montpellier,Grand Est,1.22,8.42,7.67,45404,6.06,2.14,5.32,Météo-France,44.929812,2.235325,5.25,44.929812,2024-08-16 00:00:00,NON,NON,2.06,8.75,1.65,OUI,NON,2.54,3.56,4.4,3.07,7.57,3.86,45,6.07,3.12,1,NON,8.3
1.85,1.25,3.67,Montpellier,Auvergne-Rhône-Alpes,8.68,7.14,6.02,126676,5.97,4.63,3.78,RATP_Open_Data_2024,50.15295,1.678253,1.85,50.15295,2024-01-18 00:00:00,1,OUI,2.46,7.64,3.79,1,OUI,4.08,3.04,2.1,7.34,1.73,2.0,30,8.25,3.76,NON,OUI,8.77
4.47,1.22,1.41,Lyon,Bretagne,3.05,3.78,2.41,20656,3.85,5.83,1.73,Data.gouv.fr,52.668761,3.036197,4.84,52.668761,2024-12-16 00:00:00,OUI,0,6.24,2.38,8.5,1,NON,7.55,4.23,6.0,5.26,2.27,5.21,110,8.39,5.76,1,NON,5.5
1.63,5.79,4.63,Montpellier,Bretagne,6.33,2.65,8.5,29782,5.8,5.58,8.47,Météo-France,47.312049,4.67131,1.75,47.312049,2024-05-28 00:00:00,1,OUI,6.11,2.69,8.54,1,0,5.08,3.05,6.13,2.44,3.14,3.87,110,4.53,2.05,0,OUI,7.22
8.34,2.68,7.44,Nantes,Provence-Alpes-Côte d'Azur,3.51,1.75,4.76,108704,3.18,7.87,4.69,Data.gouv.fr,47.372958,-0.394727,1.61,47.372958,2024-12-15 00:00:00,OUI,OUI,2.99,4.61,6.59,0,1,1.66,8.26,8.11,1.32,4.31,2.37,45,6.62,3.59,OUI,1,3.09
4.63,8.43,6.03,Strasbourg,Île-de-France,1.78,5.76,1.55,59683,4.27,3.45,1.49,Météo-France,45.057185,0.214968,4.06,45.057185,2024-07-23 00:00:00,NON,0,5.12,4.66,7.91,NON,1,4.35,1.4,2.53,4.16,2.86,7.07,70,4.26,4.78,OUI,NON,5.65
2.5,3.25,5.63,Toulouse,Grand Est,6.16,8.35,2.19,121393,8.57,7.97,8.25,SNCF_Open_Data,47.578647,2.533285,6.35,47.578647,2024-01-11 00:00:00,OUI,OUI,7.02,6.79,1.33,1,1,2.6,2.79,2.33,6.43,1.89,4.0,30,5.37,2.73,0,OUI,5.85
5.95,7.78,5.06,Toulouse,Occitanie,6.79,4.68,5.92,6215,7.45,7.06,2.79,Météo-France,48.113159,3.303203,1.82,48.113159,2024-04-14 00:00:00,NON,OUI,2.26,5.97,5.98,NON,OUI,3.35,7.54,7.11,2.14,6.92,6.46,30,5.08,6.8,OUI,0,6.43
2.5,7.7,7.05,Lyon,Hauts-de-France,2.29,1.65,3.04,148559,7.41,2.08,6.67,Data.gouv.fr,45.796695,3.370235,5.33,45.796695,2024-10-22 00:00:00,OUI,0,4.5,6.24,2.09,NON,NON,8.61,4.25,6.68,3.67,2.28,2.89,110,2.77,7.84,0,NON,3.07
7.45,2.76,2.08,Lille,Île-de-France,7.11,8.14,2.06,21921,4.01,6.47,5.6,Airparif,48.162946,5.602735,3.21,48.162946,2024-01-15 00:00:00,NON,NON,4.5,3.48,5.44,OUI,NON,4.89,4.86,6.3,1.81,6.77,2.24,45,8.0,7.02,0,1,4.2
2.24,1.94,5.98,Lyon,Provence-Alpes-Côte d'Azur,7.25,1.77,1.69,27479,7.7,4.39,8.56,RATP_Open_Data_2024,50.359096,-0.832991,3.52,50.359096,2024-10-17 00:00:00,0,OUI,6.2,5.49,2.34,0,OUI,4.11,4.28,1.81,6.76,6.96,6.75,80,4.24,6.68,1,1,3.49
2.58,2.55,2.87,Montpellier,Nouvelle-Aquitaine,7.65,5.89,2.08,31042,6.53,1.63,2.52,Data.gouv.fr,50.34667,2.018909,8.36,50.34667,2024-07-29 00:00:00,OUI,1,2.25,1.4,2.36,1,NON,7.22,5.81,4.25,6.98,7.51,7.62,50,3.56,3.44,NON,NON,5.59
7.33,5.01,3.58,Lyon,Normandie,4.2,7.77,7.66,19256,4.86,8.12,5.29,RATP_Open_Data_2024,45.389978,0.280168,7.1,45.389978,2024-11-21 00:00:00,1,1,4.32,4.4,4.47,1,0,5.42,6.86,6.33,5.28,2.69,2.58,110,7.38,8.59,0,NON,2.11
2.08,7.71,5.68,Toulouse,Bretagne,6.28,7.48,7.32,103938,1.58,7.55,5.7,SNCF_Open_Data,48.76981,5.426301,5.88,48.76981,2024-04-23 00:00:00,NON,1,6.4,3.04,3.8,1,0,4.3,6.7,6.05,2.51,8.29,4.81,70,7.69,8.12,0,0,2.94
7.46,2.62,4.12,Lille,Occitanie,7.62,7.76,4.3,18621,2.72,4.49,1.49,RATP_Open_Data_2024,49.069894,-0.049432,5.3,49.069894,2024-03-06 00:00:00,1,1,5.43,2.58,8.33,NON,1,8.55,2.81,6.37,8.66,4.7,7.77,70,8.6,7.91,NON,0,1.58
2.32,6.91,7.82,Nice,Nouvelle-Aquitaine,7.09,6.54,7.63,149219,4.7,6.59,5.89,Data.gouv.fr,46.446855,-0.560325,2.87,46.446855,2024-09-16 00:00:00,0,OUI,1.25,5.79,3.74,0,0,4.1,6.61,3.59,3.48,8.76,7.44,45,3.65,1.28,NON,OUI,5.73
2.12,2.98,6.57,Strasbourg,Île-de-France,1.59,2.99,7.62,28477,6.36,2.67,6.31,Data.gouv.fr,52.557873,4.523361,7.88,52.557873,2024-01-08 00:00:00,1,1,4.5,2.08,3.89,0,OUI,7.34,5.13,5.24,2.78,5.93,2.89,30,3.87,6.49,1,NON,8.41
1.97,8.31,1.97,Bordeaux,Occitanie,5.12,5.39,7.14,50426,4.57,8.33,8.0,RATP_Open_Data_2024,51.951644,-0.607817,1.45,51.951644,2024-01-24 00:00:00,NON,NON,8.72,1.65,4.01,OUI,0,7.43,8.02,6.18,7.56,6.58,6.92,50,2.54,7.79,NON,0,2.63
5.14,7.7,6.11,Bordeaux,Normandie,5.8,5.69,5.34,126857,6.48,3.54,3.59,RATP_Open_Data_2024,48.136961,3.068071,3.92,48.136961,2024-07-01 00:00:00,NON,OUI,6.12,2.11,3.44,0,NON,7.12,3.31,5.91,1.69,3.76,6.84,110,7.42,6.76,0,1,8.44
3.75,3.65,7.14,Paris,Provence-Alpes-Côte d'Azur,1.78,6.88,7.48,139533,8.21,8.13,2.59,SNCF_Open_Data,47.968388,-0.827053,5.71,47.968388,2024-08-08 00:00:00,OUI,0,1.51,4.77,5.98,1,1,7.73,8.64,1.2,1.24,1.91,2.9,30,2.38,3.4,OUI,OUI,3.75
2.71,6.65,2.35,Lille,Auvergne-Rhône-Alpes,6.26,6.51,5.3,130049,7.96,8.22,5.32,Airparif,51.405603,2.003036,1.67,51.405603,2024-06-28 00:00:00,0,0,5.06,3.13,4.41,NON,1,3.61,7.72,4.25,7.39,6.65,2.19,45,7.1,4.97,1,0,2.91
3.41,3.23,2.39,Lyon,Grand Est,7.83,3.09,5.25,48415,4.78,3.88,6.98,Airparif,50.226146,1.340765,5.4,50.226146,2024-11-17 00:00:00,OUI,NON,7.7,6.49,5.6,0,NON,6.78,6.0,1.93,3.58,6.6,4.5,45,1.68,7.31,OUI,0,4.76
1.83,5.35,5.45,Marseille,Pays de la Loire,4.42,4.22,3.89,87624,1.31,2.34,7.18,Data.gouv.fr,50.687722,2.607568,6.95,50.687722,2024-03-02 00:00:00,0,OUI,7.14,5.51,5.21,OUI,0,1.28,6.35,2.69,7.17,7.19,4.66,70,2.26,7.75,0,1,7.44
8.07,5.46,3.76,Lyon,Provence-Alpes-Côte d'Azur,6.99,4.89,2.0,73792,4.7,3.92,3.14,RATP_Open_Data_2024,52.173096,3.946907,7.79,52.173096,2024-09-27 00:00:00,0,NON,2.66,3.33,1.98,NON,OUI,6.75,7.68,7.44,8.25,3.45,2.95,45,1.63,5.01,0,0,8.78
2.89,8.68,2.46,Nantes,Pays de la Loire,8.06,5.82,8.19,21157,2.59,4.52,1.21,Data.gouv.fr,45.994,0.354437,8.05,45.994,2024-07-05 00:00:00,0,OUI,6.67,6.28,1.33,1,0,2.89,8.41,5.16,5.46,3.32,7.0,45,1.73,5.47,1,0,7.81
8.74,6.13,2.2,Nantes,Hauts-de-France,6.04,6.22,8.22,2818,1.3,1.84,3.17,SNCF_Open_Data,49.28117,4.717518,1.88,49.28117,2024-02-11 00:00:00,0,NON,4.38,1.8,3.28,1,0,4.3,4.32,2.74,4.33,6.48,8.24,70,1.83,5.7,1,OUI,1.76
4.1,3.14,1.43,Bordeaux,Grand Est,5.55,3.0,2.46,112311,1.83,8.77,5.09,RATP_Open_Data_2024,50.880877,3.459329,3.4,50.880877,2024-05-05 00:00:00,NON,0,7.89,7.25,7.92,OUI,NON,4.58,7.45,2.64,7.39,6.26,4.05,110,5.16,2.59,1,0,6.03
8.49,5.02,7.75,Marseille,Hauts-de-France,8.29,2.45,8.36,113275,2.11,2.53,4.39,Airparif,51.06308,5.297824,7.16,51.06308,2024-02-20 00:00:00,1,OUI,2.62,7.09,5.46,NON,NON,1.57,4.51,7.09,3.46,6.17,6.77,30,8.78,5.43,OUI,0,2.86
5.54,2.35,5.69,Nice,Auvergne-Rhône-Alpes,5.5,3.8,2.05,118389,1.72,5.18,3.49,Météo-France,48.802636,-1.556173,7.88,48.802636,2024-12-23 00:00:00,NON,NON,1.98,6.9,3.16,1,1,1.9,8.11,5.93,4.6,2.77,2.04,45,5.19,5.91,OUI,NON,8.37
6.26,5.24,2.23,Nice,Normandie,7.55,4.22,3.01,89169,7.41,1.87,1.83,Data.gouv.fr,48.856408,-1.457317,7.58,48.856408,2024-10-13 00:00:00,OUI,NON,3.18,8.25,8.21,OUI,0,6.96,5.14,1.72,3.21,5.47,3.63,110,6.03,8.66,0,0,1.75
4.18,5.11,8.4,Montpellier,Auvergne-Rhône-Alpes,4.27,2.42,1.74,104381,3.49,3.74,6.06,Airparif,49.408073,1.197167,2.64,49.408073,2024-06-03 00:00:00,1,0,6.72,7.98,4.73,0,0,8.63,5.62,2.71,7.36,1.74,6.67,80,6.4,7.59,NON,OUI,6.47
6.0,7.03,8.77,Lille,Grand Est,6.22,1.56,3.82,33371,7.81,3.41,4.72,RATP_Open_Data_2024,49.593819,-0.76151,4.07,49.593819,2024-05-23 00:00:00,OUI,0,6.45,2.5,1.61,NON,OUI,4.01,4.86,2.77,8.63,6.15,1.31,80,4.71,7.82,NON,NON,6.94
5.11,4.05,6.04,Strasbourg,Provence-Alpes-Côte d'Azur,3.26,5.48,3.47,157665,5.47,3.96,7.2,Airparif,47.509017,4.932628,8.28,47.509017,2024-07-04 00:00:00,OUI,NON,1.91,1.3,8.79,OUI,0,7.02,4.82,7.82,7.82,3.76,8.66,50,4.44,3.71,NON,NON,8.24
6.56,5.57,1.93,Strasbourg,Hauts-de-France,8.42,5.78,4.95,160448,6.8,3.28,6.93,RATP_Open_Data_2024,50.536857,4.581563,2.87,50.536857,2024-02-26 00:00:00,0,0,7.41,3.69,4.79,1,1,2.95,4.01,2.8,3.67,8.06,4.44,80,6.51,2.55,NON,OUI,5.99
6.12,6.97,6.26,Nice,Île-de-France,6.57,2.44,6.86,165407,1.94,5.29,5.53,Météo-France,44.956447,0.717718,6.52,44.956447,2024-03-05 00:00:00,NON,1,2.53,7.52,3.34,OUI,NON,7.16,3.63,8.37,5.82,6.33,8.57,130,4.21,3.29,1,1,6.42
7.9,7.95,5.17,Lyon,Normandie,7.77,4.98,1.88,39519,1.52,1.3,7.82,RATP_Open_Data_2024,47.641374,1.141472,8.61,47.641374,2024-05-27 00:00:00,1,1,4.18,5.5,6.86,NON,1,3.8,7.56,3.47,4.73,8.38,6.94,70,6.66,6.36,NON,OUI,6.04
6.79,6.48,1.87,Paris,Normandie,2.36,8.03,4.68,149331,4.19,6.68,2.62,Météo-France,52.475228,-1.633141,6.81,52.475228,2024-12-18 00:00:00,1,NON,8.46,2.48,3.47,1,OUI,6.21,6.64,5.62,3.12,2.35,2.07,80,3.69,2.78,1,OUI,5.64
6.75,4.62,2.03,Montpellier,Occitanie,7.13,7.5,2.79,145989,1.45,1.56,5.91,RATP_Open_Data_2024,46.16311,-1.174945,8.74,46.16311,2024-08-04 00:00:00,NON,0,5.14,1.97,1.6,NON,OUI,8.39,6.61,1.38,4.37,7.51,1.66,70,2.5,4.03,1,0,5.74
1.29,8.21,4.09,Nice,Occitanie,2.17,4.5,2.3,147025,1.27,5.06,8.65,Météo-France,50.992368,0.760223,3.28,50.992368,2024-05-23 00:00:00,OUI,1,2.38,5.99,5.6,OUI,1,6.93,5.32,7.2,8.59,7.44,1.77,45,4.18,3.25,0,OUI,7.36
6.82,6.68,5.79,Paris,Pays de la Loire,5.37,4.5,5.73,152440,6.7,2.89,5.23,Airparif,52.553906,3.157819,8.29,52.553906,2024-04-10 00:00:00,1,OUI,2.03,7.7,4.87,0,OUI,5.16,6.67,4.78,5.48,5.64,5.56,50,3.09,6.01,1,OUI,3.49
1.47,4.57,2.52,Lyon,Île-de-France,5.81,3.11,1.99,44325,3.97,2.5,8.35,Airparif,47.6063,1.808742,6.47,47.6063,2024-06-07 00:00:00,NON,NON,6.02,7.42,7.06,1,1,7.02,7.43,3.67,4.21,5.9,2.49,110,8.62,1.85,NON,1,3.51
5.31,7.89,7.69,Lille,Grand Est,6.07,6.07,6.79,38277,8.38,1.89,4.34,Data.gouv.fr,46.094967,2.126796,1.28,46.094967,2024-03-25 00:00:00,OUI,NON,2.4,3.02,2.81,OUI,NON,1.44,1.82,8.12,6.51,1.69,2.36,50,4.21,8.42,1,0,3.13
7.95,8.71,1.25,Marseille,Hauts-de-France,2.65,2.01,5.04,150968,3.7,5.96,2.54,Airparif,46.707347,-0.906898,8.48,46.707347,2024-08-20 00:00:00,1,OUI,2.15,7.75,3.01,OUI,OUI,4.48,4.68,7.65,1.57,2.38,3.05,80,7.4,4.65,OUI,1,2.76
4.27,6.04,1.43,Bordeaux,Nouvelle-Aquitaine,4.79,3.81,5.89,39614,1.45,3.53,3.51,Data.gouv.fr,50.662762,2.983472,1.67,50.662762,2024-01-16 00:00:00,1,1,7.77,7.35,3.41,1,1,3.3,1.85,4.36,7.17,8.11,4.21,80,6.05,3.39,NON,NON,8.16
1.49,3.5,3.23,Montpellier,Nouvelle-Aquitaine,8.04,8.76,4.99,103939,3.92,7.74,6.68,Data.gouv.fr,48.034531,3.559962,5.36,48.034531,2024-09-28 00:00:00,0,NON,1.22,5.41,7.63,1,1,5.05,6.61,6.31,2.0,8.68,2.53,45,4.66,4.24,NON,NON,5.17
2.81,6.63,8.31,Bordeaux,Grand Est,5.96,7.05,3.28,125675,1.21,4.3,7.27,Airparif,49.76602,-0.08855,2.76,49.76602,2024-12-11 00:00:00,NON,1,5.29,3.52,2.98,OUI,1,4.76,8.5,5.33,6.45,2.76,2.15,45,8.2,2.46,0,OUI,7.32
1.42,1.81,5.7,Marseille,Île-de-France,7.43,6.4,5.42,128605,1.38,6.47,6.03,Data.gouv.fr,48.297721,-1.268154,8.1,48.297721,2024-09-04 00:00:00,NON,0,6.33,2.96,1.81,1,NON,3.66,2.65,5.1,6.64,6.03,5.45,70,4.29,5.73,0,0,1.42
6.51,7.17,4.08,Nice,Auvergne-Rhône-Alpes,2.65,2.04,6.54,198245,7.37,6.46,4.81,Airparif,45.214377,1.435481,3.91,45.214377,2024-04-20 00:00:00,1,NON,4.86,3.36,6.3,NON,0,1.99,1.86,5.55,7.28,2.25,3.3,50,3.47,7.94,0,1,8.44
2.12,4.95,5.25,Nice,Île-de-France,6.2,1.53,5.5,17879,2.17,7.84,7.91,Data.gouv.fr,48.077956,4.371974,5.63,48.077956,2024-02-05 00:00:00,1,OUI,7.44,3.75,5.05,NON,OUI,4.16,7.7,3.69,6.42,5.1,2.09,50,3.69,7.94,0,NON,8.2
1.63,6.42,5.51,Paris,Auvergne-Rhône-Alpes,4.22,1.74,3.94,190002,4.98,3.92,4.19,Data.gouv.fr,51.793569,-0.718828,2.4,51.793569,2024-11-05 00:00:00,1,0,6.59,8.19,4.84,1,1,8.39,1.85,4.08,8.8,1.24,5.81,45,3.28,8.46,OUI,OUI,5.45
5.79,1.21,3.16,Strasbourg,Auvergne-Rhône-Alpes,2.28,4.31,4.83,178391,3.06,1.5,6.53,SNCF_Open_Data,46.69225,-1.408276,6.85,46.69225,2024-12-12 00:00:00,0,NON,6.86,7.77,1.51,NON,1,2.25,3.33,5.23,1.84,4.11,3.23,130,3.07,5.37,OUI,0,6.69
6.12,3.8,5.82,Toulouse,Hauts-de-France,2.8,7.94,3.13,46567,3.68,8.01,6.26,Airparif,50.09543,-0.064132,7.64,50.09543,2024-04-29 00:00:00,NON,0,6.93,6.96,5.67,NON,1,5.88,4.49,7.48,4.81,6.27,4.85,30,2.1,8.72,1,1,7.41
6.24,4.37,1.43,Paris,Hauts-de-France,2.56,6.12,8.05,77681,7.0,5.23,1.53,RATP_Open_Data_2024,51.615577,6.33223,5.6,51.615577,2024-01-30 00:00:00,0,OUI,5.01,2.98,4.26,OUI,NON,6.44,3.47,4.25,3.02,3.65,5.19,50,6.34,4.69,OUI,1,3.87
8.76,1.51,2.34,Nantes,Provence-Alpes-Côte d'Azur,4.34,6.17,4.48,87687,4.83,3.98,3.77,Météo-France,47.713959,2.997922,1.77,47.713959,2024-02-02 00:00:00,1,1,4.51,8.39,3.54,OUI,NON,3.41,7.96,3.59,2.48,7.92,2.41,80,5.79,1.23,0,1,5.86
3.76,7.32,8.78,Paris,Provence-Alpes-Côte d'Azur,2.95,8.51,1.29,111283,4.19,8.17,2.26,Météo-France,48.668886,-1.089492,5.17,48.668886,2024-01-14 00:00:00,NON,1,2.38,7.79,2.92,1,OUI,1.83,4.17,7.75,4.2,7.1,8.34,80,2.29,8.23,1,1,2.55
3.16,4.38,5.3,Nice,Normandie,3.01,4.54,7.05,126626,3.85,6.2,6.24,SNCF_Open_Data,47.699565,-0.07471,5.2,47.699565,2024-05-13 00:00:00,0,0,6.75,1.67,7.65,0,1,7.23,2.18,1.59,2.0,7.38,1.97,45,7.19,6.98,1,0,6.59
